INSTNM,CITY,ZIP,INSTURL,FEMALE_COMP_ORIG_YR4_RT,MALE_COMP_ORIG_YR4_RT
Foothill College,Los Altos Hills,94022,,PrivacySuppressed,PrivacySuppressed
Franciscan School of Theology,Oceanside,92057,,,
Fredrick and Charles Beauty College,Eureka,95501,,PrivacySuppressed,PrivacySuppressed
Fresno City College,Fresno,93741,,0.023447677,0.014742015
Fresno Pacific University,Fresno,93702-4709,,0.350553506,0.25
Fuller Theological Seminary in California,Pasadena,91182,,PrivacySuppressed,PrivacySuppressed
Fullerton College,Fullerton,92832-2095,,PrivacySuppressed,PrivacySuppressed
Galen College of Medical and Dental Assistants,Modesto,95350,,PrivacySuppressed,PrivacySuppressed
Galen College of Medical and Dental Assistants,Clovis,93611-4002,,PrivacySuppressed,PrivacySuppressed
Galen College of Medical and Dental Assistants,Visalia,93277,,PrivacySuppressed,PrivacySuppressed
Gavilan College,Gilroy,95020,,PrivacySuppressed,PrivacySuppressed
Gemological Institute of America-Carlsbad,Carlsbad,92008,,PrivacySuppressed,PrivacySuppressed
Glendale Community College,Glendale,91208-2894,,PrivacySuppressed,PrivacySuppressed
Glendale Career College,Glendale,91203,,0.667992048,0.699604743
Golden Gate University-San Francisco,San Francisco,94105-2968,,0.287234043,0.258064516
Golden West College,Huntington Beach,92647-2710,,PrivacySuppressed,PrivacySuppressed
Graduate Theological Union,Berkeley,94709,,PrivacySuppressed,PrivacySuppressed
Grossmont College,El Cajon,92020-1799,,PrivacySuppressed,PrivacySuppressed
Salon Success Academy-Riverside,Riverside,92506,,PrivacySuppressed,PrivacySuppressed
Hartnell College,Salinas,93901,,PrivacySuppressed,PrivacySuppressed
Harvey Mudd College,Claremont,91711,,0.755555556,0.623655914
Heald College-Rancho Cordova,Rancho Cordova,95670,,0.341818182,0.413489736
Heald College-Fresno,Fresno,93704,,0.308823529,0.360795455
Heald College-San Jose,Milpitas,95035-8008,,0.084615385,0.088082902
Heald College-San Francisco,San Francisco,94103,,0.369747899,0.38638985
Heald College-Concord,Concord,94520-0522,,0.295774648,0.317919075
Hilltop Beauty School,Daly City,94014,,PrivacySuppressed,PrivacySuppressed
Holy Names University,Oakland,94619-1699,,PrivacySuppressed,PrivacySuppressed
Pacifica Graduate Institute,Carpinteria,93013,,,
Humboldt State University,Arcata,95521-8299,,0.312977099,0.271450858
Humphreys University-Stockton and Modesto Campuses,Stockton,95207-3896,,PrivacySuppressed,PrivacySuppressed
Imperial Valley College,Imperial,92251-0158,,PrivacySuppressed,PrivacySuppressed
Institute for Business and Technology,Santa Clara,95051-1303,,0.660714286,0.648780488
LA College International,Los Angeles,900101308,,0.232142857,0.403225807
Interior Designers Institute,Newport Beach,92660,,PrivacySuppressed,PrivacySuppressed
Toni & Guy Hairdressing Academy-Santa Monica,Santa Monica,90401,,PrivacySuppressed,PrivacySuppressed
Irvine Valley College,Irvine,92618-0301,,PrivacySuppressed,PrivacySuppressed
ITT Technical Institute-National City,National City,91950,,0.151515152,0.273838631
ITT Technical Institute-San Dimas,San Dimas,91773,,0.288732394,0.436325679
ITT Technical Institute-Orange,Orange,92868,,0.3,0.297124601
Bellus Academy-El Cajon,El Cajon,92021,,PrivacySuppressed,PrivacySuppressed
Jesuit School of Theology of Santa Clara University,Berkeley,94709,,,
John F. Kennedy University,Pleasant Hill,94523-4817,,PrivacySuppressed,PrivacySuppressed
American Jewish University,Los Angeles,90077-1519,,PrivacySuppressed,PrivacySuppressed
Reedley College,Reedley,93654,,0.017529215,0.018284107
Life Pacific College,San Dimas,91773-3298,,0.227272727,0.29787234
Argosy University-The Art Institute of California-San Diego,San Diego,92108-4423,,0.54945055,0.588709677
University of La Verne,La Verne,91750-4401,,0.511821975,0.388020833
Laguna College of Art and Design,Laguna Beach,92651,,PrivacySuppressed,PrivacySuppressed
Lake Forest Beauty College,Lake Forest,92630-1624,,,
Lake Tahoe Community College,South Lake Tahoe,96150,,PrivacySuppressed,PrivacySuppressed
Lancaster Beauty School,Lancaster,93534,,PrivacySuppressed,PrivacySuppressed
Laney College,Oakland,94607,,PrivacySuppressed,PrivacySuppressed
Lassen Community College,Susanville,96130,,PrivacySuppressed,PrivacySuppressed
Life Chiropractic College West,Hayward,94545-2800,,PrivacySuppressed,PrivacySuppressed
Lincoln University,Oakland,94612-2801,,,
Southern California Seminary,El Cajon,92019-1108,,PrivacySuppressed,PrivacySuppressed
La Sierra University,Riverside,92515-8247,,0.083333333,0.086956522
Loma Linda University,Loma Linda,92350,,0.31496063,0.426086957
Long Beach City College,Long Beach,90808-1706,,PrivacySuppressed,PrivacySuppressed
Southern California University of Health Sciences,Whittier,90604,,,
Los Angeles Harbor College,Wilmington,90744-2397,,PrivacySuppressed,PrivacySuppressed
Los Angeles Pierce College,Woodland Hills,91371-0002,,PrivacySuppressed,PrivacySuppressed
Los Angeles Southwest College,Los Angeles,90047-4899,,PrivacySuppressed,PrivacySuppressed
Los Angeles Trade Technical College,Los Angeles,90015-4181,,PrivacySuppressed,PrivacySuppressed
Los Angeles Valley College,Valley Glen,91401-4096,,PrivacySuppressed,PrivacySuppressed
The Master's University and Seminary,Santa Clarita,91321-1200,,PrivacySuppressed,PrivacySuppressed
Los Angeles City College,Los Angeles,90029,,PrivacySuppressed,PrivacySuppressed
Los Angeles County College of Nursing and Allied Health,Los Angeles,90033-1084,,PrivacySuppressed,PrivacySuppressed
Los Angeles Mission College,Sylmar,91342-3200,,PrivacySuppressed,PrivacySuppressed
Los Medanos College,Pittsburg,94565,,PrivacySuppressed,PrivacySuppressed
Argosy University-The Art Institute of California-San Francisco,San Francisco,94102-4908,,0.292682927,0.316666667
Loyola Marymount University,Los Angeles,90045-2659,,0.154589372,0.10741688
Manchester Beauty College,Fresno,93726,,PrivacySuppressed,PrivacySuppressed
Tulare Beauty College,Tulare,93274,,PrivacySuppressed,PrivacySuppressed
Lyles Bakersfield College of Beauty,Bakersfield,93301,,PrivacySuppressed,PrivacySuppressed
Lyles Fresno College of Beauty,Fresno,93710,,PrivacySuppressed,PrivacySuppressed
Lytles Redwood Empire Beauty College Inc,Santa Rosa,95403,,PrivacySuppressed,PrivacySuppressed
MTI Business College Inc,Stockton,95207-4349,,0.654135338,0.734693878
MTI College,Sacramento,95841-9817,,0.596412556,0.668213457
Brightwood College-Sacramento,Sacramento,95821,,0.37962963,0.327272727
Brightwood College-San Diego,San Diego,92123,,0.636956522,0.547945206
Brightwood College-Vista,Vista,92083-7736,,0.739549839,0.679425837
College of Marin,Kentfield,94904-2590,,0.090163934,0.055555556
Marinello Schools of Beauty-Los Angeles,Los Angeles,90023,,PrivacySuppressed,PrivacySuppressed
Marinello School of Beauty,Inglewood,90301,,,
Marinello School of Beauty,Whittier,90601,,,
Marinello School of Beauty,Los Angeles,90041,,,
Marinello School of Beauty,Reseda,91335,,,
Marinello School of Beauty,North Hollywood,91606,,,
Marinello School of Beauty,Ontario,91764,,,
Marinello School of Beauty,San Diego,92126,,,
Marinello School of Beauty,San Bernardino,92410,,,
Marinello School of Beauty,West Covina,91790,,,
Marymount California University,Rancho Palos Verdes,90275-6299,,0.149425287,0.303571429
Mendocino College,Ukiah,95482,,PrivacySuppressed,PrivacySuppressed
Menlo College,Atherton,94027-4301,,0.491803279,0.397959184
Mennonite Brethren Biblical Seminary,Fresno,93727-5097,,,
Merced College,Merced,95348-2898,,PrivacySuppressed,PrivacySuppressed
Merritt College,Oakland,94619-3196,,PrivacySuppressed,PrivacySuppressed
Mills College,Oakland,94613,,PrivacySuppressed,PrivacySuppressed
MiraCosta College,Oceanside,92056-3899,,PrivacySuppressed,PrivacySuppressed
Marinello Schools of Beauty-San Francisco,San Francisco,94103,,PrivacySuppressed,PrivacySuppressed
Mission College,Santa Clara,95054-1897,,PrivacySuppressed,PrivacySuppressed
Modern Beauty Academy,Oxnard,93030,,PrivacySuppressed,PrivacySuppressed
Brightwood College-North Hollywood,North Hollywood,91606-3231,,0.763392857,0.748251748
Modesto Junior College,Modesto,95350-5800,,0.025695932,0.024144869
Moler Barber College,Oakland,94609-2419,,PrivacySuppressed,PrivacySuppressed
Middlebury Institute of International Studies at Monterey,Monterey,93940,,PrivacySuppressed,PrivacySuppressed
Monterey Peninsula College,Monterey,93940-4799,,0.056277056,0.08
Moorpark College,Moorpark,93021-1695,,0.11,0.123655914
Mt San Antonio College,Walnut,91789-1399,,PrivacySuppressed,PrivacySuppressed
Mount Saint Mary's University,Los Angeles,90049-1599,,PrivacySuppressed,PrivacySuppressed
Mt San Jacinto Community College District,San Jacinto,92583-2399,,PrivacySuppressed,PrivacySuppressed
Musicians Institute,Hollywood,90028,,0.466666667,0.452702703
Napa Valley College,Napa,94558-6236,,PrivacySuppressed,PrivacySuppressed
Everest College-San Francisco,San Francisco,94103-9946,,0.640067912,0.5
Everest College-Reseda,Reseda,91335-4631,,0.742798354,0.632653061
Everest College-LA Wilshire,Los Angeles,90010,,0.668246446,0.465116279
Everest College-San Jose,San Jose,95128,,PrivacySuppressed,PrivacySuppressed
Everest College-Gardena,Gardena,90247,,0.665662651,0.677966102
Everest College-Alhambra,Alhambra,91803,,0.725030826,0.617977528
Everest College-San Bernardino,San Bernardino,92408,,0.682852807,0.48
The National Hispanic University,San Jose,95127-3823,,PrivacySuppressed,PrivacySuppressed
National Holistic Institute,Emeryville,94608-2008,,0.732876712,0.761061947
National University,La Jolla,92037-1011,,0.445563247,0.412435233
New College of California,San Francisco,94110,,0.653225807,0.689189189
Newschool of Architecture and Design,San Diego,92101,,PrivacySuppressed,PrivacySuppressed
Marinello School of Beauty,Los Angeles,90048,,,
Newberry School of Beauty,Granada Hills,91344-7401,,PrivacySuppressed,PrivacySuppressed
North Adrian's College of Beauty Inc,Modesto,95350-2381,,PrivacySuppressed,PrivacySuppressed
North-West College-Pomona,Pomona,91768,,0.557377049,0.53125
North-West College-West Covina,West Covina,91790,,0.681957187,0.7
North-West College-Pasadena,Pasadena,91101,,PrivacySuppressed,PrivacySuppressed
Notre Dame de Namur University,Belmont,94002-1908,,0.423423423,0.328767123
Occidental College,Los Angeles,90041-3392,,0.727722772,0.607692308
Oceanside College of Beauty,Oceanside,92054-5356,,,
Ohlone College,Fremont,94539-0390,,PrivacySuppressed,PrivacySuppressed
Orange Coast College,Costa Mesa,92626,,PrivacySuppressed,PrivacySuppressed
Otis College of Art and Design,Los Angeles,90045-3505,,0.479338843,0.367816092
Oxnard College,Oxnard,93033-6699,,PrivacySuppressed,PrivacySuppressed
Hope International University,Fullerton,92831-3199,,0.212560387,0.260416667
Concorde Career College-San Diego,San Diego,92113-1964,,0.687861272,0.618181818
Palo Alto University,Palo Alto,94304-1337,,,
Pacific Lutheran Theological Seminary,Berkeley,94708-1597,,,
Pacific Oaks College,Pasadena,91103,,PrivacySuppressed,PrivacySuppressed
Pacific School of Religion,Berkeley,94709,,PrivacySuppressed,PrivacySuppressed
Pacific States University,Los Angeles,90010,,,
Pacific Union College,Angwin,94508-9707,,0.125523013,0.097744361
University of the Pacific,Stockton,95211-0197,,0.590825688,0.538258575
Palmer College of Chiropractic-San Jose,San Jose,95134-1617,,PrivacySuppressed,PrivacySuppressed
Palo Verde College,Blythe,92225,,PrivacySuppressed,PrivacySuppressed
Palomar College,San Marcos,92069-1487,,PrivacySuppressed,PrivacySuppressed
Marinello Schools of Beauty-Paramount,Paramount,90723,,PrivacySuppressed,PrivacySuppressed
Paris Beauty College,Concord,94520,,PrivacySuppressed,PrivacySuppressed
Pasadena City College,Pasadena,91106-2003,,0.02827381,0.021589794
Patten University,Oakland,94601,,0.245454546,0.186440678
Pepperdine University,Malibu,90263,,0.622478386,0.648083624
Pitzer College,Claremont,91711-6101,,0.64516129,0.707317073
Platt College-San Diego,San Diego,92115-3919,,0.591549296,0.594594595
Point Loma Nazarene University,San Diego,92106-2899,,0.393678161,0.397003745
Pomona College,Claremont,91711-6319,,0.6,0.643835616
Porterville College,Porterville,93257,,PrivacySuppressed,PrivacySuppressed
Westwood College-South Bay,Torrance,90502,,PrivacySuppressed,PrivacySuppressed
Professional Institute of Beauty,El Monte,91731,,PrivacySuppressed,PrivacySuppressed
Larei,Downey,90242,,0.281081081,0.275438597
Santa Ana College,Santa Ana,92706-3398,,PrivacySuppressed,PrivacySuppressed
Pardee RAND Graduate School,Santa Monica,90407-2138,,,
University of Redlands,Redlands,92373-0999,,0.410821643,0.31626506
College of the Redwoods,Eureka,95501-9300,,0.06514658,0.035010941
Salon Success Academy-Upland,Upland,91786,,PrivacySuppressed,PrivacySuppressed
Salon Success Academy-Corona,Corona,92879,,PrivacySuppressed,PrivacySuppressed
Rio Hondo College,Whittier,90601-1616,,PrivacySuppressed,PrivacySuppressed
Riverside City College,Riverside,92506,,PrivacySuppressed,PrivacySuppressed
Argosy University-San Francisco Bay Area,Alameda,94501,,0.190769231,0.253012048
Rosemead Beauty School,Rosemead,91770-1639,,PrivacySuppressed,PrivacySuppressed
Dongguk University-Los Angeles,Los Angeles,90020-1704,,PrivacySuppressed,PrivacySuppressed
Sacramento City College,Sacramento,95822-1386,,PrivacySuppressed,PrivacySuppressed
Saddleback College,Mission Viejo,92692-3635,,PrivacySuppressed,PrivacySuppressed
St Johns Seminary College,Camarillo,93012,,PrivacySuppressed,PrivacySuppressed
Samra University of Oriental Medicine,Los Angeles,90015-1019,,PrivacySuppressed,PrivacySuppressed
Samuel Merritt University,Oakland,94609,,PrivacySuppressed,PrivacySuppressed
San Diego City College,San Diego,92101-4787,,PrivacySuppressed,PrivacySuppressed
Golf Academy of America-San Diego,Carlsbad,92008,,0.514285714,0.652173913
San Diego Mesa College,San Diego,92111-4998,,PrivacySuppressed,PrivacySuppressed
San Diego Miramar College,San Diego,92126-2999,,PrivacySuppressed,PrivacySuppressed
San Diego State University,San Diego,92182,,0.401676563,0.363871636
University of San Diego,San Diego,92110-2492,,0.708719852,0.709969789
San Francisco Art Institute,San Francisco,94133-2299,,0.726027397,0.540983607
San Francisco Conservatory of Music,San Francisco,94102-6011,,PrivacySuppressed,PrivacySuppressed
San Francisco State University,San Francisco,94132,,0.299046039,0.28256513
San Francisco Theological Seminary,San Anselmo,94960-0000,,,
University of San Francisco,San Francisco,94117-1080,,0.505709625,0.48534202
San Joaquin College of Law,Clovis,93612-1312,,PrivacySuppressed,PrivacySuppressed
San Joaquin Delta College,Stockton,95207,,0.013858497,PrivacySuppressed
SAN JOAQUIN GENERAL HOSPITAL SCHOOL OF RAD TECHN,FRENCH CAMP,95231,,0.013858497,PrivacySuppressed
San Joaquin Valley College-Visalia,Visalia,93291-9283,,0.520920502,0.445887446
San Joaquin Valley College-Bakersfield,Bakersfield,93309,,0.520920502,0.445887446
William Jessup University,Rocklin,95765-3707,,0.385964912,0.508474576
San Jose City College,San Jose,95128-2798,,PrivacySuppressed,PrivacySuppressed
San Jose State University,San Jose,95192-0001,,0.036714375,0.020876827
College of San Mateo,San Mateo,94402-3784,,PrivacySuppressed,PrivacySuppressed
Santa Barbara Business College-Bakersfield,Bakersfield,93309,,0.517786561,0.492753623
Westwood College-Los Angeles,Los Angeles,90010,,0.448,0.42632613
Santa Barbara Business College-Santa Maria,Santa Maria,93454,,0.559006211,0.53125
Santa Barbara City College,Santa Barbara,93109-2394,,PrivacySuppressed,PrivacySuppressed
Santa Clara University,Santa Clara,95053,,0.625,0.655913979
Santa Monica College,Santa Monica,90405-1628,,PrivacySuppressed,PrivacySuppressed
Santa Rosa Junior College,Santa Rosa,95401-4395,,0.118673648,0.093023256
Saybrook University,Oakland,94612-1943,,,
Scripps College,Claremont,91711-3905,,PrivacySuppressed,PrivacySuppressed
Wyotech-Fremont,Fremont,94539,,PrivacySuppressed,PrivacySuppressed
College of the Sequoias,Visalia,93277-2214,,0.034951456,0.033707865
Shasta Bible College and Graduate School,Redding,96002,,PrivacySuppressed,PrivacySuppressed
Shasta College,Redding,96003,,PrivacySuppressed,PrivacySuppressed
Sierra College,Rocklin,95677-3397,,PrivacySuppressed,PrivacySuppressed
Sierra College of Beauty,Merced,95340,,PrivacySuppressed,PrivacySuppressed
Sierra Valley College of Court Reporting,Fresno,93726,,0.227272727,0.514285714
Simpson University,Redding,96003-8606,,0.097315436,0.082706767
College of the Siskiyous,Weed,96094-2899,,PrivacySuppressed,PrivacySuppressed
Charles A Jones Career and Education Center,Sacramento,95824-1529,,PrivacySuppressed,PrivacySuppressed
