INSTNM,CITY,ZIP,INSTURL,FEMALE_COMP_ORIG_YR4_RT,MALE_COMP_ORIG_YR4_RT
Aquinas Institute of Theology,Saint Louis,63108-3323,,PrivacySuppressed,PrivacySuppressed
Assemblies of God Theological Seminary,Springfield,65802-2131,,0.515942029,0.433098592
Avila University,Kansas City,64145-1698,,0.50212766,0.469387755
ITT Technical Institute-Earth City,Earth City,63045,,0.32748538,0.391237419
Baptist Bible College,Springfield,65803-3498,,0.24,0.2125
House of Heavilin Beauty College-Blue Springs,Blue Springs,64014,,PrivacySuppressed,PrivacySuppressed
Cox College,Springfield,65802,,0.453333333,0.45945946
Calvary University,Kansas City,64147-1341,,0.419354839,0.44
Cape Girardeau Career and Technology Center,Cape Girardeau,63703-7511,,0.395061728,0.428571429
Central Christian College of the Bible,Moberly,65270-1997,,0.288461539,0.350877193
Central Methodist University-College of Liberal Arts and Sciences,Fayette,65248-1198,,0.5625,0.431372549
University of Central Missouri,Warrensburg,64093,,0.497645212,0.402101242
Grand River Technical School,Chillicothe,64601,,PrivacySuppressed,PrivacySuppressed
Chillicothe Beauty Academy Inc,Chillicothe,64601,,PrivacySuppressed,PrivacySuppressed
Cleveland University-Kansas City,Overland Park,66210,,0.65625,0.787878788
Columbia Area Career Center,Columbia,65203-7199,,PrivacySuppressed,PrivacySuppressed
Columbia College,Columbia,65216,,0.251621622,0.23788106
Conception Seminary College,Conception,64433-0502,,PrivacySuppressed,PrivacySuppressed
Concordia Seminary,Saint Louis,63105-3196,,PrivacySuppressed,PrivacySuppressed
Cottey College,Nevada,64772,,PrivacySuppressed,PrivacySuppressed
Covenant Theological Seminary,Saint Louis,63141-8609,,PrivacySuppressed,PrivacySuppressed
Crowder College,Neosho,64850,,0.248526523,0.201331115
Culver-Stockton College,Canton,63435-1299,,0.4375,0.398305085
Drury University,Springfield,65802-3791,,0.384704519,0.293609672
East Central College,Union,63084,,0.188787185,0.152212389
Eden Theological Seminary,Webster Groves,63119-3192,,,
Elaine Steven Beauty College,Saint Louis,63136-5618,,PrivacySuppressed,PrivacySuppressed
Pinnacle Career Institute-South Kansas City,Kansas City,64137-1659,,0.490243902,0.442231076
Evangel University,Springfield,65802-2125,,0.515942029,0.433098592
Fontbonne University,Saint Louis,63105-3098,,0.50974026,0.408759124
Forest Institute of Professional Psychology,Springfield,65807,,PrivacySuppressed,PrivacySuppressed
Four Rivers Career Center,Washington,63090-4235,,PrivacySuppressed,PrivacySuppressed
Ozarks Technical Community College,Springfield,65802,,0.223161765,0.20798005
Hannibal-LaGrange University,Hannibal,63401,,0.463709677,0.43697479
Harris-Stowe State University,Saint Louis,63103-2136,,0.085889571,0.083333333
Hickey College,Saint Louis,63114,,0.661710037,0.684210526
House of Heavilin Beauty College-Kansas City,Kansas City,64110-2826,,PrivacySuppressed,PrivacySuppressed
Independence College of Cosmetology,Independence,64055,,PrivacySuppressed,PrivacySuppressed
Jefferson College,Hillsboro,63050-2440,,0.20718232,0.17433414
Paul Mitchell the School-Missouri Columbia,Columbia,65202,,PrivacySuppressed,PrivacySuppressed
Barnes-Jewish College Goldfarb School of Nursing,Saint Louis,63110,,PrivacySuppressed,PrivacySuppressed
Kansas City Art Institute,Kansas City,64111-1874,,0.583941606,0.638554217
Kenrick Glennon Seminary,Saint Louis,63119-4399,,PrivacySuppressed,PrivacySuppressed
A T Still University of Health Sciences,Kirksville,63501,,,
Lake Career and Technical Center,Camdenton,65020,,PrivacySuppressed,PrivacySuppressed
Lex La-Ray Technical Center,Lexington,64067-1525,,PrivacySuppressed,PrivacySuppressed
Lincoln University,Jefferson City,65101,,0.193877551,0.143507973
Lindenwood University,Saint Charles,63301-1695,,0.473809524,0.398401827
State Technical College of Missouri,Linn,65051-9607,,0.627906977,0.579281184
Logan University,Chesterfield,63017,,PrivacySuppressed,PrivacySuppressed
Metropolitan Community College-Kansas City,Kansas City,64111-2429,,0.159711075,0.177313677
Lutheran School of Nursing,Saint Louis,63118-3909,,PrivacySuppressed,PrivacySuppressed
Maryville University of Saint Louis,Saint Louis,63141-7299,,0.453571429,0.475903615
Merrell University of Beauty Arts and Science,Jefferson City,65109,,PrivacySuppressed,PrivacySuppressed
Metro Business College-Cape Girardeau,Cape Girardeau,63701,,0.53256705,0.339285714
Midwest Institute,Fenton,63026,,0.666666667,0.681818182
Midwestern Baptist Theological Seminary,Kansas City,64118-4697,,PrivacySuppressed,PrivacySuppressed
Mineral Area College,Park Hills,63601-1000,,0.282853567,0.256166983
Westwood College-O'Hare Airport,Chicago,60631,,0.368801653,0.203969129
Missouri Baptist University,Saint Louis,63141-8698,,0.485933504,0.249027237
National Academy of Beauty Arts-Farmington,Farmington,63640,,PrivacySuppressed,PrivacySuppressed
Missouri College,Brentwood,63144,,0.655963303,0.533980583
Missouri School of Barbering,Florissant,63031-4701,,,
Missouri Southern State University,Joplin,64801-1595,,0.303611738,0.218836565
Missouri Tech,Saint Charles,63303-3887,,PrivacySuppressed,PrivacySuppressed
Missouri Valley College,Marshall,65340,,0.358267717,0.160883281
Missouri Western State University,Saint Joseph,64507,,0.25080732,0.202723147
University of Missouri-Columbia,Columbia,65211-1050,,0.580645161,0.498661909
University of Missouri-Kansas City,Kansas City,64110,,0.474114441,0.436695279
Missouri University of Science and Technology,Rolla,65409,,0.501672241,0.444703143
University of Missouri-St Louis,Saint Louis,63121-4400,,0.461281709,0.397761953
Moberly Area Community College,Moberly,65270-1304,,0.197017268,0.12470024
Hillyard Technical Center,Saint Joseph,64506-5102,,0.571428571,0.25
National Academy of Beauty Arts-St Louis,Saint Louis,63128-0000,,PrivacySuppressed,PrivacySuppressed
Nazarene Theological Seminary,Kansas City,64131-1246,,,
Neosho Beauty College,Neosho,64850-1525,,PrivacySuppressed,PrivacySuppressed
Northwest Technical School,Maryville,64468,,PrivacySuppressed,PrivacySuppressed
Truman State University,Kirksville,63501-4221,,0.660777385,0.567567568
Northwest Missouri State University,Maryville,64468-6001,,0.429678848,0.385490754
Ozark Christian College,Joplin,64801,,0.388235294,0.463157895
College of the Ozarks,Point Lookout,65726-0017,,0.593137255,0.569230769
Park University,Parkville,64152-3795,,0.3815621,0.345814978
Stevens-The Institute of Business & Arts,Saint Louis,63103,,PrivacySuppressed,PrivacySuppressed
Poplar Bluff Technical Career Center,Poplar Bluff,63901-8960,,PrivacySuppressed,PrivacySuppressed
Ranken Technical College,Saint Louis,63113-2811,,0.65,0.568836713
Research College of Nursing,Kansas City,64132-1199,,PrivacySuppressed,PrivacySuppressed
Rockhurst University,Kansas City,64110-2561,,0.708737864,0.571428571
Rolla Technical Institute/Center,Rolla,65401,,0.705882353,0.595238095
Everest College-Springfield,Springfield,65807,,0.515625,0.340206186
Saint Louis University,Saint Louis,63103-2097,,0.595890411,0.603343465
Salem College of Hairstyling,Rolla,65401,,PrivacySuppressed,PrivacySuppressed
Sanford-Brown College-Fenton,Fenton,63026-3400,,0.54296578,0.469964664
American College of Hair Design Inc,Sedalia,65301,,PrivacySuppressed,PrivacySuppressed
Sikeston Career and Technology Center,Sikeston,63801-3347,,PrivacySuppressed,PrivacySuppressed
Saint Louis Christian College,Florissant,63033,,0.214285714,0.191780822
St Louis College of Pharmacy,Saint Louis,63110-1088,,0.752066116,0.615384615
Saint Louis Community College,Saint Louis,63102-2810,,0.115906977,0.077425373
Saint Paul School of Theology,Leawood,66224,,PrivacySuppressed,PrivacySuppressed
Southwest Baptist University,Bolivar,65613-2596,,0.41108545,0.41
Missouri State University-West Plains,West Plains,65775-2715,,0.263546798,0.095490716
Mercy Hospital Springfield-School of Radiologic Technology,Springfield,65804,,PrivacySuppressed,PrivacySuppressed
Saint Luke's College of Health Sciences,Kansas City,64111,,PrivacySuppressed,PrivacySuppressed
St Louis College of Health Careers-St Louis,Saint Louis,63110,,0.447731755,0.338709677
State Fair Community College,Sedalia,65301-2199,,0.253580455,0.175362319
Stephens College,Columbia,65215,,PrivacySuppressed,PrivacySuppressed
Southeast Missouri State University,Cape Girardeau,63701,,0.357037037,0.345415778
Missouri State University-Springfield,Springfield,65897,,0.481155164,0.389288047
Three Rivers Community College,Poplar Bluff,63901,,0.157575758,0.124528302
North Central Missouri College,Trenton,64683,,0.315068493,0.251282051
Eldon Career Center,Eldon,65026,,PrivacySuppressed,PrivacySuppressed
Truman Medical Center School of Nurse Anesthesia,Kansas City,64108,,,
Kansas City University of Medicine and Biosciences,Kansas City,64106-1453,,PrivacySuppressed,PrivacySuppressed
Washington University in St Louis,Saint Louis,63130-4899,,0.8,0.85488959
Webster University,Saint Louis,63119-3194,,0.56302521,0.535175879
Wentworth Military Academy and College,Lexington,64067-1799,,0.154639175,0.196078431
Westminster College,Fulton,65251-1299,,0.56779661,0.413793103
William Jewell College,Liberty,64068-1896,,0.65497076,0.52173913
William Woods University,Fulton,65251-1098,,0.544061303,0.556603774
Academy of Cosmetology,Bozeman,59715-3544,,PrivacySuppressed,PrivacySuppressed
Blackfeet Community College,Browning,59417-0819,,PrivacySuppressed,PrivacySuppressed
Butte Academy of Beauty Culture,Butte,59701,,PrivacySuppressed,PrivacySuppressed
Highlands College of Montana Tech,Butte,59701,,0.27631579,0.212121212
Crevier's Academy of Cosmetology Arts,Kalispell,59901,,PrivacySuppressed,PrivacySuppressed
Carroll College,Helena,59625-0002,,0.628415301,0.514851485
Dawson Community College,Glendive,59330,,0.337662338,0.190476191
Chief Dull Knife College,Lame Deer,59043,,PrivacySuppressed,PrivacySuppressed
Montana State University-Billings,Billings,59101-0298,,0.129550321,0.123263889
Flathead Valley Community College,Kalispell,59901,,0.142557652,0.156398104
Aaniiih Nakoda College,Harlem,59526,,PrivacySuppressed,PrivacySuppressed
Fort Peck Community College,Poplar,59255-0398,,PrivacySuppressed,PrivacySuppressed
Great Falls College Montana State University,Great Falls,59405,,PrivacySuppressed,PrivacySuppressed
University of Great Falls,Great Falls,59405-4996,,0.362068966,0.296875
Helena College University of Montana,Helena,59601,,0.281786942,0.245901639
Little Big Horn College,Crow Agency,59022,,PrivacySuppressed,PrivacySuppressed
Miles Community College,Miles City,59301-4774,,0.411764706,0.317647059
Modern Beauty School Inc,Missoula,59808,,PrivacySuppressed,PrivacySuppressed
Montana Tech of the University of Montana,Butte,59701-8997,,0.27631579,0.212121212
Montana State University,Bozeman,59717,,0.326923077,0.239391513
The University of Montana,Missoula,59812,,0.345528455,0.276214834
Montana State University-Northern,Havre,59501,,0.21559633,0.210743802
Rocky Mountain College,Billings,59102-1796,,0.440944882,0.295774648
Salish Kootenai College,Pablo,59855,,0.175115207,0.165644172
The University of Montana-Western,Dillon,59725-3598,,0.174757282,0.104294479
La'James International College,Fremont,68025,,PrivacySuppressed,PrivacySuppressed
Bellevue University,Bellevue,68005-3098,,0.372374798,0.387024609
Clarkson College,Omaha,68131-2739,,0.68558952,0.5
Bryan College of Health Sciences,Lincoln,68506-1299,,PrivacySuppressed,PrivacySuppressed
Central Community College,Grand Island,68802-4903,,0.225413403,0.173972603
Chadron State College,Chadron,69337-2690,,0.42721519,0.286259542
College of Hair Design-Downtown,Lincoln,68508-2199,,PrivacySuppressed,PrivacySuppressed
Concordia University-Nebraska,Seward,68434-1556,,0.625899281,0.481707317
Creighton University,Omaha,68178,,0.74875208,0.644776119
Doane University-Arts & Sciences,Crete,68333,,0.586956522,0.43442623
Grace University,Omaha,68108-3629,,0.486111111,0.433333333
Hastings College,Hastings,68901,,0.573170732,0.419753086
CHI Health School of Radiologic Technology,Omaha,68122,,PrivacySuppressed,PrivacySuppressed
Joseph's College Cosmetology,Lincoln,68510-2226,,0.669603524,0.52631579
University of Nebraska at Kearney,Kearney,68849-1212,,0.462099125,0.375
Kaplan University-Lincoln Campus,Lincoln,68508,,0.239033457,0.200630252
Nebraska Methodist College of Nursing & Allied Health,Omaha,68114-2852,,PrivacySuppressed,PrivacySuppressed
Metropolitan Community College Area,Omaha,68111-1610,,0.118042814,0.117424242
Mid-Plains Community College,North Platte,69101,,0.286111111,0.295532646
Midland University,Fremont,68025,,0.268518519,0.14893617
Nebraska Christian College of Hope International University,Papillion,68046,,PrivacySuppressed,PrivacySuppressed
University of Nebraska at Omaha,Omaha,68182-0225,,0.36908078,0.309698452
Kaplan University-Omaha Campus,Omaha,68134-1002,,0.239033457,0.200630252
Nebraska Indian Community College,Macy,68039-0428,,PrivacySuppressed,PrivacySuppressed
University of Nebraska Medical Center,Omaha,68198-7815,,PrivacySuppressed,PrivacySuppressed
Nebraska Wesleyan University,Lincoln,68504-2794,,0.543859649,0.403508772
University of Nebraska-Lincoln,Lincoln,68588,,0.571112341,0.496584341
Northeast Community College,Norfolk,68702-0469,,0.4,0.481409002
Peru State College,Peru,68421-0010,,0.431034483,0.303191489
College of Saint Mary,Omaha,68106,,PrivacySuppressed,PrivacySuppressed
Southeast Community College Area,Lincoln,68510-2449,,0.271186441,0.296926454
Union College,Lincoln,68506,,0.447619048,0.266666667
Vatterott College-Spring Valley,Omaha,68137,,0.394136808,0.513513514
Nebraska College of Technical Agriculture,Curtis,69025-9552,,0.571112341,0.496584341
Wayne State College,Wayne,68787,,0.490364026,0.361323155
Regional West Medical Center School of Radiologic Technology,Scottsbluff,69361,,,
Western Nebraska Community College,Scottsbluff,69361-1899,,0.184615385,0.192857143
York College,York,68467-2699,,0.426470588,0.386792453
Academy of Hair Design-Las Vegas,Las Vegas,89146,,PrivacySuppressed,PrivacySuppressed
Career College of Northern Nevada,Sparks,89434-7905,,0.58045977,0.6
College of Southern Nevada,Las Vegas,89146-1164,,0.069296598,0.056844938
The Art Institute of Las Vegas,Henderson,89074-7737,,0.408648111,0.297670639
Everest College-Henderson,Henderson,89074,,0.43412798,0.310810811
Marinello Schools of Beauty-Las Vegas,Las Vegas,89110,,PrivacySuppressed,PrivacySuppressed
University of Nevada-Las Vegas,Las Vegas,89154,,0.362525458,0.297184567
University of Nevada-Reno,Reno,89557,,0.492236025,0.424057085
Great Basin College,Elko,89801,,0.134715026,0.225988701
Marinello Schools of Beauty-Reno,Reno,89502,,PrivacySuppressed,PrivacySuppressed
Morrison University,Reno,89521,,0.64573991,0.513677812
Sierra Nevada College,Incline Village,89451,,0.472727273,0.4
Truckee Meadows Community College,Reno,89512-3999,,0.152769324,0.097861842
Western Nevada College,Carson City,89703-7399,,0.122071517,0.116370809
Colby-Sawyer College,New London,03257-7835,,0.475,0.494382023
Continental Academie of Hair Design-Hudson,Hudson,03051,,PrivacySuppressed,PrivacySuppressed
Daniel Webster College,Nashua,03063-1300,,0.448979592,0.44520548
Dartmouth College,Hanover,03755-3529,,0.833898305,0.855595668
Empire Beauty School-Laconia,Laconia,03246,,PrivacySuppressed,PrivacySuppressed
Empire Beauty School-Somersworth,Somersworth,03878,,PrivacySuppressed,PrivacySuppressed
Franklin Pierce University,Rindge,03461-0060,,0.483754513,0.404255319
University of New Hampshire-School of Law,Concord,03301-4197,,PrivacySuppressed,PrivacySuppressed
Mount Washington College,Manchester,03103-9969,,0.37962963,0.25848564
Keene Beauty Academy,Keene,03431,,PrivacySuppressed,PrivacySuppressed
Lebanon College,Lebanon,03766,,PrivacySuppressed,PrivacySuppressed
Michaels School of Hair Design and Esthetics-Paul Mitchell Partner School,Bedford,03110,,PrivacySuppressed,PrivacySuppressed
New England College,Henniker,03242,,0.376470588,0.246376812
New England School of Hair Design,West Lebanon,03784,,PrivacySuppressed,PrivacySuppressed
Southern New Hampshire University,Manchester,03106-1045,,0.423883318,0.405940594
