INSTNM,CITY,ZIP,INSTURL,FEMALE_COMP_ORIG_YR4_RT,MALE_COMP_ORIG_YR4_RT
Sunnyside Beauty Academy,Sunnyside,98944,,PrivacySuppressed,PrivacySuppressed
Wisconsin Academy,Peshtigo,54157,,,
The Art Institute of Pittsburgh-Online Division,Pittsburgh,15222-4332,,0.19873959,0.191833262
University of South Florida-Sarasota-Manatee,Sarasota,34243-2049,,0.444230306,0.382026769
University of South Florida-Polytechnic,Lakeland,33803-9807,,0.444230306,0.382026769
Brown Mackie College-Indianapolis,Indianapolis,46204,,0.245110821,0.191489362
CollegeAmerica-Cheyenne,Cheyenne,82009,,0.373493976,0.23880597
Paul Mitchell the School-San Antonio,San Antonio,78229,,PrivacySuppressed,PrivacySuppressed
Centro de Estudios Multidisciplinarios-Bayamon,Bayamón,00961,,0.290993072,0.23
Bryant & Stratton College-Wauwatosa,Wauwatosa,53226,,0.286484156,0.213150289
Minnesota School of Business-Blaine,Blaine,55449,,0.383022774,0.306518724
Brio Academy of Cosmetology-Torrington,Torrington,06790,,PrivacySuppressed,PrivacySuppressed
The Art Institute of Michigan,Novi,48377-2985,,0.394686907,0.330924856
Lacy Cosmetology School-Lexington,Lexington,29073,,PrivacySuppressed,PrivacySuppressed
Lacy Cosmetology School-Goose Creek,Goose Creek,29445,,PrivacySuppressed,PrivacySuppressed
The Art Institute of Austin,Austin,78728,,0.427312775,0.332317073
Argosy University-The Art Institute of California-Silicon Valley,Sunnyvale,94086,,0.308539945,0.148760331
Remington College-Houston Southeast Campus,Webster,77598,,0.549618321,0.393305439
Remington College-Shreveport Campus,Shreveport,71101,,0.602803738,0.411042945
National American University-Austin,Austin,78727-1208,,0.139885595,0.149671053
National American University-Wichita,Wichita,67206-1097,,0.139885595,0.149671053
Lawton Career Institute-Warren Main Campus,Warren,480893352,,PrivacySuppressed,PrivacySuppressed
Fortis College-Landover,Landover,20785-2223,,0.516129032,0.497126437
Jenny Lea Academy of Cosmetology,Johnson City,37601,,PrivacySuppressed,PrivacySuppressed
ITT Technical Institute-Cary,Cary,27518,,0.234789392,0.354140658
ITT Technical Institute-Madison,Madison,35758,,0.234789392,0.354140658
ITT Technical Institute-Clive,Clive,50325,,0.234789392,0.354140658
ITT Technical Institute-Columbus,Columbus,43232,,0.234789392,0.354140658
ITT Technical Institute-Phoenix,Phoenix,85021,,0.234789392,0.354140658
ITT Technical Institute-Madison,Madison,53713,,0.234789392,0.354140658
ITT Technical Institute-High Point,High Point,27265,,0.234789392,0.354140658
The Hair Academy,Bismarck,58501,,,
The Art Institutes International-Kansas City,Lenexa,66214-1625,,0.329571106,0.320284698
The Art Institute of Raleigh-Durham,Durham,27701,,0.362235067,0.319634703
Le Cordon Bleu College of Culinary Arts-Sacramento,Sacramento,95834,,0.73088685,0.653669725
Le Cordon Bleu College of Culinary Arts-Seattle,Tukwila,98188,,0.73088685,0.653669725
Le Cordon Bleu College of Culinary Arts-Cambridge,Cambridge,02142,,0.64644714,0.652173913
Le Cordon Bleu College of Culinary Arts-Dallas,Dallas,75234,,0.73088685,0.653669725
Ross Medical Education Center-New Baltimore,New Baltimore,48047,,PrivacySuppressed,PrivacySuppressed
Ross College-Sylvania,Sylvania,43560,,PrivacySuppressed,PrivacySuppressed
Argosy University-Salt Lake City,Draper,84020,,0.232348112,0.225806452
Escuela De Troqueleria Y Herramentaje,Bayamon,00959,,PrivacySuppressed,PrivacySuppressed
Virginia College-Montgomery,Montgomery,36117-2800,,0.348716741,0.367403315
Fortis Institute-Nashville,Nashville,37211,,0.550911854,0.541666667
American Natioanl College,Chamblee,30341-1562,,0.28531856,0.26
Galen College of Nursing-Cincinnati,Cincinnati,45241,,0.722905028,0.68627451
Institute of Therapeutic Massage,Lima,45801,,PrivacySuppressed,PrivacySuppressed
Pinnacle Career Institute-North Kansas City,Kansas City,64153,,0.585454546,0.470930233
Strayer University-Kentucky,Lexington,40503,,0.162207105,0.170890659
Strayer University-North Carolina,Morrisville,27560,,0.162207105,0.170890659
Strayer University-New Jersey,Cherry Hill,08002,,0.162207105,0.170890659
Kaplan College-Cincinnati,Cincinnati,45203,,0.56851312,0.58961039
Harris School of Business-Hamilton Campus,Hamilton,08619,,0.567885118,0.4375
Empire Beauty School-Eden Prairie,Eden Prairie,55344,,PrivacySuppressed,PrivacySuppressed
The Ohio Media School-Columbus,Columbus,43213,,0.835294118,0.774011299
Ohio Technical College-PowerSport Institute,North Randall,44128,,0.625,0.697345133
TechSkills-Charlotte,Charlotte,28217-6436,,PrivacySuppressed,PrivacySuppressed
Toledo Restaurant Training Center,Sylvania,43560,,,
Dade Medical College-Miami Lakes,Miami Lakes,33014,,0.721153846,0.520833333
The King's College,New York,10004,,PrivacySuppressed,PrivacySuppressed
Patsy and Robs Academy of Beauty-Cottleville,Cottleville,63304,,PrivacySuppressed,PrivacySuppressed
DeVry University-Kentucky,Louisville,40223-3887,,0.11204639,0.085050251
Chamberlain College of Nursing-Illinois,Addison,60101,,0.332378224,0.388349515
Chamberlain College of Nursing-Ohio,Columbus,43209,,0.332378224,0.388349515
Chamberlain College of Nursing-Arizona,Phoenix,85021,,0.332378224,0.388349515
Lincoln Technical Institute-Seminole,Seminole,33777,,0.586374696,0.6875
James Albert School of Cosmetology-Anaheim,Fullerton,92832,,PrivacySuppressed,PrivacySuppressed
James Albert School of Cosmetology-Rancho Cucamonga,Ranch Cucamonga,91730,,PrivacySuppressed,PrivacySuppressed
Career Quest Learning Centers-Jackson,Jackson,48901,,0.694444444,0.6
Regency Beauty Institute-Fort Collins,Fort Collins,80528,,0.713207547,0.657894737
Regency Beauty Institute-Tolleson,Phoenix,85033,,0.713207547,0.657894737
Regency Beauty Institute-Pasadena,Pasadena,77505,,0.713207547,0.657894737
Regency Beauty Institute-Dayton,Dayton,45459,,0.713207547,0.657894737
Regency Beauty Institute-Akron,Akron,44310-0000,,0.713207547,0.657894737
Regency Beauty Institute-Detroit Southgate,Southgate,48195,,0.713207547,0.657894737
Regency Beauty Institute-Flint,Flint,48507,,0.713207547,0.657894737
Regency Beauty Institute-Grand Rapids,Walker,49544,,0.713207547,0.657894737
Regency Beauty Institute-Cypresswood,Spring,77373,,0.713207547,0.657894737
FastTrain of Kendall,Miami,33176-8162,,PrivacySuppressed,PrivacySuppressed
FastTrain of Ft Lauderdale,Plantation,33317-3127,,PrivacySuppressed,PrivacySuppressed
FastTrain of Pembroke Pines,Pembroke Pines,33027-1212,,PrivacySuppressed,PrivacySuppressed
FastTrain of Tampa,Tampa,33612-5516,,PrivacySuppressed,PrivacySuppressed
FastTrain of Clearwater,Clearwater,33763-1751,,PrivacySuppressed,PrivacySuppressed
Bryan University,Rogers,72756,,0.449541284,0.323943662
Regency Beauty Institute-Austin,Austin,78704,,0.713207547,0.657894737
Regency Beauty Institute-Mesa,Mesa,85202,,0.713207547,0.657894737
Regency Beauty Institute-Nashville,Antioch,37013,,0.713207547,0.657894737
Regency Beauty Institute-Charlotte,Charlotte,28273,,0.713207547,0.657894737
Regency Beauty Institute-North Olmsted,North Olmsted,44070,,0.713207547,0.657894737
Regency Beauty Institute-Columbus,Columbus,43214,,0.713207547,0.657894737
Regency Beauty Institute-Elgin,Elgin,60123,,0.713207547,0.657894737
The Salon Professional Academy-Appleton,Appleton,54915,,,
Milan Institute of Cosmetology-Fairfield,Fairfield,94533,,0.536817102,0.5
Milan Institute of Cosmetology-Reno,Reno,89502,,0.536817102,0.5
ATI Career Training Center-Richardson,Richardson,75081,,0.434666667,0.372093023
Milan Institute of Cosmetology-Visalia,Visalia,93277,,0.536817102,0.5
Ottawa University-Online,Ottawa,66067,,0.239005736,0.23890785
Broadview University-Orem,Orem,84057,,0.365914787,0.267441861
Paul Mitchell the School-Esani,Roswell,30076,,PrivacySuppressed,PrivacySuppressed
Institute of Production and Recording,Minneapolis,55401,,PrivacySuppressed,PrivacySuppressed
Virginia College-Greenville,Greenville,29607,,0.348716741,0.367403315
ATI Career Training Center-Garland,Garland,75041,,0.558823529,0.470653378
Paul Mitchell the School-Birmingham,Hoover,35216,,,
Taft University System,Denver,80246,,,
Mayfield College,Cathedral City,92234,,,
International Polytechnic Institute,Calexico,92231,,,
Institute of Medical Education,San Jose,95113,,PrivacySuppressed,PrivacySuppressed
Academy of Esthetics and Cosmetology,San Fernando,91340-3212,,,
BioHealth College,San Jose,95134,,PrivacySuppressed,PrivacySuppressed
International Professional School of Bodywork,San Diego,92123,,PrivacySuppressed,PrivacySuppressed
Borner's Barber College,Los Angeles,90047,,PrivacySuppressed,PrivacySuppressed
Paul Mitchell the School-Pasadena,Pasadena,91101,,PrivacySuppressed,PrivacySuppressed
San Francisco Institute of Esthetics & Cosmetology Inc,San Francisco,94103,,PrivacySuppressed,PrivacySuppressed
Laurus College,San Luis Obispo,93401,,PrivacySuppressed,PrivacySuppressed
Healing Hands School of Holistic Health,Escondido,92025,,,
Career Development Institute Inc,Los Angeles,90035,,,
Auguste Escoffier School of Culinary Arts-Boulder,Boulder,80305,,,
Aspen University,Denver,80222,,,
Institute of Taoist Education and Acupuncture,Louisville,80027,,,
National Beauty College,Denver,80221,,,
Denver School of Nursing,Denver,80202,,PrivacySuppressed,PrivacySuppressed
Cambridge College of Healthcare & Technology,Delray Beach,33484,,PrivacySuppressed,PrivacySuppressed
Cozmo Beauty School,Bonita Springs,34135,,PrivacySuppressed,PrivacySuppressed
Orion College,Lauderdale Lakes,33319,,PrivacySuppressed,PrivacySuppressed
North Florida Academy,Orange Park,32065,,,
Professional Hands Institute,Miami,33125,,,
Celebrity School of Beauty,Miami,33144,,,
Paul Mitchell the School-Atlanta,Atlanta,30318,,PrivacySuppressed,PrivacySuppressed
Evans Hairstyling College-Rexburg,Rexburg,83440,,PrivacySuppressed,PrivacySuppressed
Paul Mitchell the School-Rexburg,Rexburg,83440,,PrivacySuppressed,PrivacySuppressed
University of Aesthetics-Chicago,Chicago,60622-2151,,PrivacySuppressed,PrivacySuppressed
The University of Aesthetics & Cosmetology,Downers Grove,60515,,,
Tricoci University of Beauty Culture-Chicago NW,Chicago,60656,,,
Tricoci University of Beauty Culture-Glendale Heights,Glendale Heights,60139,,PrivacySuppressed,PrivacySuppressed
Tricoci University of Beauty Culture-Peoria,Peoria,61614,,,
Tricoci University of Beauty Culture-Rockford,Rockford,61108,,PrivacySuppressed,PrivacySuppressed
Frederick School of Cosmetology,Frederick,21701,,,
Omega Studios' School of Applied Recording Arts & Sciences,Rockville,20852,,,
Focus-Hope Information Technologies Center,Detroit,48238,,,
International Cosmetology Academy,Grand Rapids,49508,,,
French Academy of Cosmetology,Spring Lake,49456,,,
Healing Arts Center,St. Louis,63122,,PrivacySuppressed,PrivacySuppressed
Paul Mitchell the School-Springfield,Springfield,65807,,,
Urshan Graduate School of Theology,Florissant,63031,,,
Mississippi Institute of Aesthetics Nails & Cosmetology,Clinton,39056,,,
Aveda Institute-Chapel Hill,Chapel Hill,27516,,PrivacySuppressed,PrivacySuppressed
Charlotte School of Law,Charlotte,28244,,,
Daoist Traditions College of Chinese Medical Arts,Asheville,28801,,,
Total Image Beauty Academy,Union City,07087,,,
Jersey College,Teterboro,07608,,PrivacySuppressed,PrivacySuppressed
American Institute of Medical Sciences & Education,Piscataway,08854,,PrivacySuppressed,PrivacySuppressed
Casal Institute of Nevada,Las Vegas,89119,,,
Career School of NY,Staten Island,10301,,,
John Paolo's Xtreme Beauty Institute-Goldwell Product Artistry,Ballston Spa,12020,,PrivacySuppressed,PrivacySuppressed
Ann Marie's World of Beauty School,Binghamton,13901,,,
Yeshiva of Machzikai Hadas,Brooklyn,11219,,PrivacySuppressed,PrivacySuppressed
Aveda Institute-Columbus,Columbus,43201,,PrivacySuppressed,PrivacySuppressed
Paul Mitchell the School-Cincinnati,Cincinnati,45241,,PrivacySuppressed,PrivacySuppressed
Cutter's Edge School of Cosmetology,Cushing,74023,,,
Kimberly's Beauty School,Philadelphia,19134,,,
International Beauty Academy,Philadelphia,19149,,,
Hands on Therapy,Mesquite,75149,,PrivacySuppressed,PrivacySuppressed
MediaTech Institute-Dallas,Dallas,75234,,PrivacySuppressed,PrivacySuppressed
PCCenter,DeSoto,75115,,PrivacySuppressed,PrivacySuppressed
Aveda Institute-San Antonio,San Antonio,78259-2792,,PrivacySuppressed,PrivacySuppressed
Skin Institute,Saint George,84770,,,
Skin Science Institute,Salt Lake City,84111,,PrivacySuppressed,PrivacySuppressed
Global Health College,Alexandria,22304,,PrivacySuppressed,PrivacySuppressed
Pacific Northwest University of Health Sciences,Yakima,98901,,,
Visions in Hair Design Institute of Cosmetology,Milwaukee,53210,,,
Brensten Education,Waukesha,53186-0000,,,
The Chicago School of Professional Psychology at Irvine,Irvine,92612,,,
Fortis College-Dothan,Dothan,36303,,PrivacySuppressed,PrivacySuppressed
Fortis Institute-Pensacola,Pensacola,32514,,0.49380805,0.458333333
Fortis College-Montgomery,Montgomery,36109,,0.49380805,0.458333333
Fortis College School of Cosmetology,Mobile,36609,,0.49380805,0.458333333
Woodland Community College,Woodland,95776,,,
ATI Career Training Center-Albuquerque,Albuquerque,87109,,PrivacySuppressed,PrivacySuppressed
Dorsey Business Schools-Farmington Hills,Farmington Hills,48228,,0.556367432,0.488888889
Dorsey Business Schools-Roseville Culinary Academy,Roseville,48066,,0.556367432,0.488888889
Vatterott College-Appling Farms,Memphis,38133,,0.54978355,0.614840989
Minnesota School of Business-Moorhead,Moorhead,56560,,0.383022774,0.306518724
Brown Mackie College-Boise,Boise,83709,,0.513980263,0.330097087
Brown Mackie College-Tulsa,Tulsa,74146,,0.513980263,0.330097087
Fortis Institute-Birmingham,Birmingham,35211,,0.516129032,0.497126437
Daymar College-Scottsville,Scottsville,42164,,0.356884058,0.266129032
Miller-Motte College-Greenville,Greenville,27834,,0.389142857,0.294238683
The Chicago School of Professional Psychology at Los Angeles,Los Angeles,90017,,,
Metro Business College-Arnold,Arnold,63010,,0.625,0.477272727
The Chicago School of Professional Psychology at Westwood,Los Angeles,90024,,,
Cardiac and Vascular Institute of Ultrasound,Mobile,36606,,,
Virginia College-Jacksonville,Jacksonville,32207,,0.348716741,0.367403315
Studio Academy of Beauty,Chandler,85224,,,
California Nurses Educational Institute,Palm Springs,92264,,,
Central Nursing College,Los Angeles,90010,,,
RWM Fiber Optics,Carson,90746-1051,,,
Paul Mitchell the School-Sacramento,Sacramento,95825,,PrivacySuppressed,PrivacySuppressed
Providence Christian College,Pasadena,91104,,,
Summit Salon & Beauty School,Woodland Park,80866,,,
Oxford Academy of Hair Design Inc,Seymour,06483,,,
Institute of World Politics,Washington,20036,,,
Pontifical John Paul II Institute for Studies on Marriage and Family,Washington,20064,,,
Rose Training Institute,Winter Haven,33881,,PrivacySuppressed,PrivacySuppressed
Medical Institute of Palm Beach,Greenacres,33463,,,
Lake Lanier School of Massage,Gainesville,30501-4546,,,
Oliver Finley Academy of Cosmetology,Boise,83714,,,
National Career College,Panorama City,91402,,,
Aveda Institute-Chicago,Chicago,60657,,,
Tricoci University of Beauty Culture-Libertyville,Libertyville,60048,,,
Tricoci University of Beauty Culture-Bridgeview,Bridgeview,60455,,,
The Temple-A Paul Mitchell Partner School,Frederick,21701,,,
Center for Massage,Asheville,28801,,,
Academy of Hair Design-Oklahoma City,Oklahoma City,73120,,,
Education and Technology Institute,Greensburg,15601,,,
Pulse Beauty Academy-A Paul Mitchell Partner School,Downington,19335,,,
Liberty Technical College,Cayey,00737,,,
Toni & Guy Hairdressing Academy-Cranston,Cranston,02920,,,
South Texas Training Center,San Benito,78586,,,
Columbia College,Fairfax,22031,,,
Vermont College of Fine Arts,Montpelier,05602,,,
Advanced Welding Institute,South Burlington,05403,,,
The Art Institute of Washington-Dulles,Sterling,20166,,0.288577154,0.261372398
Paul Mitchell the School-Memphis,Bartlett,38133,,PrivacySuppressed,PrivacySuppressed
Pima Medical Institute-East Valley,Mesa,85209,,0.719302678,0.675250358
Virginia College-Charleston,North Charleston,29406,,0.348716741,0.367403315
Paul Mitchell the School-Cleveland,Twinsburg,44087,,,
Paul Mitchell the School-Columbus,Columbus,43231,,,
Georgia Beauty Academy,Dalton,30721-3952,,,
Stautzenberger Institute-Allen Park,Allen Park,48101,,0.399260629,0.287878788
Empire Beauty School-Lauderhill,Lauderhill,33351,,PrivacySuppressed,PrivacySuppressed
Empire Beauty School-Spring Lake Park,Spring Lake Park,55432,,PrivacySuppressed,PrivacySuppressed
MediaTech Institute-Austin,Austin,78745,,PrivacySuppressed,PrivacySuppressed
MediaTech Institute-Houston,Houston,77042,,PrivacySuppressed,PrivacySuppressed
Fortis College-Phoenix,Phoenix,85006,,0.754352031,0.65942029
Miller-Motte College-Raleigh,Raleigh,27604-6072,,PrivacySuppressed,PrivacySuppressed
Lamson Institute,San Antonio,78238,,0.547619048,0.538636364
Euphoria Institute of Beauty Arts & Sciences-Las Vegas,Las Vegas,89131,,0.633226837,0.555331992
Lincoln College of Technology-Toledo,Toledo,43615,,0.344145971,0.199233717
College of Hair Design-East Campus,Lincoln,68526,,PrivacySuppressed,PrivacySuppressed
Sanford-Brown College-Online,Tampa,33614,,0.407469342,0.395294118
Le Cordon Bleu College of Culinary Arts-St Louis,St Peters,63376,,0.73088685,0.653669725
Sanford-Brown College-San Antonio,San Antonio,78229,,0.614190687,0.704761905
Heritage College-Wichita,Wichita,67210,,0.610763454,0.564220184
Heritage College-Little Rock,Little Rock,72227,,0.561302682,0.588235294
Argosy University-Phoenix Online Division,Phoenix,85021,,0.232348112,0.225806452
MedTech College-Greenwood Campus,Greenwood,46143,,0.536585366,0.677419355
MedTech College-Ft Wayne Campus,Ft. Wayne,46804,,0.536585366,0.677419355
MedTech College-Lexington Campus,Lexington,40511,,0.536585366,0.677419355
Kaplan University-Frederick Campus,Frederick,21704,,0.199912511,0.188278008
ITT Technical Institute-Madison,Madison,39110,,0.234789392,0.354140658
ITT Technical Institute-Springfield,Springfield,65807,,0.234789392,0.354140658
ITT Technical Institute-Huntington,Huntington,25705,,0.234789392,0.354140658
ITT Technical Institute-Concord,Concord,94520,,0.234789392,0.354140658
ITT Technical Institute-Fort Myers,Fort Myers,33912,,0.234789392,0.354140658
ITT Technical Institute-Charlotte North,Charlotte,28262,,0.234789392,0.354140658
Fortis College-Salt Lake City,Salt Lake City,84107,,0.587878788,0.559322034
Polytechnic University of Puerto Rico-Miami,Miami,33166,,0.140065147,0.086560365
Polytechnic University of Puerto Rico-Orlando,Orlando,32825,,0.140065147,0.086560365
Ross Medical Education Center-Fort Wayne,Fort Wayne,46805,,PrivacySuppressed,PrivacySuppressed
Ross Medical Education Center-Portage,Portage,49002,,0.724743778,0.642857143
The Commonwealth Medical College,Scranton,18510,,,
Josef's West Academy,Fargo,58103,,PrivacySuppressed,PrivacySuppressed
Northeast Technology Center-Claremore,Claremore,74017,,PrivacySuppressed,PrivacySuppressed
Salon Success Academy-Fontana,Fontana,92335,,PrivacySuppressed,PrivacySuppressed
Salon Success Academy-Redlands,Redlands,92373,,PrivacySuppressed,PrivacySuppressed
Brown Mackie College-Phoenix,Phoenix,85029,,0.2734375,0.184615385
Strayer University-West Virginia,Scott Depot,25560,,0.162207105,0.170890659
Strayer University-Utah,Sandy,84070,,0.162207105,0.170890659
Strayer University-Ohio,Mason,45040,,0.162207105,0.170890659
Regency Beauty Institute-Tinley Park,Tinley Park,60477,,0.713207547,0.657894737
Regency Beauty Institute-Columbia,Columbia,29212,,0.713207547,0.657894737
Regency Beauty Institute-South Bend,Mishawaka,46545,,0.713207547,0.657894737
Regency Beauty Institute-Detroit Lakeside,Shelby Township,48315,,0.713207547,0.657894737
Regency Beauty Institute-Fort Myers,Fort Myers,33907,,0.713207547,0.657894737
Regency Beauty Institute-Arlington,Arlington,76015,,0.713207547,0.657894737
Regency Beauty Institute-Durham,Durham,27701,,0.713207547,0.657894737
Minnesota School of Business-Elk River,Elk River,55330,,0.383022774,0.306518724
Brown Mackie College-Greenville,Greenville,29601,,0.2734375,0.184615385
Globe University-Sioux Falls,Sioux Falls,57108,,0.261682243,0.148760331
Globe University-Eau Claire,Eau Claire,54701-5168,,0.261682243,0.148760331
Vanguard College of Cosmetology-Baton Rouge,Baton Rouge,70816,,PrivacySuppressed,PrivacySuppressed
Globe University-Minneapolis,Minneapolis,55402,,0.261682243,0.148760331
San Joaquin Valley College-Hesperia,Hesperia,92344,,0.598110777,0.571713147
Beauty Schools of America-Homestead,Homestead,33030,,0.602067184,0.457446809
ATI Career Training Center-Waco,Waco,76711,,0.558823529,0.470653378
ATI Career Training Center-Oklahoma City,Oklahoma City,73107,,0.501466276,0.325490196
ATI Career Training Center-Oklahoma City,Oklahoma City,73149,,0.501466276,0.325490196
ATI Career Training Center-Houston,Houston,77029,,0.501466276,0.325490196
ATI Career Training Center-Dallas,Dallas,75247,,0.434666667,0.372093023
South Texas Vocational Technical Institute-Brownsville,Brownsville,78520,,0.703703704,0.495495496
South Texas Vocational Technical Institute-Corpus Christi,Corpus Christi,78416,,0.564,0.425531915
L'Ecole Culinaire-Memphis,Cordova,38016,,0.465838509,0.543933054
University of Minnesota-Rochester,Rochester,55904,,0.593038822,0.546055349
Health And Style Institute,High Point,27265,,,
College of Business and Technology-Cutler Bay,Cutler Bay,33157,,0.283105023,0.60815047
Provo College-American Fork,American Fork,84003,,0.515873016,0.285714286
American National University-Columbus,Columbus,45420,,0.325606469,0.2
Kaplan Career Institute-Boston,Boston,02215,,0.55,0.713498623
Herzing University-Toledo,Toledo,43615,,0.340697674,0.338870432
Capri Beauty College,New Lenox,60451,,PrivacySuppressed,PrivacySuppressed
Milan Institute of Cosmetology-Concord,Concord,94520,,,
Milan Institute-Bakersfield,Bakersfield,93301,,0.57860262,0.435897436
Homestead Schools,Torrance,90505,,,
Carrington College-Online,Phoenix,85020-1642,,0.711914423,0.630136986
Carrington College-Las Vegas,Las Vegas,89119,,0.711914423,0.630136986
Carrington College-Reno,Reno,89511,,0.791666667,0.727272727
Chamberlain College of Nursing-Florida,Jacksonville,32256,,0.332378224,0.388349515
Remington College-Columbia Campus,Columbia,29210,,0.564050633,0.379716981
InterCoast Colleges-Rancho Cordova,Rancho Cordova,95827,,0.636521739,0.588744589
Universal Barber College,Phoenix,85007,,,
Horizon University,San Diego,92111-2622,,,
Modern Institute of Technology,Oxnard,93036,,,
San Diego Culinary Institute,La Mesa,91942,,,
Beyond 21st Century Beauty Academy,Santa Fe Springs,90670,,,
Franklin Career College,Ontario,91761,,,
Academy for Jewish Religion-California,Los Angeles,90010,,,
Hollywood Beauty College,Stockton,95210,,,
Angeles College,Los Angeles,90010,,,
LA Barber College,Los Angeles,90013,,,
Angeles Institute,ARTESIA,90701-2713,,,
Paul Mitchell the School-Temecula,Temecula,92591,,,
European Academy of Cosmetology and Hairdressing,Guilford,06437-2319,,,
International Institute of Cosmetology,Wethersfield,06109,,,
Florida School of Traditional Midwifery,Gainesville,32601,,,
International B Naturale Beauty School,Lauderdale Lakes,33311,,,
Emerald Coast Technical College,DeFuniak Springs,32433,,,
Immokalee Technical College,Immokalee,34142,,,
American Academy of Cosmetology,Orange Park,32065,,,
University of Fort Lauderdale,Lauderhill,33313,,,
Aviation Institute of Maintenance-Orlando,Casselberry,32707,,,
Summit Salon Academy,Tampa,33624,,,
Summit Salon Academy-Gainesville,Gainesville,32607,,,
Tenaj Salon Institute,The Villages,32162,,,
The Hair Academy Inc,Dublin,31021,,,
Profile Institute of Barber-Styling,Atlanta,30315,,,
Keune Academy by 124,Lawrenceville,30043,,,
Pacific Rim Christian University,Honolulu,96819-2228,,,
D & L Academy of Hair Design,Twin Falls,83301,,,
Master Educators Beauty School,Twin Falls,83301-4118,,,
Ambria College of Nursing,Hoffman Estates,60192,,,
Midwestern Career College,Chicago,60606,,,
Paul Mitchell the School-Normal,Normal,61761,,,
Innovations Design Academy,Canton,61520,,,
Aveda Fredric's Institute-Indianapolis,Indianapolis,46250,,,
Summit Salon Academy-Anderson,Anderson,46013,,,
Eric Fisher Academy,Wichita,67212,,,
A & W Healthcare Educators,New Orleans,70126,,,
My Le's Beauty College,Gretna,70056,,,
Blackstone Valley Vocational Regional School District,Upton,01568,,,
Southern Worcester County Regional Voc School District,Charlton,01507-1331,,,
L'esprit Academy,Livonia,48150,,,
Marketti Academy of Cosmetology,Waterford,48329,,,
CenterPoint Massage and Shiatsu Therapy School and Clinic,St Louis Park,55416,,,
Allure School of Cosmetology,Red Wing,55066,,,
Avalon School of Cosmetology,Worthington,56187,,,
American Business and Technology University,St Joseph,64506,,,
City Vision University,Kansas City,64109-1845,,,
Transformed Barber and Cosmetology Academy,Kansas City,64110,,,
Mississippi School of Therapeutic Massage,Jackson,39216,,,
Bitterroot School of Cosmetology,Hamilton,59840,,,
Atlanta Beauty & Barber Academy,Doraville,30340,,,
Montana Academy of Salons,Great Falls,59405,,,
Park West Barber School,Durham,27713,,,
National Career Institute,East Orange,07018,,,
Toni & Guy Hairdressing Academy-Albuquerque,Albuquerque,87110,,,
International Academy of Style,Reno,89502-1559,,,
EDP School of Computer Programming,Brooklyn,11235,,,
New York Medical Career Training Center,Flushing,11354,,,
Institute of Culinary Education,New York,10281,,,
New Life Business Institute,Jamaica,11432,,,
The Salon Professional Academy-Tonawanda,Tonawanda,14150,,,
Onondaga School of Therapeutic Massage-Syracuse,Syracuse,13210,,,
Academy of Cosmetology and Esthetics NYC,Staten Island,10306,,,
Finger Lakes School of Massage,Ithaca,14850,,,
Four County Career Center,Archbold,43502,,,
Cisoria Academy of Cosmetology,Cleveland,44143,,,
Vanity School of Cosmetology,Sheffield Village,44035,,,
Tolles Career and Technical Center,Plain City,43064-8854,,,
Summit Salon Academy-Perrysburg,Perrysburg,45551,,,
Portland Actors Conservatory,Portland,97201,,,
Somerset County Technology Center,Somerset,15501,,,
Metro Beauty Academy,Allentown,18106,,,
Barone Beauty Academy,Williamsport,17701,,,
Scotland Educational Institute,Bayamon,00961,,,
Academy for Careers and Technology,Mullins,29574-6009,,,
Aiken School of Cosmetology and Barbering,Aiken,29801,,,
Love Beauty School Inc,Manchester,37355,,,
Professional Career Training Institute,Houston,77090,,,
Cannon Institute of Higher Learning,Dallas,75247,,,
Houston International College Cardiotech Ultrasound School,Houston,77099,,,
DuVall's School of Cosmetology,Bedford,76021,,PrivacySuppressed,PrivacySuppressed
Advanced Beauty College,Irving,75038,,,
Texas Beauty College,Haltom city,76117,,,
Avenue Five Institute,Austin,78757,,,
Corpus Christi Beauty Academy,Corpus Christi,78412,,,
The Salon Professional Academy-Lewisville,Lewisville,75067,,,
Renaissance Academie,Provo,84604,,,
Bethel College,Hampton,23666,,,
Institute of Advanced Medical Esthetics,Richmond,23294-4701,,,
Gary Manuel Aveda Institute,Seattle,98122,,PrivacySuppressed,PrivacySuppressed
Northwest School of Wooden Boat Building,Port Hadlock,98339,,,
Pinchot University,Seattle,98104-2617,,,
The Salon Professional Academy-Onalaska,Onalaska,54650,,,
Regency Beauty Institute-North Tucson,Tucson,85705,,0.713207547,0.657894737
Brightwood College-Chula Vista,Chula Vista,91910,,0.734502924,0.604166667
InterCoast Colleges-Roseville,Roseville,92678,,0.636521739,0.588744589
West Coast University-Orange County,Anaheim,92802,,0.79876161,0.826666667
West Coast University-Ontario,Ontario,91761,,0.79876161,0.826666667
Kaplan College-Pembroke Pines,Pembroke Pines,33026,,0.579723502,0.539735099
Dade Medical College-Homestead,Homestead,33030,,0.721153846,0.520833333
Virginia College-Augusta,Augusta,30909,,0.348716741,0.367403315
Midwest Technical Institute-East Peoria,East Peoria,61611,,0.717761557,0.757352941
Paul Mitchell the School-Chicago,Chicago,60607,,PrivacySuppressed,PrivacySuppressed
Brightwood College-Indianapolis,Indianapolis,46227,,0.641025641,0.447368421
