INSTNM,CITY,ZIP,INSTURL,FEMALE_COMP_ORIG_YR4_RT,MALE_COMP_ORIG_YR4_RT
Parkland College,Champaign,61821-1899,,0.067141404,0.038557214
Pivot Point Academy-Evanston,Evanston,60201,,PrivacySuppressed,PrivacySuppressed
Prairie State College,Chicago Heights,60411-8226,,PrivacySuppressed,PrivacySuppressed
Professional's Choice Hair Design Academy,Joliet,60435,,PrivacySuppressed,PrivacySuppressed
Quincy University,Quincy,62301-2699,,0.396039604,0.308270677
Vatterott College-Quincy,Quincy,62305,,0.528301887,0.566176471
The Illinois Institute of Art-Chicago,Chicago,60654-1593,,0.403433476,0.339832869
Rend Lake College,Ina,62846,,0.223463687,0.125984252
Richland Community College,Decatur,62521-8512,,PrivacySuppressed,PrivacySuppressed
Robert Morris University Illinois,Chicago,60605,,0.447949527,0.377846791
Rock Valley College,Rockford,61114-5699,,0.044862518,0.046920821
Madison Media Institute-Rockford Career College,Rockford,61108,,PrivacySuppressed,PrivacySuppressed
Rockford University,Rockford,61108-2311,,0.26,0.198529412
Roosevelt University,Chicago,60605-1394,,0.467567568,0.435435435
Dominican University,River Forest,60305,,0.675675676,0.509090909
Rush University,Chicago,60612,,0.586206897,0.681818182
Saint Francis Medical Center College of Nursing,Peoria,61603-3783,,PrivacySuppressed,PrivacySuppressed
University of St Francis,Joliet,60435-6188,,0.537953795,0.408163265
St. John's College-Department of Nursing,Springfield,62702,,PrivacySuppressed,PrivacySuppressed
Saint Xavier University,Chicago,60655,,0.584496124,0.475285171
University of Illinois at Springfield,Springfield,62703-5407,,0.510989011,0.466942149
Sauk Valley Community College,Dixon,61021-9112,,0.135294118,0.075268817
Bexley Hall Seabury Western Theological Seminary Federation,Chicago,60631,,,
Shawnee Community College,Ullin,62992,,PrivacySuppressed,PrivacySuppressed
Shimer College,Chicago,60616,,PrivacySuppressed,PrivacySuppressed
Saint Augustine College,Chicago,60640-3593,,PrivacySuppressed,PrivacySuppressed
University of Saint Mary of the Lake,Mundelein,60060-1174,,,
Advocate Trinity Hospital School of Radiologic Technology,Chicago,60617-9984,,PrivacySuppressed,PrivacySuppressed
Southeastern Illinois College,Harrisburg,62946,,PrivacySuppressed,PrivacySuppressed
National Latino Education Institute,Chicago,60609-2205,,PrivacySuppressed,PrivacySuppressed
Sparks College,Shelbyville,62565,,PrivacySuppressed,PrivacySuppressed
Spertus College,Chicago,60605,,,
Spoon River College,Canton,61520-8622,,PrivacySuppressed,PrivacySuppressed
Springfield College in Illinois,Springfield,62702-2694,,PrivacySuppressed,PrivacySuppressed
Saint Anthony College of Nursing,Rockford,61108-2468,,PrivacySuppressed,PrivacySuppressed
Educators of Beauty College of Cosmetology-Sterling,Sterling,61081-3611,,PrivacySuppressed,PrivacySuppressed
Southern Illinois University-Carbondale,Carbondale,62901-4512,,0.460933403,0.374224978
Southern Illinois University-Edwardsville,Edwardsville,62026-1259,,0.416011437,0.381042654
Taylor Business Institute,Chicago,60606,,0.430107527,0.5
Telshe Yeshiva-Chicago,Chicago,60625,,PrivacySuppressed,PrivacySuppressed
South Suburban College,South Holland,60473-1200,,PrivacySuppressed,PrivacySuppressed
Tri-County Beauty Academy,Litchfield,62056,,PrivacySuppressed,PrivacySuppressed
Trinity Christian College,Palos Heights,60463-0929,,0.211678832,0.245901639
Trinity International University-Illinois,Deerfield,60015-1283,,0.230483271,0.232323232
Triton College,River Grove,60171-1995,,PrivacySuppressed,PrivacySuppressed
University of Spa & Cosmetology Arts,Springfield,62704,,PrivacySuppressed,PrivacySuppressed
VanderCook College of Music,Chicago,60616-3731,,PrivacySuppressed,PrivacySuppressed
Waubonsee Community College,Sugar Grove,60554-9454,,0.064197531,0.066666667
Resurrection University,Chicago,60622,,PrivacySuppressed,PrivacySuppressed
Western Illinois University,Macomb,61455,,0.521361332,0.460526316
Wheaton College,Wheaton,60187-5593,,0.784313726,0.692708333
William Rainey Harper College,Palatine,60067-7398,,0.13356974,0.078688525
Ancilla College,Donaldson,46513-0001,,0.240437159,0.164705882
Anderson University,Anderson,46012-3495,,0.432506887,0.367424242
Apex Academy of Hair Design Inc,Anderson,46016-1158,,PrivacySuppressed,PrivacySuppressed
Ball State University,Muncie,47306,,0.413245758,0.397269625
Bethel College-Indiana,Mishawaka,46545-5591,,0.141210375,0.142857143
Butler University,Indianapolis,46208,,0.654929578,0.553505535
Calumet College of Saint Joseph,Whiting,46394,,0.280952381,0.380165289
Christian Theological Seminary,Indianapolis,46208-3301,,PrivacySuppressed,PrivacySuppressed
College of Court Reporting Inc,Hobart,46342,,PrivacySuppressed,PrivacySuppressed
Concordia Theological Seminary,Fort Wayne,46825-4996,,,
Tricoci University of Beauty Culture-Highland,Highland,46322,,PrivacySuppressed,PrivacySuppressed
DePauw University,Greencastle,46135-1772,,0.847715736,0.74137931
Don Roberts School of Hair Design,Schererville,46375,,PrivacySuppressed,PrivacySuppressed
Don Roberts Beauty School,Valparaiso,46385,,PrivacySuppressed,PrivacySuppressed
Earlham College,Richmond,47374-4095,,0.6796875,0.576470588
University of Evansville,Evansville,47722,,0.594285714,0.537777778
Taylor University Fort Wayne,Fort Wayne,46807-2197,,0.583657588,0.5
Franklin College,Franklin,46131-2623,,0.576271186,0.551948052
Good Samaritan Hospital School of Radiologic Technology,Vincennes,47591,,,
Goshen College,Goshen,46526-4794,,0.608108108,0.4875
Grace College and Theological Seminary,Winona Lake,46590-1274,,0.527131783,0.546511628
Hair Fashions By Kaye Beauty College-Noblesville,Noblesville,46060-0000,,PrivacySuppressed,PrivacySuppressed
Hair Fashions By Kaye Beauty College-Indianapolis,Indianapolis,46250,,PrivacySuppressed,PrivacySuppressed
Hanover College,Hanover,47243,,0.654676259,0.504273504
J Michael Harrold Beauty Academy,Terre Haute,47807,,PrivacySuppressed,PrivacySuppressed
Holy Cross College,Notre Dame,46556-0308,,0.3125,0.15625
PJ's College of Cosmetology-Clarksville,Clarksville,47129,,PrivacySuppressed,PrivacySuppressed
Huntington University,Huntington,46750,,0.390977444,0.4
Ivy Tech Community College-Northcentral,South Bend,46601-3415,,PrivacySuppressed,PrivacySuppressed
Ivy Tech Community College,Indianapolis,46208-5752,,0.026956522,0.009569378
Ivy Tech Community College-Columbus,Columbus,47203-1868,,0.1,0.068322981
Ivy Tech Community College-East Central,Muncie,47302-9448,,0.059125964,0.031192661
Ivy Tech Community College-Kokomo,Kokomo,46901-1373,,PrivacySuppressed,PrivacySuppressed
Ivy Tech Community College-Lafayette,Lafayette,47905,,0.099099099,0.041067762
Ivy Tech Community College-Northeast,Fort Wayne,46805-1489,,0.049034175,0.026397516
Ivy Tech Community College-South Central,Sellersburg,47172-1897,,0.085769981,0.057971015
Ivy Tech Community College-Southwest,Evansville,47710-3398,,0.078272605,0.033333333
Ivy Tech Community College-Wabash Valley,Terre Haute,47802-4898,,0.081395349,0.032338309
Ivy Tech Community College-Richmond,Richmond,47374-1298,,0.154488518,0.075862069
Ivy Tech Community College-Northwest,Gary,46409-1499,,PrivacySuppressed,PrivacySuppressed
Ivy Tech Community College-Southeast,Madison,47250-1881,,PrivacySuppressed,PrivacySuppressed
Indiana University-Purdue University-Fort Wayne,Fort Wayne,46805-1499,,0.20662768,0.151960784
Indiana University-Purdue University-Indianapolis,Indianapolis,46202-5143,,0.333446983,0.302982732
Harrison College-Anderson,Anderson,46013,,0.393860787,0.230946882
Harrison College-Indianapolis,Indianapolis,46204-2611,,0.393860787,0.230946882
Harrison College-Marion,Marion,46952-2338,,0.393860787,0.230946882
Harrison College-Columbus,Columbus,47203-1843,,0.393860787,0.230946882
Harrison College-Muncie,Muncie,47303,,0.304123711,0.267857143
Harrison College-Terre Haute,Terre Haute,47803,,0.393860787,0.230946882
Harrison College-Lafayette,Lafayette,47905,,0.393860787,0.230946882
University of Indianapolis,Indianapolis,46227-3697,,0.384863124,0.286153846
Indiana Institute of Technology,Fort Wayne,46803-1228,,0.369426752,0.287671233
University of Southern Indiana,Evansville,47712,,0.183500386,0.097345133
Indiana State University,Terre Haute,47809,,0.081417625,0.085929109
Indiana University-Kokomo,Kokomo,46904-9003,,0.319018405,0.214285714
Indiana University-South Bend,South Bend,46634-7111,,0.212253829,0.162471396
Indiana University-Bloomington,Bloomington,47405-7000,,0.53619403,0.487489215
Indiana University-Northwest,Gary,46408-1197,,0.233128834,0.178571429
Indiana University-Southeast,New Albany,47150,,0.270676692,0.190709047
Indiana University-East,Richmond,47374-1289,,0.223744292,0.16080402
International Business College-Fort Wayne,Fort Wayne,46804-7145,,0.737662338,0.730434783
International Business College-Indianapolis,Indianapolis,46256-3954,,0.737662338,0.730434783
ITT Technical Institute-Nashville,Nashville,37214-3717,,0.197452229,0.274714829
ITT Technical Institute-Fort Wayne,Fort Wayne,46825,,0.254901961,0.340931616
ITT Technical Institute-Indianapolis,Indianapolis,46268-1119,,0.210778443,0.340909091
J Everett Light Career Center,Indianapolis,46240,,PrivacySuppressed,PrivacySuppressed
Knox Beauty College,Knox,46534,,PrivacySuppressed,PrivacySuppressed
Tricoci University of Beauty Culture-Lafayette,Lafayette,47901,,PrivacySuppressed,PrivacySuppressed
Brown Mackie College-Merrillville,Merrillville,46410,,0.424369748,0.336673347
Brown Mackie College-Michigan City,Michigan City,46360-7362,,0.424369748,0.336673347
Empire Beauty School-Indianapolis,Indianapolis,46237-3249,,PrivacySuppressed,PrivacySuppressed
Lincoln College of Technology-Indianapolis,Indianapolis,46268,,0.541176471,0.615668884
Manchester University,North Manchester,46962,,PrivacySuppressed,PrivacySuppressed
Marian University,Indianapolis,46222-1997,,0.493765586,0.422535211
Indiana Wesleyan University-Marion,Marion,46953-4974,,0.529528536,0.496835443
Martin University,Indianapolis,46218-0567,,PrivacySuppressed,PrivacySuppressed
Masters of Cosmetology College,Fort Wayne,46809-1305,,PrivacySuppressed,PrivacySuppressed
Anabaptist Mennonite Biblical Seminary,Elkhart,46517-1999,,,
Merrillville Beauty College,Merrillville,46410,,PrivacySuppressed,PrivacySuppressed
Brown Mackie College-South Bend,South Bend,46635,,0.429928741,0.311594203
Mid-America College of Funeral Service,Jeffersonville,47130,,PrivacySuppressed,PrivacySuppressed
West Michigan College of Barbering and Beauty,Kalamazoo,49008,,PrivacySuppressed,PrivacySuppressed
University of Notre Dame,Notre Dame,46556,,0.9296875,0.922391858
Oakland City University,Oakland City,47660-1099,,0.298429319,0.229357798
PJ's College of Cosmetology-Richmond,Richmond,47374,,PrivacySuppressed,PrivacySuppressed
Kaplan College-Indianapolis,Indianapolis,46278-1736,,PrivacySuppressed,PrivacySuppressed
Purdue University-Calumet Campus,Hammond,46323-2094,,0.104807692,0.079877112
Purdue University-North Central Campus,Westville,46391-9542,,0.236786469,0.196969697
Ravenscroft Beauty College,Fort Wayne,46835,,PrivacySuppressed,PrivacySuppressed
Rogers Academy of Hair Design,Evansville,47712,,PrivacySuppressed,PrivacySuppressed
Rose-Hulman Institute of Technology,Terre Haute,47803-3920,,0.7875,0.70877193
Rudae's School of Beauty Culture-Kokomo,Kokomo,46901-4516,,PrivacySuppressed,PrivacySuppressed
University of Saint Francis-Fort Wayne,Fort Wayne,46808-3994,,0.511450382,0.411042945
Saint Josephs College,Rensselaer,47978-0870,,0.555555556,0.367346939
Saint Mary-of-the-Woods College,Saint Mary of the Woods,47876-1099,,PrivacySuppressed,PrivacySuppressed
Saint Mary's College,Notre Dame,46556,,PrivacySuppressed,PrivacySuppressed
Brightwood College-Hammond,Hammond,46324,,0.578947368,0.467532468
Kaplan College-Merrillville,Merrillville,46410,,0.578947368,0.467532468
Saint Meinrad School of Theology,St. Meinrad,47577,,,
Saint Elizabeth School of Nursing,Lafayette,47904-2198,,PrivacySuppressed,PrivacySuppressed
Taylor University,Upland,46989-1001,,0.583657588,0.5
Trine University,Angola,46703-1764,,0.410788382,0.372093023
Valparaiso University,Valparaiso,46383,,0.662269129,0.603773585
Vincennes Beauty College,Vincennes,47591,,PrivacySuppressed,PrivacySuppressed
Vincennes University,Vincennes,47591,,0.205491586,0.212146423
Wabash College,Crawfordsville,47933-0352,,PrivacySuppressed,PrivacySuppressed
Allen College,Waterloo,50703-1999,,PrivacySuppressed,PrivacySuppressed
AIB College of Business,Des Moines,50321-1799,,0.46124031,0.432692308
Briar Cliff University,Sioux City,51104,,0.478813559,0.341772152
Buena Vista University,Storm Lake,50588,,0.48542024,0.498293515
Capri College-Dubuque,Dubuque,52004-0873,,PrivacySuppressed,PrivacySuppressed
Capri College-Cedar Rapids,Cedar Rapids,52404,,PrivacySuppressed,PrivacySuppressed
American College of Hairstyling-Cedar Rapids,Cedar Rapids,52402,,PrivacySuppressed,PrivacySuppressed
Central College,Pella,50219,,0.610091743,0.522522523
Clarke University,Dubuque,52001-3198,,0.632231405,0.511904762
Coe College,Cedar Rapids,52402-5092,,0.668571429,0.6375
Cornell College,Mount Vernon,52314-1098,,0.666666667,0.522058824
Iowa School of Beauty-Marshalltown,Marshalltown,50158,,PrivacySuppressed,PrivacySuppressed
Des Moines Area Community College,Ankeny,50023-3993,,0.165417559,0.152677279
Divine Word College,Epworth,52045,,PrivacySuppressed,PrivacySuppressed
Dordt College,Sioux Center,51250-1697,,0.540372671,0.578231293
Drake University,Des Moines,50311-4505,,0.64084507,0.599250936
University of Dubuque,Dubuque,52001,,0.47027027,0.302325581
Ellsworth Community College,Iowa Falls,50126,,0.13559322,0.08
Emmaus Bible College,Dubuque,52001-3096,,0.576923077,0.5625
Eastern Iowa Community College District,Davenport,52801-1221,,0.187183811,0.168949772
Faith Baptist Bible College and Theological Seminary,Ankeny,50023-2152,,0.458333333,0.564516129
Faust Institute of Cosmetology-Storm Lake,Storm Lake,50588,,PrivacySuppressed,PrivacySuppressed
Graceland University-Lamoni,Lamoni,50140,,0.607272727,0.302752294
Grand View University,Des Moines,50316,,0.442583732,0.48241206
Grinnell College,Grinnell,50112-1690,,0.818897638,0.6875
Kaplan University-Mason City Campus,Mason City,50401,,0.255138017,0.228200371
Kaplan University-Cedar Rapids Campus,Cedar Rapids,52404,,0.255138017,0.228200371
Hamilton Technical College,Davenport,52807,,0.702290076,0.628099174
Hawkeye Community College,Waterloo,50701,,0.3992891,0.323207776
Indian Hills Community College,Ottumwa,52501,,0.05156038,0.032414911
Iowa Central Community College,Fort Dodge,50501,,0.272563177,0.205974843
Iowa Lakes Community College,Estherville,51334-2295,,PrivacySuppressed,PrivacySuppressed
UnityPoint Health-Des Moines School of Radiologic Technology,Des Moines,50309-1453,,PrivacySuppressed,PrivacySuppressed
American College of Hairstyling-Des Moines,Des Moines,50309,,PrivacySuppressed,PrivacySuppressed
Iowa School of Beauty-Des Moines,Des Moines,50322-3203,,PrivacySuppressed,PrivacySuppressed
Iowa State University,Ames,50011-2103,,0.611024441,0.513913824
Iowa Wesleyan University,Mount Pleasant,52641,,0.313333333,0.177570094
Iowa Western Community College,Council Bluffs,51503-1057,,0.25220681,0.203422053
University of Iowa,Iowa City,52242-1316,,0.601904762,0.591960352
Kirkwood Community College,Cedar Rapids,52406-2068,,0.236079153,0.209005003
La James International College-Cedar Falls,Cedar Falls,50613,,PrivacySuppressed,PrivacySuppressed
La James International College-Johnston,Johnston,50131,,PrivacySuppressed,PrivacySuppressed
La James College of Hairstyling and Cosmetology,Mason City,50401-3308,,PrivacySuppressed,PrivacySuppressed
La James International College-Ft Dodge,Fort Dodge,50501,,PrivacySuppressed,PrivacySuppressed
Loras College,Dubuque,52004-0178,,0.68,0.545064378
Luther College,Decorah,52101-1045,,0.709677419,0.63670412
Maharishi University of Management,Fairfield,52557,,PrivacySuppressed,PrivacySuppressed
Marshalltown Community College,Marshalltown,50158,,0.186495177,0.144329897
Mercy College of Health Sciences,Des Moines,50309-1239,,0.602649007,0.606060606
Morningside College,Sioux City,51106-1751,,0.564356436,0.371727749
Mount Mercy University,Cedar Rapids,52402-4797,,0.561290323,0.469565217
Ashford University,San Diego,92123,,0.531806616,0.494152047
North Iowa Area Community College,Mason City,50401,,0.351893096,0.2486911
University of Northern Iowa,Cedar Falls,50614-0005,,0.581478823,0.494584838
Northwestern College,Orange City,51041,,0.584415584,0.48
Northeast Iowa Community College,Calmar,52132-0400,,0.305774278,0.221579962
Northwest Iowa Community College,Sheldon,51201,,0.416666667,0.577181208
Des Moines University-Osteopathic Medical Center,Des Moines,50312,,PrivacySuppressed,PrivacySuppressed
Iowa School of Beauty-Ottumwa,Ottumwa,52501,,PrivacySuppressed,PrivacySuppressed
