INSTNM,CITY,ZIP,INSTURL,FEMALE_COMP_ORIG_YR4_RT,MALE_COMP_ORIG_YR4_RT
Graduate Theological Union,Berkeley,94709,,PrivacySuppressed,PrivacySuppressed
Grossmont College,El Cajon,92020-1799,,0.05775076,0.020952381
Salon Success Academy-Riverside,Riverside,92506,,PrivacySuppressed,PrivacySuppressed
Harbor Occupational Center,San Pedro,90731,,,
Hartnell College,Salinas,93901,,PrivacySuppressed,PrivacySuppressed
Harvey Mudd College,Claremont,91711,,PrivacySuppressed,PrivacySuppressed
Heald College-Rancho Cordova,Rancho Cordova,95670,,0.230769231,0.236363636
Heald College-Fresno,Fresno,93704,,0.275,0.234126984
Heald College-San Jose,Milpitas,95035-8008,,0.186046512,0.173267327
Heald College-San Francisco,San Francisco,94103,,0.236306729,0.314845025
Heald College-Concord,Concord,94520-0522,,0.233333333,0.309160305
Hilltop Beauty School,Daly City,94014,,PrivacySuppressed,PrivacySuppressed
Holy Names University,Oakland,94619-1699,,PrivacySuppressed,PrivacySuppressed
Pacifica Graduate Institute,Carpinteria,93013,,,
Humboldt State University,Arcata,95521-8299,,0.357777778,0.297567954
Humphreys University-Stockton and Modesto Campuses,Stockton,95207-3896,,PrivacySuppressed,PrivacySuppressed
Imperial Valley College,Imperial,92251-0158,,PrivacySuppressed,PrivacySuppressed
Institute for Business and Technology,Santa Clara,95051-1303,,0.665226782,0.603571429
LA College International,Los Angeles,900101308,,0.5,0.612244898
Interior Designers Institute,Newport Beach,92660,,PrivacySuppressed,PrivacySuppressed
Toni & Guy Hairdressing Academy-Santa Monica,Santa Monica,90401,,PrivacySuppressed,PrivacySuppressed
Irvine Valley College,Irvine,92618-0301,,PrivacySuppressed,PrivacySuppressed
ITT Technical Institute-National City,National City,91950,,0.262626263,0.37979798
ITT Technical Institute-San Dimas,San Dimas,91773,,0.355263158,0.45146379
ITT Technical Institute-Orange,Orange,92868,,0.406779661,0.472081218
Bellus Academy-El Cajon,El Cajon,92021,,0.832335329,0.566666667
Jesuit School of Theology of Santa Clara University,Berkeley,94709,,,
John F. Kennedy University,Pleasant Hill,94523-4817,,PrivacySuppressed,PrivacySuppressed
American Jewish University,Los Angeles,90077-1519,,PrivacySuppressed,PrivacySuppressed
Reedley College,Reedley,93654,,0.022318215,0.017857143
Life Pacific College,San Dimas,91773-3298,,0.432835821,0.316455696
Argosy University-The Art Institute of California-San Diego,San Diego,92108-4423,,0.47107438,0.508361204
University of La Verne,La Verne,91750-4401,,0.544811321,0.471264368
Laguna College of Art and Design,Laguna Beach,92651,,0.5,0.371428571
Lake Tahoe Community College,South Lake Tahoe,96150,,PrivacySuppressed,PrivacySuppressed
Lancaster Beauty School,Lancaster,93534,,PrivacySuppressed,PrivacySuppressed
Laney College,Oakland,94607,,PrivacySuppressed,PrivacySuppressed
Lassen Community College,Susanville,96130,,PrivacySuppressed,PrivacySuppressed
Life Chiropractic College West,Hayward,94545-2800,,,
Lincoln University,Oakland,94612-2801,,PrivacySuppressed,PrivacySuppressed
Southern California Seminary,El Cajon,92019-1108,,PrivacySuppressed,PrivacySuppressed
La Sierra University,Riverside,92515-8247,,0.118032787,0.153061225
Loma Linda University,Loma Linda,92350,,0.472891566,0.52631579
Long Beach City College,Long Beach,90808-1706,,PrivacySuppressed,PrivacySuppressed
Southern California University of Health Sciences,Whittier,90604,,,
Los Angeles Harbor College,Wilmington,90744-2397,,0.016997167,0.030136986
Los Angeles Pierce College,Woodland Hills,91371-0002,,0.027593819,0.018771331
Los Angeles Southwest College,Los Angeles,90047-4899,,PrivacySuppressed,PrivacySuppressed
Los Angeles Trade Technical College,Los Angeles,90015-4181,,PrivacySuppressed,PrivacySuppressed
Los Angeles Valley College,Valley Glen,91401-4096,,PrivacySuppressed,PrivacySuppressed
The Master's University and Seminary,Santa Clarita,91321-1200,,PrivacySuppressed,PrivacySuppressed
Los Angeles City College,Los Angeles,90029,,0.019354839,0.017567568
Los Angeles County College of Nursing and Allied Health,Los Angeles,90033-1084,,PrivacySuppressed,PrivacySuppressed
Los Angeles Mission College,Sylmar,91342-3200,,PrivacySuppressed,PrivacySuppressed
Los Medanos College,Pittsburg,94565,,PrivacySuppressed,PrivacySuppressed
Argosy University-The Art Institute of California-San Francisco,San Francisco,94102-4908,,0.360576923,0.296918768
Loyola Marymount University,Los Angeles,90045-2659,,0.226586103,0.234299517
Manchester Beauty College,Fresno,93726,,PrivacySuppressed,PrivacySuppressed
Tulare Beauty College,Tulare,93274,,PrivacySuppressed,PrivacySuppressed
Lyles Bakersfield College of Beauty,Bakersfield,93301,,PrivacySuppressed,PrivacySuppressed
Lyles Fresno College of Beauty,Fresno,93710,,PrivacySuppressed,PrivacySuppressed
Lytles Redwood Empire Beauty College Inc,Santa Rosa,95403,,PrivacySuppressed,PrivacySuppressed
MTI Business College Inc,Stockton,95207-4349,,PrivacySuppressed,PrivacySuppressed
MTI College,Sacramento,95841-9817,,0.614107884,0.515923567
Brightwood College-Sacramento,Sacramento,95821,,0.591623037,0.7
Brightwood College-San Diego,San Diego,92123,,0.706647399,0.69375
Brightwood College-Vista,Vista,92083-7736,,0.735682819,0.660377359
College of Marin,Kentfield,94904-2590,,PrivacySuppressed,PrivacySuppressed
Marinello Schools of Beauty-Los Angeles,Los Angeles,90023,,PrivacySuppressed,PrivacySuppressed
Marinello School of Beauty,Inglewood,90301,,,
Marinello School of Beauty,Whittier,90601,,,
Marinello School of Beauty,Los Angeles,90041,,,
Marinello School of Beauty,Reseda,91335,,,
Marinello School of Beauty,North Hollywood,91606,,,
Marinello School of Beauty,Ontario,91764,,,
Marinello School of Beauty,San Diego,92126,,,
Marinello School of Beauty,San Bernardino,92410,,,
Marinello School of Beauty,West Covina,91790,,,
Marymount California University,Rancho Palos Verdes,90275-6299,,0.130841122,0.214285714
Mendocino College,Ukiah,95482,,PrivacySuppressed,PrivacySuppressed
Menlo College,Atherton,94027-4301,,0.436619718,0.255639098
Mennonite Brethren Biblical Seminary,Fresno,93727-5097,,PrivacySuppressed,PrivacySuppressed
Merced College,Merced,95348-2898,,PrivacySuppressed,PrivacySuppressed
Merritt College,Oakland,94619-3196,,PrivacySuppressed,PrivacySuppressed
Mills College,Oakland,94613,,PrivacySuppressed,PrivacySuppressed
MiraCosta College,Oceanside,92056-3899,,PrivacySuppressed,PrivacySuppressed
Marinello Schools of Beauty-San Francisco,San Francisco,94103,,PrivacySuppressed,PrivacySuppressed
Mission College,Santa Clara,95054-1897,,PrivacySuppressed,PrivacySuppressed
Modern Beauty Academy,Oxnard,93030,,PrivacySuppressed,PrivacySuppressed
Brightwood College-North Hollywood,North Hollywood,91606-3231,,0.754863813,0.68877551
Modesto Junior College,Modesto,95350-5800,,PrivacySuppressed,PrivacySuppressed
Moler Barber College,Oakland,94609-2419,,PrivacySuppressed,PrivacySuppressed
Middlebury Institute of International Studies at Monterey,Monterey,93940,,PrivacySuppressed,PrivacySuppressed
Monterey Peninsula College,Monterey,93940-4799,,0.115671642,0.06993007
Moorpark College,Moorpark,93021-1695,,0.102990033,0.064356436
Mt San Antonio College,Walnut,91789-1399,,PrivacySuppressed,PrivacySuppressed
Mount Saint Mary's University,Los Angeles,90049-1599,,0.384920635,0.358490566
Mt San Jacinto Community College District,San Jacinto,92583-2399,,PrivacySuppressed,PrivacySuppressed
Mueller College,San Diego,92108-3002,,PrivacySuppressed,PrivacySuppressed
Musicians Institute,Hollywood,90028,,0.505494506,0.612179487
Napa Valley College,Napa,94558-6236,,PrivacySuppressed,PrivacySuppressed
Everest College-San Francisco,San Francisco,94103-9946,,0.692725299,0.654545455
Everest College-Reseda,Reseda,91335-4631,,0.736526946,0.685714286
Everest College-LA Wilshire,Los Angeles,90010,,0.613312203,0.489361702
Everest College-San Jose,San Jose,95128,,0.665427509,0.6
Everest College-Gardena,Gardena,90247,,0.707399103,0.675438597
Everest College-Alhambra,Alhambra,91803,,0.757925072,0.663265306
Everest College-San Bernardino,San Bernardino,92408,,0.642512077,0.537878788
The National Hispanic University,San Jose,95127-3823,,PrivacySuppressed,PrivacySuppressed
National Holistic Institute,Emeryville,94608-2008,,0.750853242,0.768707483
National University,La Jolla,92037-1011,,0.436817473,0.390896921
New College of California,San Francisco,94110,,0.488095238,0.511627907
Newschool of Architecture and Design,San Diego,92101,,PrivacySuppressed,PrivacySuppressed
Marinello School of Beauty,Los Angeles,90048,,,
Newberry School of Beauty,Granada Hills,91344-7401,,PrivacySuppressed,PrivacySuppressed
North Adrian's College of Beauty Inc,Modesto,95350-2381,,PrivacySuppressed,PrivacySuppressed
North-West College-Pomona,Pomona,91768,,0.727272727,0.72
North-West College-West Covina,West Covina,91790,,0.689839572,0.682926829
North-West College-Pasadena,Pasadena,91101,,0.638888889,0.523809524
Notre Dame de Namur University,Belmont,94002-1908,,0.40625,0.223684211
Occidental College,Los Angeles,90041-3392,,0.757961783,0.738095238
Oceanside College of Beauty,Oceanside,92054-5356,,PrivacySuppressed,PrivacySuppressed
Ohlone College,Fremont,94539-0390,,PrivacySuppressed,PrivacySuppressed
Orange Coast College,Costa Mesa,92626,,0.027186761,0.028678304
Otis College of Art and Design,Los Angeles,90045-3505,,0.395973154,0.533333333
Oxnard College,Oxnard,93033-6699,,PrivacySuppressed,PrivacySuppressed
Hope International University,Fullerton,92831-3199,,0.212389381,0.139130435
Concorde Career College-San Diego,San Diego,92113-1964,,0.727027027,0.689655172
Palo Alto University,Palo Alto,94304-1337,,,
Pacific Lutheran Theological Seminary,Berkeley,94708-1597,,,
Pacific Oaks College,Pasadena,91103,,PrivacySuppressed,PrivacySuppressed
Pacific School of Religion,Berkeley,94709,,PrivacySuppressed,PrivacySuppressed
Pacific States University,Los Angeles,90010,,PrivacySuppressed,PrivacySuppressed
Pacific Union College,Angwin,94508-9707,,0.323404255,0.333333333
University of the Pacific,Stockton,95211-0197,,0.670289855,0.658536585
Palmer College of Chiropractic-San Jose,San Jose,95134-1617,,PrivacySuppressed,PrivacySuppressed
Palo Verde College,Blythe,92225,,PrivacySuppressed,PrivacySuppressed
Palomar College,San Marcos,92069-1487,,PrivacySuppressed,PrivacySuppressed
Marinello Schools of Beauty-Paramount,Paramount,90723,,PrivacySuppressed,PrivacySuppressed
Paris Beauty College,Concord,94520,,PrivacySuppressed,PrivacySuppressed
Pasadena City College,Pasadena,91106-2003,,0.037542662,0.022767075
Patten University,Oakland,94601,,0.140625,0.209302326
Pepperdine University,Malibu,90263,,0.759465479,0.717460318
Pitzer College,Claremont,91711-6101,,0.649350649,0.648148148
Platt College-San Diego,San Diego,92115-3919,,0.617021277,0.630252101
Point Loma Nazarene University,San Diego,92106-2899,,0.513119534,0.449814126
Pomona College,Claremont,91711-6319,,PrivacySuppressed,PrivacySuppressed
Porterville College,Porterville,93257,,PrivacySuppressed,PrivacySuppressed
Westwood College-South Bay,Torrance,90502,,0.461538462,0.393442623
Professional Institute of Beauty,El Monte,91731,,PrivacySuppressed,PrivacySuppressed
Santa Ana College,Santa Ana,92706-3398,,PrivacySuppressed,PrivacySuppressed
Pardee RAND Graduate School,Santa Monica,90407-2138,,,
University of Redlands,Redlands,92373-0999,,0.413612565,0.387931035
College of the Redwoods,Eureka,95501-9300,,0.068914956,0.038535646
Salon Success Academy-Upland,Upland,91786,,PrivacySuppressed,PrivacySuppressed
Salon Success Academy-Corona,Corona,92879,,PrivacySuppressed,PrivacySuppressed
Marinello Schools of Beauty-Huntington Beach,Huntington Beach,92646,,,
Rio Hondo College,Whittier,90601-1616,,PrivacySuppressed,PrivacySuppressed
Riverside City College,Riverside,92506,,PrivacySuppressed,PrivacySuppressed
Argosy University-San Francisco Bay Area,Alameda,94501,,0.191489362,0.175965665
Rosemead Beauty School,Rosemead,91770-1639,,PrivacySuppressed,PrivacySuppressed
Dongguk University-Los Angeles,Los Angeles,90020-1704,,PrivacySuppressed,PrivacySuppressed
Sacramento City College,Sacramento,95822-1386,,PrivacySuppressed,PrivacySuppressed
Saddleback College,Mission Viejo,92692-3635,,PrivacySuppressed,PrivacySuppressed
Samra University of Oriental Medicine,Los Angeles,90015-1019,,PrivacySuppressed,PrivacySuppressed
Samuel Merritt University,Oakland,94609,,PrivacySuppressed,PrivacySuppressed
San Diego City College,San Diego,92101-4787,,PrivacySuppressed,PrivacySuppressed
Golf Academy of America-San Diego,Carlsbad,92008,,PrivacySuppressed,PrivacySuppressed
San Diego Mesa College,San Diego,92111-4998,,0.045105566,0.046625767
San Diego Miramar College,San Diego,92126-2999,,PrivacySuppressed,PrivacySuppressed
San Diego State University,San Diego,92182,,0.469544031,0.454035874
University of San Diego,San Diego,92110-2492,,0.703389831,0.692073171
San Francisco Art Institute,San Francisco,94133-2299,,0.637681159,0.507246377
San Francisco Conservatory of Music,San Francisco,94102-6011,,PrivacySuppressed,PrivacySuppressed
San Francisco State University,San Francisco,94132,,0.360596147,0.35858878
San Francisco Theological Seminary,San Anselmo,94960-0000,,,
University of San Francisco,San Francisco,94117-1080,,0.543307087,0.485013624
San Joaquin College of Law,Clovis,93612-1312,,,
San Joaquin Delta College,Stockton,95207,,0.030037547,0.02342918
San Joaquin Valley College-Visalia,Visalia,93291-9283,,0.55304457,0.496825397
San Joaquin Valley College-Bakersfield,Bakersfield,93309,,0.55304457,0.496825397
William Jessup University,Rocklin,95765-3707,,0.410958904,0.283783784
San Jose City College,San Jose,95128-2798,,PrivacySuppressed,PrivacySuppressed
San Jose State University,San Jose,95192-0001,,0.044395117,0.027830487
College of San Mateo,San Mateo,94402-3784,,PrivacySuppressed,PrivacySuppressed
Santa Barbara Business College-Bakersfield,Bakersfield,93309,,0.549618321,0.477272727
Westwood College-Los Angeles,Los Angeles,90010,,0.346938776,0.360119048
Santa Barbara Business College-Santa Maria,Santa Maria,93454,,0.563535912,0.516129032
Santa Barbara City College,Santa Barbara,93109-2394,,0.034653465,0.027542373
Santa Clara University,Santa Clara,95053,,0.731759657,0.708474576
Santa Monica College,Santa Monica,90405-1628,,PrivacySuppressed,PrivacySuppressed
Santa Rosa Junior College,Santa Rosa,95401-4395,,0.101472995,0.079903148
Saybrook University,Oakland,94612-1943,,,
Scripps College,Claremont,91711-3905,,PrivacySuppressed,PrivacySuppressed
Wyotech-Fremont,Fremont,94539,,0.4375,0.600524476
College of the Sequoias,Visalia,93277-2214,,PrivacySuppressed,PrivacySuppressed
Shasta Bible College and Graduate School,Redding,96002,,PrivacySuppressed,PrivacySuppressed
Shasta College,Redding,96003,,PrivacySuppressed,PrivacySuppressed
Sierra College,Rocklin,95677-3397,,PrivacySuppressed,PrivacySuppressed
Sierra College of Beauty,Merced,95340,,PrivacySuppressed,PrivacySuppressed
Sierra Valley College of Court Reporting,Fresno,93726,,PrivacySuppressed,PrivacySuppressed
Simpson University,Redding,96003-8606,,0.146428571,0.203821656
College of the Siskiyous,Weed,96094-2899,,PrivacySuppressed,PrivacySuppressed
Charles A Jones Career and Education Center,Sacramento,95824-1529,,PrivacySuppressed,PrivacySuppressed
Skyline College,San Bruno,94066-1698,,PrivacySuppressed,PrivacySuppressed
San Bernardino Valley College,San Bernardino,92410-2798,,PrivacySuppressed,PrivacySuppressed
Saint Mary's College of California,Moraga,94575,,0.287250384,0.247734139
Solano Community College,Fairfield,94534-3197,,PrivacySuppressed,PrivacySuppressed
Sonoma State University,Rohnert Park,94928-3609,,0.318331504,0.278867102
Pinnacle College,Alhambra,91803,,PrivacySuppressed,PrivacySuppressed
South Baylo University,Anaheim,92801-1701,,0.743589744,0.617647059
South Coast College,Orange,92868-2609,,PrivacySuppressed,PrivacySuppressed
Vanguard University of Southern California,Costa Mesa,92626,,0.412844037,0.367441861
Concorde Career College-Garden Grove,Garden Grove,92840-9201,,0.68596882,0.669291339
Southwestern College,Chula Vista,91910-7299,,0.02374894,0.025459689
Starr King School for the Ministry,Berkeley,94709-1209,,,
Marshall B Ketchum University,Fullerton,92831-1699,,PrivacySuppressed,PrivacySuppressed
Southern California Institute of Architecture,Los Angeles,90013-1822,,PrivacySuppressed,PrivacySuppressed
University of Southern California,Los Angeles,90089,,0.770094563,0.698350354
Southwestern Law School,Los Angeles,90010-1106,,PrivacySuppressed,PrivacySuppressed
