,INSTNM,CITY,ZIP,INSTURL,FEMALE_COMP_ORIG_YR4_RT,MALE_COMP_ORIG_YR4_RT
6538,The Beauty Institute-Schwarzkopf Professional-Bellingham,Bellingham,98225,,PrivacySuppressed,PrivacySuppressed
6539,California University of Management and Sciences,Anaheim,92801,,,
6540,Ross Medical Education Center-Davison,Davison,48423,,0.773366419,0.641025641
6541,Ross Medical Education Center-Granger,Granger,46530,,0.701388889,0.633333333
6542,Ross Medical Education Center-Niles,Niles,44446,,0.706122449,0.728571429
6543,Ross Medical Education Center-Canton,Canton,48187,,0.761183758,0.638888889
6544,Pima Medical Institute-Houston,Houston,77024,,0.731892241,0.683108108
6545,Illinois Media School-Chicago Campus,Chicago,60605,,0.814516129,0.8
6546,Concorde Career College-Dallas,Dallas,75243,,0.706266319,0.645833333
6547,Concorde Career Institute-Orlando,Orlando,32803,,0.635854342,0.631578947
6548,Concorde Career College-San Antonio,San Antonio,78229,,0.652218782,0.572649573
6549,Ecotech Institute,Aurora,80012,,0.313246568,0.340247453
6550,Johnson & Wales University-Online,Providence,02903,,0.55512091,0.456521739
6551,Everest College-Fort Worth South,Ft Worth,76115,,0.63477089,0.529761905
6552,Everest College-Santa Ana,Santa Ana,92701,,0.63477089,0.529761905
6553,Moreno Valley College,Moreno Valley,92551,,PrivacySuppressed,PrivacySuppressed
6554,Hair Design Institute at Fifth Avenue-New York,New York,10018,,PrivacySuppressed,PrivacySuppressed
6555,Onondaga School of Therapeutic Massage-Rochester,Rochester,14607,,0.644736842,0.630434783
6556,Norco College,Norco,92860,,0.144230769,0.114942529
6557,Daymar College-Louisville,Louisville,40245,,0.250696379,0.220253165
6558,Dorsey Business Schools-Saginaw,Saginaw,48603,,0.565536723,0.506361323
6559,Milan Institute of Cosmetology-La Quinta,La Quinta,92253,,0.499721138,0.479452055
6560,Milan Institute-Nampa,Nampa,83651,,0.603076923,0.668874172
6561,Milan Institute of Cosmetology-El Paso,El Paso,79936,,0.499721138,0.479452055
6562,Universal Technical Institute - Dallas Fort Worth,Irving,75063,,0.591836735,0.597271649
6563,Finger Lakes School of Massage,Mt. Kisco,10549,,PrivacySuppressed,PrivacySuppressed
6564,Park Avenue School of Cosmetology,Park Rapids,56470-1551,,PrivacySuppressed,PrivacySuppressed
6565,Salter School of Nursing and Allied Health,Manchester,03103,,0.607705779,0.537906137
6566,Salter School-New Bedford,New Bedford,02745,,0.607705779,0.537906137
6567,Harris School of Business-Upper Darby Campus,Upper Darby,19082,,0.664550265,0.584615385
6568,Brown Mackie College-San Antonio,San Antonio,78229,,0.435418594,0.323302586
6569,Hollywood Institute of Beauty Careers,North Bay Village,33141,,PrivacySuppressed,PrivacySuppressed
6570,Cortiva Institute-New Jersey,Wall,07719,,PrivacySuppressed,PrivacySuppressed
6571,Cambridge Junior College-Woodland,Woodland,95695,,PrivacySuppressed,PrivacySuppressed
6572,ICPR Junior College-Manati,Manatí,00674,,0.067292645,0.061326658
6573,Ridley-Lowell Business & Technical Institute-Danbury,Danbury,06810,,0.629699248,0.642105263
6574,Artistic Nails and Beauty Academy-Lakeland,Lakeland,33801,,0.439393939,0.431372549
6575,Paul Mitchell the School-Murfreesboro,Murfreesboro,37129,,0.672727273,0.625
6576,Allied American University,Laguna Hills,92653-1337,,PrivacySuppressed,PrivacySuppressed
6577,American Sentinel University,Aurora,80014-6510,,0.784210526,0.520547945
6578,Tribeca Flashpoint College,Chicago,60602-2716,,PrivacySuppressed,PrivacySuppressed
6579,Hawaii Medical College,Honolulu,96814-3518,,PrivacySuppressed,PrivacySuppressed
6580,Carolina College of Hair Design,Asheville,28805-1232,,PrivacySuppressed,PrivacySuppressed
6581,Virginia College-Baton Rouge,Baton Rouge,70815-8604,,0.313246568,0.340247453
6582,Remington College-Heathrow Campus,Lake Mary,32746,,0.665625,0.678329571
6583,College of Massage Therapy,Blackfoot,83221-1758,,PrivacySuppressed,PrivacySuppressed
6584,Miller-Motte College-Jacksonville,Jacksonville,28540-5901,,0.433479286,0.342723005
6585,Miller-Motte Technical College-Augusta,Augusta,30907-0921,,0.366842544,0.325211864
6586,Miller-Motte Technical College-Conway,Conway,29526-9508,,0.433479286,0.342723005
6587,Virginia College-Macon,Macon,31206-3180,,0.313246568,0.340247453
6588,Virginia College-Spartanburg,Spartanburg,29301-2450,,0.313246568,0.340247453
6589,Aveda Institute-Portland,Portland,97209-3144,,PrivacySuppressed,PrivacySuppressed
6590,Chamberlain College of Nursing-Virginia,Arlington,22202,,0.477181745,0.501022495
6591,Stevens-Henager College,Boise,83709-6733,,0.347404844,0.27631579
6592,Summit Salon Academy-Cincinnati,Cincinnati,45211-2660,,PrivacySuppressed,PrivacySuppressed
6593,Penrose Academy,Scottsdale,85254-4065,,PrivacySuppressed,PrivacySuppressed
6594,Virginia College-Richmond,Richmond,23225-5502,,0.313246568,0.340247453
6595,Skin Institute,Saint Louis,63126,,PrivacySuppressed,PrivacySuppressed
6596,Northwest Institute of Literary Arts,Langley,98260-0000,,,
6597,Body Therapy Institute,Siler City,27344-6728,,PrivacySuppressed,PrivacySuppressed
6598,Beauty Academy of South Florida,Hialeah Gardens,33016-2421,,PrivacySuppressed,PrivacySuppressed
6599,Ogle School Hair Skin Nails-North Dallas,Dallas,75248-1216,,0.563920455,0.564102564
6600,The Salon Professional Academy-North Little Rock,North Little Rock,72116-7310,,PrivacySuppressed,PrivacySuppressed
6601,The Salon Professional Academy-St Charles,St. Charles,63301-1021,,PrivacySuppressed,PrivacySuppressed
6602,American College for Medical Careers,Orlando,32809,,0.607705779,0.537906137
6603,Mildred Elley-New York Campus,New York,10004-1010,,0.402148887,0.319838057
6604,National Paralegal College,Phoenix,85014-1561,,0.277777778,0.326923077
6605,Carolina College of Biblical Studies,Fayetteville,28303-5157,,PrivacySuppressed,PrivacySuppressed
6606,Star Career Academy-Audubon,Audubon,19403-2422,,0.632335329,0.635761589
6607,Allstate Hairstyling & Barber College,Cleveland,44113-3413,,PrivacySuppressed,PrivacySuppressed
6608,Oxford Graduate School,Dayton,37321-6736,,,
6609,Jung Tao School of Classical Chinese Medicine,Sugar Grove,28679-9657,,,
6610,New York Film Academy,Burbank,91505,,0.632653061,0.546666667
6611,The Collective School Of Music,New York,10011-2026,,PrivacySuppressed,PrivacySuppressed
6612,International College of Cosmetology,Oakland,94601-3525,,PrivacySuppressed,PrivacySuppressed
6613,Bella Capelli Academy,Monroeville,15146-2388,,PrivacySuppressed,PrivacySuppressed
6614,Institute of Medical Careers,Pittsburgh,15235-3718,,PrivacySuppressed,PrivacySuppressed
6615,Toni & Guy Hairdressing Academy-Modesto,Modesto,95350,,PrivacySuppressed,PrivacySuppressed
6616,Georgia Christian University,Atlanta,30360,,,
6617,Flagler Technical Institute,Palm Coast,32164,,PrivacySuppressed,PrivacySuppressed
6618,Galaxy Medical College,North Hollywood,91606-1593,,PrivacySuppressed,PrivacySuppressed
6619,American Medical Sciences Center,Glendale,91204-5108,,PrivacySuppressed,PrivacySuppressed
6620,Mandalyn Academy,American Fork,84003-2161,,PrivacySuppressed,PrivacySuppressed
6621,Jose Maria Vargas University,Pembroke Pines,33026,,PrivacySuppressed,PrivacySuppressed
6622,Laird Institute of Spa Therapy,Manchester,03102-5263,,PrivacySuppressed,PrivacySuppressed
6623,D A Dorsey Technical College,Miami,33147-6304,,PrivacySuppressed,PrivacySuppressed
6624,Keweenaw Bay Ojibwa Community College,Baraga,49908-0000,,PrivacySuppressed,PrivacySuppressed
6625,Meridian Institute of Surgical Assisting,Nashville,37218,,PrivacySuppressed,PrivacySuppressed
6626,Mauna Loa Helicopters,Kailua Kona,96740-2650,,PrivacySuppressed,PrivacySuppressed
6627,Acaydia School of Aesthetics,Provo,84601-0000,,PrivacySuppressed,PrivacySuppressed
6628,Manhattan Institute,New York,10001,,PrivacySuppressed,PrivacySuppressed
6629,Cosmetic Arts Institute,Walterboro,29488-4216,,PrivacySuppressed,PrivacySuppressed
6630,Holistic Massage Training Institute,Baltimore,21218,,PrivacySuppressed,PrivacySuppressed
6631,Diamonds Cosmetology College,Sherman,75090-2657,,PrivacySuppressed,PrivacySuppressed
6632,Tramy Beauty School,San Diego,92115-6347,,PrivacySuppressed,PrivacySuppressed
6633,Northern Virginia School of Therapeutic Massage,Falls Church,22042-4302,,PrivacySuppressed,PrivacySuppressed
6634,Paul Mitchell the School-St Louis,St. Louis,63108-1554,,PrivacySuppressed,PrivacySuppressed
6635,Advanced Training Institute,Las Vegas,89118-1519,,PrivacySuppressed,PrivacySuppressed
6636,Cosmopolitan Beauty and Tech School,Annandale,22003-3204,,PrivacySuppressed,PrivacySuppressed
6637,Salon 496 Barber Academy,Greenville,29607-2548,,PrivacySuppressed,PrivacySuppressed
6638,Shepherds Theological Seminary,Cary,27518-9316,,PrivacySuppressed,PrivacySuppressed
6639,Taylor Andrews Academy of Hair Design-West Jordan,West Jordan,84088-6577,,PrivacySuppressed,PrivacySuppressed
6640,Santa Ana Beauty Academy,Santa Ana,92705-7820,,PrivacySuppressed,PrivacySuppressed
6641,Grace College of Divinity,Fayetteville,28314-2343,,PrivacySuppressed,PrivacySuppressed
6642,Cosmetology College of Franklin County,Saint Clair,63077-1515,,PrivacySuppressed,PrivacySuppressed
6643,Rochester School of Hair Design,Rochester,55901-4310,,PrivacySuppressed,PrivacySuppressed
6644,Aveda Institute-New Mexico,Albuquerque,87104-1160,,PrivacySuppressed,PrivacySuppressed
6645,Nashville Barber and Style Academy,Madison,37115,,PrivacySuppressed,PrivacySuppressed
6646,American Trade School,Saint Ann,63074-1807,,PrivacySuppressed,PrivacySuppressed
6647,Estelle Skin Care and Spa Institute,Skokie,60077-9945,,PrivacySuppressed,PrivacySuppressed
6648,Paul Mitchell the School-Honolulu,Honolulu,96816-2433,,PrivacySuppressed,PrivacySuppressed
6649,Elite Cosmetology School,Yucca Valley,92284-2860,,PrivacySuppressed,PrivacySuppressed
6650,American Technical Institute,Bayamon,00957-0000,,PrivacySuppressed,PrivacySuppressed
6651,Bergin University of Canine Studies,Rohnert Park,94928,,PrivacySuppressed,PrivacySuppressed
6652,Aveda Institute-Boise,Boise,83704-4406,,PrivacySuppressed,PrivacySuppressed
6653,American Health Institute,Port Richey,34668,,PrivacySuppressed,PrivacySuppressed
6654,Pima Medical Institute-Aurora,Aurora,80012-0000,,PrivacySuppressed,PrivacySuppressed
6655,Real Barbers College,Anaheim,92805-2962,,PrivacySuppressed,PrivacySuppressed
6656,Capilo School of Hair Design,Augusta,04330-0000,,PrivacySuppressed,PrivacySuppressed
6657,Pure Aesthetics,Tucson,85716-3823,,PrivacySuppressed,PrivacySuppressed
6658,Lindsey Institute of Cosmetology,Bowling Green,42103-8036,,PrivacySuppressed,PrivacySuppressed
6659,The Salon Professional Academy-Iowa City,Iowa City,52240-6083,,PrivacySuppressed,PrivacySuppressed
6660,Buckner Barber School,Dallas,75217-1775,,PrivacySuppressed,PrivacySuppressed
6661,Simmons College of Kentucky,Louisville,40203-3322,,PrivacySuppressed,PrivacySuppressed
6662,Atelier Esthetique Institute of Esthetics,New York,10011-7307,,PrivacySuppressed,PrivacySuppressed
6663,Ashdown College of Health Sciences,Redlands,92373,,PrivacySuppressed,PrivacySuppressed
6664,Advanced College of Cosmetology,Waupun,53963-0000,,PrivacySuppressed,PrivacySuppressed
6665,North American University,Stafford,77477-0000,,PrivacySuppressed,PrivacySuppressed
6666,Entourage Institute of Beauty and Esthetics,Lenexa,66215-3803,,PrivacySuppressed,PrivacySuppressed
6667,United Beauty College,Denver,80223-2936,,PrivacySuppressed,PrivacySuppressed
6668,Cinta Aveda Institute,San Francisco,94108-3204,,PrivacySuppressed,PrivacySuppressed
6669,Long Island Nail & Skin Care Institute,Levittown,11756-1316,,PrivacySuppressed,PrivacySuppressed
6670,Mesivta Keser Torah,Lakewood,08701,,PrivacySuppressed,PrivacySuppressed
6671,Southern California Health Institute,Reseda,91335,,PrivacySuppressed,PrivacySuppressed
6672,Best Care College,East Orange,07018-1703,,PrivacySuppressed,PrivacySuppressed
6673,First Class Cosmetology School,Beloit,53511-0000,,PrivacySuppressed,PrivacySuppressed
6674,Millennia Atlantic University,Doral,33178-2369,,PrivacySuppressed,PrivacySuppressed
6675,Abcott Institute,Southfield,48075-5227,,PrivacySuppressed,PrivacySuppressed
6676,The Salon Professional Academy-Kenosha,Kenosha,53142-4950,,PrivacySuppressed,PrivacySuppressed
6677,Paul Mitchell the School-Indianapolis,Indianapolis,46227-6252,,PrivacySuppressed,PrivacySuppressed
6678,Taylor Andrews Academy-St George,St. George,84790-2139,,PrivacySuppressed,PrivacySuppressed
6679,Seymour Beauty Academy,Seymour,65746-8743,,PrivacySuppressed,PrivacySuppressed
6680,Protege Academy,East Lansing,48823-8660,,PrivacySuppressed,PrivacySuppressed
6681,Colorado Academy of Veterinary Technology,Colorado Springs,80906-4944,,PrivacySuppressed,PrivacySuppressed
6682,Northeast Technical Institute,Scarborough,04074-0000,,PrivacySuppressed,PrivacySuppressed
6683,Salinas Beauty College Inc,Salinas,93901-2405,,PrivacySuppressed,PrivacySuppressed
6684,Academy for Salon Professionals,Santa Clara,95050-4057,,PrivacySuppressed,PrivacySuppressed
6685,Elite School of Cosmetology,Norwalk,44857-2714,,PrivacySuppressed,PrivacySuppressed
6686,Paul Mitchell the School-Las Vegas,Las Vegas,89123-8014,,PrivacySuppressed,PrivacySuppressed
6687,The Salon Professional Academy-Kokomo,Kokomo,46901-6248,,PrivacySuppressed,PrivacySuppressed
6688,Hair Academy,Montgomery,36111-2201,,PrivacySuppressed,PrivacySuppressed
6689,Florida Academy,Fort Myers,33966-1155,,PrivacySuppressed,PrivacySuppressed
6690,Institute for Doctoral Studies in the Visual Arts,Portland,04102-0000,,,
6691,State Career College,Waukegan,60085-5129,,,
6692,Academy for Salon Professionals,Northridge,91324,,PrivacySuppressed,PrivacySuppressed
6693,Paul Mitchell the School-Spokane,Spokane Valley,99037-5041,,PrivacySuppressed,PrivacySuppressed
6694,J Renee College,Elgin,60123,,PrivacySuppressed,PrivacySuppressed
6695,National Personal Training Institute of Colorado,Lakewood,80401-3304,,PrivacySuppressed,PrivacySuppressed
6696,National Personal Training Institute of Colorado,Colorado Springs,80918-5925,,PrivacySuppressed,PrivacySuppressed
6697,International College of Beauty Arts & Sciences,Los Angeles,90039-1012,,PrivacySuppressed,PrivacySuppressed
6698,The Salon Professional Academy-Shorewood,Shorewood,60404-8789,,PrivacySuppressed,PrivacySuppressed
6699,John Paul the Great Catholic University,Escondido,92025,,PrivacySuppressed,PrivacySuppressed
6700,ITT Technical Institute-Durham,Durham,27703,,0.403152496,0.452518746
6701,ITT Technical Institute-Hanover,Hanover,21076-1577,,0.403152496,0.452518746
6702,University of Phoenix-Mississippi,Flowood,39232-8205,,0.20084176,0.192096597
6703,Independence University,Salt Lake City,84107,,0.347404844,0.27631579
6704,National American University-Tulsa,Tulsa,74133-8945,,0.126328956,0.086676218
6705,National American University-Centennial,Centennial,80122-3157,,0.126328956,0.086676218
6706,National American University-Lee's Summit,Lee's Summit,64081-1425,,0.126328956,0.086676218
6707,National American University-Colorado Springs South,Colorado Springs,80915-3612,,0.126328956,0.086676218
6708,Globe University-Appleton,Grand Chute,54914-0000,,0.349159664,0.273062731
6709,Salter College-Chicopee,Chicopee,01020-3744,,0.607705779,0.537906137
6710,Chamberlain College of Nursing-Missouri,St. Louis,63146,,0.477181745,0.501022495
6711,Chamberlain College of Nursing-Texas,Houston,77041,,0.477181745,0.501022495
6712,ITT Technical Institute-Oakland,Oakland,94612,,0.403152496,0.452518746
6713,Continental School of Beauty Culture-Mattydale,Mattydale,13211-1003,,PrivacySuppressed,PrivacySuppressed
6714,Everest College-Bedford Park,Bedford Park,60629-5819,,0.716297787,0.633333333
6715,Fortis College-Akron,Akron,44310-0000,,0.553872054,0.568627451
6716,Carrington College-Pomona,Pomona,91768-2642,,0.633649554,0.531806616
6717,Regency Beauty Institute-Copperwood,Houston,77084,,0.515075377,0.46713615
6718,Regency Beauty Institute-Little Rock,Little Rock,72205,,0.515075377,0.46713615
6719,Regency Beauty Institute-Baltimore Golden Ring,Baltimore,21237-0000,,0.515075377,0.46713615
6720,Regency Beauty Institute-El Paso,El Paso,79925-0000,,0.515075377,0.46713615
6721,Regency Beauty Institute-Jacksonville Regency,Jacksonville,32225,,0.515075377,0.46713615
6722,Regency Beauty Institute-Knoxville,Knoxville,37919,,0.515075377,0.46713615
6723,Regency Beauty Institute-Fayetteville,Fayetteville,72703,,0.515075377,0.46713615
6724,Regency Beauty Institute-Lansing,Lansing,48912,,0.515075377,0.46713615
6725,Regency Beauty Institute-Jacksonville Orange Park,Orange Park,32073,,0.515075377,0.46713615
6726,Regency Beauty Institute-Crystal Lake,Crystal Lake,60014,,0.515075377,0.46713615
6727,Regency Beauty Institute-Manassas,Manassas,20109,,0.515075377,0.46713615
6728,Regency Beauty Institute-Castleton,Indianapolis,46250-0000,,0.515075377,0.46713615
6729,Regency Beauty Institute-North Nashville,Madison,37115,,0.515075377,0.46713615
6730,Regency Beauty Institute-Round Rock,Round Rock,78681,,0.515075377,0.46713615
6731,Regency Beauty Institute-Merrillville,Merrillville,46410,,0.515075377,0.46713615
6732,Regency Beauty Institute-Roanoke,Roanoke,24012,,0.515075377,0.46713615
6733,Regency Beauty Institute-Toledo,Holland,43528,,0.515075377,0.46713615
6734,Regency Beauty Institute-SW Houston,Houston,77036,,0.515075377,0.46713615
6735,Everest College-Atlanta West,Atlanta,30331-2620,,0.729184926,0.65530303
6736,Broadview University-Boise,Meridian,83642-0000,,0.308151093,0.180995475
6737,Advanced Institute of Hair Design-Madison,Madison,53715-1030,,PrivacySuppressed,PrivacySuppressed
6738,Paul Mitchell the School-Columbia,Columbia,29201-3126,,PrivacySuppressed,PrivacySuppressed
6739,Paul Mitchell the School-Charleston,North Charleston,29418-6993,,PrivacySuppressed,PrivacySuppressed
6740,Everest College-Melrose Park,Melrose Park,60160-1526,,0.741673436,0.635802469
6741,Kenneth Shuler School of Cosmetology-Greenville,Greenville,29611-7553,,PrivacySuppressed,PrivacySuppressed
6742,South University-Accelerated Graduate Programs,Atlanta,30328-6773,,0.100659593,0.112386595
6743,South University-The Art Institute of Fort Worth,Fort Worth,76116-4183,,0.100659593,0.112386595
6744,South University-Novi,Novi,48377,,0.100659593,0.112386595
6745,Northwest College-Eugene,Springfield,97477,,0.554929578,0.56
6746,Northwest College-Tualatin,Tualatin,97062-9462,,0.554929578,0.56
6747,Harrison College-Morrisville,Morrisville,27560-0000,,0.242681775,0.165289256
6748,Trend Setters' Academy of Beauty Culture-Louisville,Louisville,40219-3805,,PrivacySuppressed,PrivacySuppressed
6749,National University College-Caguas,Caguas,00725-0000,,0.148778683,0.121382637
6750,Beauty Schools of America,Miami Beach,33139-6504,,0.59387223,0.536155203
6751,CET-Soledad,Soledad,93960-2996,,0.638367347,0.595935445
6752,MarJon School of Beauty ltd-Lockport,Lockport,14094-3702,,PrivacySuppressed,PrivacySuppressed
6753,Houston Training Schools-Southwest,Houston,77074-2007,,PrivacySuppressed,PrivacySuppressed
6754,Vanguard College of Cosmetology-Metairie,Metairie,70002-4705,,PrivacySuppressed,PrivacySuppressed
6755,New England Tractor Trailer Training School of Massachusetts,North Andover,01845-1048,,PrivacySuppressed,PrivacySuppressed
6756,Heritage College-Columbus,Columbus,43213,,0.691865242,0.582887701
6757,Utah College of Massage Therapy-Vegas,Las Vegas,89123-2069,,0.60325477,0.548076923
6758,Utah College of Massage Therapy-Tempe,Tempe,85282-4446,,0.60325477,0.548076923
6759,Utah College of Massage Therapy-Phoenix,Phoenix,85051-3470,,0.60325477,0.548076923
6760,Utah College of Massage Therapy-Westminster,Westminster,80031-2921,,0.60325477,0.548076923
6761,Utah College of Massage Therapy-Aurora,Aurora,80012-2523,,0.60325477,0.548076923
6762,Tint School of Makeup and Cosmetology-Grand Prairie,Grand Prairie,75051-4804,,PrivacySuppressed,PrivacySuppressed
6763,Dewey University-Hatillo,Hatillo,00659-0000,,0.107269155,0.062085594
6764,Dewey University-Manati,Manati,00674-0000,,0.107269155,0.062085594
6765,Baltimore School of Massage-York,York,17402-8046,,0.6704,0.617801047
6766,Allen School-Phoenix,Phoenix,85053-4064,,0.641732284,0.567073171
6767,Oklahoma Technical College,Tulsa,74145-1122,,0.675734494,0.655813954
6768,Midwest Technical Institute-Moline,Moline,61265-4421,,0.691752577,0.761075949
6769,Star Career Academy-Clifton,Clifton,07011-2248,,0.632335329,0.635761589
6770,Unitech Training Academy-Alexandria,Alexandria,71301,,0.554409006,0.557692308
6771,Unitech Training Academy-Lake Charles,Lake Charles,70601-7887,,0.554409006,0.557692308
6772,Aveda Institute-Los Angeles,Los Angeles,90024-2808,,PrivacySuppressed,PrivacySuppressed
6773,Buchanan Beauty College of Tullahoma,Tullahoma,37388-3409,,PrivacySuppressed,PrivacySuppressed
6774,WellSpring School of Allied Health-Lawrence,Lawrence,66045-3073,,PrivacySuppressed,PrivacySuppressed
6775,The Art Institute of Wisconsin,Milwaukee,53202-5837,,0.435418594,0.323302586
6776,Brown Mackie College-Birmingham,Birmingham,35209-4701,,0.435418594,0.323302586
6777,Regina's College of Beauty,Augusta,30906-0000,,PrivacySuppressed,PrivacySuppressed
6778,Manuel and Theresa's School of Hair Design-Victoria,Victoria,77902-7076,,PrivacySuppressed,PrivacySuppressed
6779,Coast Career Institute,Colton,92324-3956,,0.298039216,0.143129771
6780,Tricoci University of Beauty Culture-Chicago NE,Chicago,60626-5232,,PrivacySuppressed,PrivacySuppressed
6781,ITT Technical Institute-Bradenton,Bradenton,34201,,0.403152496,0.452518746
6782,ITT Technical Institute-Phoenix West,Phoenix,85037-4445,,0.403152496,0.452518746
6783,ITT Technical Institute-Brooklyn Center,Brooklyn Center,55430-4100,,0.403152496,0.452518746
6784,ITT Technical Institute-Orlando,Lake Mary,32746,,0.403152496,0.452518746
6785,ITT Technical Institute-Waco,Waco,76706-0000,,0.403152496,0.452518746
6786,ITT Technical Institute-Myrtle Beach,Myrtle Beach,29572-0000,,0.403152496,0.452518746
6787,Azusa Pacific University College,San Dimas,91773,,0.264236902,0.223796034
6788,Minneapolis Media Institute,Edina,55435,,0.52,0.512690355
6789,CollegeAmerica-Phoenix,Phoenix,85051,,0.479495268,0.385416667
6790,Stevens-Henager College,Idaho Falls,83402,,0.479495268,0.385416667
6791,Avalon School of Cosmetology-Phoenix,Phoenix,85022,,0.365079365,0.4
6792,Avalon School of Cosmetology-Layton,Layton,84041,,0.365079365,0.4
6793,Hair Design Institute,Boynton Beach,33435,,0.554285714,0.620689655
6794,Hair Design Institute,Apopka,32703,,0.554285714,0.620689655
6795,All-State Career School-Allied Health Campus,Essington,19029,,0.616935484,0.650793651
6796,Aveda Institute-Des Moines,West Des Moines,50266,,PrivacySuppressed,PrivacySuppressed
6797,Fortis Institute-Lawrenceville,Lawrenceville,08648,,0.738839286,0.683098592
6798,Relay Graduate School of Education,New York,10011,,,
6799,Brown Mackie College-Oklahoma City,Oklahoma City,73132,,0.407624633,0.314285714
6800,Miller-Motte Technical College-Macon,Macon,31210,,0.398190045,0.333778371
6801,Miller-Motte Technical College-Gulfport,Gulfport,39503,,0.398190045,0.333778371
6802,International Culinary Center-California,Campbell,95008,,0.901477833,0.829931973
6803,South University-Savannah Online,Savannah,31406,,0.100659593,0.112386595
6804,Fortis College-Montgomery,Montgomery,36117,,0.563414634,0.567901235
6805,Miller-Motte Technical College-Roanoke,Roanoke,24018,,0.433479286,0.342723005
6806,Whitworth University-Adult Degree Programs,Spokane,99251,,0.617577197,0.572916667
6807,American Broadcasting School-Online Program,Oklahoma City,73115,,0.733333333,0.805755396
6808,Springfield College-School of Professional and Continuing Studies,Springfield,01109,,0.581736189,0.560509554
6809,Marian Health Careers Center-Van Nuys Campus,Van Nuys,91411,,PrivacySuppressed,PrivacySuppressed
6810,Sanford-Brown College-Brooklyn Center,Brooklyn Center,55430,,0.271676301,0.340425532
6811,Milan Institute-Las Vegas,Las Vegas,89106-4031,,0.603076923,0.668874172
6812,Virginia College-Savannah,Savannah,31419-2371,,0.313246568,0.340247453
6813,Virginia College-Columbus,Columbus,31904-9001,,0.313246568,0.340247453
6814,Donna's Academy of Hair Design,Smithville,64089-9042,,,
6815,New York School of Esthetics & Day Spa,white plains,10606-1207,,PrivacySuppressed,PrivacySuppressed
6816,Panache Academy of Beauty,Baraboo,53913-2596,,PrivacySuppressed,PrivacySuppressed
6817,ASI Career Institute,Turnersville,08012-1043,,PrivacySuppressed,PrivacySuppressed
6818,Midwest Technical Institute-Ridgeland,Ridgeland,39157-6027,,0.691752577,0.761075949
6819,Christine Valmy International School of Esthetics & Cosmetology,Pine Brook,07058-9589,,PrivacySuppressed,PrivacySuppressed
6820,City College-Hollywood,Hollywood,33024-4045,,0.455631399,0.359073359
6821,Paul Mitchell the School-Arlington,Arlington,76018-6032,,0.690026954,0.642857143
6822,Rocky Mountain University of Health Professions,Provo,84606,,,
6823,MediaTech Institute-Oceanside,Oceanside,92054-5116,,PrivacySuppressed,PrivacySuppressed
6824,Christie's Education,New York,10020,,,
6825,Prince Institute-Great Lakes,Elmhurst,60126,,PrivacySuppressed,PrivacySuppressed
6826,Palmetto Beauty School,Spartanburg,29307-1424,,PrivacySuppressed,PrivacySuppressed
6827,Paul Mitchell the School-Fort Myers,Fort Myers,33913,,PrivacySuppressed,PrivacySuppressed
6828,Paul Mitchell the School-Raleigh,Raleigh,27612-7358,,PrivacySuppressed,PrivacySuppressed
6829,Stella and Charles Guttman Community College,New York,10018-2602,,PrivacySuppressed,PrivacySuppressed
6830,Lil Lou's Beauty and Barber College LLC,Gary,46409-2645,,PrivacySuppressed,PrivacySuppressed
6831,Bryan University,Columbia,65201-8248,,0.355504587,0.197183099
6832,Virginia College-Tulsa,Tulsa,74105-5623,,0.313246568,0.340247453
6833,Criswell College,Dallas,75246-1537,,PrivacySuppressed,PrivacySuppressed
6834,Virginia College-Knoxville,Knoxville,37918-2472,,0.313246568,0.340247453
6835,Columbia Academy of Cosmetology,West Columbia,29169-5911,,PrivacySuppressed,PrivacySuppressed
6836,Beverly Hills Design Institute,Beverly Hills,90211,,PrivacySuppressed,PrivacySuppressed
6837,Global Institute,Caguas,00725-6485,,,
6838,Reflections Academy of Beauty,Decatur,62523-1208,,PrivacySuppressed,PrivacySuppressed
6839,University of Cosmetology Arts & Sciences-La Joya,La Joya,78560-4018,,PrivacySuppressed,PrivacySuppressed
6840,Preferred College of Nursing-Van Nuys,Van Nuys,91401-1442,,PrivacySuppressed,PrivacySuppressed
6841,Bryant & Stratton College-Akron,Copley,44321-2798,,0.277818628,0.183945139
6842,Annenberg School of Nursing,Reseda,91335-5426,,PrivacySuppressed,PrivacySuppressed
6843,American Medical Academy,Miami,33186-4830,,PrivacySuppressed,PrivacySuppressed
6844,Chamberlain College of Nursing-Georgia,Atlanta,30342-1501,,0.477181745,0.501022495
6845,Chamberlain College of Nursing-Indiana,Indianapolis,46240,,0.477181745,0.501022495
6846,Carrington College-Mesquite,Mesquite,75150-6509,,0.787096774,0.694444444
6847,Sessions College for Professional Design,Tempe,85281,,,
6848,Virginia College-Shreveport,Bossier City,71111,,0.313246568,0.340247453
6849,Tulsa Welding School-Jacksonville,Jacksonville,32216-3634,,0.539007092,0.615260613
6850,Regency Beauty Institute-Hoover,Hoover,35244,,0.515075377,0.46713615
6851,Regency Beauty Institute-San Antonio,San Antonio,78216,,0.515075377,0.46713615
6852,Regency Beauty Institute-Carrollwood,Tampa,33618,,0.515075377,0.46713615
6853,Regency Beauty Institute-Clearwater,Clearwater,33763,,0.515075377,0.46713615
6854,Regency Beauty Institute-Newport News,Newport News,23609,,0.515075377,0.46713615
