INSTNM,CITY,ZIP,INSTURL,FEMALE_COMP_ORIG_YR4_RT,MALE_COMP_ORIG_YR4_RT
Nossi College of Art,Madison,37115,,0.484848485,0.442857143
Seguin Beauty School-New Braunfels,New Braunfels,78130,,PrivacySuppressed,PrivacySuppressed
ITT Technical Institute-Norfolk,Norfolk,23513,,0.239130435,0.325335215
Pima Medical Institute-Seattle,Seattle,98115,,0.73248759,0.693057247
Mineral County Vocational Technical Center,Keyser,26726,,PrivacySuppressed,PrivacySuppressed
Hypnosis Motivation Institute,Tarzana,91356-4159,,0.729166667,0.739726027
Los Angeles ORT College-Los Angeles Campus,Los Angeles,90048,,0.092807425,0.091575092
Martinez Adult Education,Martinez,94553-3298,,PrivacySuppressed,PrivacySuppressed
Everest College-West Los Angeles,Los Angeles,90034-3169,,0.666884817,0.633879781
Thanh Le College School of Cosmetology,Garden Grove,92840,,PrivacySuppressed,PrivacySuppressed
Southeastern Technical College,Vidalia,30474,,PrivacySuppressed,PrivacySuppressed
Massachusetts School of Law,Andover,01810,,PrivacySuppressed,PrivacySuppressed
Dahls College of Beauty,Great Falls,59401-3731,,PrivacySuppressed,PrivacySuppressed
ITT Technical Institute-Albuquerque,Albuquerque,87109,,0.317073171,0.347747748
Community Services Division-Alliance City,Alliance,44601,,PrivacySuppressed,PrivacySuppressed
Harrisburg Area Community College-Lancaster,Lancaster,17602,,0.173530588,0.129251701
Harrisburg Area Community College-Lebanon,Lebanon,17042-5235,,0.173530588,0.129251701
Universal Technical Institute-Auto Motorcycle & Marine Mechanics Institute Division-Orlando,Orlando,32837,,0.467948718,0.701868882
Erwin Technical College,Tampa,33610-8299,,0.454301075,0.339869281
Rosel School of Cosmetology,Chicago,60659,,PrivacySuppressed,PrivacySuppressed
Worsham College of Mortuary Science,Wheeling,60090-2646,,PrivacySuppressed,PrivacySuppressed
Bryan University,Springfield,65804,,0.509803922,0.5
Toledo Academy of Beauty Culture-North,Toledo,43612-2822,,PrivacySuppressed,PrivacySuppressed
Oregon College of Oriental Medicine,Portland,97209,,,
Central Pennsylvania Institute of Science and Technology,Pleasant Gap,16823,,PrivacySuppressed,PrivacySuppressed
Northwest Educational Center,Houston,77092,,PrivacySuppressed,PrivacySuppressed
Sebring Career Schools-Houston,Houston,77083,,PrivacySuppressed,PrivacySuppressed
PCI Health Training Center,Dallas,75247-4720,,0.768493151,0.826923077
Windham Memorial Hospital-Radiologic Technology Program,Willimantic,06226-2040,,PrivacySuppressed,PrivacySuppressed
Bethel Seminary of the East,Landover,20785,,0.545275591,0.565836299
Miami-Jacobs Career College,Akron,44333,,0.113402062,0.119617225
Miami-Jacobs Career College-Columbus,Columbus,43215,,0.113402062,0.119617225
Bryant & Stratton College-Eastlake,Eastlake,44095,,0.183040331,0.10212766
Hamrick School,Medina,44256,,PrivacySuppressed,PrivacySuppressed
Alabama State College of Barber Styling,Gardendale,35071,,PrivacySuppressed,PrivacySuppressed
Fortis College,Mobile,36608,,PrivacySuppressed,PrivacySuppressed
Arkansas Beauty School,Conway,72032,,PrivacySuppressed,PrivacySuppressed
Everest College-Ontario,Ontario,91761-2338,,0.691156463,0.651685393
Downey Adult School,Downey,90241,,,
Heald College-Stockton,Stockton,95210,,0.203488372,0.204081633
Heald College-Hayward,Hayward,94545,,0.19139785,0.177419355
CRU Institute of Cosmetology and Barbering,Garden Grove,92845-4321,,PrivacySuppressed,PrivacySuppressed
Modern Technology School,Fountain Valley,92708-9821,,0.486842105,0.666666667
National Career Education,Rancho Cordova,95670,,0.695286195,0.693121693
Everest College-Anaheim,Anaheim,92801-5229,,0.687306502,0.56284153
Thuy Princess Beauty College,Pomona,91766,,,
North-West College-Glendale,Glendale,91203,,0.72195122,0.72
Everest College-City of Industry,City of Industry,91746-1023,,0.666884817,0.633879781
Fremont College,Cerritos,90703,,0.638888889,0.56
Pomona Unified School District Adult and Career Education,Pomona,91766-1233,,PrivacySuppressed,PrivacySuppressed
University of Phoenix-Online Campus,Phoenix,85034-7209,,0.171719846,0.170782377
University of Phoenix-San Diego Campus,San Diego,92123-2658,,0.171719846,0.170782377
Universal College of Beauty Inc-Los Angeles 2,Los Angeles,90008,,PrivacySuppressed,PrivacySuppressed
IBMC College,Fort Collins,80525,,0.613821138,0.538461539
Xenon International Academy-Denver,Aurora,80014,,PrivacySuppressed,PrivacySuppressed
Academy of Cosmetology,Merritt Island,32953,,PrivacySuppressed,PrivacySuppressed
Career Training Institute,Orlando,32804,,0.588744589,0.485148515
Everest Institute-Fort Lauderdale,Fort Lauderdale,33304,,0.733688415,0.701492537
ITT Technical Institute-Lake Mary,Lake Mary,32746,,0.331168831,0.349740933
Sunstate Academy,Clearwater,33765-2702,,0.52631579,0.395833333
Heritage Institute-Jacksonville,Jacksonville,32216,,0.683333333,0.684210526
Fortis College-Smyrna,Smyrna,30080-7630,,0.640943194,0.696551724
Remington College-Honolulu Campus,Honolulu,96813-2811,,0.431906615,0.397129187
Vatterott College-Des Moines,Des Moines,50321,,0.4922049,0.515384615
Brown Mackie College-Quad Cities,Bettendorf,52722,,0.486111111,0.278688525
ETI School of Skilled Trades,Blue Island,60406-2606,,0.766666667,0.799573561
Pivot Point Academy-Bloomingdale,Bloomingdale,60108-0000,,PrivacySuppressed,PrivacySuppressed
Xenon International Academy-Kansas City,Olathe,66061,,PrivacySuppressed,PrivacySuppressed
Baton Rouge College,Baton Rouge,70806,,PrivacySuppressed,PrivacySuppressed
Diesel Driving Academy-Baton Rouge,Baton Rouge,70815,,PrivacySuppressed,PrivacySuppressed
Jonesville Beauty School,Vidalia,71373-3358,,PrivacySuppressed,PrivacySuppressed
New England Hair Academy,Malden,02148,,PrivacySuppressed,PrivacySuppressed
Rob Roy Academy-Worcester,Worcester,01609,,0.642857143,0.551020408
Upper Cape Cod Regional Technical School,Bourne,02532,,PrivacySuppressed,PrivacySuppressed
All-State Career-Baltimore,Baltimore,21224,,0.748878924,0.77581864
New England School of Communications,Bangor,04401,,0.464285714,0.433333333
Everest Institute-Kalamazoo,Kalamazoo,49009,,0.700095969,0.608888889
Adler Graduate School,Richfield,55423,,,
Lebanon Technology and Career Center,Lebanon,65536,,PrivacySuppressed,PrivacySuppressed
Final Touch Beauty School,Meridian,39307,,PrivacySuppressed,PrivacySuppressed
Academy of Hair Design-Jackson,Jackson,39204,,PrivacySuppressed,PrivacySuppressed
Mitchells Hairstyling Academy-Goldsboro,Goldsboro,27534,,PrivacySuppressed,PrivacySuppressed
Lincoln Technical Institute-Moorestown,Moorestown,08057,,0.699767261,0.674620391
Monmouth County Vocational School District,Freehold,07728-5033,,PrivacySuppressed,PrivacySuppressed
Brightwood College-Las Vegas,Las Vegas,89102,,0.559681698,0.504273504
Beauty School of Middletown,Middletown,10940,,PrivacySuppressed,PrivacySuppressed
Bryant & Stratton College-Southtowns,Orchard Park,14127,,0.183040331,0.10212766
Continental School of Beauty Culture-Olean,Olean,14760,,PrivacySuppressed,PrivacySuppressed
National Tractor Trailer School Inc-Buffalo,Buffalo,14210-2007,,PrivacySuppressed,PrivacySuppressed
Yeshiva Gedolah Imrei Yosef D'spinka,Brooklyn,11219,,PrivacySuppressed,PrivacySuppressed
Cleveland Institute of Dental-Medical Assistants-Mentor,Mentor,44060-2035,,0.680115274,0.632653061
Cleveland Institute of Dental-Medical Assistants-Lyndhurst,Lyndhurst,44124-2928,,0.680115274,0.632653061
Knox County Career Center,Mount Vernon,43050,,PrivacySuppressed,PrivacySuppressed
Madison Adult Career Center,Mansfield,44905,,PrivacySuppressed,PrivacySuppressed
Remington College-Cleveland Campus,Cleveland,44125-1957,,0.642004773,0.473170732
Brown Mackie College-Findlay,Findlay,45840,,0.360902256,0.243243243
Toledo Academy of Beauty Culture-East,OREGON,43616,,PrivacySuppressed,PrivacySuppressed
Toledo Academy of Beauty Culture-South,Toledo,43614-3430,,PrivacySuppressed,PrivacySuppressed
U S Grant Joint Vocational School,Bethel,45106,,PrivacySuppressed,PrivacySuppressed
CC's Cosmetology College,Tulsa,74129,,PrivacySuppressed,PrivacySuppressed
Chisholm Trail Technology Center,Omega,73764-6335,,PrivacySuppressed,PrivacySuppressed
Gordon Cooper Technology Center,Shawnee,74804,,0.157894737,0.112149533
Kiamichi Technology Center-Atoka,Atoka,74525-0240,,PrivacySuppressed,PrivacySuppressed
Kiamichi Technology Center-Durant,Durant,74701-1904,,PrivacySuppressed,PrivacySuppressed
Kiamichi Technology Center-Hugo,Hugo,74743,,PrivacySuppressed,PrivacySuppressed
Kiamichi Technology Center-McAlester,McAlester,74501,,PrivacySuppressed,PrivacySuppressed
Kiamichi Technology Center-Idabel,Idabel,74745-2415,,PrivacySuppressed,PrivacySuppressed
Kiamichi Technology Center-Poteau,Poteau,74953,,PrivacySuppressed,PrivacySuppressed
Kiamichi Technology Center-Spiro,Spiro,74959,,PrivacySuppressed,PrivacySuppressed
Kiamichi Technology Centers-Talihina Campus,Talihina,74571,,PrivacySuppressed,PrivacySuppressed
Le Cordon Bleu College of Culinary Arts-Portland,Portland,97205-2793,,0.68762279,0.700973574
YTI Career Institute-Altoona,Altoona,16602,,0.731818182,0.654545455
DPT Business School,Philadelphia,19116-3961,,0.347547974,0.210977702
Eastern Center for Arts and Technology,Willow Grove,19090,,PrivacySuppressed,PrivacySuppressed
Empire Beauty School-Center City Philadelphia,Philadelphia,19102-2701,,PrivacySuppressed,PrivacySuppressed
Oakbridge Academy of Arts,Lower Burrell,15068,,PrivacySuppressed,PrivacySuppressed
Sanford-Brown Institute-Wilkins Township,Pittsburgh,15235,,0.634375,0.547008547
Centro de Estudios Multidisciplinarios-Humacao,Humacao,00791-4210,,PrivacySuppressed,PrivacySuppressed
Colegio Mayor de Tecnologia Inc,Arroyo,00714-0270,,PrivacySuppressed,PrivacySuppressed
Institucion Chaviano de Mayaguez,Mayaguez,00680,,PrivacySuppressed,PrivacySuppressed
EDIC College,Caguas,00725-0000,,PrivacySuppressed,PrivacySuppressed
Liceo de Arte-Dise-O y Comercio,Caguas,00725,,PrivacySuppressed,PrivacySuppressed
Instituto Merlix,Bayamon,00961-9998,,PrivacySuppressed,PrivacySuppressed
Universal Technology College of Puerto Rico,Aguadilla,00603,,PrivacySuppressed,PrivacySuppressed
Academy of Hair Technology,Greenville,29615-2363,,PrivacySuppressed,PrivacySuppressed
Mr Wayne's School of Unisex Hair Design,Cookeville,38501,,PrivacySuppressed,PrivacySuppressed
The Center for Cosmetology Education,Memphis,38117,,PrivacySuppressed,PrivacySuppressed
Queen City College,Clarksville,37042,,PrivacySuppressed,PrivacySuppressed
College of the Marshall Islands,Majuro,96960,,PrivacySuppressed,PrivacySuppressed
Aims Academy,Carrollton,75006,,0.413793103,0.479166667
Lighthouse Career Institute,Dallas,75231-5033,,PrivacySuppressed,PrivacySuppressed
American National College,South Houston,77587-3714,,PrivacySuppressed,PrivacySuppressed
ITT Technical Institute-San Antonio,San Antonio,78249-3303,,0.324324324,0.356837607
Remington College-Fort Worth Campus,Fort Worth,76112-1225,,0.633478531,0.493865031
University of Cosmetology Arts & Sciences-San Antonio Jamar,San Antonio,78226,,PrivacySuppressed,PrivacySuppressed
School of Automotive Machinists & Technology,Houston,77055-1803,,PrivacySuppressed,PrivacySuppressed
Sebring Career Schools,Houston,77074-6010,,PrivacySuppressed,PrivacySuppressed
SW School of Business and Technical Careers-Cosmetology,San Antonio,78212-1901,,PrivacySuppressed,PrivacySuppressed
SW School of Business and Technical Careers,Eagle Pass,78852-4859,,PrivacySuppressed,PrivacySuppressed
Texas College of Cosmetology-Abilene,Abilene,79605,,PrivacySuppressed,PrivacySuppressed
Vista College-Online,Richardson,75080,,PrivacySuppressed,PrivacySuppressed
Colonial Heights Beauty Academy,Colonial Heights,23834,,PrivacySuppressed,PrivacySuppressed
Heritage Institute-Manassas,Manassas,20111-2176,,PrivacySuppressed,PrivacySuppressed
Centura College-Newport News,Newport News,23608,,0.460776847,0.391780822
Centura College-Norfolk,Norfolk,23518-4833,,0.460776847,0.391780822
Virginia Beach City Public Schools School of Practical Nursing,Virginia Beach,23456-2499,,PrivacySuppressed,PrivacySuppressed
Northwest College of Art & Design,Poulsbo,98370,,PrivacySuppressed,PrivacySuppressed
University of Washington-Bothell Campus,Bothell,98011-8246,,0.586505842,0.556625401
University of Washington-Tacoma Campus,Tacoma,98402-3100,,0.586505842,0.556625401
Aurora St. Luke's Medical Center-School of Diagnostic Medical Sonography,Milwaukee,53207,,PrivacySuppressed,PrivacySuppressed
Huntington School of Beauty Culture-Main Campus,Huntington,25705-2030,,PrivacySuppressed,PrivacySuppressed
Valley College-Beckley,Beckley,25801,,PrivacySuppressed,PrivacySuppressed
Valley College-Martinsburg,Martinsburg,25404-6203,,PrivacySuppressed,PrivacySuppressed
Valley College-Princeton,Princeton,24740,,PrivacySuppressed,PrivacySuppressed
Bellus Academy-Poway,Poway,92064,,PrivacySuppressed,PrivacySuppressed
Capstone College,Pasadena,91103,,0.680672269,0.525
Central Coast College,Salinas,93901-3301,,0.491712707,0.5
ITT Technical Institute-Torrance,Torrance,90504,,0.222222222,0.241573034
Pacific College of Oriental Medicine-San Diego,San Diego,92108-4407,,PrivacySuppressed,PrivacySuppressed
Artistic Nails and Beauty Academy-Tampa,Tampa,33605,,PrivacySuppressed,PrivacySuppressed
National Aviation Academy of Tampa Bay,Clearwater,33760,,PrivacySuppressed,PrivacySuppressed
Sanford-Brown Institute-Tampa,Tampa,33610-5428,,0.643181818,0.575
Cain's Barber College Inc,Chicago,60615-3510,,PrivacySuppressed,PrivacySuppressed
Lawton Career Institute-Oak Park Campus,Oak Park,48237,,PrivacySuppressed,PrivacySuppressed
Madison Oneida BOCES-Practical Nursing Program,Verona,13478-0168,,PrivacySuppressed,PrivacySuppressed
New Wave Hair Academy,Memphis,38111,,PrivacySuppressed,PrivacySuppressed
Center for Advanced Legal Studies,Houston,77042-1912,,PrivacySuppressed,PrivacySuppressed
Houston Training School-Main Campus,Houston,77026,,PrivacySuppressed,PrivacySuppressed
Remington College-Houston Campus,Houston,77082,,0.661111111,0.549707602
Bay Mills Community College,Brimley,49715,,PrivacySuppressed,PrivacySuppressed
Fond du Lac Tribal and Community College,Cloquet,55720-2342,,PrivacySuppressed,PrivacySuppressed
Northwest Indian College,Bellingham,98226-9217,,PrivacySuppressed,PrivacySuppressed
Marinello Schools of Beauty-Provo,Provo,84604,,PrivacySuppressed,PrivacySuppressed
Marinello Schools of Beauty-Layton,Layton,84041,,PrivacySuppressed,PrivacySuppressed
Provo College,Provo,84601,,0.504918033,0.217391304
Marinello Schools of Beauty-Ogden,Ogden,84405,,PrivacySuppressed,PrivacySuppressed
Paul Mitchell the School-Provo,Provo,84606,,0.764444444,0.691358025
University of Phoenix-Utah,Salt Lake City,84123-4642,,0.171719846,0.170782377
Utah College of Massage Therapy-Salt Lake City,Salt Lake City,84111,,0.7399205,0.694083694
CET-Coachella,Coachella,92236,,0.500461681,0.401647786
CET-Oxnard,Oxnard,93030,,0.500461681,0.401647786
CET-Santa Maria,Santa Maria,93458,,0.500461681,0.401647786
CET-Rancho Temecula,Temecula,92590,,0.500461681,0.401647786
Colorado School of Traditional Chinese Medicine,Denver,80206,,PrivacySuppressed,PrivacySuppressed
Massage Therapy Institute of Colorado,Denver,80206,,PrivacySuppressed,PrivacySuppressed
Michigan College of Beauty-Troy,Troy,48083,,0.668122271,0.454545455
Ogle School Hair Skin Nails-Dallas,Dallas,75214-2389,,0.802325581,0.671641791
Phoenix Seminary,Phoenix,85018-7607,,,
Faust Institute of Cosmetology-Spirit Lake,Spirit Lake,51360,,PrivacySuppressed,PrivacySuppressed
Seattle Vocational Institute,Seattle,98144-2219,,0.057663126,0.03286385
Baker College of Port Huron,Port Huron,48060,,0.144410116,0.093916125
Empire Beauty School-Hyannis,Hyannis,02601,,0.573369565,0.592592593
Brookstone College-Greensboro,Greensboro,27409-9545,,PrivacySuppressed,PrivacySuppressed
Cheeks International Academy of Beauty Culture-Fort Collins,Loveland,80538,,PrivacySuppressed,PrivacySuppressed
Cheeks International Academy of Beauty Culture-Greeley,Greeley,80631,,PrivacySuppressed,PrivacySuppressed
Colorado School of Healing Arts,Lakewood,80226,,PrivacySuppressed,PrivacySuppressed
Remington College-Colorado Springs Campus,Colorado Springs,80918-3401,,0.620182556,0.422222222
Empire Beauty School-Arvada,Arvada,80003,,PrivacySuppressed,PrivacySuppressed
Westwood College-Aurora Campus,Aurora,80011,,0.305010893,0.336797355
Kaplan College-Denver,Thornton,80229,,0.677248677,0.619047619
ITT Technical Institute-San Bernardino,San Bernardino,92408,,0.388888889,0.410714286
Los Angeles ORT College-Van Nuys Campus,Van Nuys,91411,,0.092807425,0.091575092
New England Culinary Institute at Essex,Essex Junction,05452,,0.73255814,0.73480663
Texas School of Business-Southwest,Houston,77057,,0.626130653,0.490140845
University of Phoenix-Puerto Rico,Guaynabo,00968-3028,,0.171719846,0.170782377
Mt. Diablo Adult Education-Mt. Diablo USD,Concord,94518-1199,,PrivacySuppressed,PrivacySuppressed
Royale College of Beauty,Temecula,92590,,PrivacySuppressed,PrivacySuppressed
Westech College,Fontana,92335,,PrivacySuppressed,PrivacySuppressed
Ascension College,Gonzales,70737,,PrivacySuppressed,PrivacySuppressed
Greater Lowell Technical School,Tyngsboro,01879,,PrivacySuppressed,PrivacySuppressed
Academy of Hair Design-Pearl,Pearl,39208,,PrivacySuppressed,PrivacySuppressed
King's College,Charlotte,28204,,0.728813559,0.708333333
Miller-Motte Technical College-Clarksville,Clarksville,37040,,0.377581121,0.349834984
Genesis Career College-Lebanon,Lebanon,37087,,PrivacySuppressed,PrivacySuppressed
Brightwood College-Dallas,Dallas,75234,,0.512254902,0.367924528
Star College of Cosmetology 2,Tyler,75702-8214,,PrivacySuppressed,PrivacySuppressed
Southwest Collegiate Institute for the Deaf,Big Spring,79720-7298,,0.204081633,0.110169492
Fortis College-Richmond,Richmond,23230,,0.705167173,0.685185185
Midwest College of Oriental Medicine-Racine,Racine,53403-9747,,PrivacySuppressed,PrivacySuppressed
Hacienda La Puente Adult Education,La Puente,91746-0002,,PrivacySuppressed,PrivacySuppressed
La Belle Beauty Academy,Miami,33144,,0.636363636,0.5
Advanced Technical Centers,Miami,33122,,PrivacySuppressed,PrivacySuppressed
Hawaii Community College,Hilo,96720-5096,,0.123134328,0.105263158
Regency Beauty Institute-Winston-Salem,Winston-Salem,27103,,PrivacySuppressed,PrivacySuppressed
Robert Fiance Beauty Schools-North Plainfield,North Plainfield,07060,,PrivacySuppressed,PrivacySuppressed
Long Island Beauty School-Hauppauge,Hauppauge,11788,,PrivacySuppressed,PrivacySuppressed
Buckeye Joint Vocational School,New Philadelphia,44663-9450,,PrivacySuppressed,PrivacySuppressed
Sandusky Career Center,Sandusky,44870,,PrivacySuppressed,PrivacySuppressed
Greater Altoona Career & Technology Center,Altoona,16602-3616,,0.285714286,0.535714286
Northeastern Hospital School of Nursing,Philadelphia,19134,,PrivacySuppressed,PrivacySuppressed
Central Texas Beauty College-Temple,Temple,76504-6948,,PrivacySuppressed,PrivacySuppressed
Dance Theatre of Harlem Inc,New York,10031-1896,,PrivacySuppressed,PrivacySuppressed
Erie 2 Chautauqua Cattaraugus BOCES-Practical Nursing Program,Angola,14006,,PrivacySuppressed,PrivacySuppressed
Empire Beauty School-Brooklyn,Brooklyn,11214,,0.56010929,0.612612613
Houston Training School-Gulfgate,Houston,77087,,PrivacySuppressed,PrivacySuppressed
Star Career Academy-Philadelphia,Philadelphia,19114-2206,,0.533536585,0.607594937
Antonelli College-Hattiesburg,Hattiesburg,39401,,0.395061728,0.333333333
Eastern New Mexico University-Ruidoso Campus,Ruidoso,88345,,0.135761589,0.094867807
Newbridge College-Santa Ana,Santa Ana,92705,,0.694339623,0.67816092
Kaplan College-Stockton,Stockton,95207,,0.673234811,0.715789474
The Bryman School of Arizona,Phoenix,85029,,0.464236111,0.380897583
Beacon College,Leesburg,34748,,PrivacySuppressed,PrivacySuppressed
Acupuncture and Integrative Medicine College-Berkeley,Berkeley,94704,,,
Estrella Mountain Community College,Avondale,85392-1000,,PrivacySuppressed,PrivacySuppressed
Heartland Community College,Normal,61761-9446,,0.046153846,0.054474708
Georgia Military College-Augusta Campus,Martinez,30907,,0.040658277,0.039772727
Georgia Military College-Valdosta Campus,Valdosta,31605,,0.040658277,0.039772727
Georgia Military College-Atlanta Campus,Fairburn,30213,,0.040658277,0.039772727
Georgia Military College-Warner Robins Campus,Warner Robins,31093,,0.040658277,0.039772727
University of the Potomac-Washington DC Campus,Washington,20005,,PrivacySuppressed,PrivacySuppressed
Rabbi Jacob Joseph School,Edison,08817,,PrivacySuppressed,PrivacySuppressed
Sanford-Brown Institute-Ft Lauderdale,Fort Lauderdale,33309,,0.613853057,0.557983193
The Salon Professional Academy-Melbourne,Melbourne,32904,,PrivacySuppressed,PrivacySuppressed
Fortis Institute-Scranton,Scranton,18509-2903,,0.658450704,0.511627907
Milan Institute of Cosmetology-Amarillo,Amarillo,79103,,PrivacySuppressed,PrivacySuppressed
Everglades University,Boca Raton,33431,,0.564356436,0.482142857
Audio Recording Technology Institute,Orlando,32811-7231,,PrivacySuppressed,PrivacySuppressed
Seminar L'moros Bais Yaakov,Brooklyn,11219,,PrivacySuppressed,PrivacySuppressed
Herzing University-Winter Park,Winter Park,32792,,0.370629371,0.206730769
Coral Ridge Nurses Assistant Training School Inc,Fort Lauderdale,33311,,PrivacySuppressed,PrivacySuppressed
Emil Fries Piano Hospital and Training Center,Vancouver,98661-4323,,PrivacySuppressed,PrivacySuppressed
Fairview Beauty Academy,Fairview Park,44126-2214,,PrivacySuppressed,PrivacySuppressed
Florida College of Natural Health-Pompano Beach,Pompano Beach,33064,,0.763779528,0.801204819
National College-Nashville,Nashville,37211,,0.304093567,0.311688312
College of Biblical Studies-Houston,Houston,77036-3211,,0.372881356,0.321428571
Inner State Beauty School,Lyndhurst,44124-2406,,PrivacySuppressed,PrivacySuppressed
Virginia College-Pensacola,Pensacola,32502-4650,,0.386109476,0.327601032
Mid-EastCTC-Adult Education,Zanesville,43701,,PrivacySuppressed,PrivacySuppressed
New York International Beauty School Ltd,New York,10018,,0.62055336,0.378378378
Everest University-South Orlando,Orlando,32819,,0.218164344,0.151774786
Polaris Career Center,Middleburg Heights,44130-3375,,PrivacySuppressed,PrivacySuppressed
P&A Scholars Beauty School,Detroit,48204,,,
Rensselaer BOCES-Practical Nursing Program,Troy,12180,,PrivacySuppressed,PrivacySuppressed
ASM Beauty World Academy,Davie,33314,,PrivacySuppressed,PrivacySuppressed
The Salter School-Tewksbury Campus,Tewksbury,01876,,0.591235632,0.421686747
Sanford-Brown College-Collinsville,Collinsville,62234-6108,,0.433096927,0.272331155
Sharps Academy of Hair Styling,Grand Blanc,48439,,PrivacySuppressed,PrivacySuppressed
ICC Technical Institute,Houston,77004-2930,,PrivacySuppressed,PrivacySuppressed
College of Health Care Professions-Northwest,Houston,77092,,0.579055442,0.579365079
School of Professional Horticulture New York Botanical Garden,Bronx,10458-5126,,,
Fortis College-Houston,Houston,77082,,0.574468085,0.653333333
Volunteer Beauty Academy-Madison,Madison,37115-2122,,PrivacySuppressed,PrivacySuppressed
Watkins College of Art Design & Film,Nashville,37228,,0.456521739,0.65625
Chicago ORT Technical Institute,Skokie,60077,,0.092807425,0.091575092
Alhambra Beauty College,Alhambra,91801,,PrivacySuppressed,PrivacySuppressed
UEI College-Gardena,Gardena,90247,,,
Asian-American International Beauty College,Westminster,92683,,PrivacySuppressed,PrivacySuppressed
Avance Beauty College,San Diego,92154,,PrivacySuppressed,PrivacySuppressed
Career Academy of Beauty,Anaheim,92801,,PrivacySuppressed,PrivacySuppressed
Copper Mountain Community College,Joshua Tree,92252,,PrivacySuppressed,PrivacySuppressed
Diversified Vocational College,Los Angeles,90017-1604,,PrivacySuppressed,PrivacySuppressed
Bristol University,Anaheim,92806-6198,,PrivacySuppressed,PrivacySuppressed
Los Angeles Recording School,Hollywood,90028,,0.754098361,0.832191781
UEI College-Fresno,Fresno,93726,,0.632478633,0.555555556
Mt Sierra College,Monrovia,91016,,0.152777778,0.15270936
Wyotech-Long Beach,Long Beach,90810-3800,,0.666884817,0.633879781
Santiago Canyon College,Orange,92869-4512,,PrivacySuppressed,PrivacySuppressed
Southern California Institute of Technology,Anaheim,92801-3758,,0.299212598,0.319018405
Soka University of America,Aliso Viejo,92656-8081,,PrivacySuppressed,PrivacySuppressed
Summit College,Colton,92324,,0.718579235,0.664473684
Advance Beauty College,Garden Grove,92843,,PrivacySuppressed,PrivacySuppressed
Career Colleges of America,South Gate,90280,,0.608534323,0.572368421
World Mission University,Los Angeles,90020,,,
Yo San University of Traditional Chinese Medicine,Los Angeles,90066,,PrivacySuppressed,PrivacySuppressed
Cannella School of Hair Design-Blue Island,Blue Island,60406-2130,,PrivacySuppressed,PrivacySuppressed
Delta College Inc,Covington,70433-8947,,PrivacySuppressed,PrivacySuppressed
Colorado Technical University-Sioux Falls,Sioux Falls,57108-2272,,0.375586855,0.385238908
Jones College-Miami Campus,Miami,33176,,0.231481482,0.126582279
Southwest University of Visual Arts-Albuquerque,Albuquerque,87110,,PrivacySuppressed,PrivacySuppressed
Tri-State Cosmetology Institute,El Paso,79935,,PrivacySuppressed,PrivacySuppressed
Widener University-Commonwealth Law School,Harrisburg,17110-9450,,0.589537223,0.467966574
New Wave Hair Academy,Memphis,38128,,PrivacySuppressed,PrivacySuppressed
Volunteer Beauty Academy-Nashville,Nashville,37209-3033,,PrivacySuppressed,PrivacySuppressed
Frontier Community College,Fairfield,62837,,PrivacySuppressed,PrivacySuppressed
Lincoln Trail College,Robinson,62454,,PrivacySuppressed,PrivacySuppressed
Wabash Valley College,Mount Carmel,62863,,PrivacySuppressed,PrivacySuppressed
Brookline College-Tempe,Tempe,85281,,0.62741652,0.539393939
Baker College of Auburn Hills,Auburn Hills,48326,,0.144410116,0.093916125
Baker College of Clinton Township,Clinton Township,48035,,0.144410116,0.093916125
Inter American University of Puerto Rico-School of Optometry,Bayamon,00957,,0.191100324,0.104446309
Schiller International University,Largo,33771,,PrivacySuppressed,PrivacySuppressed
Vatterott College-Springfield,Springfield,65807,,0.509108341,0.556829035
Vatterott College-Joplin,Joplin,64801,,0.509108341,0.556829035
Vatterott College-Kansas City,Kansas City,64117,,0.509108341,0.556829035
Coconino Community College,Flagstaff,86005-2701,,PrivacySuppressed,PrivacySuppressed
Sanford-Brown College-Houston,Houston,77042,,0.613853057,0.557983193
Sanford-Brown Institute-Jacksonville,Jacksonville,32256,,0.643181818,0.575
Sanford-Brown College-Dallas,Dallas,75247-6103,,0.658666667,0.625
Baker College of Cadillac,Cadillac,49601-9600,,0.144410116,0.093916125
Sunbridge College,Spring Valley,10977,,,
Emma's Beauty Academy-Juana Diaz,Juana Diaz,00795,,PrivacySuppressed,PrivacySuppressed
Franklin Academy,Cleveland,37312-3862,,PrivacySuppressed,PrivacySuppressed
Columbia Central University-Yauco,Yauco,00698,,PrivacySuppressed,PrivacySuppressed
Pima Medical Institute-Denver,Denver,80221,,0.73248759,0.693057247
Fortis College-Miami,Miami,33144,,0.588859416,0.530612245
ASA College,Brooklyn,11201-9805,,0.421574023,0.290243902
Ohio State School of Cosmetology-Columbus,Columbus,43207,,PrivacySuppressed,PrivacySuppressed
Ohio State School of Cosmetology-Heath,Heath,43056,,PrivacySuppressed,PrivacySuppressed
Nationwide Beauty Academy,Columbus,43228,,PrivacySuppressed,PrivacySuppressed
Yeshivas Novominsk,Brooklyn,11204,,PrivacySuppressed,PrivacySuppressed
Southern Careers Institute-Corpus Christi,Corpus Christi,78414,,0.486507937,0.48136646
Kiamichi Technology Center-Stigler,Stigler,74462-9601,,PrivacySuppressed,PrivacySuppressed
