INSTNM,CITY,ZIP,INSTURL,FEMALE_COMP_ORIG_YR4_RT,MALE_COMP_ORIG_YR4_RT
TESST College of Technology-Alexandria,Alexandria,22312,,,
Ms Robert's Academy of Beauty Culture-Villa Park,Villa Park,60181,,,
Branford Hall Career Institute-Jersey City,Jersey City,07306,,,
Paul Mitchell the School-Houston,Houston,77043,,,
ATI Career Training Center-Dallas,Dallas,75220-4316,,,
Fortis Institute-Forty Fort,Forty Fort,18704-2936,,,
American Center for Technical Arts and Sciences,Philadelphia,19103,,,
Orleans Technical Institute-Court Reporting Program,Philadelphia,19114,,,
Laurel Business Institute,Uniontown,15401,,,
Antonelli Medical and Professional Institute,Pottstown,19464,,,
NORTH HILLS SCHOOL OF HEALTH OCCUPATIONS,PITTSBURGH,15237,,,
Aviation Institute of Maintenance-Philadelphia,Philadelphia,19114-1018,,,
Sanford-Brown Institute-Trevose,Trevose,19053,,,
Fortis Institute-Mulberry,Mulberry,33860,,,
HERZING COLLEGE,MELBOURNE,32935,,,
Carrington College-Phoenix East,Phoenix,85021,,,
Dorsey Business Schools-Roseville,Roseville,48066,,,
The Salon Professional Academy-Williston,Williston,05495,,,
Moler-Pickens Beauty Academy,Fairfield,45014,,,
ATI Career Training Center-North Richland Hills,North Richland Hills,76180-1529,,,
Red River Technology Center,Duncan,73533,,,
Brightwood Career Institute-Harrisburg,Harrisburg,17111,,,
DELTA CAREER INSTITUTE,POWAY,92064-2031,,,
ITT Technical Institute-Newburgh,Newburgh,47630,,,
Southern Union State Community College,Wadley,36276,,,
South University-Columbia,Columbia,29203,,,
Everest University-Brandon,Tampa,33619-1354,,,
Consolidated School of Business-Lancaster,Lancaster,17603,,,
Lac Courte Oreilles Ojibwa Community College,Hayward,54843,,,
Chic University of Cosmetology,Portage,49024-2694,,,
Pima Medical Institute-Mesa,Mesa,85202,,,
Platt College-Los Angeles,Alhambra,91803,,,
Platt College-Newport Beach,Huntington Beach,92647,,,
Platt College-Aurora,Aurora,80014-3141,,,
AVANTI HAIR TECH,WINTER PARK,32792,,,
Kaplan University-Davenport Campus,Davenport,52807-2095,,,
Kaplan University-Cedar Falls Campus,Cedar Falls,50613,,,
Paul Mitchell the School-Boise,Boise,83709,,,
Christian Life College,Mount Prospect,60056-2522,,,
Knowledge Systems Institute,Skokie,60076,,,
Educators of Beauty College of Cosmetology-Rockford,Rockford,61114,,,
ITT Technical Institute-Arlington Heights,Arlington Heights,60004,,,
Northwestern College-Southwestern Campus,Bridgeview,60455,,,
ROBERTS INSTITUTE OF HAIR DESIGN OF SEVERNA PARK,SEVERNA PARK,21146,,,
ACADEMY OF HAIR DESIGN,CANTON,44708,,,
Tulsa Technology Center-Broken Arrow Campus,Broken Arrow,74012,,,
FAULKNER UNIVERSITY-MOBILE,MOBILE,36609-4112,,,
Douglas J Aveda Institute,East Lansing,48823,,,
ITT Technical Institute-Troy,Troy,48083-1905,,,
Ross Medical Education Center-Brighton,Brighton,48116,,,
Ross Medical Education Center-Ann Arbor,Ann Arbor,48108-1411,,,
Taylortown School of Beauty Inc,Taylor,48180-1866,,,
WAYNE STARR SCHOOL OF COSMETOLOGY INC,DAVISON,48423,,,
Pike-Lincoln Technical Center,Eolia,63344-0038,,,
JOSEPHS COLLEGE OF BEAUTY-GRAND ISLAND,GRAND ISLAND,68801,,,
DE MARGE COLLEGE NORTH,OKLAHOMA CITY,73134,,,
Pennsylvania Institute of Health and Technology,Mount Braddock,15465,,,
CHATTANOOGA BARBER COLLEGE,CHATTANOOGA,374021204,,,
Skyline College-Roanoke,Roanoke,24012,,,
New York Institute of Technology-Central Islip,Central Islip,11722-4501,,,
Bethel Seminary-San Diego,San Diego,92115,,,
St Charles Community College,Cottleville,63376-0975,,,
Brandman University,Irvine,92618,,,
Southern New England School of Law,North Dartmouth,02747-1252,,,
DAVENPORT UNIVERSITY-EASTERN AVENUE CAREER CENTER,GRAND RAPIDS,49508-1321,,,
Arizona Academy of Beauty-North,Tucson,85705,,,
CHARLES OF ITALY BEAUTY COLLEGE,BULLHEAD CITY,86442,,,
Empire Beauty School-Prescott,Prescott,86303,,,
Remington College-Tempe Campus,Tempe,85284-1133,,,
Le Cordon Bleu College of Culinary Arts-Scottsdale,Scottsdale,85251-2729,,,
Conservatory of Recording Arts and Sciences,Tempe,85282-1707,,,
Adrian's College of Beauty Turlock,Turlock,95380,,,
GOLDEN STATE SCHOOL,OXNARD,930332441,,,
MTI COLLEGE,SANTANA,92706,,,
San Joaquin Valley College-Fresno,Fresno,93710-3616,,,
Heritage College-Denver,Denver,80212,,,
Empire Beauty School-Highland,Louisville,40204,,,
Sunstate Academy,Fort Myers,33907,,,
Elizabeth Grady School of Esthetics and Massage Therapy,Medford,02155,,,
Ross Medical Education Center-Port Huron,Port Huron,48060,,,
Capri Institute of Hair Design-Clifton,Clifton,07011,,,
Raphael's School of Beauty Culture Inc-Alliance,Alliance,44601,,,
Metro Technology Centers,Oklahoma City,73111-5240,,,
Star College of Cosmetology 4,Longview,75601-6832,,,
MARSHALL COLLEGE OF BEAUTY,MARSHALL,75670,,,
DENVER TECHNICAL AT COLORADO SPRINGS,COLORADO SPRINGS,80910-3124,,,
Heald College-Roseville,Roseville,95678,,,
KELSEY-JENNEY COLLEGE,SAN DIEGO,92131-1041,,,
Daymar College-Bowling Green,Bowling Green,42101,,,
Academy of Court Reporting-Clawson,Clawson,48017-1052,,,
Border Institute of Technology,El Paso,79925,,,
Everest College-Everett,Everett,98208,,,
BRYMAN COLLEGE,FEDERAL WAY,98003,,,
Luna Community College,Las Vegas,87701,,,
Grabber School of Hair Design,St. Louis,63126,,,
University of the District of Columbia-David A Clarke School of Law,Washington,20008,,,
Raphael's School of Beauty Culture Inc-Brunswick,Brunswick,44212,,,
Caribbean University-Ponce,Ponce,00716-7733,,,
Caribbean University-Vega Baja,Vega Baja,00964,,,
University of Advancing Technology,Tempe,85283,,,
Paradise Valley Community College,Phoenix,85032,,,
Chandler-Gilbert Community College,Chandler,85225-2499,,,
HSHS St. John's Hospital School of Clinical Laboratory Science,Springfield,62769,,,
St Johns Hospital School of Dietetics,Springfield,62769,,,
Madison Media Institute,Madison,53718,,,
Sanford-Brown Institute,Springfield,01104-3042,,,
Sanford-Brown Institute-Landover,Landover,20785,,,
Sanford-Brown Institute-White Plains,White Plains,10604-2910,,,
Sanford-Brown Institute-Garden City,Garden City,11530,,,
Great Plains Technology Center,Lawton,73505-8399,,,
Montebello Beauty College,Montebello,90640,,,
Roane-Jackson Technical Center,Leroy,25252-9700,,,
Iverson Business School,Arlington,76010,,,
Career Academy Inc,Texarkana,75501,,,
Lawrence County Career and Technical Center-Practical Nursing Program,New Castle,16101-5099,,,
Pioneer Technology Center,Ponca City,74601,,,
Portage Lakes Career Center,Uniontown,44685,,,
Eastern College of Health Vocations-New Orleans,New Orleans,70123,,,
Bell Mar Beauty College,Cicero,60804,,,
Cannella School of Hair Design-Chicago,Chicago,60639-4828,,,
CANNELLA SCHOOL OF HAIR DESIGN,CHICAGO,60621-1812,,,
Healthstaff Training Institute Inc,Santa Ana,92705,,,
Florida Career College-Clearwater,Clearwater,33759,,,
Caddo Kiowa Technology Center,Fort Cobb,73038-0190,,,
Brightwood College-San Antonio-San Pedro,San Antonio,78216-1899,,,
Center for Instruction Technology & Innovation (CiTi),Mexico,13114,,,
Le Cordon Bleu College of Culinary Arts-Austin,Austin,78758,,,
HOLY SPIRIT HOSPITAL SCHOOL OF RADIOLOGIC TECHN,CAMP HILL,170112288,,,
The Art Institute of New York City,New York,10018,,,
Paris II Educational Center,Gladstone,64118,,,
International School of Skin Nailcare & Massage Therapy,Atlanta,30342,,,
Palomar Institute of Cosmetology,San Marcos,92078,,,
AMERICAN COLLEGE OF BUSINESS,Los Angeles,90010-2311,,,
Southern Oklahoma Technology Center,Ardmore,73401,,,
Vista College,El Paso,79925-2021,,,
Autry Technology Center,Enid,73703-2506,,,
Greene County Vocational School District,Xenia,45385-9545,,,
Davis H Hart Mexico Area Vocational Technical School,Mexico,65265-1898,,,
Remington College-Denver Campus,Lakewood,80215-5501,,,
SIERRA ACADEMY OF AERONAUTICS-AIRLINE TRAIN CENTER,OAKLAND,94614,,,
Canadian Valley Technology Center,El Reno,73036-9117,,,
Wilkes-Barre Area Career and Technical Center Practical Nursing,Wilkes Barre,18705-0699,,,
Clearfield Beauty Academy,Clearfield,16830,,,
Mayo Clinic Graduate School of Biomedical Sciences,Rochester,55905,,,
American Beauty Institute,McAlester,74501,,,
Meridian Technology Center,Stillwater,74074-1899,,,
Waynesville Career Center,Waynesville,65583,,,
Connecticut Institute of Hair Design,Wolcott,06716,,,
KENTUCKY ADVANCED TECHNOLOGY INSTITUTE,BOWLING GREEN,421019202,,,
Decker College Inc,Louisville,40203,,,
Capitol School of Hairstyling and Esthetics,Omaha,68137-2325,,,
Morris County Vocational School District,Denville,07834,,,
TRAVEL EDUCATION INSTITUTE,GRAND RAPIDS,49546,,,
Ross Medical Education Center-Roosevelt Park,Roosevelt Park,49441,,,
Ross Medical Education Center-Kentwood,Kentwood,49508,,,
City College Inc,Moore,73160-5544,,,
East Metro Opportunities Industrialization Center,Saint Paul,55104-3435,,,
Cloyd's Barber School 2 Inc,Monroe,71202,,,
FLORIDA INSTITUTE OF TRADITIONAL CHINESE MEDICINE,ST PETERSBURG,33709,,,
Universal Technical Institute of Illinois Inc,Lisle,60532-0000,,,
THE HAIR DESIGN SCHOOL,MEMPHIS,38128,,,
Pennsylvania College of Technology,Williamsport,17701-5799,,,
Commonwealth Institute of Funeral Service,Houston,77090-5918,,,
Delta College of Arts & Technology,Baton Rouge,70806-1529,,,
InterCoast Colleges-Anaheim,Anaheim,92805,,,
Stone Child College,Box Elder,59521-9796,,,
New York Academy of Art,New York,10013-2911,,,
Las Positas College,Livermore,94551-7650,,,
Blades School of Hair Design,California,20619,,,
Altamaha Technical College,Jesup,31545,,,
North Metro Technical College,Acworth,30102-3012,,,
Ogeechee Technical College,Statesboro,30458,,,
Remington College-Mobile Campus,Mobile,36609,,,
Everest College-Aurora,Aurora,80012-5692,,,
Southern Technical College,Fort Myers,33907-1108,,,
Mercy-St Luke's School of Radiologic Technology,Cedar Rapids,52402,,,
ITT Technical Institute-Norwood,Norwood,02062-3932,,,
Southwest Acupuncture College-Santa Fe,Santa Fe,87505,,,
DRAKE BUSINESS SCHOOL-STATEN ISLAND,STATEN ISLAND,10306,,,
Northwest Technology Center-Alva,Alva,73717,,,
Mercer County Career Center,Mercer,16137,,,
ITT Technical Institute-Knoxville,Knoxville,37923,,,
ITT Technical Institute-Austin,Austin,78723,,,
ITT Technical Institute-Houston North,Houston,77090,,,
DeVry University's Keller Graduate School of Management-Arizona,Phoenix,85021-2995,,,
California State University-San Marcos,San Marcos,92096-0001,,,
Argosy University-Hawaii,Honolulu,96813,,,
DeVry University's Keller Graduate School of Management-Missouri,Kansas City,64131-3626,,,
Baptist Theological Seminary at Richmond,Henrico,23228,,,
International Institute of the Americas,Phoenix,85033-3169,,,
Brightwood College-Modesto,Salida,95368,,,
Kaplan University-Des Moines Campus,Urbandale,50323,,,
Hairmasters Institute of Cosmetology,Bloomington,61701,,,
Tricoci University of Beauty Cuture LLC-Bloomington,Bloomington,47404,,,
Pinnacle Career Institute-Lawrence,Lawrence,66046-2703,,,
Interactive College of Technology-Newport,Newport,41071,,,
McCann School of Business & Technology,Monroe,71201,,,
Empire Beauty School-Lowell,Lowell,01852,,,
Ross Medical Education Center-Taylor,Taylor,48180,,,
VIRGINIA FARRELL BEAUTY SCHOOL,DETROIT,48219,,,
Virginia Farrell Beauty School-Livonia,Livonia,48154,,,
McNally Smith College of Music,Saint Paul,55101-2220,,,
Academy of Healing Arts,Las Vegas,89106,,,
Allied Health Careers,Austin,78735,,,
National Tractor Trailer School Inc-Liverpool,Liverpool,13088-0208,,,
Interactive Learning Systems,Dallas,75247,,,
Interactive College of Technology,Houston,77081-3007,,,
International Academy of Design and Technology,Fairmont,26554,,,
Star Career Academy-Brick,Brick,08701-7182,,,
Le Cordon Bleu Institute of Culinary Arts-Pittsburgh,Pittsburgh,15222-3500,,,
New Castle Beauty Academy,New Castle,16101,,,
NorthWest Arkansas Community College,Bentonville,72712-5091,,,
EMMANUEL BIBLE COLLEGE,PASADENA,91104,,,
THE ACADEMY OF RADIO BROADCASTING,FREMONT,94539,,,
Madera Beauty College,Madera,93637,,,
PLATT COLLEGE,OAKLAND,946123006,,,
THE RIGHT WAY ADULT LEARNING CENTER,GARDENA,90248,,,
SOUTHERN CALIFORNIA INTERNATIONAL COLLEGE-BREA,BREA,92821,,,
Colorado Heights University,Denver,80236-2711,,,
Brewster Technical College,Tampa,33602-2196,,,
Hodges University,Naples,34119-7932,,,
Everest University-Lakeland,Lakeland,33801,,,
Argosy University-Atlanta,Atlanta,30328,,,
Capital Area School of Practical Nursing,Springfield,62712-3803,,,
Hair Professionals Career College,Palos Hills,60465,,,
KANKAKEE ACADEMY OF HAIR DESIGN,CHICAGO,60639-482,,,
Hannibal Career and Technical Center,Hannibal,63401-2285,,,
Patsy and Robs Academy of Beauty-St Ann,Saint Ann,63074-2214,,,
Carolina Beauty College 4,Charlotte,28215,,,
Empire Beauty School-Bloomfield,Bloomfield,07003,,,
INTERNATIONAL INSTITUTE OF CHINESE MEDICINE,Albuquerque,87109,,,
NEVADA INSTITUTE OF TECHNOLOGY,LAS VEGAS,891085201,,,
Southwest Technology Center,Altus,73521,,,
Western Area Career & Technology Center,Canonsburg,15317,,,
Daymar College-Clarksville,Clarksville,37040,,,
Nossi College of Art,Madison,37115,,,
Seguin Beauty School-New Braunfels,New Braunfels,78130,,,
ITT Technical Institute-Norfolk,Norfolk,23513,,,
Pima Medical Institute-Seattle,Seattle,98115,,,
Mineral County Vocational Technical Center,Keyser,26726,,,
UNIVERSAL COMPUTING INSTITUTE INC,RESEDA,91335,,,
DMC AUTOMOTIVE TRAINING SCHOOL,PLACENTIA,92870,,,
Hypnosis Motivation Institute,Tarzana,91356-4159,,,
Los Angeles ORT College-Los Angeles Campus,Los Angeles,90048,,,
Martinez Adult Education,Martinez,94553-3298,,,
Everest College-West Los Angeles,Los Angeles,90034-3169,,,
Thanh Le College School of Cosmetology,Garden Grove,92840,,,
Southeastern Technical College,Vidalia,30474,,,
Empire Beauty School-Malden,Malden,02148,,,
Massachusetts School of Law,Andover,01810,,,
Dahls College of Beauty,Great Falls,59401-3731,,,
ITT Technical Institute-Albuquerque,Albuquerque,87109,,,
Community Services Division-Alliance City,Alliance,44601,,,
Harrisburg Area Community College-Lancaster,Lancaster,17602,,,
Harrisburg Area Community College-Lebanon,Lebanon,17042-5235,,,
SOUTHLAND INSTITUTE,HOUSTON,77032,,,
INTERNATIONAL INSTITUTE OF HAIR DESIGN,TAYLORSVILLE,84118,,,
Universal Technical Institute-Auto Motorcycle & Marine Mechanics Institute Division-Orlando,Orlando,32837,,,
Erwin Technical College,Tampa,33610-8299,,,
Rosel School of Cosmetology,Chicago,60659,,,
Worsham College of Mortuary Science,Wheeling,60090-2646,,,
Bryan University,Springfield,65804,,,
EDUCATION AMERICA INC,BILLINGS,59101,,,
Toledo Academy of Beauty Culture-North,Toledo,43612-2822,,,
Oregon College of Oriental Medicine,Portland,97209,,,
Central Pennsylvania Institute of Science and Technology,Pleasant Gap,16823,,,
Sebring Career Schools-Houston,Houston,77083,,,
PCI Health Training Center,Dallas,75247-4720,,,
Windham Memorial Hospital-Radiologic Technology Program,Willimantic,06226-2040,,,
Miami-Jacobs Career College,Akron,44333,,,
Miami-Jacobs Career College-Columbus,Columbus,43215,,,
Bryant & Stratton College-Eastlake,Eastlake,44095,,,
Alabama State College of Barber Styling,Gardendale,35071,,,
Fortis College,Mobile,36608,,,
Arkansas Beauty School,Conway,72032,,,
Academy of Radio Broadcasting-Phoenix,Phoenix,85008,,,
Everest College-Ontario,Ontario,91761-2338,,,
Heald College-Stockton,Stockton,95210,,,
Heald College-Hayward,Hayward,94545,,,
CRU Institute of Cosmetology and Barbering,Garden Grove,92845-4321,,,
Modern Technology School,Fountain Valley,92708-9821,,,
National Career Education,Rancho Cordova,95670,,,
Everest College-Anaheim,Anaheim,92801-5229,,,
Thuy Princess Beauty College,Pomona,91766,,,
North-West College-Glendale,Glendale,91203,,,
Everest College-City of Industry,City of Industry,91746-1023,,,
Fremont College,Cerritos,90703,,,
Pomona Unified School District Adult and Career Education,Pomona,91766-1233,,,
Simi Valley Adult School and Career Institute,Simi Valley,93065,,,
Maric College-Anaheim,Anaheim,92805,,,
SUTECH SCHOOL OF VOCATIONAL TECHNICAL TRAINING,LOS ANGELES,90023,,,
UNITED EDUCATION INSTITUTE-SAN BERNARDINO CAMPUS,San Bernardino,92408,,,
University of Phoenix-Online Campus,Phoenix,85034-7209,,,
University of Phoenix-San Diego Campus,San Diego,92123-2658,,,
Universal College of Beauty Inc-Los Angeles 2,Los Angeles,90008,,,
IBMC College,Fort Collins,80525,,,
Xenon International Academy-Denver,Aurora,80014,,,
Academy of Cosmetology,Merritt Island,32953,,,
Career Training Institute,Orlando,32804,,,
COOPER CAREER INSTITUTE,WEST PALM BEACH,33409,,,
ITT Technical Institute-Lake Mary,Lake Mary,32746,,,
KEISER COLLEGE-MELBOURNE,MELBOURNE,32901,,,
Sunstate Academy,Clearwater,33765-2702,,,
Heritage Institute-Jacksonville,Jacksonville,32216,,,
Fortis College-Smyrna,Smyrna,30080-7630,,,
Remington College-Honolulu Campus,Honolulu,96813-2811,,,
AMERICAN COLLEGE HAWAII,Honolulu,96814,,,
Vatterott College-Des Moines,Des Moines,50321,,,
Brown Mackie College-Quad Cities,Bettendorf,52722,,,
ETI School of Skilled Trades,Blue Island,60406-2606,,,
Pivot Point Academy-Bloomingdale,Bloomingdale,60108-0000,,,
CHARLES A PROSSER SCHOOL OF TECHNOLOGY,NEW ALBANY,47150,,,
Xenon International Academy-Kansas City,Olathe,66061,,,
Baton Rouge College,Baton Rouge,70806,,,
Domestic Health Care Institute,Baton Rouge,70808-3224,,,
Jonesville Beauty School,Vidalia,71373-3358,,,
New England Hair Academy,Malden,02148,,,
Rob Roy Academy-Worcester,Worcester,01609,,,
Upper Cape Cod Regional Technical School,Bourne,02532,,,
JOHNS HOPKINS HOSPITAL-SCHOOL OF RADIOLOGIC TECHN,BALTIMORE,21287,,,
All-State Career-Baltimore,Baltimore,21224,,,
New England School of Communications,Bangor,04401,,,
Everest Institute-Kalamazoo,Kalamazoo,49009,,,
Mr Davids School of Cosmetology Ltd,Flint,48507-2544,,,
Ser Business and Technical Institute,Detroit,48210-2095,,,
Adler Graduate School,Richfield,55423,,,
NATIVE AMERICAN EDUCATIONAL SERVICES-TWIN CITIES,MINNEAPOLIS,55406,,,
Lebanon Technology and Career Center,Lebanon,65536,,,
Final Touch Beauty School,Meridian,39307,,,
Academy of Hair Design-Jackson,Jackson,39204,,,
NATIVE AMERICAN EDUCATIONAL SERVICES-FORT PECK,POPLAR,59255,,,
Mitchells Hairstyling Academy-Goldsboro,Goldsboro,27534,,,
Universal College of Beauty,Charlotte,28216,,,
Lincoln Technical Institute-Moorestown,Moorestown,08057,,,
Monmouth County Vocational School District,Freehold,07728-5033,,,
Lincoln Technical Institute,Mt. Laurel,08054,,,
Harrison Career Institute-Oakhurst,Oakhurst,07755,,,
Brightwood College-Las Vegas,Las Vegas,89102,,,
Beauty School of Middletown,Middletown,10940,,,
Bryant & Stratton College-Southtowns,Orchard Park,14127,,,
Continental School of Beauty Culture-Olean,Olean,14760,,,
FEGS TRADES AND BUSINESS SCHOOL,NEW YORK,10013-100,,,
National Tractor Trailer School Inc-Buffalo,Buffalo,14210-2007,,,
STENOTOPIA BUSINESS SCHOOL,PLAINVIEW,11803,,,
UNIVERSAL BUSINESS MEDIA SCHOOL,NEW YORK,10029,,,
Yeshiva Gedolah Imrei Yosef D'spinka,Brooklyn,11219,,,
Cleveland Institute of Dental-Medical Assistants-Mentor,Mentor,44060-2035,,,
Cleveland Institute of Dental-Medical Assistants-Lyndhurst,Lyndhurst,44124-2928,,,
Knox County Career Center,Mount Vernon,43050,,,
Madison Adult Career Center,Mansfield,44905,,,
Remington College-Cleveland Campus,Cleveland,44125-1957,,,
Brown Mackie College-Findlay,Findlay,45840,,,
Toledo Academy of Beauty Culture-East,OREGON,43616,,,
Toledo Academy of Beauty Culture-South,Toledo,43614-3430,,,
U S Grant Joint Vocational School,Bethel,45106,,,
ALADDIN BEAUTY COLLEGE 9,ALTUS,73521,,,
CC's Cosmetology College,Tulsa,74129,,,
Chisholm Trail Technology Center,Omega,73764-6335,,,
Gordon Cooper Technology Center,Shawnee,74804,,,
Kiamichi Technology Center-Atoka,Atoka,74525-0240,,,
Kiamichi Technology Center-Durant,Durant,74701-1904,,,
Kiamichi Technology Center-Hugo,Hugo,74743,,,
Kiamichi Technology Center-McAlester,McAlester,74501,,,
Kiamichi Technology Center-Idabel,Idabel,74745-2415,,,
Kiamichi Technology Center-Poteau,Poteau,74953,,,
Kiamichi Technology Center-Spiro,Spiro,74959,,,
Kiamichi Technology Centers-Talihina Campus,Talihina,74571,,,
4-States Okmulgee Academy of Cosmetology,Okmulgee,74447,,,
Le Cordon Bleu College of Culinary Arts-Portland,Portland,97205-2793,,,
American Center for Technical Arts and Sciences,Philadelphia,19114-3202,,,
YTI Career Institute-Altoona,Altoona,16602,,,
DPT Business School,Philadelphia,19116-3961,,,
Eastern Center for Arts and Technology,Willow Grove,19090,,,
Empire Beauty School-Center City Philadelphia,Philadelphia,19102-2701,,,
Oakbridge Academy of Arts,Lower Burrell,15068,,,
Harrison Career Institute-Reading,Reading,19601,,,
Harrison Career Institute-Jersey City,Jersey City,07302,,,
Harrison Career Institute-Allentown,Allentown,18109,,,
Sanford-Brown Institute-Wilkins Township,Pittsburgh,15235,,,
Centro de Estudios Multidisciplinarios-Humacao,Humacao,00791-4210,,,
Colegio Mayor de Tecnologia Inc,Arroyo,00714-0270,,,
Institucion Chaviano de Mayaguez,Mayaguez,00680,,,
Liceo de Arte-Dise-O y Comercio,Caguas,00725,,,
Instituto Merlix,Bayamon,00961-9998,,,
Universal Technology College of Puerto Rico,Aguadilla,00603,,,
Academy of Hair Technology,Greenville,29615-2363,,,
Mr Wayne's School of Unisex Hair Design,Cookeville,38501,,,
Queen City College,Clarksville,37042,,,
College of the Marshall Islands,Majuro,96960,,,
Aims Academy,Carrollton,75006,,,
ALADDIN BEAUTY COLLEGE 17,PLANO,75074,,,
Lighthouse Career Institute,Dallas,75231-5033,,,
American National College,South Houston,77587-3714,,,
CLASSIC BEAUTY ACADEMY,CONROE,77301,,,
ITT Technical Institute-San Antonio,San Antonio,78249-3303,,,
Remington College-Fort Worth Campus,Fort Worth,76112-1225,,,
University of Cosmetology Arts & Sciences-San Antonio Jamar,San Antonio,78226,,,
School of Automotive Machinists & Technology,Houston,77055-1803,,,
TAYLORS INSTITUTE OF COSMETOLOGY,CORSICANA,75110,,,
Sebring Career Schools,Houston,77074-6010,,,
SW School of Business and Technical Careers-Cosmetology,San Antonio,78212-1901,,,
SW School of Business and Technical Careers,Eagle Pass,78852-4859,,,
SW SCHOOL OF BUSINESS AND TECHNICAL CAREERS-UVALDE,UVALDE,78801-5242,,,
Texas College of Cosmetology-Abilene,Abilene,79605,,,
Vista College-Online,Richardson,75080,,,
Colonial Heights Beauty Academy,Colonial Heights,23834,,,
Heritage Institute-Manassas,Manassas,20111-2176,,,
Centura College-Newport News,Newport News,23608,,,
Centura College-Norfolk,Norfolk,23518-4833,,,
Virginia Beach City Public Schools School of Practical Nursing,Virginia Beach,23456-2499,,,
FLETCHER ALLEN HEALTH CARE SCHOOL OF CYTOTECH,BURLINGTON,05401,,,
Northwest College of Art & Design,Poulsbo,98370,,,
University of Washington-Bothell Campus,Bothell,98011-8246,,,
University of Washington-Tacoma Campus,Tacoma,98402-3100,,,
NATIVE AMERICAN EDUCATIONAL SERVICES-MENOMINEE,KESHENA,54135,,,
Aurora St. Luke's Medical Center-School of Diagnostic Medical Sonography,Milwaukee,53207,,,
Huntington School of Beauty Culture-Main Campus,Huntington,25705-2030,,,
Valley College-Beckley,Beckley,25801,,,
Valley College-Martinsburg,Martinsburg,25404-6203,,,
Valley College-Princeton,Princeton,24740,,,
Bellus Academy-Poway,Poway,92064,,,
Capstone College,Pasadena,91103,,,
Central Coast College,Salinas,93901-3301,,,
ITT Technical Institute-Torrance,Torrance,90504,,,
MODERN BEAUTY ACADEMY,LOS ANGELES,90022,,,
Pacific College of Oriental Medicine-San Diego,San Diego,92108-4407,,,
National Aviation Academy of Tampa Bay,Clearwater,33760,,,
Sanford-Brown Institute-Tampa,Tampa,33610-5428,,,
Davenport Barber Styling College,Davenport,52807,,,
Cain's Barber College Inc,Chicago,60615-3510,,,
Lawton Career Institute-Oak Park Campus,Oak Park,48237,,,
Madison Oneida BOCES-Practical Nursing Program,Verona,13478-0168,,,
New Wave Hair Academy,Memphis,38111,,,
Center for Advanced Legal Studies,Houston,77042-1912,,,
Houston Training School-Main Campus,Houston,77026,,,
Remington College-Houston Campus,Houston,77082,,,
Polytechnic Institute,Houston,77022,,,
VISIBLE CHANGES UNIVERSITY,HOUSTON,77074,,,
Business Career Training Institute,Everett,98208-3244,,,
Bay Mills Community College,Brimley,49715,,,
Fond du Lac Tribal and Community College,Cloquet,55720-2342,,,
Northwest Indian College,Bellingham,98226-9217,,,
Marinello Schools of Beauty-Provo,Provo,84604,,,
Marinello Schools of Beauty-Layton,Layton,84041,,,
Provo College,Provo,84601,,,
Marinello Schools of Beauty-Ogden,Ogden,84405,,,
Paul Mitchell the School-Provo,Provo,84606,,,
University of Phoenix-Utah,Salt Lake City,84123-4642,,,
Utah College of Massage Therapy-Salt Lake City,Salt Lake City,84111,,,
BUSINESS COMPUTER TRAINING INSTITUTE,SEATTLE,981337910,,,
BUSINESS CAREER TRAINING INSTITUTE,FIFE,98424-250,,,
Business Career Training Institute,Seattle,98188-2338,,,
Business Career Training Institute,Vancouver,98684-6981,,,
Business Career Training Institute,Beaverton,97008-6406,,,
Business Career Training Institute,Tacoma,98409-6917,,,
MTI COLLEGE-COLTON,SAN BERNARDINO,924083467,,,
DENVER CAREER COLLEGE-COLORADO SPRINGS,COLORADO SPRINGS,80903-1506,,,
Michigan College of Beauty-Troy,Troy,48083,,,
LOCK HAVEN UNIVERSITY OF PENNSYLVANIA-CLEARFIELD,CLEARFIELD,16830,,,
Ogle School Hair Skin Nails-Dallas,Dallas,75214-2389,,,
ANOKA-RAMSEY COMMUNITY COLLEGE-CAMBRIDGE CAMPUS,Cambridge,55008,,,
PIERRES SCHOOL OF COSMETOLOGY,Sanford,04073,,,
PIERRES SCHOOL OF COSMETOLOGY,Caribou,04736,,,
WESTERN SEMINARY-SAN JOSE,LOS GATOS,95032,,,
Faust Institute of Cosmetology-Spirit Lake,Spirit Lake,51360,,,
PERRYVILLE AREA CAREER AND TECHNOLOGY CENTER,PERRYVILLE,63775,,,
Seattle Vocational Institute,Seattle,98144-2219,,,
Baker College of Port Huron,Port Huron,48060,,,
Empire Beauty School-Hyannis,Hyannis,02601,,,
Brookstone College-Greensboro,Greensboro,27409-9545,,,
Cheeks International Academy of Beauty Culture-Fort Collins,Loveland,80538,,,
Cheeks International Academy of Beauty Culture-Greeley,Greeley,80631,,,
Remington College-Colorado Springs Campus,Colorado Springs,80918-3401,,,
Empire Beauty School-Arvada,Arvada,80003,,,
Westwood College-Aurora Campus,Aurora,80011,,,
Kaplan College-Denver,Thornton,80229,,,
ITT Technical Institute-San Bernardino,San Bernardino,92408,,,
Los Angeles ORT College-Van Nuys Campus,Van Nuys,91411,,,
MTI College of Business and Technology,Houston,77029-1963,,,
MOLER BEAUTY COLLEGE,GRETNA,70053,,,
