INSTNM,CITY,ZIP,INSTURL,FEMALE_COMP_ORIG_YR4_RT,MALE_COMP_ORIG_YR4_RT
The Professional Hair Design Academy,Eau Claire,54701-7633,,PrivacySuppressed,PrivacySuppressed
INSTITUTE OF PAPER SCIENCE AND TECHNOLOGY,ATLANTA,30332,,,
ITT Technical Institute-Greenfield,Greenfield,53220-4612,,0.392156863,0.450892857
DeVry University-Wisconsin,Milwaukee,53202-4400,,PrivacySuppressed,PrivacySuppressed
Scientific College of Beauty and Barbering,La Crosse,54601,,PrivacySuppressed,PrivacySuppressed
Lakeland University,Plymouth,53073,,0.178137652,0.158878505
Lakeshore Technical College,Cleveland,53015-1414,,0.280612245,0.300613497
Lawrence University,Appleton,54911,,0.565573771,0.592592593
Maranatha Baptist University,Watertown,53094,,0.294871795,0.214285714
Marian University,Fond Du Lac,54935-4699,,PrivacySuppressed,PrivacySuppressed
Marquette University,Milwaukee,53233,,0.642045455,0.602071006
Empire Beauty School-Madison,Madison,53717-1111,,PrivacySuppressed,PrivacySuppressed
Medical College of Wisconsin,Milwaukee,53226-0509,,PrivacySuppressed,PrivacySuppressed
Affinity Health System Program in Radiologic Technology,Oshkosh,54903-3370,,PrivacySuppressed,PrivacySuppressed
Mid-State Technical College,Wisconsin Rapids,54494,,0.278745645,0.179245283
Milwaukee Area Technical College,Milwaukee,53233-1443,,0.133617626,0.080789946
Milwaukee Institute of Art & Design,Milwaukee,53202-6003,,0.204081633,0.309090909
Milwaukee School of Engineering,Milwaukee,53202-3109,,PrivacySuppressed,PrivacySuppressed
Moraine Park Technical College,Fond du Lac,54936-1940,,PrivacySuppressed,PrivacySuppressed
Mount Mary University,Milwaukee,53222-4597,,PrivacySuppressed,PrivacySuppressed
Nashotah House,Nashotah,53058-9793,,,
Nicolet Area Technical College,Rhinelander,54501-0518,,0.15625,0.08
Northcentral Technical College,Wausau,54401-1899,,0.393129771,0.398230089
Northeast Wisconsin Technical College,Green Bay,54307-9042,,0.448916409,0.429906542
Northland College,Ashland,54806-3999,,0.285714286,0.243243243
Ripon College,Ripon,54971-0248,,0.229508197,0.278481013
Sacred Heart Seminary and School of Theology,Franklin,53132,,,
Saint Norbert College,De Pere,54115-2099,,PrivacySuppressed,PrivacySuppressed
Madison Cosmetology College,Madison,53711-1030,,PrivacySuppressed,PrivacySuppressed
Silver Lake College of the Holy Family,Manitowoc,54220-9319,,0.602739726,0.470588235
State College of Beauty Culture Inc,Wausau,54403,,PrivacySuppressed,PrivacySuppressed
Southwest Wisconsin Technical College,Fennimore,53809-9778,,0.440758294,0.444444444
Bryant & Stratton College-Milwaukee,Milwaukee,53203-2608,,0.279069767,0.295454546
Theda Clark Medical Center School of Radiologic Technology,Neenah,54956-2021,,PrivacySuppressed,PrivacySuppressed
University of Wisconsin Colleges,Madison,53708-8680,,0.10681587,0.108721625
Viterbo University,La Crosse,54601-8804,,PrivacySuppressed,PrivacySuppressed
Chippewa Valley Technical College,Eau Claire,54701-6162,,0.18380744,0.231818182
Waukesha County Technical College,Pewaukee,53072-4601,,PrivacySuppressed,PrivacySuppressed
Western Technical College,La Crosse,54601,,0.065173116,0.049773756
University of Wisconsin-Whitewater,Whitewater,53190-1790,,0.286219081,0.221402214
Wisconsin Indianhead Technical College,Shell Lake,54871-8727,,0.264705882,0.248466258
Wisconsin School of Professional Psychology,Milwaukee,53225-4960,,PrivacySuppressed,PrivacySuppressed
Paul Mitchell the School-Green Bay,De Pere,54115,,PrivacySuppressed,PrivacySuppressed
University of Wisconsin-Eau Claire,Eau Claire,54701,,0.331910352,0.258148631
University of Wisconsin-Green Bay,Green Bay,54311-7001,,0.362563238,0.374701671
University of Wisconsin-La Crosse,La Crosse,54601-9959,,0.474759615,0.430029155
Wisconsin Lutheran College,Milwaukee,53226-4699,,0.297297297,0.277777778
University of Wisconsin-Oshkosh,Oshkosh,54901,,0.034627492,0.023407022
University of Wisconsin-Parkside,Kenosha,53141-2000,,PrivacySuppressed,PrivacySuppressed
Herzing University-Madison,Madison,53718,,0.34,0.52173913
University of Wisconsin-Stout,Menomonie,54751,,0.070044709,0.046540881
University of Wisconsin-Superior,Superior,54880-4500,,PrivacySuppressed,PrivacySuppressed
University of Wisconsin-Madison,Madison,53706-1380,,0.257242178,0.249068323
University of Wisconsin-Milwaukee,Milwaukee,53201-0413,,0.175086108,0.157724628
University of Wisconsin-Platteville,Platteville,53818-3001,,0.29321663,0.285964912
University of Wisconsin-River Falls,River Falls,54022-5001,,0.329581994,0.281179138
University of Wisconsin-Stevens Point,Stevens Point,54481-3897,,0.335403727,0.298145506
Casper College,Casper,82601-4699,,0.051660517,0.097560976
Central Wyoming College,Riverton,82501,,PrivacySuppressed,PrivacySuppressed
Eastern Wyoming College,Torrington,82240-1699,,PrivacySuppressed,PrivacySuppressed
Laramie County Community College,Cheyenne,82007-3299,,0.12033195,0.086092715
Northwest College,Powell,82435,,0.071005917,0.140495868
Sheridan College,Sheridan,82801,,0.095238095,0.128
Western Wyoming Community College,Rock Springs,82901,,PrivacySuppressed,PrivacySuppressed
Cheeks International Academy of Beauty Culture-Cheyenne,Cheyenne,82001-4413,,PrivacySuppressed,PrivacySuppressed
Wyotech-Laramie,Laramie,82070,,0.745098039,0.83817952
University of Wyoming,Laramie,82071,,0.418256131,0.381426202
American Samoa Community College,Pago Pago,96799-2609,,PrivacySuppressed,PrivacySuppressed
Guam Community College,Mangilao,96913,,PrivacySuppressed,PrivacySuppressed
University of Guam,Mangilao,96923,,0.206549118,0.156862745
Northern Marianas College,Saipan,96950-1250,,PrivacySuppressed,PrivacySuppressed
Institute of Beauty Careers,Arecibo,00613,,PrivacySuppressed,PrivacySuppressed
Educational Technical College-Recinto de Bayamon,Bayamon,00959,,PrivacySuppressed,PrivacySuppressed
American University of Puerto Rico,Bayamon,00960-2037,,0.075776398,0.137931035
American University of Puerto Rico,Manati,00674-1082,,0.075776398,0.137931035
American Educational College,Bayamon,00961,,PrivacySuppressed,PrivacySuppressed
Antilles School of Technical Careers,San Juan,00909,,PrivacySuppressed,PrivacySuppressed
Universidad Adventista de las Antillas,Mayaguez,00680-0000,,0.233009709,0.183673469
Atlantic University College,Guaynabo,00970,,PrivacySuppressed,PrivacySuppressed
Universidad Central de Bayamon,Bayamón,00960-1725,,0.053608247,0.049122807
Columbia Central University-Caguas,Caguas,00726,,PrivacySuppressed,PrivacySuppressed
Carlos Albizu University-San Juan,San Juan,00902-3711,,PrivacySuppressed,PrivacySuppressed
Caribbean University-Bayamon,Bayamon,00960-0493,,0.054474708,0.052287582
Caribbean University-Carolina,Carolina,00985,,0.054474708,0.052287582
Pontifical Catholic University of Puerto Rico-Arecibo,Arecibo,00614-4045,,0.187931035,0.116966581
Pontifical Catholic University of Puerto Rico-Ponce,Ponce,00717-9997,,0.187931035,0.116966581
Centro de Estudios Multidisciplinarios-San Juan,San Juan,00926-1931,,PrivacySuppressed,PrivacySuppressed
Universidad Teologica del Caribe,Trujillo Alto,00978-0901,,PrivacySuppressed,PrivacySuppressed
Colegio Tecnico Metropolitano,San Juan,00920,,PrivacySuppressed,PrivacySuppressed
Colegio Universitario de San Juan,San Juan,00918,,PrivacySuppressed,PrivacySuppressed
Universidad Metropolitana,San Juan,00926-2602,,0.029612756,0.02994012
Puerto Rico Conservatory of Music,San Juan,00907-3373,,PrivacySuppressed,PrivacySuppressed
EDP University of Puerto Rico Inc-San Sebastian,San Sebastian,00685,,PrivacySuppressed,PrivacySuppressed
Emma's Beauty Academy-Mayaguez,Mayaguez,00680,,PrivacySuppressed,PrivacySuppressed
Escuela de Artes Plasticas y Diseno de Puerto Rico,San Juan,00902-1112,,PrivacySuppressed,PrivacySuppressed
Huertas College,Caguas,00725,,0.018720749,0.017571885
Humacao Community College,Humacao,00792,,PrivacySuppressed,PrivacySuppressed
ICPR Junior College-Arecibo,Arecibo,00614-0067,,PrivacySuppressed,PrivacySuppressed
ICPR Junior College-Mayaguez,Mayaguez,00681-1108,,PrivacySuppressed,PrivacySuppressed
Instituto de Educacion Tecnica Ocupacional La Reine-Manati,Manati,00674-0000,,PrivacySuppressed,PrivacySuppressed
Richport Technical College,Gurabo,00778,,PrivacySuppressed,PrivacySuppressed
Instituto de Banca y Comercio Inc,Guaynabo,00966-2309,,0.014880952,0.013053798
Instituto Tecnologico de Puerto Rico-Recinto de Guayama,Guayama,00785-0000,,PrivacySuppressed,PrivacySuppressed
Instituto Tecnologico de Puerto Rico-Recinto de Ponce,Ponce,00717-0306,,PrivacySuppressed,PrivacySuppressed
Instituto Tecnologico de Puerto Rico-Recinto de San Juan,San Juan,00924,,PrivacySuppressed,PrivacySuppressed
Inter American University of Puerto Rico-San German,San German,00683,,0.2818099,0.2
Inter American University of Puerto Rico-Aguadilla,Aguadilla,00603,,0.2818099,0.2
Inter American University of Puerto Rico-Arecibo,Arecibo,00614,,0.2818099,0.2
Inter American University of Puerto Rico-Barranquitas,Barranquitas,00794-0517,,0.2818099,0.2
Inter American University of Puerto Rico-Metro,San Juan,00919,,0.2818099,0.2
Inter American University of Puerto Rico-Ponce,Mercedita,00715-1602,,0.2818099,0.2
Inter American University of Puerto Rico-Fajardo,Fajardo,00738-7003,,0.2818099,0.2
Inter American University of Puerto Rico-Guayama,Guayama,00785,,0.2818099,0.2
Inter American University of Puerto Rico-Bayamon,Bayamon,00957-6257,,0.2818099,0.2
Inter American University of Puerto Rico-School of Law,San Juan,00936-8351,,0.2818099,0.2
Puerto Rico Technical Junior College Inc,Hato Rey,00917,,PrivacySuppressed,PrivacySuppressed
International Technical College,San Juan,00918-3325,,PrivacySuppressed,PrivacySuppressed
Liceo de Arte y Tecnologia,San Juan,00917,,0.155115512,0.1325
MBTI Business Training Institute,Santurce,00907-3917,,0.534229829,0.45026178
Modern Hairstyling Institute-Bayamon,Bayamon,00961,,PrivacySuppressed,PrivacySuppressed
Modern Hairstyling Institute-Arecibo,Arecibo,00612,,PrivacySuppressed,PrivacySuppressed
National University College-Bayamon,Bayamon,00960,,0.015137181,0.016296296
National University College-Arecibo,Arecibo,00612,,0.015137181,0.016296296
Ponce Paramedical College Inc,Ponce,00716-2901,,0.630218688,0.652307692
Ponce Health Sciences University,Ponce,00732,,,
Ponce Technical School,Ponce,00717-2017,,PrivacySuppressed,PrivacySuppressed
University of Puerto Rico-Aguadilla,Ramey,00604-6150,,0.368298368,0.340186001
University of Puerto Rico-Arecibo,Arecibo,00614-4010,,0.368298368,0.340186001
University of Puerto Rico-Bayamon,Bayamon,00959,,0.368298368,0.340186001
University of Puerto Rico-Carolina,Carolina,00984-4800,,0.368298368,0.340186001
University of Puerto Rico-Cayey,Cayey,00737-2230,,0.368298368,0.340186001
University of Puerto Rico-Humacao,Humacao,00792,,0.368298368,0.340186001
University of Puerto Rico-Utuado,Utuado,00641,,0.368298368,0.340186001
University of Puerto Rico-Mayaguez,Mayaguez,00681,,0.368298368,0.340186001
University of Puerto Rico-Medical Sciences,San Juan,00936-5067,,0.368298368,0.340186001
University of Puerto Rico-Ponce,Ponce,00716-9996,,0.368298368,0.340186001
University of Puerto Rico-Rio Piedras,San Juan,00931-0000,,0.368298368,0.340186001
Universidad del Este,Carolina,00985-0985,,0.023240801,0.018298262
Ramirez College of Business and Technology,San Juan,00925,,PrivacySuppressed,PrivacySuppressed
Ryder Memorial School for Practical Nursing,Humacao,00791,,PrivacySuppressed,PrivacySuppressed
Rogies School of Beauty Culture,San Juan,00910-1828,,PrivacySuppressed,PrivacySuppressed
Universidad del Sagrado Corazon,Santurce,00907,,0.170771757,0.097902098
Seminario Evangelico de Puerto Rico,San Juan,00925,,,
TEDDY ULMO INSTITUTE,Rio Piedras,00925,,PrivacySuppressed,PrivacySuppressed
Universidad Central Del Caribe,Bayamon,00960-6032,,PrivacySuppressed,PrivacySuppressed
Universidad Politecnica de Puerto Rico,Hato Rey,00919,,0.092307692,0.052721088
Pontifical Catholic University of Puerto Rico-Mayaguez,Mayaguez,00680-1713,,0.187931035,0.116966581
Universidad del Turabo,Gurabo,00778-3030,,0.024896266,0.018237082
College of Micronesia-FSM,Pohnpei,96941,,PrivacySuppressed,PrivacySuppressed
Palau Community College,Koror,96940,,PrivacySuppressed,PrivacySuppressed
University of the Virgin Islands,Charlotte Amalie,00802-9990,,0.140794224,0.152173913
UNIVERSITY OF THE VIRGIN ISLANDS-KINGSHILL,ST. CROIX,00850,,0.140794224,0.152173913
Stanford University,Stanford,94305,,0.31880109,0.265027322
The University of Connecticut School of Medicine and Dentistry,Farmington,06030-1905,,,
Purdue University-Main Campus,West Lafayette,47907-2040,,0.527870415,0.476893204
Blue Hills Regional Technical School,Canton,02021,,PrivacySuppressed,PrivacySuppressed
Ohr Somayach,Monsey,10952,,,
Parker University,Dallas,75229-5668,,PrivacySuppressed,PrivacySuppressed
EDP University of Puerto Rico Inc-San Juan,San Juan,00919-2303,,PrivacySuppressed,PrivacySuppressed
ICPR Junior College-General Institutional,Hato Rey,00919-0304,,PrivacySuppressed,PrivacySuppressed
Gaither and Company Beauty College,Scottsboro,35768,,PrivacySuppressed,PrivacySuppressed
ITT Technical Institute-Sylmar,Sylmar,91342-3664,,0.537267081,0.45
ITT Technical Institute-Westminster,Westminster,80031,,0.549295775,0.457692308
Widener University-Delaware Law School,Wilmington,19803,,0.452095808,0.417613636
City College-Fort Lauderdale,Fort Lauderdale,33309,,0.389583333,0.409375
Meridian College,Sarasota,34240,,PrivacySuppressed,PrivacySuppressed
Georgia State University-Perimeter College,Atlanta,30303-3083,,0.046092184,0.030474041
Georgia Piedmont Technical College,Clarkston,30021-2397,,PrivacySuppressed,PrivacySuppressed
Hawai'i Theological Seminary,Aiea,96701,,PrivacySuppressed,PrivacySuppressed
The Beauty Institute Schwarzkopf Professional-Coeur D'Alene,Coeur D'Alene,83815,,PrivacySuppressed,PrivacySuppressed
Cortiva Institute-Chicago,Chicago,60602,,PrivacySuppressed,PrivacySuppressed
ETI School of Skilled Trades,Willowbrook,60527,,0.79835391,0.767676768
Lincoln College of Technology-Florence,Florence,41042,,PrivacySuppressed,PrivacySuppressed
Trend Setters' Academy of Beauty Culture-Elizabethtown,Elizabethtown,42701,,0.263157895,0.555555556
DAVENPORT UNIVERSITY-CENTRAL REGION,MIDLAND,48642,,0.112385321,0.098159509
Traxlers School of Hair,Jackson,39212,,PrivacySuppressed,PrivacySuppressed
Jones Hair Design College,Carthage,39050-4423,,PrivacySuppressed,PrivacySuppressed
Vatterott College-Berkeley,Berkeley,63134,,0.587668593,0.578895464
Metro Business College-Rolla,Rolla,65401,,0.552845529,0.533834587
Metro Business College-Jefferson City,Jefferson City,65109,,0.552845529,0.533834587
Warren County Community College,Washington,07882-4343,,PrivacySuppressed,PrivacySuppressed
St. John's College,Santa Fe,87505-4599,,0.52631579,0.446428571
Yeshiva and Kollel Harbotzas Torah,Brooklyn,11230,,PrivacySuppressed,PrivacySuppressed
Bais Medrash Elyon,Monsey,10952,,PrivacySuppressed,PrivacySuppressed
Antioch University-Los Angeles,Culver City,90230-7615,,0.326848249,0.203208556
Antioch University-Santa Barbara,Santa Barbara,93101,,0.326848249,0.203208556
Antioch University-New England,Keene,03431,,0.326848249,0.203208556
Antioch University-Seattle,Seattle,98121-1814,,0.326848249,0.203208556
Antioch University-Midwest,Yellow Springs,45387,,0.326848249,0.203208556
Mid-America Christian University,Oklahoma City,73170-9797,,0.362745098,0.308411215
Platt College-Tulsa,Tulsa,74145,,0.549618321,0.518134715
Ponca City Beauty College,Ponca City,74601,,PrivacySuppressed,PrivacySuppressed
Francis Tuttle Technology Center,Oklahoma City,73142-2789,,0.222222222,0.125
Career Point College,Tulsa,74146,,0.420479303,0.4171123
Central Technology Center,Drumright,74030,,PrivacySuppressed,PrivacySuppressed
Carrington College-Portland,Portland,97232-1309,,0.682656827,0.682242991
Career Technology Center of Lackawanna County,Scranton,18508,,PrivacySuppressed,PrivacySuppressed
Brightwood College-Nashville,Nashville,37217-5318,,PrivacySuppressed,PrivacySuppressed
Brightwood College-El Paso,El Paso,79907,,0.648888889,0.603448276
Palo Alto College,San Antonio,78224-2499,,PrivacySuppressed,PrivacySuppressed
Sebring Career Schools-Huntsville,Huntsville,77340,,PrivacySuppressed,PrivacySuppressed
University of Cosmetology Arts & Sciences-San Antonio Perrin,San Antonio,78217,,PrivacySuppressed,PrivacySuppressed
Central Texas Beauty College-Round Rock,Round Rock,78664-4604,,PrivacySuppressed,PrivacySuppressed
Empire Beauty School-Manitowoc,Manitowoc,54220-5040,,PrivacySuppressed,PrivacySuppressed
International Junior College Ponce College of Tech,Ponce,00731,,PrivacySuppressed,PrivacySuppressed
Unification Theological Seminary,Barrytown,12507,,,
Athens Technical College,Athens,30601,,PrivacySuppressed,PrivacySuppressed
Maricopa Skill Center,Phoenix,85034-4101,,PrivacySuppressed,PrivacySuppressed
Carrington College-San Leandro,San Leandro,94578-1977,,0.621107266,0.490990991
Headmasters School of Hair Design,Lewiston,83501,,PrivacySuppressed,PrivacySuppressed
Nicholas Jay Salon & Spa Academy,Nampa,83686-5104,,PrivacySuppressed,PrivacySuppressed
Beckfield College-Florence,Florence,41042,,0.517857143,0.396825397
Dorsey Business Schools-Wayne,Wayne,48184,,0.557303371,0.62987013
Ross Medical Education Center-Saginaw,Saginaw,48603,,0.537190083,0.704761905
Sussex County Community College,Newton,07860,,PrivacySuppressed,PrivacySuppressed
Landmark College,Putney,05346,,PrivacySuppressed,PrivacySuppressed
National American University-Independence,Independence,64057-1791,,0.23633157,0.207317073
Yeshiva Gedolah of Greater Detroit,Oak Park,48237,,,
WRIGHT BUSINESS SCHOOL,OKLAHOMA CITY,73159,,0.289297659,0.163934426
Austin Graduate School of Theology,Austin,78752,,PrivacySuppressed,PrivacySuppressed
Collin County Community College District,McKinney,75069,,PrivacySuppressed,PrivacySuppressed
Harrison Career Institute-Wilmington,Wilmington,19804,,0.552941177,0.573033708
Ingalls Memorial Hospital Dietetic Internship,Harvey,60426-3558,,,
Owensboro Community and Technical College,Owensboro,42303,,PrivacySuppressed,PrivacySuppressed
ASHLAND SCHOOL OF BEAUTY CULTURE,ASHLAND,41101,,PrivacySuppressed,PrivacySuppressed
Heads West Kentucky Beauty College,Henderson,42420,,PrivacySuppressed,PrivacySuppressed
Jenny Lea Academy of Cosmetology,Whitesburg,41858,,PrivacySuppressed,PrivacySuppressed
Empire Beauty School-Hurstborne,Louisville,40291,,PrivacySuppressed,PrivacySuppressed
Southeast School of Cosmetology,Manchester,40962-8700,,PrivacySuppressed,PrivacySuppressed
Cloyd's Beauty School 3 Inc,Monroe,71201,,PrivacySuppressed,PrivacySuppressed
Moore Norman Technology Center,Norman,73069-8399,,PrivacySuppressed,PrivacySuppressed
Fayette County Career & Technical Institute Practical Nursing Program,Uniontown,15401,,PrivacySuppressed,PrivacySuppressed
Franklin County Career and Technology Center,Chambersburg,17202,,PrivacySuppressed,PrivacySuppressed
Paul Mitchell the School-Knoxville,Knoxville,37919,,PrivacySuppressed,PrivacySuppressed
Ogle School Hair Skin Nails-Hurst,Hurst,76053-4650,,0.509433962,0.714285714
Coastal Pines Technical College,Waycross,31503,,PrivacySuppressed,PrivacySuppressed
Flint River Technical College,Thomaston,30286,,PrivacySuppressed,PrivacySuppressed
FIDM-Fashion Institute of Design & Merchandising-San Diego,San Diego,92101-4903,,0.500643501,0.445686901
National American University-Albuquerque,Albuquerque,87110-3976,,0.23633157,0.207317073
Tennessee College of Applied Technology Nashville,Nashville,37209-4515,,0.270833333,0.260869565
ECPI University,Virginia Beach,23462,,0.273516643,0.270959903
Skyline College-Richmond,Richmond,23236,,0.342723005,0.350622407
TESST College of Technology-Alexandria,Alexandria,22312,,0.706766917,0.74025974
Ms Robert's Academy of Beauty Culture-Villa Park,Villa Park,60181,,PrivacySuppressed,PrivacySuppressed
Branford Hall Career Institute-Jersey City,Jersey City,07306,,0.648777896,0.676195712
Paul Mitchell the School-Houston,Houston,77043,,PrivacySuppressed,PrivacySuppressed
ATI Career Training Center-Dallas,Dallas,75220-4316,,0.67287234,0.51
TDDS Technical Institute,Lake Milton,44429,,0.713414634,0.648148148
Fortis Institute-Forty Fort,Forty Fort,18704-2936,,0.556291391,0.695652174
American Center for Technical Arts and Sciences,Philadelphia,19103,,0.541666667,0.615686275
Orleans Technical Institute-Court Reporting Program,Philadelphia,19114,,0.427480916,0.666666667
Laurel Business Institute,Uniontown,15401,,0.468085106,0.471264368
Antonelli Medical and Professional Institute,Pottstown,19464,,PrivacySuppressed,PrivacySuppressed
Aviation Institute of Maintenance-Philadelphia,Philadelphia,19114-1018,,0.535714286,0.469879518
Sanford-Brown Institute-Trevose,Trevose,19053,,0.551327434,0.629228687
Fortis Institute-Mulberry,Mulberry,33860,,0.598540146,0.6
Carrington College-Phoenix East,Phoenix,85021,,0.569259962,0.622828784
Dorsey Business Schools-Roseville,Roseville,48066,,0.557303371,0.62987013
The Salon Professional Academy-Williston,Williston,05495,,PrivacySuppressed,PrivacySuppressed
Moler-Pickens Beauty Academy,Fairfield,45014,,PrivacySuppressed,PrivacySuppressed
ATI Career Training Center-North Richland Hills,North Richland Hills,76180-1529,,0.647302905,0.577181208
Red River Technology Center,Duncan,73533,,PrivacySuppressed,PrivacySuppressed
Brightwood Career Institute-Harrisburg,Harrisburg,17111,,0.636241611,0.575342466
ITT Technical Institute-Newburgh,Newburgh,47630,,0.322727273,0.404118404
Southern Union State Community College,Wadley,36276,,PrivacySuppressed,PrivacySuppressed
South University-Columbia,Columbia,29203,,0.278688525,0.333333333
Everest University-Brandon,Tampa,33619-1354,,0.254263566,0.202453988
Clinton Technical School,Clinton,64735,,,
Consolidated School of Business-Lancaster,Lancaster,17603,,PrivacySuppressed,PrivacySuppressed
Greene County Career and Technology Center,Waynesburg,15370-8281,,PrivacySuppressed,PrivacySuppressed
Lac Courte Oreilles Ojibwa Community College,Hayward,54843,,PrivacySuppressed,PrivacySuppressed
Chic University of Cosmetology,Portage,49024-2694,,0.601503759,0.48
Pima Medical Institute-Mesa,Mesa,85202,,0.48199446,0.501133787
Platt College-Los Angeles,Alhambra,91803,,0.689655172,0.550239234
Platt College-Newport Beach,Huntington Beach,92647,,0.584615385,0.609756098
Platt College-Aurora,Aurora,80014-3141,,0.542857143,0.62745098
Kaplan University-Davenport Campus,Davenport,52807-2095,,0.417322835,0.363043478
Kaplan University-Cedar Falls Campus,Cedar Falls,50613,,0.387434555,0.488421053
Paul Mitchell the School-Boise,Boise,83709,,PrivacySuppressed,PrivacySuppressed
Christian Life College,Mount Prospect,60056-2522,,PrivacySuppressed,PrivacySuppressed
Knowledge Systems Institute,Skokie,60076,,PrivacySuppressed,PrivacySuppressed
Educators of Beauty College of Cosmetology-Rockford,Rockford,61114,,PrivacySuppressed,PrivacySuppressed
ITT Technical Institute-Arlington Heights,Arlington Heights,60004,,0.338877339,0.452554745
Northwestern College-Southwestern Campus,Bridgeview,60455,,0.148760331,0.152694611
Tulsa Technology Center-Lemley Campus,Tulsa,74145-1390,,PrivacySuppressed,PrivacySuppressed
Tulsa Technology Center-Riverside Campus,Tulsa,74132-4008,,PrivacySuppressed,PrivacySuppressed
Tulsa Technology Center-Broken Arrow Campus,Broken Arrow,74012,,PrivacySuppressed,PrivacySuppressed
FAULKNER UNIVERSITY-MOBILE,MOBILE,36609-4112,,0.091726619,0.038461539
Douglas J Aveda Institute,East Lansing,48823,,PrivacySuppressed,PrivacySuppressed
ITT Technical Institute-Troy,Troy,48083-1905,,0.36440678,0.450958286
Ross Medical Education Center-Brighton,Brighton,48116,,PrivacySuppressed,PrivacySuppressed
Ross Medical Education Center-Ann Arbor,Ann Arbor,48108-1411,,PrivacySuppressed,PrivacySuppressed
Taylortown School of Beauty Inc,Taylor,48180-1866,,PrivacySuppressed,PrivacySuppressed
Pike-Lincoln Technical Center,Eolia,63344-0038,,PrivacySuppressed,PrivacySuppressed
DE MARGE COLLEGE NORTH,OKLAHOMA CITY,73134,,0.471223022,0.542056075
Pennsylvania Institute of Health and Technology,Mount Braddock,15465,,0.354330709,0.402298851
Skyline College-Roanoke,Roanoke,24012,,0.136986301,0.229357798
New York Institute of Technology-Central Islip,Central Islip,11722-4501,,0.075,0.064412238
Bethel Seminary-San Diego,San Diego,92115,,0.427518428,0.412451362
St Charles Community College,Cottleville,63376-0975,,PrivacySuppressed,PrivacySuppressed
Brandman University,Irvine,92618,,0.279807692,0.212403101
New College of Florida,Sarasota,34243-2109,,0.407149085,0.365145228
Southern New England School of Law,North Dartmouth,02747-1252,,,
DAVENPORT UNIVERSITY-EASTERN AVENUE CAREER CENTER,GRAND RAPIDS,49508-1321,,0.161834704,0.166793602
Arizona Academy of Beauty-North,Tucson,85705,,PrivacySuppressed,PrivacySuppressed
Empire Beauty School-Prescott,Prescott,86303,,PrivacySuppressed,PrivacySuppressed
Remington College-Tempe Campus,Tempe,85284-1133,,0.546995378,0.568106312
Le Cordon Bleu College of Culinary Arts-Scottsdale,Scottsdale,85251-2729,,PrivacySuppressed,PrivacySuppressed
Conservatory of Recording Arts and Sciences,Tempe,85282-1707,,PrivacySuppressed,PrivacySuppressed
Adrian's College of Beauty Turlock,Turlock,95380,,PrivacySuppressed,PrivacySuppressed
California Career School,Anaheim,92805,,,
San Joaquin Valley College-Fresno,Fresno,93710-3616,,0.545248869,0.57493188
Heritage College-Denver,Denver,80212,,PrivacySuppressed,PrivacySuppressed
Empire Beauty School-Highland,Louisville,40204,,PrivacySuppressed,PrivacySuppressed
Sunstate Academy,Fort Myers,33907,,PrivacySuppressed,PrivacySuppressed
Elizabeth Grady School of Esthetics and Massage Therapy,Medford,02155,,PrivacySuppressed,PrivacySuppressed
Ross Medical Education Center-Port Huron,Port Huron,48060,,0.537190083,0.704761905
Capri Institute of Hair Design-Clifton,Clifton,07011,,PrivacySuppressed,PrivacySuppressed
Raphael's School of Beauty Culture Inc-Alliance,Alliance,44601,,PrivacySuppressed,PrivacySuppressed
Metro Technology Centers,Oklahoma City,73111-5240,,PrivacySuppressed,PrivacySuppressed
Star College of Cosmetology 4,Longview,75601-6832,,PrivacySuppressed,PrivacySuppressed
DENVER TECHNICAL AT COLORADO SPRINGS,COLORADO SPRINGS,80910-3124,,0.460416667,0.321353066
Heald College-Roseville,Roseville,95678,,PrivacySuppressed,PrivacySuppressed
Daymar College-Bowling Green,Bowling Green,42101,,PrivacySuppressed,PrivacySuppressed
Academy of Court Reporting-Clawson,Clawson,48017-1052,,0.160714286,0.170634921
Border Institute of Technology,El Paso,79925,,0.23255814,0.353658537
Everest College-Everett,Everett,98208,,0.703947368,0.767857143
BRYMAN COLLEGE,FEDERAL WAY,98003,,0.703947368,0.767857143
Luna Community College,Las Vegas,87701,,PrivacySuppressed,PrivacySuppressed
Grabber School of Hair Design,St. Louis,63126,,PrivacySuppressed,PrivacySuppressed
Yeshivah Gedolah Rabbinical College,Miami Beach,33139,,PrivacySuppressed,PrivacySuppressed
University of the District of Columbia-David A Clarke School of Law,Washington,20008,,0.091334895,0.103321033
Raphael's School of Beauty Culture Inc-Brunswick,Brunswick,44212,,PrivacySuppressed,PrivacySuppressed
Caribbean University-Ponce,Ponce,00716-7733,,0.054474708,0.052287582
Caribbean University-Vega Baja,Vega Baja,00964,,0.054474708,0.052287582
University of Advancing Technology,Tempe,85283,,0.31981982,0.239852399
Paradise Valley Community College,Phoenix,85032,,PrivacySuppressed,PrivacySuppressed
Chandler-Gilbert Community College,Chandler,85225-2499,,PrivacySuppressed,PrivacySuppressed
HSHS St. John's Hospital School of Clinical Laboratory Science,Springfield,62769,,PrivacySuppressed,PrivacySuppressed
St Johns Hospital School of Dietetics,Springfield,62769,,PrivacySuppressed,PrivacySuppressed
Madison Media Institute,Madison,53718,,0.714285714,0.793814433
