INSTNM,CITY,ZIP,INSTURL,FEMALE_COMP_ORIG_YR4_RT,MALE_COMP_ORIG_YR4_RT
Marinello Schools of Beauty-City of Industry,City of Industry,91748,,PrivacySuppressed,PrivacySuppressed
Marinello Schools of Beauty-Burbank,Burbank,91502,,PrivacySuppressed,PrivacySuppressed
Marinello Schools of Beauty-Moreno Valley,Moreno Valley,92553,,PrivacySuppressed,PrivacySuppressed
Emperor's College of Traditional Oriental Medicine,Santa Monica,90403,,PrivacySuppressed,PrivacySuppressed
Empire College,Santa Rosa,95403-2126,,0.693227092,0.685185185
Evergreen Valley College,San Jose,95135-1598,,PrivacySuppressed,PrivacySuppressed
FIDM-Fashion Institute of Design & Merchandising-Los Angeles,Los Angeles,90015-1421,,0.542498152,0.423423423
Fashion Careers College,San Diego,921103555,,0.714285714,0.518518519
FIDM-Fashion Institute of Design & Merchandising-San Francisco,San Francisco,94108-5805,,0.542498152,0.423423423
FIDM-Fashion Institute of Design & Merchandising-Orange County,Irvine,92614-5610,,0.542498152,0.423423423
Feather River Community College District,Quincy,95971-9124,,PrivacySuppressed,PrivacySuppressed
Federico Beauty Institute,Sacramento,95834,,PrivacySuppressed,PrivacySuppressed
Fielding Graduate University,Santa Barbara,93105-3538,,PrivacySuppressed,PrivacySuppressed
Five Branches University,Santa Cruz,95062,,PrivacySuppressed,PrivacySuppressed
Foothill College,Los Altos Hills,94022,,PrivacySuppressed,PrivacySuppressed
Franciscan School of Theology,Oceanside,92057,,,
Fredrick and Charles Beauty College,Eureka,95501,,PrivacySuppressed,PrivacySuppressed
Fresno City College,Fresno,93741,,PrivacySuppressed,PrivacySuppressed
Fresno Pacific University,Fresno,93702-4709,,0.262773723,0.183333333
Fuller Theological Seminary in California,Pasadena,91182,,PrivacySuppressed,PrivacySuppressed
Fullerton College,Fullerton,92832-2095,,PrivacySuppressed,PrivacySuppressed
Galen College of Medical and Dental Assistants,Modesto,95350,,PrivacySuppressed,PrivacySuppressed
Galen College of Medical and Dental Assistants,Clovis,93611-4002,,PrivacySuppressed,PrivacySuppressed
Galen College of Medical and Dental Assistants,Visalia,93277,,PrivacySuppressed,PrivacySuppressed
Gavilan College,Gilroy,95020,,PrivacySuppressed,PrivacySuppressed
Gemological Institute of America-Carlsbad,Carlsbad,92008,,PrivacySuppressed,PrivacySuppressed
Glendale Community College,Glendale,91208-2894,,PrivacySuppressed,PrivacySuppressed
Glendale Career College,Glendale,91203,,0.582191781,0.631578947
GOLDEN GATE UNIVERSITY-MONTEREY,Marina,93933,,0.239583333,0.261538462
Golden Gate University-San Francisco,San Francisco,94105-2968,,0.239583333,0.261538462
Golden West College,Huntington Beach,92647-2710,,PrivacySuppressed,PrivacySuppressed
Graduate Theological Union,Berkeley,94709,,,
Grossmont College,El Cajon,92020-1799,,PrivacySuppressed,PrivacySuppressed
Salon Success Academy-Riverside,Riverside,92506,,PrivacySuppressed,PrivacySuppressed
Hartnell College,Salinas,93901,,PrivacySuppressed,PrivacySuppressed
Harvey Mudd College,Claremont,91711,,PrivacySuppressed,PrivacySuppressed
Heald College-Rancho Cordova,Rancho Cordova,95670,,0.29969419,0.269230769
Heald College-Fresno,Fresno,93704,,0.148648649,0.14893617
Heald College-San Jose,Milpitas,95035-8008,,0.084592145,0.150655022
Heald College-San Francisco,San Francisco,94103,,0.330808081,0.36080402
Heald College-Concord,Concord,94520-0522,,0.346007605,0.384196185
Hilltop Beauty School,Daly City,94014,,PrivacySuppressed,PrivacySuppressed
Holy Names University,Oakland,94619-1699,,PrivacySuppressed,PrivacySuppressed
Pacifica Graduate Institute,Carpinteria,93013,,,
Humboldt State University,Arcata,95521-8299,,0.2490887,0.261447563
Humphreys University-Stockton and Modesto Campuses,Stockton,95207-3896,,PrivacySuppressed,PrivacySuppressed
Imperial Valley College,Imperial,92251-0158,,PrivacySuppressed,PrivacySuppressed
Institute for Business and Technology,Santa Clara,95051-1303,,0.671794872,0.675799087
LA College International,Los Angeles,900101308,,0.508474576,0.567567568
Interior Designers Institute,Newport Beach,92660,,PrivacySuppressed,PrivacySuppressed
INTERNATIONAL AIR ACADEMY,ONTARIO,91764-480,,0.835069444,0.780701754
Toni & Guy Hairdressing Academy-Santa Monica,Santa Monica,90401,,PrivacySuppressed,PrivacySuppressed
Irvine Valley College,Irvine,92618-0301,,PrivacySuppressed,PrivacySuppressed
ITT Technical Institute-National City,National City,91950,,0.284768212,0.358974359
ITT Technical Institute-San Dimas,San Dimas,91773,,0.323671498,0.511335013
ITT Technical Institute-Orange,Orange,92868,,0.304347826,0.473537605
Bellus Academy-El Cajon,El Cajon,92021,,PrivacySuppressed,PrivacySuppressed
Jesuit School of Theology of Santa Clara University,Berkeley,94709,,,
John F. Kennedy University,Pleasant Hill,94523-4817,,PrivacySuppressed,PrivacySuppressed
American Jewish University,Los Angeles,90077-1519,,PrivacySuppressed,PrivacySuppressed
Reedley College,Reedley,93654,,PrivacySuppressed,PrivacySuppressed
Life Pacific College,San Dimas,91773-3298,,0.15625,0.229508197
Argosy University-The Art Institute of California-San Diego,San Diego,92108-4423,,0.5125,0.453608247
University of La Verne,La Verne,91750-4401,,0.440476191,0.364902507
Laguna College of Art and Design,Laguna Beach,92651,,0.3125,0.488888889
Lake Forest Beauty College,Lake Forest,92630-1624,,,
Lake Tahoe Community College,South Lake Tahoe,96150,,PrivacySuppressed,PrivacySuppressed
Lancaster Beauty School,Lancaster,93534,,PrivacySuppressed,PrivacySuppressed
Laney College,Oakland,94607,,PrivacySuppressed,PrivacySuppressed
Lassen Community College,Susanville,96130,,PrivacySuppressed,PrivacySuppressed
Life Chiropractic College West,Hayward,94545-2800,,PrivacySuppressed,PrivacySuppressed
Southern California Seminary,El Cajon,92019-1108,,PrivacySuppressed,PrivacySuppressed
La Sierra University,Riverside,92515-8247,,0.150837989,0.1328125
Loma Linda University,Loma Linda,92350,,0.309433962,0.384615385
Long Beach City College,Long Beach,90808-1706,,PrivacySuppressed,PrivacySuppressed
Southern California University of Health Sciences,Whittier,90604,,,
Los Angeles Harbor College,Wilmington,90744-2397,,PrivacySuppressed,PrivacySuppressed
Los Angeles Pierce College,Woodland Hills,91371-0002,,PrivacySuppressed,PrivacySuppressed
Los Angeles Southwest College,Los Angeles,90047-4899,,PrivacySuppressed,PrivacySuppressed
Los Angeles Trade Technical College,Los Angeles,90015-4181,,PrivacySuppressed,PrivacySuppressed
Los Angeles Valley College,Valley Glen,91401-4096,,PrivacySuppressed,PrivacySuppressed
The Master's University and Seminary,Santa Clarita,91321-1200,,0.073529412,0.079136691
Los Angeles City College,Los Angeles,90029,,PrivacySuppressed,PrivacySuppressed
Los Angeles County College of Nursing and Allied Health,Los Angeles,90033-1084,,PrivacySuppressed,PrivacySuppressed
Los Angeles Mission College,Sylmar,91342-3200,,PrivacySuppressed,PrivacySuppressed
Los Medanos College,Pittsburg,94565,,PrivacySuppressed,PrivacySuppressed
Argosy University-The Art Institute of California-San Francisco,San Francisco,94102-4908,,0.396226415,0.453488372
Loyola Marymount University,Los Angeles,90045-2659,,0.128731343,0.105515588
Manchester Beauty College,Fresno,93726,,PrivacySuppressed,PrivacySuppressed
Tulare Beauty College,Tulare,93274,,PrivacySuppressed,PrivacySuppressed
Lyles Bakersfield College of Beauty,Bakersfield,93301,,PrivacySuppressed,PrivacySuppressed
Lyles Fresno College of Beauty,Fresno,93710,,PrivacySuppressed,PrivacySuppressed
Lytles Redwood Empire Beauty College Inc,Santa Rosa,95403,,PrivacySuppressed,PrivacySuppressed
MTI Business College Inc,Stockton,95207-4349,,0.682242991,0.6
MTI College,Sacramento,95841-9817,,0.608695652,0.676258993
Brightwood College-Sacramento,Sacramento,95821,,0.531914894,0.590163934
Brightwood College-San Diego,San Diego,92123,,0.643192488,0.639175258
Brightwood College-Vista,Vista,92083-7736,,0.650273224,0.648148148
College of Marin,Kentfield,94904-2590,,PrivacySuppressed,PrivacySuppressed
Marinello Schools of Beauty-Los Angeles,Los Angeles,90023,,PrivacySuppressed,PrivacySuppressed
Marinello School of Beauty,Inglewood,90301,,,
Marinello School of Beauty,Whittier,90601,,,
Marinello School of Beauty,Los Angeles,90041,,PrivacySuppressed,PrivacySuppressed
Marinello School of Beauty,Reseda,91335,,,
Marinello School of Beauty,North Hollywood,91606,,,
Marinello School of Beauty,Ontario,91764,,,
Marinello School of Beauty,San Diego,92126,,,
Marinello School of Beauty,San Bernardino,92410,,,
Marinello School of Beauty,West Covina,91790,,,
Marymount California University,Rancho Palos Verdes,90275-6299,,0.158415842,0.217391304
Mendocino College,Ukiah,95482,,PrivacySuppressed,PrivacySuppressed
Menlo College,Atherton,94027-4301,,0.452631579,0.238095238
Mennonite Brethren Biblical Seminary,Fresno,93727-5097,,,
Merced College,Merced,95348-2898,,PrivacySuppressed,PrivacySuppressed
Merritt College,Oakland,94619-3196,,PrivacySuppressed,PrivacySuppressed
Mills College,Oakland,94613,,PrivacySuppressed,PrivacySuppressed
MiraCosta College,Oceanside,92056-3899,,PrivacySuppressed,PrivacySuppressed
Marinello Schools of Beauty-San Francisco,San Francisco,94103,,0.553571429,0.711111111
Mission College,Santa Clara,95054-1897,,PrivacySuppressed,PrivacySuppressed
Modern Beauty Academy,Oxnard,93030,,PrivacySuppressed,PrivacySuppressed
Brightwood College-North Hollywood,North Hollywood,91606-3231,,0.677083333,0.61627907
Modesto Junior College,Modesto,95350-5800,,0.040685225,0.025590551
Moler Barber College,Oakland,94609-2419,,PrivacySuppressed,PrivacySuppressed
Middlebury Institute of International Studies at Monterey,Monterey,93940,,PrivacySuppressed,PrivacySuppressed
Monterey Peninsula College,Monterey,93940-4799,,PrivacySuppressed,PrivacySuppressed
MONTESSORI WESTERN TEACHER TRAINING PROGRAM,GARDEN GROVE,92845,,PrivacySuppressed,PrivacySuppressed
Moorpark College,Moorpark,93021-1695,,0.121673004,0.07253886
Mt San Antonio College,Walnut,91789-1399,,PrivacySuppressed,PrivacySuppressed
Mount Saint Mary's University,Los Angeles,90049-1599,,PrivacySuppressed,PrivacySuppressed
Mt San Jacinto Community College District,San Jacinto,92583-2399,,PrivacySuppressed,PrivacySuppressed
Musicians Institute,Hollywood,90028,,0.464285714,0.488372093
Napa Valley College,Napa,94558-6236,,PrivacySuppressed,PrivacySuppressed
Everest College-San Francisco,San Francisco,94103-9946,,0.669776119,0.525
Everest College-Reseda,Reseda,91335-4631,,0.715867159,0.568181818
Everest College-LA Wilshire,Los Angeles,90010,,0.631679389,0.390243902
Everest College-San Jose,San Jose,95128,,0.761603376,0.538461539
Everest College-Gardena,Gardena,90247,,0.700162075,0.634146342
Everest College-Alhambra,Alhambra,91803,,0.741444867,0.631578947
Everest College-San Bernardino,San Bernardino,92408,,PrivacySuppressed,PrivacySuppressed
The National Hispanic University,San Jose,95127-3823,,PrivacySuppressed,PrivacySuppressed
National Holistic Institute,Emeryville,94608-2008,,0.788461539,0.770700637
National University,La Jolla,92037-1011,,0.462013589,0.410386965
New College of California,San Francisco,94110,,0.584269663,0.546875
Newschool of Architecture and Design,San Diego,92101,,PrivacySuppressed,PrivacySuppressed
Marinello School of Beauty,Los Angeles,90048,,,
Newberry School of Beauty,Granada Hills,91344-7401,,PrivacySuppressed,PrivacySuppressed
North Adrian's College of Beauty Inc,Modesto,95350-2381,,PrivacySuppressed,PrivacySuppressed
North-West College-Pomona,Pomona,91768,,PrivacySuppressed,PrivacySuppressed
North-West College-West Covina,West Covina,91790,,0.669902913,0.511627907
North-West College-Pasadena,Pasadena,91101,,PrivacySuppressed,PrivacySuppressed
Notre Dame de Namur University,Belmont,94002-1908,,0.387978142,0.449438202
Occidental College,Los Angeles,90041-3392,,0.714285714,0.576923077
Oceanside College of Beauty,Oceanside,92054-5356,,PrivacySuppressed,PrivacySuppressed
Ohlone College,Fremont,94539-0390,,PrivacySuppressed,PrivacySuppressed
Opportunities Industrialization Center-West,Menlo Park,94025,,,
Orange Coast College,Costa Mesa,92626,,PrivacySuppressed,PrivacySuppressed
Otis College of Art and Design,Los Angeles,90045-3505,,0.380530974,0.435897436
Oxnard College,Oxnard,93033-6699,,PrivacySuppressed,PrivacySuppressed
Hope International University,Fullerton,92831-3199,,0.201149425,0.164179105
Concorde Career College-San Diego,San Diego,92113-1964,,0.635514019,0.6
Palo Alto University,Palo Alto,94304-1337,,,
Pacific Lutheran Theological Seminary,Berkeley,94708-1597,,,
Pacific Oaks College,Pasadena,91103,,PrivacySuppressed,PrivacySuppressed
Pacific School of Religion,Berkeley,94709,,PrivacySuppressed,PrivacySuppressed
Pacific States University,Los Angeles,90010,,PrivacySuppressed,PrivacySuppressed
Pacific Union College,Angwin,94508-9707,,PrivacySuppressed,PrivacySuppressed
University of the Pacific,Stockton,95211-0197,,0.51503006,0.478134111
Palmer College of Chiropractic-San Jose,San Jose,95134-1617,,PrivacySuppressed,PrivacySuppressed
Palo Verde College,Blythe,92225,,PrivacySuppressed,PrivacySuppressed
Palomar College,San Marcos,92069-1487,,PrivacySuppressed,PrivacySuppressed
Marinello Schools of Beauty-Paramount,Paramount,90723,,PrivacySuppressed,PrivacySuppressed
Paris Beauty College,Concord,94520,,PrivacySuppressed,PrivacySuppressed
Pasadena City College,Pasadena,91106-2003,,0.020815987,PrivacySuppressed
Patten University,Oakland,94601,,0.245614035,0.323076923
Pepperdine University,Malibu,90263,,0.686486487,0.627306273
Pitzer College,Claremont,91711-6101,,0.240875912,0.25
Platt College-San Diego,San Diego,92115-3919,,0.565656566,0.607407407
Point Loma Nazarene University,San Diego,92106-2899,,0.237333333,0.207964602
Pomona College,Claremont,91711-6319,,0.7,0.6875
Porterville College,Porterville,93257,,PrivacySuppressed,PrivacySuppressed
Westwood College-South Bay,Torrance,90502,,PrivacySuppressed,PrivacySuppressed
Professional Institute of Beauty,El Monte,91731,,PrivacySuppressed,PrivacySuppressed
Larei,Downey,90242,,0.223628692,0.210526316
Santa Ana College,Santa Ana,92706-3398,,PrivacySuppressed,PrivacySuppressed
Pardee RAND Graduate School,Santa Monica,90407-2138,,,
University of Redlands,Redlands,92373-0999,,0.32388664,0.372727273
College of the Redwoods,Eureka,95501-9300,,0.071428571,0.048997773
Salon Success Academy-Upland,Upland,91786,,PrivacySuppressed,PrivacySuppressed
Salon Success Academy-Corona,Corona,92879,,PrivacySuppressed,PrivacySuppressed
Rio Hondo College,Whittier,90601-1616,,PrivacySuppressed,PrivacySuppressed
Riverside City College,Riverside,92506,,PrivacySuppressed,PrivacySuppressed
Argosy University-San Francisco Bay Area,Alameda,94501,,0.623376623,0.475
Rosemead Beauty School,Rosemead,91770-1639,,PrivacySuppressed,PrivacySuppressed
Dongguk University-Los Angeles,Los Angeles,90020-1704,,PrivacySuppressed,PrivacySuppressed
Sacramento City College,Sacramento,95822-1386,,PrivacySuppressed,PrivacySuppressed
Saddleback College,Mission Viejo,92692-3635,,PrivacySuppressed,PrivacySuppressed
St Johns Seminary College,Camarillo,93012,,PrivacySuppressed,PrivacySuppressed
Samra University of Oriental Medicine,Los Angeles,90015-1019,,PrivacySuppressed,PrivacySuppressed
Samuel Merritt University,Oakland,94609,,PrivacySuppressed,PrivacySuppressed
San Diego City College,San Diego,92101-4787,,PrivacySuppressed,PrivacySuppressed
Golf Academy of America-San Diego,Carlsbad,92008,,0.769662921,0.802030457
San Diego Mesa College,San Diego,92111-4998,,PrivacySuppressed,PrivacySuppressed
San Diego Miramar College,San Diego,92126-2999,,PrivacySuppressed,PrivacySuppressed
San Diego State University,San Diego,92182,,0.309532184,0.280904281
University of San Diego,San Diego,92110-2492,,0.690522244,0.626865672
San Francisco Art Institute,San Francisco,94133-2299,,0.671232877,0.58974359
San Francisco Conservatory of Music,San Francisco,94102-6011,,PrivacySuppressed,PrivacySuppressed
San Francisco State University,San Francisco,94132,,0.235901851,0.224363386
San Francisco Theological Seminary,San Anselmo,94960-0000,,,
University of San Francisco,San Francisco,94117-1080,,0.53030303,0.411042945
San Joaquin College of Law,Clovis,93612-1312,,PrivacySuppressed,PrivacySuppressed
San Joaquin Delta College,Stockton,95207,,0.018041237,0.020023557
SAN JOAQUIN GENERAL HOSPITAL SCHOOL OF RAD TECHN,FRENCH CAMP,95231,,0.018041237,0.020023557
San Joaquin Valley College-Visalia,Visalia,93291-9283,,0.561748634,0.503875969
San Joaquin Valley College-Bakersfield,Bakersfield,93309,,0.561748634,0.503875969
William Jessup University,Rocklin,95765-3707,,0.380952381,0.40625
San Jose City College,San Jose,95128-2798,,PrivacySuppressed,PrivacySuppressed
San Jose State University,San Jose,95192-0001,,0.031592521,0.029261156
