,INSTNM,CITY,ZIP,INSTURL,FEMALE_COMP_ORIG_YR4_RT,MALE_COMP_ORIG_YR4_RT
5221,Schiller International University,Largo,33771,,PrivacySuppressed,PrivacySuppressed
5222,Vatterott College-Springfield,Springfield,65807,,0.437565582,0.553235908
5223,Vatterott College-Joplin,Joplin,64801,,0.437565582,0.553235908
5224,Vatterott College-Kansas City,Kansas City,64117,,0.437565582,0.553235908
5225,Coconino Community College,Flagstaff,86005-2701,,PrivacySuppressed,PrivacySuppressed
5226,Sanford-Brown College-Houston,Houston,77042,,0.615149457,0.538847118
5227,Sanford-Brown Institute-Jacksonville,Jacksonville,32256,,0.597187759,0.573426573
5228,Sanford-Brown College-Dallas,Dallas,75247-6103,,0.610354223,0.58677686
5229,Sharps Academy of Hair Styling,Flushing,48433,,PrivacySuppressed,PrivacySuppressed
5230,Baker College of Cadillac,Cadillac,49601-9600,,0.156935237,0.106229508
5231,Sunbridge College,Spring Valley,10977,,,
5232,Emma's Beauty Academy-Juana Diaz,Juana Diaz,00795,,PrivacySuppressed,PrivacySuppressed
5233,Franklin Academy,Cleveland,37312-3862,,PrivacySuppressed,PrivacySuppressed
5234,Columbia Central University-Yauco,Yauco,00698,,PrivacySuppressed,PrivacySuppressed
5235,Pima Medical Institute-Denver,Denver,80221,,0.727300427,0.728212703
5236,Fortis College-Miami,Miami,33144,,0.68788501,0.62962963
5237,ASA College,Brooklyn,11201-9805,,0.400985222,0.285433071
5238,Ohio State School of Cosmetology-Columbus,Columbus,43207,,PrivacySuppressed,PrivacySuppressed
5239,Ohio State School of Cosmetology-Heath,Heath,43056,,PrivacySuppressed,PrivacySuppressed
5240,Nationwide Beauty Academy,Columbus,43228,,PrivacySuppressed,PrivacySuppressed
5241,Yeshivas Novominsk,Brooklyn,11204,,PrivacySuppressed,PrivacySuppressed
5242,Southern Careers Institute-Corpus Christi,Corpus Christi,78414,,0.488259669,0.398148148
5243,Kiamichi Technology Center-Stigler,Stigler,74462-9601,,PrivacySuppressed,PrivacySuppressed
5244,Rabbinical College of Ohr Shimon Yisroel,Brooklyn,11211,,PrivacySuppressed,PrivacySuppressed
5245,Carroll Community College,Westminster,21157,,PrivacySuppressed,PrivacySuppressed
5246,University of Phoenix-Southern Arizona Campus,Tucson,85711-4574,,0.189658149,0.18164972
5247,University of Phoenix-Colorado Campus,Lone Tree,80124-5453,,0.189658149,0.18164972
5248,University of Phoenix-New Mexico,Albuquerque,87113-1570,,0.189658149,0.18164972
5249,University of Phoenix-Bay Area Campus,San Jose,95134-1805,,0.189658149,0.18164972
5250,University of Phoenix-Southern California Campus,Costa Mesa,92626-3099,,0.189658149,0.18164972
5251,Galen College of Nursing-Tampa Bay,Saint Petersburg,33716,,0.586538462,0.695652174
5252,Galen College of Nursing-San Antonio,San Antonio,78229,,0.586538462,0.695652174
5253,Southeastern Beauty School-Columbus North Lumpkin,Columbus,31907,,PrivacySuppressed,PrivacySuppressed
5254,Southeastern Beauty School-Columbus Midtown,Columbus,31906,,PrivacySuppressed,PrivacySuppressed
5255,Sarasota School of Massage Therapy,Sarasota,34243,,PrivacySuppressed,PrivacySuppressed
5256,Westwood College-Dupage,Woodridge,60517,,0.482926829,0.435244161
5257,Wright Career College,Overland Park,66210-1616,,0.4697609,0.403846154
5258,Daymar College-Louisville,Louisville,40219,,0.337053571,0.287128713
5259,Sanford-Brown College-Hazelwood,Hazelwood,63042,,0.505905512,0.418478261
5260,Gibson Technical Center,Reeds Spring,65737,,PrivacySuppressed,PrivacySuppressed
5261,Schuyler Steuben Chemung Tioga Allegany BOCES,Elmira,14903,,PrivacySuppressed,PrivacySuppressed
5262,Delaware Chenango Madison Otsego BOCES-Practical Nursing Program,Norwich,13815-3554,,PrivacySuppressed,PrivacySuppressed
5263,DCI Career Institute,Monaca,15061,,PrivacySuppressed,PrivacySuppressed
5264,Central Susquehanna Intermediate Unit LPN Career,Lewisburg,17837,,PrivacySuppressed,PrivacySuppressed
5265,Myotherapy College of Utah,Salt Lake City,84115,,PrivacySuppressed,PrivacySuppressed
5266,Graham Webb International Academy of Hair,Arlington,22209-2131,,PrivacySuppressed,PrivacySuppressed
5267,City College-Gainesville,Gainesville,32607,,0.414855073,0.37366548
5268,Philadelphia School of Radiologic Technology,Philadelphia,19134-1095,,PrivacySuppressed,PrivacySuppressed
5269,Arizona State University-West,Glendale,85306,,0.476760706,0.431414739
5270,Connecticut Center for Massage Therapy-Westport,Westport,06880-4619,,PrivacySuppressed,PrivacySuppressed
5271,ITT Technical Institute-Jacksonville,Jacksonville,32256,,0.353448276,0.38671875
5272,G Skin & Beauty Institute,Oakbrook,60523,,PrivacySuppressed,PrivacySuppressed
5273,Mr John's School of Cosmetology & Nails,Urbana,61801,,PrivacySuppressed,PrivacySuppressed
5274,Cosmetology Training Center,Lafayette,70503,,PrivacySuppressed,PrivacySuppressed
5275,Stage One-The Hair School,Lake Charles,70605,,PrivacySuppressed,PrivacySuppressed
5276,Empire Beauty School-Malden,Malden,02148,,0.582608696,0.6
5277,Minnesota School of Business-Brooklyn Center,Brooklyn Center,55430,,0.232505643,0.185185185
5278,ITT Technical Institute-Omaha,Omaha,68114,,0.339805825,0.338639653
5279,Omaha School of Massage and Healthcare of Herzing University,Omaha,68127,,PrivacySuppressed,PrivacySuppressed
5280,Xenon International Academy-Omaha,Omaha,68127-3622,,PrivacySuppressed,PrivacySuppressed
5281,Esthetics Institute at Concord Academy,Concord,03301-4809,,PrivacySuppressed,PrivacySuppressed
5282,Capri Institute of Hair Design-Brick,Brick,08723,,PrivacySuppressed,PrivacySuppressed
5283,Capri Institute of Hair Design-Kenilworth,Kenilworth,07033,,0.639534884,0.583333333
5284,Capri Institute of Hair Design-Paramus,Paramus,07652,,PrivacySuppressed,PrivacySuppressed
5285,Orlo School of Hair Design and Cosmetology,Albany,12206,,PrivacySuppressed,PrivacySuppressed
5286,Delaware Area Career Center,Delaware,43015-8969,,PrivacySuppressed,PrivacySuppressed
5287,Eastland-Fairfield Career and Technical Schools,Groveport,43125-9236,,PrivacySuppressed,PrivacySuppressed
5288,Empire Beauty School-Cincinnati,Cincinnati,45239,,PrivacySuppressed,PrivacySuppressed
5289,Mahoning County Career and Technical Center,Canfield,44406-9710,,PrivacySuppressed,PrivacySuppressed
5290,Ohio Hi Point Joint Vocational School District,Bellefontaine,43311-9594,,PrivacySuppressed,PrivacySuppressed
5291,Pickaway Ross Joint Vocational School District,Chillicothe,45601-1038,,PrivacySuppressed,PrivacySuppressed
5292,Pioneer Career and Technology Center,Shelby,44875,,PrivacySuppressed,PrivacySuppressed
5293,Raphael's School of Beauty Culture Inc-Boardman,Boardman,44512,,PrivacySuppressed,PrivacySuppressed
5294,Scioto County Career Technical Center,Lucasville,45648-0766,,0.543478261,0.530612245
5295,Trumbull Career & Technical Center,Warren,44483,,PrivacySuppressed,PrivacySuppressed
5296,Northwest Technology Center-Fairview,Fairview,73737,,PrivacySuppressed,PrivacySuppressed
5297,Lake Erie College of Osteopathic Medicine,Erie,16509-1025,,,
5298,Northampton County Area Community College-Monroe,Tannersville,18372,,0.185267857,0.145454546
5299,Southern Methodist College,Orangeburg,29115-7367,,PrivacySuppressed,PrivacySuppressed
5300,University of Cosmetology Arts & Sciences-Harlingen,Harlingen,78550-5034,,PrivacySuppressed,PrivacySuppressed
5301,Gene Juarez Academy of Beauty-Federal Way,Federal Way,98003,,0.767272727,0.685714286
5302,Empire Beauty School-Appleton,Appleton,54914-4644,,PrivacySuppressed,PrivacySuppressed
5303,Empire Beauty School-Green Bay,Ashwaubenon,54304-4838,,PrivacySuppressed,PrivacySuppressed
5304,Beckley Beauty Academy,Beckley,25801,,PrivacySuppressed,PrivacySuppressed
5305,Warren County Career Center,Lebanon,45036-1099,,PrivacySuppressed,PrivacySuppressed
5306,Brown Mackie College-Fort Wayne,Fort Wayne,46805,,0.378723404,0.291338583
5307,B Street Design School of Internationl Hair Styling-Wichita,Wichita,67207,,PrivacySuppressed,PrivacySuppressed
5308,Paul Mitchell the School-Wichita,Wichita,67226-0000,,PrivacySuppressed,PrivacySuppressed
5309,Pinnacle Institute of Cosmetology,Mooresville,28115,,PrivacySuppressed,PrivacySuppressed
5310,Career Training Academy-Monroeville,Monroeville,15146,,PrivacySuppressed,PrivacySuppressed
5311,Southern Careers Institute-Pharr,Pharr,78577,,0.488259669,0.398148148
5312,Texas State Technical College-Marshall,Marshall,75672,,PrivacySuppressed,PrivacySuppressed
5313,Aurora St. Luke's Medical Center-School of Radiologic Technology,Milwaukee,53207,,PrivacySuppressed,PrivacySuppressed
5314,Florida National University-Main Campus,Hialeah,33012,,0.254107338,0.267303103
5315,Georgia Institute of Cosmetology,Athens,30606-3152,,PrivacySuppressed,PrivacySuppressed
5316,Nouvelle Institute,Miami,33125,,PrivacySuppressed,PrivacySuppressed
5317,ITT Technical Institute-Fort Lauderdale,Fort Lauderdale,33328,,0.366972477,0.400890869
5318,Franklin Technology-MSSU,Joplin,64801-1595,,0.544642857,0.581395349
5319,Carson City Beauty Academy,Carson City,89701-7565,,PrivacySuppressed,PrivacySuppressed
5320,Professional Technical Institution Inc,Bayamon,00959,,PrivacySuppressed,PrivacySuppressed
5321,International City Beauty College,Warner Robins,31093-3631,,PrivacySuppressed,PrivacySuppressed
5322,Erikson Institute,Chicago,60654-4510,,,
5323,Star Technical Institute-Upper Darby,Upper Darby,19082,,0.606741573,0.463414634
5324,South Texas College,McAllen,78502-9701,,PrivacySuppressed,PrivacySuppressed
5325,Pima Medical Institute-Mesa,Mesa,85202,,,
5326,Lorain County Joint Vocational School District,Oberlin,44074,,PrivacySuppressed,PrivacySuppressed
5327,Roger Williams University School of Law,Bristol,02809-5171,,0.470588235,0.403645833
5328,Everest Institute-Kendall,Miami,33186,,0.700564972,0.647482014
5329,California State University-Monterey Bay,Seaside,93955-8001,,0.329268293,0.235294118
5330,Sanford-Brown College-St Peters,Saint Peters,63376,,0.505905512,0.418478261
5331,Colorado Technical University-Kansas City,North Kansas City,64116,,0.451901566,0.440205429
5332,Heald College-Salinas,Salinas,93906,,0.241545894,0.184615385
5333,Heritage College-Oklahoma City,Oklahoma City,73149,,0.585657371,0.571428571
5334,Ann Arbor Institute of Massage Therapy,Ann Arbor,48103,,,
5335,Brown Mackie College-Atlanta,Atlanta,30319,,0.493358634,0.392241379
5336,Bryant & Stratton College-Henrietta,Rochester,14623,,0.125852919,0.083333333
5337,Argosy University-The Art Institute of California-Hollywood,North Hollywood,91601,,0.517857143,0.255813954
5338,Sage College,Moreno Valley,92557-6720,,PrivacySuppressed,PrivacySuppressed
5339,Anthem College-Denver,Aurora,80011,,0.490864371,0.442739079
5340,Lincoln Technical Institute-Hartford,Hartford,06105,,0.632653061,0.669172932
5341,Ohio Media School-Valley View,Valley View,44125-4220,,0.773913044,0.758426966
5342,EINE Inc,Tewksbury,01876,,PrivacySuppressed,PrivacySuppressed
5343,Laurus Technical Institute,Decatur,30030,,0.820512821,0.814102564
5344,Illinois School of Health Careers-Chicago Campus,Chicago,60603,,PrivacySuppressed,PrivacySuppressed
5345,Marian Health Careers Center-Los Angeles Campus,Los Angeles,90010,,PrivacySuppressed,PrivacySuppressed
5346,Cleveland Clinic Health System-School of Diagnostic Imaging,Euclid,44119,,PrivacySuppressed,PrivacySuppressed
5347,National Institute of Massotherapy,Akron,44319-2100,,PrivacySuppressed,PrivacySuppressed
5348,Academy for Nursing and Health Occupations,West Palm Beach,33417,,PrivacySuppressed,PrivacySuppressed
5349,Shawsheen Valley School of Practical Nursing,Billerica,01821-5499,,PrivacySuppressed,PrivacySuppressed
5350,Shear Ego International School of Hair Design,Rochester,14617,,PrivacySuppressed,PrivacySuppressed
5351,Remington College-Memphis Campus,Memphis,38132,,0.615111111,0.454148472
5352,Fayette Institute of Technology,Oak Hill,25901,,PrivacySuppressed,PrivacySuppressed
5353,American Broadcasting School-Tulsa,Tulsa,74133,,0.761363636,0.754601227
5354,Professional Beauty School,Yakima,98902,,PrivacySuppressed,PrivacySuppressed
5355,Capella University,Minneapolis,55402-3389,,0.18466899,0.123493976
5356,College of Menominee Nation,Keshena,54135-1179,,PrivacySuppressed,PrivacySuppressed
5357,Leech Lake Tribal College,Cass Lake,56633,,PrivacySuppressed,PrivacySuppressed
5358,Anthem College-Sacramento,Sacramento,95827,,0.407857432,0.497122302
5359,Southwest Acupuncture College-Albuquerque,Albuquerque,87109,,PrivacySuppressed,PrivacySuppressed
5360,Spartan College of Aeronautics & Technology,Inglewood,90301-2904,,0.403225807,0.567774936
5361,Cascade College,Portland,97216-1515,,0.27037037,0.277777778
5362,Stone Academy-Waterbury,Waterbury,06705,,PrivacySuppressed,PrivacySuppressed
5363,East San Gabriel Valley Regional Occupational Program,West Covina,91790,,,
5364,Yukon Beauty College Inc,Yukon,73099,,PrivacySuppressed,PrivacySuppressed
5365,ITT Technical Institute-Little Rock,Little Rock,72211,,0.345864662,0.345588235
5366,ITT Technical Institute-Oxnard,Oxnard,93036,,0.380952381,0.396116505
5367,ITT Technical Institute-Louisville,Louisville,40216,,0.370909091,0.421146953
5368,ITT Technical Institute-Greenville,Greenville,29615,,0.308411215,0.388418079
5369,ITT Technical Institute-Cordova,Cordova,38016,,0.339805825,0.338639653
5370,Cairn University-Wisconsin Wilderness,Cable,54821,,0.44137931,0.385416667
5371,Toni & Guy Hairdressing Academy-Atlanta,Marietta,30062,,PrivacySuppressed,PrivacySuppressed
5372,Mitchell's Hair Styling Academy-Raleigh,Raleigh,27606,,PrivacySuppressed,PrivacySuppressed
5373,Ashmead College-Everett Campus,Everett,98201,,0.812269939,0.729613734
5374,Everest College-Fife,Fife,98424,,0.812269939,0.729613734
5375,Salon Academy,Coldwater,49036,,PrivacySuppressed,PrivacySuppressed
5376,Artistic Academy of Hair Design,Morris Plains,07950,,PrivacySuppressed,PrivacySuppressed
5377,Motoring Technical Training Institute,Seekonk,02771,,0.6875,0.736842105
5378,Baker College of Jackson,Jackson,49202-1290,,0.156935237,0.106229508
5379,Florida National College Training Center,Hialeah,33012,,0.254107338,0.267303103
5380,Phagans Newport Academy of Cosmetology Careers,Newport,97365,,PrivacySuppressed,PrivacySuppressed
5381,Mech-Tech College,Caguas,00725-0000,,PrivacySuppressed,PrivacySuppressed
5382,Baldwin Beauty School-North Austin,Austin,78757-7068,,PrivacySuppressed,PrivacySuppressed
5383,ITT Technical Institute-Everett,Everett,98203,,0.296296296,0.397058824
5384,Jean Madeline Aveda Institute,Philadelphia,19147,,PrivacySuppressed,PrivacySuppressed
5385,Stillwater Beauty Academy,Stillwater,74075,,PrivacySuppressed,PrivacySuppressed
5386,ITT Technical Institute-Bessemer,Bessemer,35022,,0.329059829,0.368703108
5387,ITT Technical Institute-Orland Park,Orland Park,60467,,0.44,0.422382672
5388,Pacific College of Oriental Medicine-New York,New York,10038,,PrivacySuppressed,PrivacySuppressed
5389,Baker College Center for Graduate Studies,Flint,48507,,0.156935237,0.106229508
5390,Johnson & Wales University-North Miami,North Miami,33181,,0.454617519,0.382711039
5391,ITT Technical Institute-Pittsburgh,Pittsburgh,15205,,0.442857143,0.48308525
5392,Harrison College-Indianapolis East,Indianapolis,46239,,0.418181818,0.315677966
5393,Trine University-Regional/Non-Traditional Campuses,Fort Wayne,46825,,0.407239819,0.370212766
5394,Pennsylvania Highlands Community College,Johnstown,15904-2949,,0.274038462,0.115702479
5395,Nevada Career Institute,Las Vegas,89130,,0.734939759,0.725490196
5396,Phillips Theological Seminary,Tulsa,74116-5612,,PrivacySuppressed,PrivacySuppressed
5397,Empire Beauty School-Hanover,Hanover,17331,,PrivacySuppressed,PrivacySuppressed
5398,Industrial Management Training Institute,Waterbury,06706,,PrivacySuppressed,PrivacySuppressed
5399,Cortiva Institute-Colorado,Broomfield,80021,,PrivacySuppressed,PrivacySuppressed
5400,Faris Technical Institute Inc,Nederland,77627-3829,,PrivacySuppressed,PrivacySuppressed
5401,Four-D College,Colton,92324,,0.570512821,0.545454546
5402,Allen School-Jamaica,Jamaica,11432,,0.758321274,0.666666667
5403,Premiere Career College,Irwindale,91706-3746,,0.575,0.603773585
5404,Tennessee Academy of Cosmetology-Stage Road,Memphis,38133,,PrivacySuppressed,PrivacySuppressed
5405,The University of Texas MD Anderson Cancer Center,Houston,77030-4009,,PrivacySuppressed,PrivacySuppressed
5406,University of Phoenix-Las Vegas Campus,Las Vegas,89135-3047,,0.189658149,0.18164972
5407,Carousel Beauty College-Springfield,Springfield,45504,,PrivacySuppressed,PrivacySuppressed
5408,Carousel Beauty College-Kettering,Kettering,45420,,PrivacySuppressed,PrivacySuppressed
5409,Estes Institute of Cosmetology Arts and Science,Visalia,93291,,PrivacySuppressed,PrivacySuppressed
5410,Baldwin Park Adult & Community Education,Baldwin Park,91706-4221,,PrivacySuppressed,PrivacySuppressed
5411,Western Career College-Fremont,Fremont,94538,,0.561329305,0.505154639
5412,Ventura Adult and Continuing Education,Ventura,93003-0000,,0.5,0.571428571
5413,Marinello Schools of Beauty-Sacramento,Sacramento,95841,,PrivacySuppressed,PrivacySuppressed
5414,E C Goodwin Technical High School,New Britain,06053,,PrivacySuppressed,PrivacySuppressed
5415,J M Wright Regional Vocational Technical School,Stamford,06904,,PrivacySuppressed,PrivacySuppressed
5416,Albert I Prince Technical High School,Hartford,06106,,PrivacySuppressed,PrivacySuppressed
5417,Bullard-Havens Technical High School,Bridgeport,06610,,PrivacySuppressed,PrivacySuppressed
5418,H C Wilcox Regional Vocational Technical High Sch,Meriden,06451,,,
5419,Henry Abbott Technical High School,Danbury,06811,,PrivacySuppressed,PrivacySuppressed
5420,Harvard H Ellis Regional Vocational Technical Sch,Danielson,06239,,PrivacySuppressed,PrivacySuppressed
5421,Ella T Grasso Southeastern Vocational Techn School,Groton,06340,,,
5422,Howell Cheney THS/CT Aero Tech School,Hartford,06114,,PrivacySuppressed,PrivacySuppressed
5423,W F Kaynor Technical High School,Waterbury,06708,,PrivacySuppressed,PrivacySuppressed
5424,Emmett O'Brien Regional Vocational Technical Sch,Ansonia,06401,,,
5425,Platt Technical High School,Milford,06461,,PrivacySuppressed,PrivacySuppressed
5426,College of Business and Technology-Main Campus,Miami,33174,,0.164948454,0.279411765
5427,City College-Altamonte Springs,Altamonte Springs,32714,,PrivacySuppressed,PrivacySuppressed
5428,Augusta Area Dietetic Internship-University Hospital,Augusta,30901-2629,,,
5429,Empire Beauty School-Dunwoody,Dunwoody,30338,,PrivacySuppressed,PrivacySuppressed
5430,Michael's School of Beauty,Augusta,30909,,PrivacySuppressed,PrivacySuppressed
5431,Cobb Beauty College Inc,Kennesaw,30144-2828,,PrivacySuppressed,PrivacySuppressed
5432,Career Center of Southern Illinois,Red Bud,62278,,PrivacySuppressed,PrivacySuppressed
5433,American Academy of Hair Design,Topeka,66611-2358,,PrivacySuppressed,PrivacySuppressed
5434,Crave Beauty Academy,Wichita,67203,,PrivacySuppressed,PrivacySuppressed
5435,Camelot College,Baton Rouge,70805,,0.322869955,0.204081633
5436,Gretna College School of Allied Health,Gretna,70053,,PrivacySuppressed,PrivacySuppressed
5437,Mr Bernard's School of Hair Fashion Inc,Lewiston,04240,,PrivacySuppressed,PrivacySuppressed
5438,Kirksville Area Technical Center,Kirksville,63501,,PrivacySuppressed,PrivacySuppressed
5439,Saline County Career Center,Marshall,65340-1698,,PrivacySuppressed,PrivacySuppressed
5440,Warrensburg Area Career Center,Warrensburg,64093,,PrivacySuppressed,PrivacySuppressed
5441,Nevada Regional Technical Center,Nevada,64772,,PrivacySuppressed,PrivacySuppressed
5442,Cass Career Center,Harrisonville,64701-2024,,PrivacySuppressed,PrivacySuppressed
5443,Applied Technology Services,Sunset Hills,63127,,PrivacySuppressed,PrivacySuppressed
5444,Central College of Cosmetology,Saint Robert,65584,,PrivacySuppressed,PrivacySuppressed
5445,Southeast Missouri Hospital College of Nursing and Health Sciences,Cape Girardeau,63703-4507,,PrivacySuppressed,PrivacySuppressed
5446,Messenger College,Euless,76040-4202,,PrivacySuppressed,PrivacySuppressed
5447,Tennessee Academy of Cosmetology-Shelby Drive,Memphis,38125,,PrivacySuppressed,PrivacySuppressed
5448,Cheveux School of Hair Design,Jacksonville,28540-9127,,PrivacySuppressed,PrivacySuppressed
5449,Somerset County Technology Institute,Bridgewater,08807-0350,,PrivacySuppressed,PrivacySuppressed
5450,Union County Vocational Technical School,Scotch Plains,07076,,PrivacySuppressed,PrivacySuppressed
5451,Prism Career Institute-Philadelphia,Philadelphia,19152,,0.674897119,0.567010309
5452,Clinton Essex Warren Washington BOCES,Plattsburgh,12901-0455,,PrivacySuppressed,PrivacySuppressed
5453,Jefferson Lewis BOCES-Practical Nursing Program,Watertown,13601-9509,,PrivacySuppressed,PrivacySuppressed
5454,Rochester General Hospital Clinical Laboratory Technology Program,Rochester,14621,,PrivacySuppressed,PrivacySuppressed
5455,Veeb Nassau County School of Practical Nursing,Hicksville,11801-4302,,PrivacySuppressed,PrivacySuppressed
5456,Syracuse City Schools Practical Nursing Program,Syracuse,13202,,PrivacySuppressed,PrivacySuppressed
5457,Greater Southern Tier BOCES-School of Practical Nursing,Painted Post,14870-9518,,PrivacySuppressed,PrivacySuppressed
5458,Cattaraugus Allegany BOCES-Practical Nursing Program,Olean,14760,,PrivacySuppressed,PrivacySuppressed
5459,Orange Ulster BOCES-Practical Nursing Program,Goshen,10924,,PrivacySuppressed,PrivacySuppressed
5460,Wayne Finger Lakes BOCES-Practical Nursing Program,Newark,14513-1863,,PrivacySuppressed,PrivacySuppressed
5461,Broome Delaware Tioga BOCES-Practical Nursing Program,Binghamton,13905,,PrivacySuppressed,PrivacySuppressed
5462,Washington Saratoga Warren Hamilton Essex BOCES-Practical Nursing Program,Hudson Falls,12839,,PrivacySuppressed,PrivacySuppressed
5463,Albany BOCES-Adult Practical Nursing Program,Albany,12205,,PrivacySuppressed,PrivacySuppressed
5464,Ulster BOCES School of Practical Nursing,Lake Katrine,12449,,PrivacySuppressed,PrivacySuppressed
5465,Eastern Suffolk BOCES,Brentwood,11717,,PrivacySuppressed,PrivacySuppressed
5466,St. Lawrence Lewis County BOCES-Practical Nursing Program,Canton,13617,,PrivacySuppressed,PrivacySuppressed
5467,Rockland County BOCES-Practical Nursing Program,West Nyack,10994,,PrivacySuppressed,PrivacySuppressed
5468,New York College of Health Professions,Syosset,11791-4413,,0.555555556,0.487179487
5469,Career Institute of Health and Technology,Garden City,11530,,0.659893048,0.524429967
5470,Charles Stuart School of Diamond Setting,Brooklyn,11229,,PrivacySuppressed,PrivacySuppressed
5471,Penta County Joint Vocational School,Perrysburg,43551-4594,,PrivacySuppressed,PrivacySuppressed
5472,Career and Technology Education Centers of Licking County,Newark,43055-3399,,PrivacySuppressed,PrivacySuppressed
5473,Willoughby-Eastlake School of Practical Nursing,Eastlake,44094,,PrivacySuppressed,PrivacySuppressed
5474,Washington County Career Center-Adult Technical Training,Marietta,45750,,PrivacySuppressed,PrivacySuppressed
5475,Ohio Media School-Cincinnati,Cincinnati,45227,,0.743243243,0.678571429
5476,Ohio Technical Center at Vantage Career Center,Van Wert,45891,,PrivacySuppressed,PrivacySuppressed
5477,Tri County Technology Center,Bartlesville,74006-6029,,PrivacySuppressed,PrivacySuppressed
5478,Indian Capital Technology Center-Muskogee,Muskogee,74403-1889,,PrivacySuppressed,PrivacySuppressed
5479,Western Technology Center,Burns Flat,73624-1469,,PrivacySuppressed,PrivacySuppressed
5480,Mid-America Technology Center,Wayne,73095-0210,,PrivacySuppressed,PrivacySuppressed
5481,Northeast Technology Center-Pryor,Pryor,74361,,PrivacySuppressed,PrivacySuppressed
5482,Eastern Oklahoma County Technology Center,Choctaw,73020-9017,,PrivacySuppressed,PrivacySuppressed
5483,Wes Watkins Technology Center,Wetumka,74883-6155,,PrivacySuppressed,PrivacySuppressed
5484,York County School of Technology-Adult & Continuing Education,York,17402-4696,,PrivacySuppressed,PrivacySuppressed
5485,University of Pittsburgh Medical Center-Health System,Pittsburgh,15213-2582,,PrivacySuppressed,PrivacySuppressed
5486,Chester County Intermediate Unit,Downingtown,19335,,PrivacySuppressed,PrivacySuppressed
5487,Jefferson County Dubois Area Vocational Technical Practical Nursing Program,Reynoldsville,15851,,PrivacySuppressed,PrivacySuppressed
5488,Greater Johnstown Career and Technology Center,Johnstown,15904-2998,,0.683333333,0.745098039
5489,UPMC Presbyterian Shadyside Dietetic Internship,Pittsburgh,15232,,PrivacySuppressed,PrivacySuppressed
5490,Mifflin County Academy of Science and Technology,Lewistown,17044-1697,,PrivacySuppressed,PrivacySuppressed
5491,Hanover Public School District Practical Nursing Program,Hanover,17331,,PrivacySuppressed,PrivacySuppressed
5492,Lenape Technical School Practical Nursing Program,Ford City,16226,,PrivacySuppressed,PrivacySuppressed
5493,Venango County Area Vocational Technical School,Oil City,16301,,PrivacySuppressed,PrivacySuppressed
5494,Lancaster County Career and Technology Center,Willow Street,17584,,0.545454546,0.470588235
5495,Lebanon County Area Vocational Technical School,Lebanon,17042,,PrivacySuppressed,PrivacySuppressed
5496,Indiana County Technology Center,Indiana,15701-1465,,,
5497,Northern Tier Career Center,Towanda,18848-9731,,PrivacySuppressed,PrivacySuppressed
5498,Clarion County Career Center Practical Nursing Program,Shippenville,16254-8975,,PrivacySuppressed,PrivacySuppressed
5499,Hazleton Area Career Center,Hazle TWP.,18202,,PrivacySuppressed,PrivacySuppressed
5500,All-State Career School-Pittsburgh,West Mifflin,15122,,PrivacySuppressed,PrivacySuppressed
5501,Carlos F Daniels Area Vocational School,Carolina,00982,,PrivacySuppressed,PrivacySuppressed
5502,Serbias Technical College,Guayama,00784,,PrivacySuppressed,PrivacySuppressed
5503,Maison D'Esthetique Academy,San Juan,00907,,PrivacySuppressed,PrivacySuppressed
5504,Colegio Tecnologico y Comercial de Puerto Rico,Aguada,00602-0960,,PrivacySuppressed,PrivacySuppressed
5505,Quality Technical and Beauty College,Bayamon,00961,,PrivacySuppressed,PrivacySuppressed
5506,D'Mart Institute,Barranquitas,00794,,PrivacySuppressed,PrivacySuppressed
5507,Automeca Technical College-Aguadilla,Aguadilla,00605,,PrivacySuppressed,PrivacySuppressed
5508,Puerto Rico Barber College,Fajardo,00738,,PrivacySuppressed,PrivacySuppressed
5509,Fortis Institute-Cookeville,Cookeville,38501-4305,,0.659090909,0.608
5510,North Central Institute,Clarksville,37042,,PrivacySuppressed,PrivacySuppressed
5511,Velma B's Beauty Academy,Dallas,75216,,PrivacySuppressed,PrivacySuppressed
5512,Stephenville Beauty College,Stephenville,76401,,PrivacySuppressed,PrivacySuppressed
5513,Pipo Academy of Hair Design,El Paso,79903,,PrivacySuppressed,PrivacySuppressed
5514,Tint School of Makeup and Cosmetology-Dallas,Dallas,75229-3734,,PrivacySuppressed,PrivacySuppressed
5515,ACT College,Arlington,22209-2297,,0.650674663,0.505617978
5516,United Technical Center,Clarksburg,26301-6313,,PrivacySuppressed,PrivacySuppressed
5517,Charles H McCann Technical School,North Adams,01247-3999,,PrivacySuppressed,PrivacySuppressed
5518,Empire Beauty School-Boston,Boston,02116,,PrivacySuppressed,PrivacySuppressed
5519,Whittier Regional Vocational Technical High School,Haverhill,01830,,,
5520,Ailano School of Cosmetology,Brockton,02301-5734,,PrivacySuppressed,PrivacySuppressed
5521,Carsten Institute of Cosmetology,Tempe,85282,,PrivacySuppressed,PrivacySuppressed
5522,Central California School of Continuing Education,San Luis Obispo,93401,,0.574468085,0.549019608
5523,Mercy Hospital School of Practical Nursing-Plantation General Hospital,Miami,33133,,PrivacySuppressed,PrivacySuppressed
5524,Marion Technical College,Ocala,34471-3172,,PrivacySuppressed,PrivacySuppressed
5525,Rivertown School of Beauty Barber Skin Care and Nails,Columbus,31904,,PrivacySuppressed,PrivacySuppressed
