,INSTNM,CITY,ZIP,INSTURL,FEMALE_COMP_ORIG_YR4_RT,MALE_COMP_ORIG_YR4_RT
5093,Moore Norman Technology Center,Norman,73069-8399,,,
5094,OKLAHOMA FARRIERS COLLEGE INC,SPERRY,74073,,,
5095,Fayette County Career & Technical Institute Practical Nursing Program,Uniontown,15401,,,
5096,Franklin County Career and Technology Center,Chambersburg,17202,,,
5097,Paul Mitchell the School-Knoxville,Knoxville,37919,,,
5098,Ogle School Hair Skin Nails-Hurst,Hurst,76053-4650,,,
5099,Coastal Pines Technical College,Waycross,31503,,,
5100,Flint River Technical College,Thomaston,30286,,,
5101,FIDM-Fashion Institute of Design & Merchandising-San Diego,San Diego,92101-4903,,,
5102,National American University-Albuquerque,Albuquerque,87110-3976,,,
5103,Tennessee College of Applied Technology Nashville,Nashville,37209-4515,,,
5104,ECPI University,Virginia Beach,23462,,,
5105,Skyline College-Richmond,Richmond,23236,,,
5106,TESST College of Technology-Alexandria,Alexandria,22312,,,
5107,Ms Robert's Academy of Beauty Culture-Villa Park,Villa Park,60181,,,
5108,Branford Hall Career Institute-Jersey City,Jersey City,07306,,,
5109,Paul Mitchell the School-Houston,Houston,77043,,,
5110,ATI Career Training Center-Dallas,Dallas,75220-4316,,,
5111,Fortis Institute-Forty Fort,Forty Fort,18704-2936,,,
5112,American Center for Technical Arts and Sciences,Philadelphia,19103,,,
5113,Orleans Technical Institute-Court Reporting Program,Philadelphia,19114,,,
5114,Laurel Business Institute,Uniontown,15401,,,
5115,Antonelli Medical and Professional Institute,Pottstown,19464,,,
5116,NORTH HILLS SCHOOL OF HEALTH OCCUPATIONS,PITTSBURGH,15237,,,
5117,Aviation Institute of Maintenance-Philadelphia,Philadelphia,19114-1018,,,
5118,Sanford-Brown Institute-Trevose,Trevose,19053,,,
5119,Fortis Institute-Mulberry,Mulberry,33860,,,
5120,HERZING COLLEGE,MELBOURNE,32935,,,
5121,Carrington College-Phoenix East,Phoenix,85021,,,
5122,Dorsey Business Schools-Roseville,Roseville,48066,,,
5123,The Salon Professional Academy-Williston,Williston,05495,,,
5124,Moler-Pickens Beauty Academy,Fairfield,45014,,,
5125,ATI Career Training Center-North Richland Hills,North Richland Hills,76180-1529,,,
5126,Red River Technology Center,Duncan,73533,,,
5127,Brightwood Career Institute-Harrisburg,Harrisburg,17111,,,
5128,DELTA CAREER INSTITUTE,POWAY,92064-2031,,,
5129,ITT Technical Institute-Newburgh,Newburgh,47630,,,
5130,Southern Union State Community College,Wadley,36276,,,
5131,South University-Columbia,Columbia,29203,,,
5132,Everest University-Brandon,Tampa,33619-1354,,,
5133,Consolidated School of Business-Lancaster,Lancaster,17603,,,
5134,Lac Courte Oreilles Ojibwa Community College,Hayward,54843,,,
5135,Chic University of Cosmetology,Portage,49024-2694,,,
5136,Pima Medical Institute-Mesa,Mesa,85202,,,
5137,Platt College-Los Angeles,Alhambra,91803,,,
5138,Platt College-Newport Beach,Huntington Beach,92647,,,
5139,Platt College-Aurora,Aurora,80014-3141,,,
5140,AVANTI HAIR TECH,WINTER PARK,32792,,,
5141,Paul Mitchell the School-Boise,Boise,83709,,,
5142,Christian Life College,Mount Prospect,60056-2522,,,
5143,Knowledge Systems Institute,Skokie,60076,,,
5144,Educators of Beauty College of Cosmetology-Rockford,Rockford,61114,,,
5145,ITT Technical Institute-Arlington Heights,Arlington Heights,60004,,,
5146,Northwestern College-Southwestern Campus,Bridgeview,60455,,,
5147,ROBERTS INSTITUTE OF HAIR DESIGN OF SEVERNA PARK,SEVERNA PARK,21146,,,
5148,ACADEMY OF HAIR DESIGN,CANTON,44708,,,
5149,Tulsa Technology Center-Broken Arrow Campus,Broken Arrow,74012,,,
5150,FAULKNER UNIVERSITY-MOBILE,MOBILE,36609-4112,,,
5151,Douglas J Aveda Institute,East Lansing,48823,,,
5152,ITT Technical Institute-Troy,Troy,48083-1905,,,
5153,Ross Medical Education Center-Brighton,Brighton,48116,,,
5154,Ross Medical Education Center-Ann Arbor,Ann Arbor,48108-1411,,,
5155,Taylortown School of Beauty Inc,Taylor,48180-1866,,,
5156,WAYNE STARR SCHOOL OF COSMETOLOGY INC,DAVISON,48423,,,
5157,Pike-Lincoln Technical Center,Eolia,63344-0038,,,
5158,JOSEPHS COLLEGE OF BEAUTY-GRAND ISLAND,GRAND ISLAND,68801,,,
5159,DE MARGE COLLEGE NORTH,OKLAHOMA CITY,73134,,,
5160,Pennsylvania Institute of Health and Technology,Mount Braddock,15465,,,
5161,CHATTANOOGA BARBER COLLEGE,CHATTANOOGA,374021204,,,
5162,Skyline College-Roanoke,Roanoke,24012,,,
5163,New York Institute of Technology-Central Islip,Central Islip,11722-4501,,,
5164,Bethel Seminary-San Diego,San Diego,92115,,,
5165,St Charles Community College,Cottleville,63376-0975,,,
5166,Brandman University,Irvine,92618,,,
5167,Southern New England School of Law,North Dartmouth,02747-1252,,,
5168,DAVENPORT UNIVERSITY-EASTERN AVENUE CAREER CENTER,GRAND RAPIDS,49508-1321,,,
5169,Arizona Academy of Beauty-North,Tucson,85705,,,
5170,CHARLES OF ITALY BEAUTY COLLEGE,BULLHEAD CITY,86442,,,
5171,Empire Beauty School-Prescott,Prescott,86303,,,
5172,Remington College-Tempe Campus,Tempe,85284-1133,,,
5173,Conservatory of Recording Arts and Sciences,Tempe,85282-1707,,,
5174,Adrian's College of Beauty Turlock,Turlock,95380,,,
5175,GOLDEN STATE SCHOOL,OXNARD,930332441,,,
5176,MTI COLLEGE,SANTANA,92706,,,
5177,San Joaquin Valley College-Fresno,Fresno,93710-3616,,,
5178,Heritage College-Denver,Denver,80212,,,
5179,Empire Beauty School-Highland,Louisville,40204,,,
5180,POLITECHNICAL INSTITUTE OF FLORIDA,HIALEAH,33012,,,
5181,Sunstate Academy,Fort Myers,33907,,,
5182,Elizabeth Grady School of Esthetics and Massage Therapy,Medford,02155,,,
5183,Ross Medical Education Center-Port Huron,Port Huron,48060,,,
5184,Capri Institute of Hair Design-Clifton,Clifton,07011,,,
5185,Raphael's School of Beauty Culture Inc-Alliance,Alliance,44601,,,
5186,Metro Technology Centers,Oklahoma City,73111-5240,,,
5187,Star College of Cosmetology 4,Longview,75601-6832,,,
5188,MARSHALL COLLEGE OF BEAUTY,MARSHALL,75670,,,
5189,DENVER TECHNICAL AT COLORADO SPRINGS,COLORADO SPRINGS,80910-3124,,,
5190,Heald College-Roseville,Roseville,95678,,,
5191,KELSEY-JENNEY COLLEGE,SAN DIEGO,92131-1041,,,
5192,Daymar College-Bowling Green,Bowling Green,42101,,,
5193,Academy of Court Reporting-Clawson,Clawson,48017-1052,,,
5194,Border Institute of Technology,El Paso,79925,,,
5195,Everest College-Everett,Everett,98208,,,
5196,BRYMAN COLLEGE,FEDERAL WAY,98003,,,
5197,Luna Community College,Las Vegas,87701,,,
5198,Grabber School of Hair Design,St. Louis,63126,,,
5199,University of the District of Columbia-David A Clarke School of Law,Washington,20008,,,
5200,Raphael's School of Beauty Culture Inc-Brunswick,Brunswick,44212,,,
5201,Caribbean University-Ponce,Ponce,00716-7733,,,
5202,Caribbean University-Vega Baja,Vega Baja,00964,,,
5203,University of Advancing Technology,Tempe,85283,,,
5204,Paradise Valley Community College,Phoenix,85032,,,
5205,Chandler-Gilbert Community College,Chandler,85225-2499,,,
5206,ST JOHNS HOSPITAL SCHOOL OF ENDT,SPRINGFIELD,62769,,,
5207,HSHS St. John's Hospital School of Clinical Laboratory Science,Springfield,62769,,,
5208,St Johns Hospital School of Dietetics,Springfield,62769,,,
5209,Madison Media Institute,Madison,53718,,,
5210,Sanford-Brown Institute,Springfield,01104-3042,,,
5211,Sanford-Brown Institute-Landover,Landover,20785,,,
5212,Sanford-Brown Institute-White Plains,White Plains,10604-2910,,,
5213,Sanford-Brown Institute-Garden City,Garden City,11530,,,
5214,Great Plains Technology Center,Lawton,73505-8399,,,
5215,Montebello Beauty College,Montebello,90640,,,
5216,Roane-Jackson Technical Center,Leroy,25252-9700,,,
5217,Iverson Business School,Arlington,76010,,,
5218,Career Academy Inc,Texarkana,75501,,,
5219,Lawrence County Career and Technical Center-Practical Nursing Program,New Castle,16101-5099,,,
5220,Pioneer Technology Center,Ponca City,74601,,,
5221,Portage Lakes Career Center,Uniontown,44685,,,
5222,Eastern College of Health Vocations-New Orleans,New Orleans,70123,,,
5223,Bell Mar Beauty College,Cicero,60804,,,
5224,MACQUEEN GIBBS WILLIS SCHOOL OF NURSING,EASTON,21601,,,
5225,Cannella School of Hair Design-Chicago,Chicago,60639-4828,,,
5226,CANNELLA SCHOOL OF HAIR DESIGN,CHICAGO,60621-1812,,,
5227,Healthstaff Training Institute Inc,Santa Ana,92705,,,
5228,Florida Career College-Clearwater,Clearwater,33759,,,
5229,Caddo Kiowa Technology Center,Fort Cobb,73038-0190,,,
5230,Brightwood College-San Antonio-San Pedro,San Antonio,78216-1899,,,
5231,Center for Instruction Technology & Innovation (CiTi),Mexico,13114,,,
5232,Le Cordon Bleu College of Culinary Arts-Austin,Austin,78758,,,
5233,HOLY SPIRIT HOSPITAL SCHOOL OF RADIOLOGIC TECHN,CAMP HILL,170112288,,,
5234,The Art Institute of New York City,New York,10018,,,
5235,Paris II Educational Center,Gladstone,64118,,,
5236,International School of Skin Nailcare & Massage Therapy,Atlanta,30342,,,
5237,Palomar Institute of Cosmetology,San Marcos,92078,,,
5238,AMERICAN COLLEGE OF BUSINESS,Los Angeles,90010-2311,,,
5239,Southern Oklahoma Technology Center,Ardmore,73401,,,
5240,Vista College,El Paso,79925-2021,,,
5241,Autry Technology Center,Enid,73703-2506,,,
5242,Greene County Vocational School District,Xenia,45385-9545,,,
5243,Davis H Hart Mexico Area Vocational Technical School,Mexico,65265-1898,,,
5244,Remington College-Denver Campus,Lakewood,80215-5501,,,
5245,SIERRA ACADEMY OF AERONAUTICS-AIRLINE TRAIN CENTER,OAKLAND,94614,,,
5246,Canadian Valley Technology Center,El Reno,73036-9117,,,
5247,Wilkes-Barre Area Career and Technical Center Practical Nursing,Wilkes Barre,18705-0699,,,
5248,Clearfield Beauty Academy,Clearfield,16830,,,
5249,Mayo Clinic Graduate School of Biomedical Sciences,Rochester,55905,,,
5250,American Beauty Institute,McAlester,74501,,,
5251,Meridian Technology Center,Stillwater,74074-1899,,,
5252,Waynesville Career Center,Waynesville,65583,,,
5253,Connecticut Institute of Hair Design,Wolcott,06716,,,
5254,KENTUCKY ADVANCED TECHNOLOGY INSTITUTE,BOWLING GREEN,421019202,,,
5255,Decker College Inc,Louisville,40203,,,
5256,Capitol School of Hairstyling and Esthetics,Omaha,68137-2325,,,
5257,Morris County Vocational School District,Denville,07834,,,
5258,TRAVEL EDUCATION INSTITUTE,GRAND RAPIDS,49546,,,
5259,Ross Medical Education Center-Roosevelt Park,Roosevelt Park,49441,,,
5260,Ross Medical Education Center-Kentwood,Kentwood,49508,,,
5261,City College Inc,Moore,73160-5544,,,
5262,East Metro Opportunities Industrialization Center,Saint Paul,55104-3435,,,
5263,Cloyd's Barber School 2 Inc,Monroe,71202,,,
5264,FLORIDA INSTITUTE OF TRADITIONAL CHINESE MEDICINE,ST PETERSBURG,33709,,,
5265,Universal Technical Institute of Illinois Inc,Lisle,60532-0000,,,
5266,THE HAIR DESIGN SCHOOL,MEMPHIS,38128,,,
5267,Pennsylvania College of Technology,Williamsport,17701-5799,,,
5268,Commonwealth Institute of Funeral Service,Houston,77090-5918,,,
5269,Delta College of Arts & Technology,Baton Rouge,70806-1529,,,
5270,InterCoast Colleges-Anaheim,Anaheim,92805,,,
5271,Stone Child College,Box Elder,59521-9796,,,
5272,New York Academy of Art,New York,10013-2911,,,
5273,Las Positas College,Livermore,94551-7650,,,
5274,Blades School of Hair Design,California,20619,,,
5275,Altamaha Technical College,Jesup,31545,,,
5276,North Metro Technical College,Acworth,30102-3012,,,
5277,Ogeechee Technical College,Statesboro,30458,,,
5278,Remington College-Mobile Campus,Mobile,36609,,,
5279,Everest College-Aurora,Aurora,80012-5692,,,
5280,Southern Technical College,Fort Myers,33907-1108,,,
5281,Mercy-St Luke's School of Radiologic Technology,Cedar Rapids,52402,,,
5282,ITT Technical Institute-Norwood,Norwood,02062-3932,,,
5283,Southwest Acupuncture College-Santa Fe,Santa Fe,87505,,,
5284,DRAKE BUSINESS SCHOOL-STATEN ISLAND,STATEN ISLAND,10306,,,
5285,Northwest Technology Center-Alva,Alva,73717,,,
5286,Mercer County Career Center,Mercer,16137,,,
5287,ITT Technical Institute-Knoxville,Knoxville,37923,,,
5288,ITT Technical Institute-Austin,Austin,78723,,,
5289,ITT TECHNICAL INSTITUTE,GARLAND,75041,,,
5290,ITT Technical Institute-Houston North,Houston,77090,,,
5291,DeVry University's Keller Graduate School of Management-Arizona,Phoenix,85021-2995,,,
5292,California State University-San Marcos,San Marcos,92096-0001,,,
5293,Argosy University-Hawaii,Honolulu,96813,,,
5294,DeVry University's Keller Graduate School of Management-Missouri,Kansas City,64131-3626,,,
5295,Baptist Theological Seminary at Richmond,Henrico,23228,,,
5296,International Institute of the Americas,Phoenix,85033-3169,,,
5297,Brightwood College-Modesto,Salida,95368,,,
5298,Hairmasters Institute of Cosmetology,Bloomington,61701,,,
5299,Tricoci University of Beauty Cuture LLC-Bloomington,Bloomington,47404,,,
5300,Pinnacle Career Institute-Lawrence,Lawrence,66046-2703,,,
5301,Interactive College of Technology-Newport,Newport,41071,,,
5302,McCann School of Business & Technology,Monroe,71201,,,
5303,Empire Beauty School-Lowell,Lowell,01852,,,
5304,Ross Medical Education Center-Taylor,Taylor,48180,,,
5305,VIRGINIA FARRELL BEAUTY SCHOOL,DETROIT,48219,,,
5306,Virginia Farrell Beauty School-Livonia,Livonia,48154,,,
5307,McNally Smith College of Music,Saint Paul,55101-2220,,,
5308,Academy of Healing Arts,Las Vegas,89106,,,
5309,Allied Health Careers,Austin,78735,,,
5310,National Tractor Trailer School Inc-Liverpool,Liverpool,13088-0208,,,
5311,Interactive Learning Systems,Dallas,75247,,,
5312,Interactive College of Technology,Houston,77081-3007,,,
5313,International Academy of Design and Technology,Fairmont,26554,,,
5314,Star Career Academy-Brick,Brick,08701-7182,,,
5315,New Castle Beauty Academy,New Castle,16101,,,
5316,NorthWest Arkansas Community College,Bentonville,72712-5091,,,
5317,EMMANUEL BIBLE COLLEGE,PASADENA,91104,,,
5318,CET-Oakland,Oakland,94621,,,
5319,THE ACADEMY OF RADIO BROADCASTING,FREMONT,94539,,,
5320,Madera Beauty College,Madera,93637,,,
5321,PLATT COLLEGE,OAKLAND,946123006,,,
5322,THE RIGHT WAY ADULT LEARNING CENTER,GARDENA,90248,,,
5323,SOUTHERN CALIFORNIA INTERNATIONAL COLLEGE-BREA,BREA,92821,,,
5324,Colorado Heights University,Denver,80236-2711,,,
5325,CONCORDE CAREER INSTITUTE,MIAMI,33169,,,
5326,Brewster Technical College,Tampa,33602-2196,,,
5327,Hodges University,Naples,34119-7932,,,
5328,Everest University-Lakeland,Lakeland,33801,,,
5329,Argosy University-Atlanta,Atlanta,30328,,,
5330,Capital Area School of Practical Nursing,Springfield,62712-3803,,,
5331,Hair Professionals Career College,Palos Hills,60465,,,
5332,KANKAKEE ACADEMY OF HAIR DESIGN,CHICAGO,60639-482,,,
5333,Hannibal Career and Technical Center,Hannibal,63401-2285,,,
5334,Patsy and Robs Academy of Beauty-St Ann,Saint Ann,63074-2214,,,
5335,Carolina Beauty College 4,Charlotte,28215,,,
5336,Empire Beauty School-Bloomfield,Bloomfield,07003,,,
5337,INTERNATIONAL INSTITUTE OF CHINESE MEDICINE,Albuquerque,87109,,,
5338,NEVADA INSTITUTE OF TECHNOLOGY,LAS VEGAS,891085201,,,
5339,Southwest Technology Center,Altus,73521,,,
5340,Western Area Career & Technology Center,Canonsburg,15317,,,
5341,INSTITUTO FOTOGRAFICO Y TECNOLOGICO DE CAROLINA,HUMACAO,00791,,,
5342,Daymar College-Clarksville,Clarksville,37040,,,
5343,Nossi College of Art,Madison,37115,,,
5344,Seguin Beauty School-New Braunfels,New Braunfels,78130,,,
5345,ITT Technical Institute-Norfolk,Norfolk,23513,,,
5346,Pima Medical Institute-Seattle,Seattle,98115,,,
5347,Mineral County Vocational Technical Center,Keyser,26726,,,
5348,UNIVERSAL COMPUTING INSTITUTE INC,RESEDA,91335,,,
5349,DMC AUTOMOTIVE TRAINING SCHOOL,PLACENTIA,92870,,,
5350,Hypnosis Motivation Institute,Tarzana,91356-4159,,,
5351,Los Angeles ORT College-Los Angeles Campus,Los Angeles,90048,,,
5352,Martinez Adult Education,Martinez,94553-3298,,,
5353,Everest College-West Los Angeles,Los Angeles,90034-3169,,,
5354,Southeastern Technical College,Vidalia,30474,,,
5355,Empire Beauty School-Malden,Malden,02148,,,
5356,Massachusetts School of Law,Andover,01810,,,
5357,Dahls College of Beauty,Great Falls,59401-3731,,,
5358,ITT Technical Institute-Albuquerque,Albuquerque,87109,,,
5359,Community Services Division-Alliance City,Alliance,44601,,,
5360,Harrisburg Area Community College-Lancaster,Lancaster,17602,,,
5361,Harrisburg Area Community College-Lebanon,Lebanon,17042-5235,,,
5362,SOUTHLAND INSTITUTE,HOUSTON,77032,,,
5363,INTERNATIONAL INSTITUTE OF HAIR DESIGN,TAYLORSVILLE,84118,,,
5364,Universal Technical Institute-Auto Motorcycle & Marine Mechanics Institute Division-Orlando,Orlando,32837,,,
5365,Erwin Technical College,Tampa,33610-8299,,,
5366,Rosel School of Cosmetology,Chicago,60659,,,
5367,Worsham College of Mortuary Science,Wheeling,60090-2646,,,
5368,Bryan University,Springfield,65804,,,
5369,EDUCATION AMERICA INC,BILLINGS,59101,,,
5370,Toledo Academy of Beauty Culture-North,Toledo,43612-2822,,,
5371,Oregon College of Oriental Medicine,Portland,97209,,,
5372,Central Pennsylvania Institute of Science and Technology,Pleasant Gap,16823,,,
5373,Sebring Career Schools-Houston,Houston,77083,,,
5374,PCI Health Training Center,Dallas,75247-4720,,,
5375,Windham Memorial Hospital-Radiologic Technology Program,Willimantic,06226-2040,,,
5376,Miami-Jacobs Career College,Akron,44333,,,
5377,Miami-Jacobs Career College-Columbus,Columbus,43215,,,
5378,Bryant & Stratton College-Eastlake,Eastlake,44095,,,
5379,Alabama State College of Barber Styling,Gardendale,35071,,,
5380,Fortis College,Mobile,36608,,,
5381,Arkansas Beauty School,Conway,72032,,,
5382,Academy of Radio Broadcasting-Phoenix,Phoenix,85008,,,
5383,Everest College-Ontario,Ontario,91761-2338,,,
5384,CALIFORNIA HUMAN DEV CORP-ANTHONY SOTO EMPL TRG,MARYSVILLE,95901,,,
5385,Heald College-Stockton,Stockton,95210,,,
5386,Heald College-Hayward,Hayward,94545,,,
5387,CRU Institute of Cosmetology and Barbering,Garden Grove,92845-4321,,,
5388,Modern Technology School,Fountain Valley,92708-9821,,,
5389,National Career Education,Rancho Cordova,95670,,,
5390,Everest College-Anaheim,Anaheim,92801-5229,,,
5391,Thuy Princess Beauty College,Pomona,91766,,,
5392,North-West College-Glendale,Glendale,91203,,,
5393,Everest College-City of Industry,City of Industry,91746-1023,,,
5394,Fremont College,Cerritos,90703,,,
5395,Pomona Unified School District Adult and Career Education,Pomona,91766-1233,,,
5396,Simi Valley Adult School and Career Institute,Simi Valley,93065,,,
5397,Maric College-Anaheim,Anaheim,92805,,,
5398,SUTECH SCHOOL OF VOCATIONAL TECHNICAL TRAINING,LOS ANGELES,90023,,,
5399,UNITED EDUCATION INSTITUTE-SAN BERNARDINO CAMPUS,San Bernardino,92408,,,
5400,University of Phoenix-Online Campus,Phoenix,85034-7209,,,
5401,University of Phoenix-San Diego Campus,San Diego,92123-2658,,,
5402,Universal College of Beauty Inc-Los Angeles 2,Los Angeles,90008,,,
5403,VETERANS ADMINISTRATION MED CTR-SCH OF RAD TECH,LOS ANGELES,90073,,,
5404,IBMC College,Fort Collins,80525,,,
5405,Xenon International Academy-Denver,Aurora,80014,,,
5406,Academy of Cosmetology,Merritt Island,32953,,,
5407,Career Training Institute,Orlando,32804,,,
5408,COOPER CAREER INSTITUTE,WEST PALM BEACH,33409,,,
5409,ITT Technical Institute-Lake Mary,Lake Mary,32746,,,
5410,KEISER COLLEGE-MELBOURNE,MELBOURNE,32901,,,
5411,MIAMI INSTITUTE OF TECHNOLOGY,MIAMI,33130,,,
5412,Sunstate Academy,Clearwater,33765-2702,,,
5413,Heritage Institute-Jacksonville,Jacksonville,32216,,,
5414,Melbourne Beauty School,Melbourne,32935,,,
5415,Fortis College-Smyrna,Smyrna,30080-7630,,,
5416,Remington College-Honolulu Campus,Honolulu,96813-2811,,,
5417,AMERICAN COLLEGE HAWAII,Honolulu,96814,,,
5418,Vatterott College-Des Moines,Des Moines,50321,,,
5419,Brown Mackie College-Quad Cities,Bettendorf,52722,,,
5420,ETI School of Skilled Trades,Blue Island,60406-2606,,,
5421,Pivot Point Academy-Bloomingdale,Bloomingdale,60108-0000,,,
5422,CHARLES A PROSSER SCHOOL OF TECHNOLOGY,NEW ALBANY,47150,,,
5423,Xenon International Academy-Kansas City,Olathe,66061,,,
5424,Baton Rouge College,Baton Rouge,70806,,,
5425,Domestic Health Care Institute,Baton Rouge,70808-3224,,,
5426,Jonesville Beauty School,Vidalia,71373-3358,,,
5427,New England Hair Academy,Malden,02148,,,
5428,Rob Roy Academy-Worcester,Worcester,01609,,,
5429,Upper Cape Cod Regional Technical School,Bourne,02532,,,
5430,JOHNS HOPKINS HOSPITAL-SCHOOL OF RADIOLOGIC TECHN,BALTIMORE,21287,,,
5431,All-State Career-Baltimore,Baltimore,21224,,,
5432,New England School of Communications,Bangor,04401,,,
5433,BRUNO ACADEMY OF BEAUTY,DEARBORN,48124,,,
5434,DETROIT HEALTH DEPARTMENT NUTRITION DIVISION,DETROIT,48202-1732,,,
5435,Everest Institute-Kalamazoo,Kalamazoo,49009,,,
5436,Mr Davids School of Cosmetology Ltd,Flint,48507-2544,,,
5437,Ser Business and Technical Institute,Detroit,48210-2095,,,
5438,Adler Graduate School,Richfield,55423,,,
5439,Lebanon Technology and Career Center,Lebanon,65536,,,
5440,Final Touch Beauty School,Meridian,39307,,,
5441,Academy of Hair Design-Jackson,Jackson,39204,,,
5442,MAY TECHNICAL COLLEGE-GREAT FALLS,GREAT FALLS,59404,,,
5443,Mitchells Hairstyling Academy-Goldsboro,Goldsboro,27534,,,
5444,Universal College of Beauty,Charlotte,28216,,,
5445,Lincoln Technical Institute-Moorestown,Moorestown,08057,,,
5446,Monmouth County Vocational School District,Freehold,07728-5033,,,
5447,Lincoln Technical Institute,Mt. Laurel,08054,,,
5448,Harrison Career Institute-Oakhurst,Oakhurst,07755,,,
5449,Brightwood College-Las Vegas,Las Vegas,89102,,,
5450,Beauty School of Middletown,Middletown,10940,,,
5451,Bryant & Stratton College-Southtowns,Orchard Park,14127,,,
5452,Continental School of Beauty Culture-Olean,Olean,14760,,,
5453,FEGS TRADES AND BUSINESS SCHOOL,NEW YORK,10013-100,,,
5454,National Tractor Trailer School Inc-Buffalo,Buffalo,14210-2007,,,
5455,STENOTOPIA BUSINESS SCHOOL,PLAINVIEW,11803,,,
5456,UNIVERSAL BUSINESS MEDIA SCHOOL,NEW YORK,10029,,,
5457,Yeshiva Gedolah Imrei Yosef D'spinka,Brooklyn,11219,,,
5458,Cleveland Institute of Dental-Medical Assistants-Mentor,Mentor,44060-2035,,,
5459,Cleveland Institute of Dental-Medical Assistants-Lyndhurst,Lyndhurst,44124-2928,,,
5460,Knox County Career Center,Mount Vernon,43050,,,
5461,Madison Adult Career Center,Mansfield,44905,,,
5462,Remington College-Cleveland Campus,Cleveland,44125-1957,,,
5463,Toledo Academy of Beauty Culture-East,OREGON,43616,,,
5464,Toledo Academy of Beauty Culture-South,Toledo,43614-3430,,,
5465,U S Grant Joint Vocational School,Bethel,45106,,,
5466,ALADDIN BEAUTY COLLEGE 9,ALTUS,73521,,,
5467,CC's Cosmetology College,Tulsa,74129,,,
5468,Chisholm Trail Technology Center,Omega,73764-6335,,,
5469,Gordon Cooper Technology Center,Shawnee,74804,,,
5470,Kiamichi Technology Center-Atoka,Atoka,74525-0240,,,
5471,Kiamichi Technology Center-Durant,Durant,74701-1904,,,
5472,Kiamichi Technology Center-Hugo,Hugo,74743,,,
5473,Kiamichi Technology Center-McAlester,McAlester,74501,,,
5474,Kiamichi Technology Center-Idabel,Idabel,74745-2415,,,
5475,Kiamichi Technology Center-Poteau,Poteau,74953,,,
5476,Kiamichi Technology Center-Spiro,Spiro,74959,,,
5477,Kiamichi Technology Centers-Talihina Campus,Talihina,74571,,,
5478,4-States Okmulgee Academy of Cosmetology,Okmulgee,74447,,,
5479,Le Cordon Bleu College of Culinary Arts-Portland,Portland,97205-2793,,,
5480,American Center for Technical Arts and Sciences,Philadelphia,19114-3202,,,
5481,YTI Career Institute-Altoona,Altoona,16602,,,
5482,DPT Business School,Philadelphia,19116-3961,,,
5483,Eastern Center for Arts and Technology,Willow Grove,19090,,,
5484,Empire Beauty School-Center City Philadelphia,Philadelphia,19102-2701,,,
5485,Oakbridge Academy of Arts,Lower Burrell,15068,,,
5486,Harrison Career Institute-Reading,Reading,19601,,,
5487,Harrison Career Institute-Jersey City,Jersey City,07302,,,
5488,Harrison Career Institute-Allentown,Allentown,18109,,,
5489,Sanford-Brown Institute-Wilkins Township,Pittsburgh,15235,,,
5490,Centro de Estudios Multidisciplinarios-Humacao,Humacao,00791-4210,,,
5491,Colegio Mayor de Tecnologia Inc,Arroyo,00714-0270,,,
5492,Institucion Chaviano de Mayaguez,Mayaguez,00680,,,
5493,Liceo de Arte-Dise-O y Comercio,Caguas,00725,,,
5494,Instituto Merlix,Bayamon,00961-9998,,,
5495,Universal Technology College of Puerto Rico,Aguadilla,00603,,,
5496,Academy of Hair Technology,Greenville,29615-2363,,,
5497,FORT SANDERS SCHOOL OF NURSING,KNOXVILLE,37932-3379,,,
5498,Mr Wayne's School of Unisex Hair Design,Cookeville,38501,,,
5499,Queen City College,Clarksville,37042,,,
5500,College of the Marshall Islands,Majuro,96960,,,
5501,Aims Academy,Carrollton,75006,,,
5502,ALADDIN BEAUTY COLLEGE 17,PLANO,75074,,,
5503,Lighthouse Career Institute,Dallas,75231-5033,,,
5504,American National College,South Houston,77587-3714,,,
5505,CLASSIC BEAUTY ACADEMY,CONROE,77301,,,
5506,ITT Technical Institute-San Antonio,San Antonio,78249-3303,,,
5507,Remington College-Fort Worth Campus,Fort Worth,76112-1225,,,
5508,University of Cosmetology Arts & Sciences-San Antonio Jamar,San Antonio,78226,,,
5509,School of Automotive Machinists & Technology,Houston,77055-1803,,,
5510,TAYLORS INSTITUTE OF COSMETOLOGY,CORSICANA,75110,,,
5511,Sebring Career Schools,Houston,77074-6010,,,
5512,SW School of Business and Technical Careers-Cosmetology,San Antonio,78212-1901,,,
5513,SW School of Business and Technical Careers,Eagle Pass,78852-4859,,,
5514,SW SCHOOL OF BUSINESS AND TECHNICAL CAREERS-UVALDE,UVALDE,78801-5242,,,
5515,Texas College of Cosmetology-Abilene,Abilene,79605,,,
5516,Vista College-Online,Richardson,75080,,,
5517,Colonial Heights Beauty Academy,Colonial Heights,23834,,,
5518,Heritage Institute-Manassas,Manassas,20111-2176,,,
5519,Centura College-Newport News,Newport News,23608,,,
5520,Centura College-Norfolk,Norfolk,23518-4833,,,
5521,Virginia Beach City Public Schools School of Practical Nursing,Virginia Beach,23456-2499,,,
5522,FLETCHER ALLEN HEALTH CARE SCHOOL OF CYTOTECH,BURLINGTON,05401,,,
5523,Northwest College of Art & Design,Poulsbo,98370,,,
5524,University of Washington-Bothell Campus,Bothell,98011-8246,,,
5525,University of Washington-Tacoma Campus,Tacoma,98402-3100,,,
5526,Aurora St. Luke's Medical Center-School of Diagnostic Medical Sonography,Milwaukee,53207,,,
