,INSTNM,CITY,ZIP,INSTURL,FEMALE_COMP_ORIG_YR4_RT,MALE_COMP_ORIG_YR4_RT
5251,International Institute of the Americas,Phoenix,85033-3169,,,
5252,Brightwood College-Modesto,Salida,95368,,,
5253,Kaplan University-Des Moines Campus,Urbandale,50323,,,
5254,Hairmasters Institute of Cosmetology,Bloomington,61701,,,
5255,Tricoci University of Beauty Cuture LLC-Bloomington,Bloomington,47404,,,
5256,Pinnacle Career Institute-Lawrence,Lawrence,66046-2703,,,
5257,Interactive College of Technology-Newport,Newport,41071,,,
5258,McCann School of Business & Technology,Monroe,71201,,,
5259,Empire Beauty School-Lowell,Lowell,01852,,,
5260,Ross Medical Education Center-Taylor,Taylor,48180,,,
5261,VIRGINIA FARRELL BEAUTY SCHOOL,DETROIT,48219,,,
5262,Virginia Farrell Beauty School-Livonia,Livonia,48154,,,
5263,McNally Smith College of Music,Saint Paul,55101-2220,,,
5264,Academy of Healing Arts,Las Vegas,89106,,,
5265,Allied Health Careers,Austin,78735,,,
5266,National Tractor Trailer School Inc-Liverpool,Liverpool,13088-0208,,,
5267,Interactive Learning Systems,Dallas,75247,,,
5268,Interactive College of Technology,Houston,77081-3007,,,
5269,International Academy of Design and Technology,Fairmont,26554,,,
5270,Star Career Academy-Brick,Brick,08701-7182,,,
5271,Le Cordon Bleu Institute of Culinary Arts-Pittsburgh,Pittsburgh,15222-3500,,,
5272,New Castle Beauty Academy,New Castle,16101,,,
5273,NorthWest Arkansas Community College,Bentonville,72712-5091,,,
5274,EMMANUEL BIBLE COLLEGE,PASADENA,91104,,,
5275,THE ACADEMY OF RADIO BROADCASTING,FREMONT,94539,,,
5276,Madera Beauty College,Madera,93637,,,
5277,PLATT COLLEGE,OAKLAND,946123006,,,
5278,THE RIGHT WAY ADULT LEARNING CENTER,GARDENA,90248,,,
5279,SOUTHERN CALIFORNIA INTERNATIONAL COLLEGE-BREA,BREA,92821,,,
5280,Colorado Heights University,Denver,80236-2711,,,
5281,Brewster Technical College,Tampa,33602-2196,,,
5282,Hodges University,Naples,34119-7932,,,
5283,Everest University-Lakeland,Lakeland,33801,,,
5284,Argosy University-Atlanta,Atlanta,30328,,,
5285,Capital Area School of Practical Nursing,Springfield,62712-3803,,,
5286,Hair Professionals Career College,Palos Hills,60465,,,
5287,KANKAKEE ACADEMY OF HAIR DESIGN,CHICAGO,60639-482,,,
5288,Hannibal Career and Technical Center,Hannibal,63401-2285,,,
5289,Patsy and Robs Academy of Beauty-St Ann,Saint Ann,63074-2214,,,
5290,Carolina Beauty College 4,Charlotte,28215,,,
5291,Empire Beauty School-Bloomfield,Bloomfield,07003,,,
5292,INTERNATIONAL INSTITUTE OF CHINESE MEDICINE,Albuquerque,87109,,,
5293,NEVADA INSTITUTE OF TECHNOLOGY,LAS VEGAS,891085201,,,
5294,Southwest Technology Center,Altus,73521,,,
5295,Western Area Career & Technology Center,Canonsburg,15317,,,
5296,Daymar College-Clarksville,Clarksville,37040,,,
5297,Nossi College of Art,Madison,37115,,,
5298,Seguin Beauty School-New Braunfels,New Braunfels,78130,,,
5299,ITT Technical Institute-Norfolk,Norfolk,23513,,,
5300,Pima Medical Institute-Seattle,Seattle,98115,,,
5301,Mineral County Vocational Technical Center,Keyser,26726,,,
5302,UNIVERSAL COMPUTING INSTITUTE INC,RESEDA,91335,,,
5303,DMC AUTOMOTIVE TRAINING SCHOOL,PLACENTIA,92870,,,
5304,Hypnosis Motivation Institute,Tarzana,91356-4159,,,
5305,Los Angeles ORT College-Los Angeles Campus,Los Angeles,90048,,,
5306,Martinez Adult Education,Martinez,94553-3298,,,
5307,Everest College-West Los Angeles,Los Angeles,90034-3169,,,
5308,Thanh Le College School of Cosmetology,Garden Grove,92840,,,
5309,Southeastern Technical College,Vidalia,30474,,,
5310,Empire Beauty School-Malden,Malden,02148,,,
5311,Massachusetts School of Law,Andover,01810,,,
5312,Dahls College of Beauty,Great Falls,59401-3731,,,
5313,ITT Technical Institute-Albuquerque,Albuquerque,87109,,,
5314,Community Services Division-Alliance City,Alliance,44601,,,
5315,Harrisburg Area Community College-Lancaster,Lancaster,17602,,,
5316,Harrisburg Area Community College-Lebanon,Lebanon,17042-5235,,,
5317,SOUTHLAND INSTITUTE,HOUSTON,77032,,,
5318,INTERNATIONAL INSTITUTE OF HAIR DESIGN,TAYLORSVILLE,84118,,,
5319,Universal Technical Institute-Auto Motorcycle & Marine Mechanics Institute Division-Orlando,Orlando,32837,,,
5320,Erwin Technical College,Tampa,33610-8299,,,
5321,Rosel School of Cosmetology,Chicago,60659,,,
5322,Worsham College of Mortuary Science,Wheeling,60090-2646,,,
5323,Bryan University,Springfield,65804,,,
5324,EDUCATION AMERICA INC,BILLINGS,59101,,,
5325,Toledo Academy of Beauty Culture-North,Toledo,43612-2822,,,
5326,Oregon College of Oriental Medicine,Portland,97209,,,
5327,Central Pennsylvania Institute of Science and Technology,Pleasant Gap,16823,,,
5328,Sebring Career Schools-Houston,Houston,77083,,,
5329,PCI Health Training Center,Dallas,75247-4720,,,
5330,Windham Memorial Hospital-Radiologic Technology Program,Willimantic,06226-2040,,,
5331,Miami-Jacobs Career College,Akron,44333,,,
5332,Miami-Jacobs Career College-Columbus,Columbus,43215,,,
5333,Bryant & Stratton College-Eastlake,Eastlake,44095,,,
5334,Alabama State College of Barber Styling,Gardendale,35071,,,
5335,Fortis College,Mobile,36608,,,
5336,Arkansas Beauty School,Conway,72032,,,
5337,Academy of Radio Broadcasting-Phoenix,Phoenix,85008,,,
5338,Everest College-Ontario,Ontario,91761-2338,,,
5339,Heald College-Stockton,Stockton,95210,,,
5340,Heald College-Hayward,Hayward,94545,,,
5341,CRU Institute of Cosmetology and Barbering,Garden Grove,92845-4321,,,
5342,Modern Technology School,Fountain Valley,92708-9821,,,
5343,National Career Education,Rancho Cordova,95670,,,
5344,Everest College-Anaheim,Anaheim,92801-5229,,,
5345,Thuy Princess Beauty College,Pomona,91766,,,
5346,North-West College-Glendale,Glendale,91203,,,
5347,Everest College-City of Industry,City of Industry,91746-1023,,,
5348,Fremont College,Cerritos,90703,,,
5349,Pomona Unified School District Adult and Career Education,Pomona,91766-1233,,,
5350,Simi Valley Adult School and Career Institute,Simi Valley,93065,,,
5351,Maric College-Anaheim,Anaheim,92805,,,
5352,SUTECH SCHOOL OF VOCATIONAL TECHNICAL TRAINING,LOS ANGELES,90023,,,
5353,UNITED EDUCATION INSTITUTE-SAN BERNARDINO CAMPUS,San Bernardino,92408,,,
5354,University of Phoenix-Online Campus,Phoenix,85034-7209,,,
5355,University of Phoenix-San Diego Campus,San Diego,92123-2658,,,
5356,Universal College of Beauty Inc-Los Angeles 2,Los Angeles,90008,,,
5357,IBMC College,Fort Collins,80525,,,
5358,Xenon International Academy-Denver,Aurora,80014,,,
5359,Academy of Cosmetology,Merritt Island,32953,,,
5360,Career Training Institute,Orlando,32804,,,
5361,COOPER CAREER INSTITUTE,WEST PALM BEACH,33409,,,
5362,ITT Technical Institute-Lake Mary,Lake Mary,32746,,,
5363,KEISER COLLEGE-MELBOURNE,MELBOURNE,32901,,,
5364,Sunstate Academy,Clearwater,33765-2702,,,
5365,Heritage Institute-Jacksonville,Jacksonville,32216,,,
5366,Fortis College-Smyrna,Smyrna,30080-7630,,,
5367,Remington College-Honolulu Campus,Honolulu,96813-2811,,,
5368,AMERICAN COLLEGE HAWAII,Honolulu,96814,,,
5369,Vatterott College-Des Moines,Des Moines,50321,,,
5370,Brown Mackie College-Quad Cities,Bettendorf,52722,,,
5371,ETI School of Skilled Trades,Blue Island,60406-2606,,,
5372,Pivot Point Academy-Bloomingdale,Bloomingdale,60108-0000,,,
5373,CHARLES A PROSSER SCHOOL OF TECHNOLOGY,NEW ALBANY,47150,,,
5374,Xenon International Academy-Kansas City,Olathe,66061,,,
5375,Baton Rouge College,Baton Rouge,70806,,,
5376,Domestic Health Care Institute,Baton Rouge,70808-3224,,,
5377,Jonesville Beauty School,Vidalia,71373-3358,,,
5378,New England Hair Academy,Malden,02148,,,
5379,Rob Roy Academy-Worcester,Worcester,01609,,,
5380,Upper Cape Cod Regional Technical School,Bourne,02532,,,
5381,JOHNS HOPKINS HOSPITAL-SCHOOL OF RADIOLOGIC TECHN,BALTIMORE,21287,,,
5382,All-State Career-Baltimore,Baltimore,21224,,,
5383,New England School of Communications,Bangor,04401,,,
5384,Everest Institute-Kalamazoo,Kalamazoo,49009,,,
5385,Mr Davids School of Cosmetology Ltd,Flint,48507-2544,,,
5386,Ser Business and Technical Institute,Detroit,48210-2095,,,
5387,Adler Graduate School,Richfield,55423,,,
5388,NATIVE AMERICAN EDUCATIONAL SERVICES-TWIN CITIES,MINNEAPOLIS,55406,,,
5389,Lebanon Technology and Career Center,Lebanon,65536,,,
5390,Final Touch Beauty School,Meridian,39307,,,
5391,Academy of Hair Design-Jackson,Jackson,39204,,,
5392,NATIVE AMERICAN EDUCATIONAL SERVICES-FORT PECK,POPLAR,59255,,,
5393,Mitchells Hairstyling Academy-Goldsboro,Goldsboro,27534,,,
5394,Universal College of Beauty,Charlotte,28216,,,
5395,Lincoln Technical Institute-Moorestown,Moorestown,08057,,,
5396,Monmouth County Vocational School District,Freehold,07728-5033,,,
5397,Lincoln Technical Institute,Mt. Laurel,08054,,,
5398,Harrison Career Institute-Oakhurst,Oakhurst,07755,,,
5399,Brightwood College-Las Vegas,Las Vegas,89102,,,
5400,Beauty School of Middletown,Middletown,10940,,,
5401,Bryant & Stratton College-Southtowns,Orchard Park,14127,,,
5402,Continental School of Beauty Culture-Olean,Olean,14760,,,
5403,FEGS TRADES AND BUSINESS SCHOOL,NEW YORK,10013-100,,,
5404,National Tractor Trailer School Inc-Buffalo,Buffalo,14210-2007,,,
5405,STENOTOPIA BUSINESS SCHOOL,PLAINVIEW,11803,,,
5406,UNIVERSAL BUSINESS MEDIA SCHOOL,NEW YORK,10029,,,
5407,Yeshiva Gedolah Imrei Yosef D'spinka,Brooklyn,11219,,,
5408,Cleveland Institute of Dental-Medical Assistants-Mentor,Mentor,44060-2035,,,
5409,Cleveland Institute of Dental-Medical Assistants-Lyndhurst,Lyndhurst,44124-2928,,,
5410,Knox County Career Center,Mount Vernon,43050,,,
5411,Madison Adult Career Center,Mansfield,44905,,,
5412,Remington College-Cleveland Campus,Cleveland,44125-1957,,,
5413,Brown Mackie College-Findlay,Findlay,45840,,,
5414,Toledo Academy of Beauty Culture-East,OREGON,43616,,,
5415,Toledo Academy of Beauty Culture-South,Toledo,43614-3430,,,
5416,U S Grant Joint Vocational School,Bethel,45106,,,
5417,ALADDIN BEAUTY COLLEGE 9,ALTUS,73521,,,
5418,CC's Cosmetology College,Tulsa,74129,,,
5419,Chisholm Trail Technology Center,Omega,73764-6335,,,
5420,Gordon Cooper Technology Center,Shawnee,74804,,,
5421,Kiamichi Technology Center-Atoka,Atoka,74525-0240,,,
5422,Kiamichi Technology Center-Durant,Durant,74701-1904,,,
5423,Kiamichi Technology Center-Hugo,Hugo,74743,,,
5424,Kiamichi Technology Center-McAlester,McAlester,74501,,,
5425,Kiamichi Technology Center-Idabel,Idabel,74745-2415,,,
5426,Kiamichi Technology Center-Poteau,Poteau,74953,,,
5427,Kiamichi Technology Center-Spiro,Spiro,74959,,,
5428,Kiamichi Technology Centers-Talihina Campus,Talihina,74571,,,
5429,4-States Okmulgee Academy of Cosmetology,Okmulgee,74447,,,
5430,Le Cordon Bleu College of Culinary Arts-Portland,Portland,97205-2793,,,
5431,American Center for Technical Arts and Sciences,Philadelphia,19114-3202,,,
5432,YTI Career Institute-Altoona,Altoona,16602,,,
5433,DPT Business School,Philadelphia,19116-3961,,,
5434,Eastern Center for Arts and Technology,Willow Grove,19090,,,
5435,Empire Beauty School-Center City Philadelphia,Philadelphia,19102-2701,,,
5436,Oakbridge Academy of Arts,Lower Burrell,15068,,,
5437,Harrison Career Institute-Reading,Reading,19601,,,
5438,Harrison Career Institute-Jersey City,Jersey City,07302,,,
5439,Harrison Career Institute-Allentown,Allentown,18109,,,
5440,Sanford-Brown Institute-Wilkins Township,Pittsburgh,15235,,,
5441,Centro de Estudios Multidisciplinarios-Humacao,Humacao,00791-4210,,,
5442,Colegio Mayor de Tecnologia Inc,Arroyo,00714-0270,,,
5443,Institucion Chaviano de Mayaguez,Mayaguez,00680,,,
5444,Liceo de Arte-Dise-O y Comercio,Caguas,00725,,,
5445,Instituto Merlix,Bayamon,00961-9998,,,
5446,Universal Technology College of Puerto Rico,Aguadilla,00603,,,
5447,Academy of Hair Technology,Greenville,29615-2363,,,
5448,Mr Wayne's School of Unisex Hair Design,Cookeville,38501,,,
5449,Queen City College,Clarksville,37042,,,
5450,College of the Marshall Islands,Majuro,96960,,,
5451,Aims Academy,Carrollton,75006,,,
5452,ALADDIN BEAUTY COLLEGE 17,PLANO,75074,,,
5453,Lighthouse Career Institute,Dallas,75231-5033,,,
5454,American National College,South Houston,77587-3714,,,
5455,CLASSIC BEAUTY ACADEMY,CONROE,77301,,,
5456,ITT Technical Institute-San Antonio,San Antonio,78249-3303,,,
5457,Remington College-Fort Worth Campus,Fort Worth,76112-1225,,,
5458,University of Cosmetology Arts & Sciences-San Antonio Jamar,San Antonio,78226,,,
5459,School of Automotive Machinists & Technology,Houston,77055-1803,,,
5460,TAYLORS INSTITUTE OF COSMETOLOGY,CORSICANA,75110,,,
5461,Sebring Career Schools,Houston,77074-6010,,,
5462,SW School of Business and Technical Careers-Cosmetology,San Antonio,78212-1901,,,
5463,SW School of Business and Technical Careers,Eagle Pass,78852-4859,,,
5464,SW SCHOOL OF BUSINESS AND TECHNICAL CAREERS-UVALDE,UVALDE,78801-5242,,,
5465,Texas College of Cosmetology-Abilene,Abilene,79605,,,
5466,Vista College-Online,Richardson,75080,,,
5467,Colonial Heights Beauty Academy,Colonial Heights,23834,,,
5468,Heritage Institute-Manassas,Manassas,20111-2176,,,
5469,Centura College-Newport News,Newport News,23608,,,
5470,Centura College-Norfolk,Norfolk,23518-4833,,,
5471,Virginia Beach City Public Schools School of Practical Nursing,Virginia Beach,23456-2499,,,
5472,FLETCHER ALLEN HEALTH CARE SCHOOL OF CYTOTECH,BURLINGTON,05401,,,
5473,Northwest College of Art & Design,Poulsbo,98370,,,
5474,University of Washington-Bothell Campus,Bothell,98011-8246,,,
5475,University of Washington-Tacoma Campus,Tacoma,98402-3100,,,
5476,NATIVE AMERICAN EDUCATIONAL SERVICES-MENOMINEE,KESHENA,54135,,,
5477,Aurora St. Luke's Medical Center-School of Diagnostic Medical Sonography,Milwaukee,53207,,,
5478,Huntington School of Beauty Culture-Main Campus,Huntington,25705-2030,,,
5479,Valley College-Beckley,Beckley,25801,,,
5480,Valley College-Martinsburg,Martinsburg,25404-6203,,,
5481,Valley College-Princeton,Princeton,24740,,,
5482,Bellus Academy-Poway,Poway,92064,,,
5483,Capstone College,Pasadena,91103,,,
5484,Central Coast College,Salinas,93901-3301,,,
5485,ITT Technical Institute-Torrance,Torrance,90504,,,
5486,MODERN BEAUTY ACADEMY,LOS ANGELES,90022,,,
5487,Pacific College of Oriental Medicine-San Diego,San Diego,92108-4407,,,
5488,National Aviation Academy of Tampa Bay,Clearwater,33760,,,
5489,Sanford-Brown Institute-Tampa,Tampa,33610-5428,,,
5490,Davenport Barber Styling College,Davenport,52807,,,
5491,Cain's Barber College Inc,Chicago,60615-3510,,,
5492,Lawton Career Institute-Oak Park Campus,Oak Park,48237,,,
5493,Madison Oneida BOCES-Practical Nursing Program,Verona,13478-0168,,,
5494,New Wave Hair Academy,Memphis,38111,,,
5495,Center for Advanced Legal Studies,Houston,77042-1912,,,
5496,Houston Training School-Main Campus,Houston,77026,,,
5497,Remington College-Houston Campus,Houston,77082,,,
5498,Polytechnic Institute,Houston,77022,,,
5499,VISIBLE CHANGES UNIVERSITY,HOUSTON,77074,,,
5500,Business Career Training Institute,Everett,98208-3244,,,
5501,Bay Mills Community College,Brimley,49715,,,
5502,Fond du Lac Tribal and Community College,Cloquet,55720-2342,,,
5503,Northwest Indian College,Bellingham,98226-9217,,,
5504,Marinello Schools of Beauty-Provo,Provo,84604,,,
5505,Marinello Schools of Beauty-Layton,Layton,84041,,,
5506,Provo College,Provo,84601,,,
5507,Marinello Schools of Beauty-Ogden,Ogden,84405,,,
5508,Paul Mitchell the School-Provo,Provo,84606,,,
5509,University of Phoenix-Utah,Salt Lake City,84123-4642,,,
5510,Utah College of Massage Therapy-Salt Lake City,Salt Lake City,84111,,,
5511,BUSINESS COMPUTER TRAINING INSTITUTE,SEATTLE,981337910,,,
5512,BUSINESS CAREER TRAINING INSTITUTE,FIFE,98424-250,,,
5513,Business Career Training Institute,Seattle,98188-2338,,,
5514,Business Career Training Institute,Vancouver,98684-6981,,,
5515,Business Career Training Institute,Beaverton,97008-6406,,,
5516,Business Career Training Institute,Tacoma,98409-6917,,,
5517,MTI COLLEGE-COLTON,SAN BERNARDINO,924083467,,,
5518,DENVER CAREER COLLEGE-COLORADO SPRINGS,COLORADO SPRINGS,80903-1506,,,
5519,Michigan College of Beauty-Troy,Troy,48083,,,
5520,LOCK HAVEN UNIVERSITY OF PENNSYLVANIA-CLEARFIELD,CLEARFIELD,16830,,,
5521,Ogle School Hair Skin Nails-Dallas,Dallas,75214-2389,,,
5522,ANOKA-RAMSEY COMMUNITY COLLEGE-CAMBRIDGE CAMPUS,Cambridge,55008,,,
5523,PIERRES SCHOOL OF COSMETOLOGY,Sanford,04073,,,
5524,PIERRES SCHOOL OF COSMETOLOGY,Caribou,04736,,,
5525,WESTERN SEMINARY-SAN JOSE,LOS GATOS,95032,,,
5526,Faust Institute of Cosmetology-Spirit Lake,Spirit Lake,51360,,,
5527,PERRYVILLE AREA CAREER AND TECHNOLOGY CENTER,PERRYVILLE,63775,,,
5528,Seattle Vocational Institute,Seattle,98144-2219,,,
5529,Baker College of Port Huron,Port Huron,48060,,,
5530,Empire Beauty School-Hyannis,Hyannis,02601,,,
5531,Brookstone College-Greensboro,Greensboro,27409-9545,,,
5532,Cheeks International Academy of Beauty Culture-Fort Collins,Loveland,80538,,,
5533,Cheeks International Academy of Beauty Culture-Greeley,Greeley,80631,,,
5534,Remington College-Colorado Springs Campus,Colorado Springs,80918-3401,,,
5535,Empire Beauty School-Arvada,Arvada,80003,,,
5536,Westwood College-Aurora Campus,Aurora,80011,,,
5537,Kaplan College-Denver,Thornton,80229,,,
5538,ITT Technical Institute-San Bernardino,San Bernardino,92408,,,
5539,Los Angeles ORT College-Van Nuys Campus,Van Nuys,91411,,,
5540,MTI College of Business and Technology,Houston,77029-1963,,,
5541,MOLER BEAUTY COLLEGE,GRETNA,70053,,,
5542,New England Culinary Institute at Essex,Essex Junction,05452,,,
5543,Texas School of Business-Southwest,Houston,77057,,,
5544,University of Phoenix-Puerto Rico,Guaynabo,00968-3028,,,
5545,John Jay Beauty College,Slidell,70458,,,
5546,KELSEY-JENNEY COLLEGE,SAN DIEGO,92126,,,
5547,Mt. Diablo Adult Education-Mt. Diablo USD,Concord,94518-1199,,,
5548,Royale College of Beauty,Temecula,92590,,,
5549,Westech College,Fontana,92335,,,
5550,Ascension College,Gonzales,70737,,,
5551,Academy of Hair Design-Pearl,Pearl,39208,,,
5552,King's College,Charlotte,28204,,,
5553,Vatterott College,Omaha,68144,,,
5554,AMERICAN BUSINESS COLLEGE,BAYAMON,00961-6322,,,
5555,International Junior College,San Juan,00909,,,
5556,Miller-Motte Technical College-Clarksville,Clarksville,37040,,,
5557,Genesis Career College-Lebanon,Lebanon,37087,,,
5558,Brightwood College-Dallas,Dallas,75234,,,
5559,Star College of Cosmetology 2,Tyler,75702-8214,,,
5560,Southwest Collegiate Institute for the Deaf,Big Spring,79720-7298,,,
5561,VIRGINIA SCHOOL OF TECHNOLOGY-SPRINGFIELD,SPRINGFIELD,22151,,,
5562,Fortis College-Richmond,Richmond,23230,,,
5563,STRAYER UNIVERSITY-WOODBRIDGE CAMPUS,WOODBRIDGE,22192,,,
5564,CRI Career Training,Seattle,98133-7500,,,
5565,Midwest College of Oriental Medicine-Racine,Racine,53403-9747,,,
5566,Hacienda La Puente Adult Education,La Puente,91746-0002,,,
5567,UNITED EDUCATION INSTITUTE-SAN DIEGO CAMPUS,SAN DIEGO,92101,,,
5568,UNITED EDUCATION INSTITUTE-HUNTINGTON PARK CAMPUS,HUNTINGTON PARK,90255,,,
5569,La Belle Beauty Academy,Miami,33144,,,
5570,Advanced Technical Centers,Miami,33122,,,
5571,Hawaii Community College,Hilo,96720-5096,,,
5572,Robert Fiance Beauty Schools-North Plainfield,North Plainfield,07060,,,
5573,Long Island Beauty School-Hauppauge,Hauppauge,11788,,,
5574,Buckeye Joint Vocational School,New Philadelphia,44663-9450,,,
5575,Greater Altoona Career & Technology Center,Altoona,16602-3616,,,
5576,Empire Beauty School-Philadelphia Broad St,Philadelphia,19145-4616,,,
5577,Northeastern Hospital School of Nursing,Philadelphia,19134,,,
5578,Upper Bucks County Area Vocational Technical School,Perkasie,18944,,,
5579,Central Texas Beauty College-Temple,Temple,76504-6948,,,
5580,Dance Theatre of Harlem Inc,New York,10031-1896,,,
5581,Erie 2 Chautauqua Cattaraugus BOCES-Practical Nursing Program,Angola,14006,,,
5582,JON LOUIS SCHOOL OF BEAUTY,JAMAICA,00000-0000,,,
5583,Empire Beauty School-Brooklyn,Brooklyn,11214,,,
5584,HUMPHREYS COLLEGE-SACRAMENTO GOLD RIVER,GOLD RIVER,95670,,,
5585,HUMPHREYS COLLEGE-MODESTO,MODESTO,95356-0532,,,
5586,Houston Training School-Gulfgate,Houston,77087,,,
5587,Harrison Career Institute-Philadelphia,Philadelphia,19103,,,
5588,Star Career Academy-Philadelphia,Philadelphia,19114-2206,,,
5589,Antonelli College-Hattiesburg,Hattiesburg,39401,,,
5590,Eastern New Mexico University-Ruidoso Campus,Ruidoso,88345,,,
5591,CASA LOMA COLLEGE-LOS ANGELES,LOS ANGELES,90008,,,
5592,Newbridge College-Santa Ana,Santa Ana,92705,,,
5593,Kaplan College-Stockton,Stockton,95207,,,
5594,The Bryman School of Arizona,Phoenix,85029,,,
5595,United Education Institute-Ontario,Ontario,91764-5574,,,
5596,United Education Institute-Encino,Encino,91316-1951,,,
5597,Acupuncture and Integrative Medicine College-Berkeley,Berkeley,94704,,,
5598,Estrella Mountain Community College,Avondale,85392-1000,,,
5599,Heartland Community College,Normal,61761-9446,,,
5600,Georgia Military College-Augusta Campus,Martinez,30907,,,
5601,Georgia Military College-Valdosta Campus,Valdosta,31605,,,
5602,Georgia Military College-Atlanta Campus,Fairburn,30213,,,
5603,Georgia Military College-Warner Robins Campus,Warner Robins,31093,,,
5604,University of the Potomac-Washington DC Campus,Washington,20005,,,
5605,Rabbi Jacob Joseph School,Edison,08817,,,
5606,Sanford-Brown Institute-Ft Lauderdale,Fort Lauderdale,33309,,,
5607,The Salon Professional Academy-Melbourne,Melbourne,32904,,,
5608,Fortis Institute-Scranton,Scranton,18509-2903,,,
5609,Milan Institute of Cosmetology-Amarillo,Amarillo,79103,,,
5610,Everglades University,Boca Raton,33431,,,
5611,SHIRLEY BAKER CAREER INSTITUTE,HOUSTON,77092,,,
5612,Seminar L'moros Bais Yaakov,Brooklyn,11219,,,
5613,BLANTON PEALE GRADUATE INSTITUTE,NEW YORK,10001,,,
5614,Herzing University-Winter Park,Winter Park,32792,,,
5615,CAPITAL UNIVERSITY-CLEVELAND CENTER,CLEVELAND,44115,,,
5616,COLORADO CHRISTIAN UNIVERSITY-FOOTHILLS CAMPUS,MORRISON,80465,,,
5617,Coral Ridge Nurses Assistant Training School Inc,Fort Lauderdale,33311,,,
5618,DETROIT BARBER COLLEGE INC,DEARBORN,48126,,,
5619,Fairview Beauty Academy,Fairview Park,44126-2214,,,
5620,Florida College of Natural Health-Pompano Beach,Pompano Beach,33064,,,
5621,National College-Nashville,Nashville,37211,,,
5622,GECAC Training Institute,Erie,16502,,,
5623,GOLDEN GATE UNIVERSITY-WALNUT CREEK,WALNUT CREEK,94596-3833,,,
5624,Houston Allied Health Careers Inc,Houston,77061-0000,,,
5625,Inner State Beauty School,Lyndhurst,44124-2406,,,
5626,MASSACHUSETTS CAREER DEVELOPMENT INSTITUTE INC,SPRINGFIELD,01109,,,
5627,Virginia College-Pensacola,Pensacola,32502-4650,,,
5628,Mid-EastCTC-Adult Education,Zanesville,43701,,,
5629,New York International Beauty School Ltd,New York,10018,,,
5630,Everest University-South Orlando,Orlando,32819,,,
5631,Polaris Career Center,Middleburg Heights,44130-3375,,,
5632,PRACTICAL NURSING PROGRAM,ERIE,16508,,,
5633,ROLLINS COLLEGE-BREVARD CAMPUS,WEST MELBOURNE,32904-1009,,,
5634,ASM Beauty World Academy,Davie,33314,,,
5635,The Salter School-Tewksbury Campus,Tewksbury,01876,,,
5636,Sanford-Brown College-Collinsville,Collinsville,62234-6108,,,
5637,School of Hair Design,Texarkana,75503,,,
5638,Sharps Academy of Hair Styling,Grand Blanc,48439,,,
5639,ICC Technical Institute,Houston,77004-2930,,,
5640,College of Health Care Professions-Northwest,Houston,77092,,,
5641,Fortis College-Houston,Houston,77082,,,
5642,Volunteer Beauty Academy-Madison,Madison,37115-2122,,,
5643,Watkins College of Art Design & Film,Nashville,37228,,,
5644,Chicago ORT Technical Institute,Skokie,60077,,,
5645,Alhambra Beauty College,Alhambra,91801,,,
5646,Asian-American International Beauty College,Westminster,92683,,,
5647,Avance Beauty College,San Diego,92154,,,
5648,CALIFORNIA INSTITUTE OF CUSTOMER ENGINEERING,VAN NUYS,91405-4629,,,
5649,CALIFORNIA INSTITUTE OF CUSTOMER ENGINEERING,IRVINE,92614-6406,,,
5650,Career Academy of Beauty,Anaheim,92801,,,
5651,Maric College-Lake Forest,Lake Forest,92630-8858,,,
5652,Copper Mountain Community College,Joshua Tree,92252,,,
5653,Escuelas Leicester,Los Angeles,90007,,,
5654,Lyles College of Beauty,Fresno,93711,,,
5655,GOLDEN GATE UNIVERSITY-LOS ANGELES,LOS ANGELES,90017-5418,,,
5656,Bristol University,Anaheim,92806-6198,,,
5657,Los Angeles Recording School,Hollywood,90028,,,
5658,UEI College-Fresno,Fresno,93726,,,
5659,Mt Sierra College,Monrovia,91016,,,
5660,Southern California Institute of Technology,Anaheim,92801-3758,,,
5661,KEIMYUNG BAYLO UNIVERSITY,LOS ANGELES,900573139,,,
5662,Summit College,Colton,92324,,,
5663,THE UNION INSTITUTE,SAN DIEGO,92108,,,
5664,TODAYS TRAINING CENTER,CUDAHY,90201,,,
5665,Yo San University of Traditional Chinese Medicine,Los Angeles,90066,,,
5666,ALADDIN BEAUTY COLLEGE 29,DALLAS,75226,,,
5667,ALADDIN BEAUTY COLLEGE 28,SAN ANGELO,76904,,,
5668,ALPHA BEAUTY SCHOOL-ANDERSON,ANDERSON,29624,,,
5669,ALPHA BEAUTY SCHOOL-ASHEVILLE,ASHEVILLE,28805,,,
5670,Baker University School of Professional and Graduate Studies,Overland Park,66210,,,
5671,Delta College Inc,Covington,70433-8947,,,
5672,Colorado Technical University-Sioux Falls,Sioux Falls,57108-2272,,,
5673,Jones College-Miami Campus,Miami,33176,,,
5674,Southwest University of Visual Arts-Albuquerque,Albuquerque,87110,,,
5675,Tri-State Cosmetology Institute,El Paso,79935,,,
5676,Widener University-Commonwealth Law School,Harrisburg,17110-9450,,,
5677,New Wave Hair Academy,Memphis,38128,,,
5678,Volunteer Beauty Academy-Nashville,Nashville,37209-3033,,,
5679,Frontier Community College,Fairfield,62837,,,
5680,Lincoln Trail College,Robinson,62454,,,
5681,Wabash Valley College,Mount Carmel,62863,,,
5682,COMPUTER-ED INSTITUTE-NORTH PROVIDENCE,NORTH PROVIDENCE,02904,,,
5683,Brookline College-Tempe,Tempe,85281,,,
