,INSTNM,CITY,ZIP,INSTURL,FEMALE_COMP_ORIG_YR4_RT,MALE_COMP_ORIG_YR4_RT
5040,Colorado School of Healing Arts,Lakewood,80226,,PrivacySuppressed,PrivacySuppressed
5041,Remington College-Colorado Springs Campus,Colorado Springs,80918-3401,,0.620182556,0.422222222
5042,Empire Beauty School-Arvada,Arvada,80003,,PrivacySuppressed,PrivacySuppressed
5043,Westwood College-Aurora Campus,Aurora,80011,,0.305010893,0.336797355
5044,Kaplan College-Denver,Thornton,80229,,0.677248677,0.619047619
5045,ITT Technical Institute-San Bernardino,San Bernardino,92408,,0.388888889,0.410714286
5046,Los Angeles ORT College-Van Nuys Campus,Van Nuys,91411,,0.092807425,0.091575092
5047,New England Culinary Institute at Essex,Essex Junction,05452,,0.73255814,0.73480663
5048,Texas School of Business-Southwest,Houston,77057,,0.626130653,0.490140845
5049,University of Phoenix-Puerto Rico,Guaynabo,00968-3028,,0.171719846,0.170782377
5050,Mt. Diablo Adult Education-Mt. Diablo USD,Concord,94518-1199,,PrivacySuppressed,PrivacySuppressed
5051,Royale College of Beauty,Temecula,92590,,PrivacySuppressed,PrivacySuppressed
5052,Westech College,Fontana,92335,,PrivacySuppressed,PrivacySuppressed
5053,Ascension College,Gonzales,70737,,PrivacySuppressed,PrivacySuppressed
5054,Greater Lowell Technical School,Tyngsboro,01879,,PrivacySuppressed,PrivacySuppressed
5055,Academy of Hair Design-Pearl,Pearl,39208,,PrivacySuppressed,PrivacySuppressed
5056,King's College,Charlotte,28204,,0.728813559,0.708333333
5057,Miller-Motte Technical College-Clarksville,Clarksville,37040,,0.377581121,0.349834984
5058,Genesis Career College-Lebanon,Lebanon,37087,,PrivacySuppressed,PrivacySuppressed
5059,Brightwood College-Dallas,Dallas,75234,,0.512254902,0.367924528
5060,Star College of Cosmetology 2,Tyler,75702-8214,,PrivacySuppressed,PrivacySuppressed
5061,Southwest Collegiate Institute for the Deaf,Big Spring,79720-7298,,0.204081633,0.110169492
5062,Fortis College-Richmond,Richmond,23230,,0.705167173,0.685185185
5063,Midwest College of Oriental Medicine-Racine,Racine,53403-9747,,PrivacySuppressed,PrivacySuppressed
5064,Hacienda La Puente Adult Education,La Puente,91746-0002,,PrivacySuppressed,PrivacySuppressed
5065,La Belle Beauty Academy,Miami,33144,,0.636363636,0.5
5066,Advanced Technical Centers,Miami,33122,,PrivacySuppressed,PrivacySuppressed
5067,Hawaii Community College,Hilo,96720-5096,,0.123134328,0.105263158
5068,Regency Beauty Institute-Winston-Salem,Winston-Salem,27103,,PrivacySuppressed,PrivacySuppressed
5069,Robert Fiance Beauty Schools-North Plainfield,North Plainfield,07060,,PrivacySuppressed,PrivacySuppressed
5070,Long Island Beauty School-Hauppauge,Hauppauge,11788,,PrivacySuppressed,PrivacySuppressed
5071,Buckeye Joint Vocational School,New Philadelphia,44663-9450,,PrivacySuppressed,PrivacySuppressed
5072,Sandusky Career Center,Sandusky,44870,,PrivacySuppressed,PrivacySuppressed
5073,Greater Altoona Career & Technology Center,Altoona,16602-3616,,0.285714286,0.535714286
5074,Northeastern Hospital School of Nursing,Philadelphia,19134,,PrivacySuppressed,PrivacySuppressed
5075,Central Texas Beauty College-Temple,Temple,76504-6948,,PrivacySuppressed,PrivacySuppressed
5076,Dance Theatre of Harlem Inc,New York,10031-1896,,PrivacySuppressed,PrivacySuppressed
5077,Erie 2 Chautauqua Cattaraugus BOCES-Practical Nursing Program,Angola,14006,,PrivacySuppressed,PrivacySuppressed
5078,Empire Beauty School-Brooklyn,Brooklyn,11214,,0.56010929,0.612612613
5079,Houston Training School-Gulfgate,Houston,77087,,PrivacySuppressed,PrivacySuppressed
5080,Star Career Academy-Philadelphia,Philadelphia,19114-2206,,0.533536585,0.607594937
5081,Antonelli College-Hattiesburg,Hattiesburg,39401,,0.395061728,0.333333333
5082,Eastern New Mexico University-Ruidoso Campus,Ruidoso,88345,,0.135761589,0.094867807
5083,Newbridge College-Santa Ana,Santa Ana,92705,,0.694339623,0.67816092
5084,Kaplan College-Stockton,Stockton,95207,,0.673234811,0.715789474
5085,The Bryman School of Arizona,Phoenix,85029,,0.464236111,0.380897583
5086,Beacon College,Leesburg,34748,,PrivacySuppressed,PrivacySuppressed
5087,Acupuncture and Integrative Medicine College-Berkeley,Berkeley,94704,,,
5088,Estrella Mountain Community College,Avondale,85392-1000,,PrivacySuppressed,PrivacySuppressed
5089,Heartland Community College,Normal,61761-9446,,0.046153846,0.054474708
5090,Georgia Military College-Augusta Campus,Martinez,30907,,0.040658277,0.039772727
5091,Georgia Military College-Valdosta Campus,Valdosta,31605,,0.040658277,0.039772727
5092,Georgia Military College-Atlanta Campus,Fairburn,30213,,0.040658277,0.039772727
5093,Georgia Military College-Warner Robins Campus,Warner Robins,31093,,0.040658277,0.039772727
5094,University of the Potomac-Washington DC Campus,Washington,20005,,PrivacySuppressed,PrivacySuppressed
5095,Rabbi Jacob Joseph School,Edison,08817,,PrivacySuppressed,PrivacySuppressed
5096,Sanford-Brown Institute-Ft Lauderdale,Fort Lauderdale,33309,,0.613853057,0.557983193
5097,The Salon Professional Academy-Melbourne,Melbourne,32904,,PrivacySuppressed,PrivacySuppressed
5098,Fortis Institute-Scranton,Scranton,18509-2903,,0.658450704,0.511627907
5099,Milan Institute of Cosmetology-Amarillo,Amarillo,79103,,PrivacySuppressed,PrivacySuppressed
5100,Everglades University,Boca Raton,33431,,0.564356436,0.482142857
5101,Audio Recording Technology Institute,Orlando,32811-7231,,PrivacySuppressed,PrivacySuppressed
5102,Seminar L'moros Bais Yaakov,Brooklyn,11219,,PrivacySuppressed,PrivacySuppressed
5103,Herzing University-Winter Park,Winter Park,32792,,0.370629371,0.206730769
5104,Coral Ridge Nurses Assistant Training School Inc,Fort Lauderdale,33311,,PrivacySuppressed,PrivacySuppressed
5105,Emil Fries Piano Hospital and Training Center,Vancouver,98661-4323,,PrivacySuppressed,PrivacySuppressed
5106,Fairview Beauty Academy,Fairview Park,44126-2214,,PrivacySuppressed,PrivacySuppressed
5107,Florida College of Natural Health-Pompano Beach,Pompano Beach,33064,,0.763779528,0.801204819
5108,National College-Nashville,Nashville,37211,,0.304093567,0.311688312
5109,College of Biblical Studies-Houston,Houston,77036-3211,,0.372881356,0.321428571
5110,Inner State Beauty School,Lyndhurst,44124-2406,,PrivacySuppressed,PrivacySuppressed
5111,Virginia College-Pensacola,Pensacola,32502-4650,,0.386109476,0.327601032
5112,Mid-EastCTC-Adult Education,Zanesville,43701,,PrivacySuppressed,PrivacySuppressed
5113,New York International Beauty School Ltd,New York,10018,,0.62055336,0.378378378
5114,Everest University-South Orlando,Orlando,32819,,0.218164344,0.151774786
5115,Polaris Career Center,Middleburg Heights,44130-3375,,PrivacySuppressed,PrivacySuppressed
5116,P&A Scholars Beauty School,Detroit,48204,,,
5117,Rensselaer BOCES-Practical Nursing Program,Troy,12180,,PrivacySuppressed,PrivacySuppressed
5118,ASM Beauty World Academy,Davie,33314,,PrivacySuppressed,PrivacySuppressed
5119,The Salter School-Tewksbury Campus,Tewksbury,01876,,0.591235632,0.421686747
5120,Sanford-Brown College-Collinsville,Collinsville,62234-6108,,0.433096927,0.272331155
5121,Sharps Academy of Hair Styling,Grand Blanc,48439,,PrivacySuppressed,PrivacySuppressed
5122,ICC Technical Institute,Houston,77004-2930,,PrivacySuppressed,PrivacySuppressed
5123,College of Health Care Professions-Northwest,Houston,77092,,0.579055442,0.579365079
5124,School of Professional Horticulture New York Botanical Garden,Bronx,10458-5126,,,
5125,Fortis College-Houston,Houston,77082,,0.574468085,0.653333333
5126,Volunteer Beauty Academy-Madison,Madison,37115-2122,,PrivacySuppressed,PrivacySuppressed
5127,Watkins College of Art Design & Film,Nashville,37228,,0.456521739,0.65625
5128,Chicago ORT Technical Institute,Skokie,60077,,0.092807425,0.091575092
5129,Alhambra Beauty College,Alhambra,91801,,PrivacySuppressed,PrivacySuppressed
5130,UEI College-Gardena,Gardena,90247,,,
5131,Asian-American International Beauty College,Westminster,92683,,PrivacySuppressed,PrivacySuppressed
5132,Avance Beauty College,San Diego,92154,,PrivacySuppressed,PrivacySuppressed
5133,Career Academy of Beauty,Anaheim,92801,,PrivacySuppressed,PrivacySuppressed
5134,Copper Mountain Community College,Joshua Tree,92252,,PrivacySuppressed,PrivacySuppressed
5135,Diversified Vocational College,Los Angeles,90017-1604,,PrivacySuppressed,PrivacySuppressed
5136,Bristol University,Anaheim,92806-6198,,PrivacySuppressed,PrivacySuppressed
5137,Los Angeles Recording School,Hollywood,90028,,0.754098361,0.832191781
5138,UEI College-Fresno,Fresno,93726,,0.632478633,0.555555556
5139,Mt Sierra College,Monrovia,91016,,0.152777778,0.15270936
5140,Wyotech-Long Beach,Long Beach,90810-3800,,0.666884817,0.633879781
5141,Santiago Canyon College,Orange,92869-4512,,PrivacySuppressed,PrivacySuppressed
5142,Southern California Institute of Technology,Anaheim,92801-3758,,0.299212598,0.319018405
5143,Soka University of America,Aliso Viejo,92656-8081,,PrivacySuppressed,PrivacySuppressed
5144,Summit College,Colton,92324,,0.718579235,0.664473684
5145,Advance Beauty College,Garden Grove,92843,,PrivacySuppressed,PrivacySuppressed
5146,Career Colleges of America,South Gate,90280,,0.608534323,0.572368421
5147,World Mission University,Los Angeles,90020,,,
5148,Yo San University of Traditional Chinese Medicine,Los Angeles,90066,,PrivacySuppressed,PrivacySuppressed
5149,Cannella School of Hair Design-Blue Island,Blue Island,60406-2130,,PrivacySuppressed,PrivacySuppressed
5150,Delta College Inc,Covington,70433-8947,,PrivacySuppressed,PrivacySuppressed
5151,Colorado Technical University-Sioux Falls,Sioux Falls,57108-2272,,0.375586855,0.385238908
5152,Jones College-Miami Campus,Miami,33176,,0.231481482,0.126582279
5153,Southwest University of Visual Arts-Albuquerque,Albuquerque,87110,,PrivacySuppressed,PrivacySuppressed
5154,Tri-State Cosmetology Institute,El Paso,79935,,PrivacySuppressed,PrivacySuppressed
5155,Widener University-Commonwealth Law School,Harrisburg,17110-9450,,0.589537223,0.467966574
5156,New Wave Hair Academy,Memphis,38128,,PrivacySuppressed,PrivacySuppressed
5157,Volunteer Beauty Academy-Nashville,Nashville,37209-3033,,PrivacySuppressed,PrivacySuppressed
5158,Frontier Community College,Fairfield,62837,,PrivacySuppressed,PrivacySuppressed
5159,Lincoln Trail College,Robinson,62454,,PrivacySuppressed,PrivacySuppressed
5160,Wabash Valley College,Mount Carmel,62863,,PrivacySuppressed,PrivacySuppressed
5161,Brookline College-Tempe,Tempe,85281,,0.62741652,0.539393939
5162,Baker College of Auburn Hills,Auburn Hills,48326,,0.144410116,0.093916125
5163,Baker College of Clinton Township,Clinton Township,48035,,0.144410116,0.093916125
5164,Inter American University of Puerto Rico-School of Optometry,Bayamon,00957,,0.191100324,0.104446309
5165,Schiller International University,Largo,33771,,PrivacySuppressed,PrivacySuppressed
5166,Vatterott College-Springfield,Springfield,65807,,0.509108341,0.556829035
5167,Vatterott College-Joplin,Joplin,64801,,0.509108341,0.556829035
5168,Vatterott College-Kansas City,Kansas City,64117,,0.509108341,0.556829035
5169,Coconino Community College,Flagstaff,86005-2701,,PrivacySuppressed,PrivacySuppressed
5170,Sanford-Brown College-Houston,Houston,77042,,0.613853057,0.557983193
5171,Sanford-Brown Institute-Jacksonville,Jacksonville,32256,,0.643181818,0.575
5172,Sanford-Brown College-Dallas,Dallas,75247-6103,,0.658666667,0.625
5173,Baker College of Cadillac,Cadillac,49601-9600,,0.144410116,0.093916125
5174,Sunbridge College,Spring Valley,10977,,,
5175,Emma's Beauty Academy-Juana Diaz,Juana Diaz,00795,,PrivacySuppressed,PrivacySuppressed
5176,Franklin Academy,Cleveland,37312-3862,,PrivacySuppressed,PrivacySuppressed
5177,Columbia Central University-Yauco,Yauco,00698,,PrivacySuppressed,PrivacySuppressed
5178,Pima Medical Institute-Denver,Denver,80221,,0.73248759,0.693057247
5179,Fortis College-Miami,Miami,33144,,0.588859416,0.530612245
5180,ASA College,Brooklyn,11201-9805,,0.421574023,0.290243902
5181,Ohio State School of Cosmetology-Columbus,Columbus,43207,,PrivacySuppressed,PrivacySuppressed
5182,Ohio State School of Cosmetology-Heath,Heath,43056,,PrivacySuppressed,PrivacySuppressed
5183,Nationwide Beauty Academy,Columbus,43228,,PrivacySuppressed,PrivacySuppressed
5184,Yeshivas Novominsk,Brooklyn,11204,,PrivacySuppressed,PrivacySuppressed
5185,Southern Careers Institute-Corpus Christi,Corpus Christi,78414,,0.486507937,0.48136646
5186,Kiamichi Technology Center-Stigler,Stigler,74462-9601,,PrivacySuppressed,PrivacySuppressed
5187,Rabbinical College of Ohr Shimon Yisroel,Brooklyn,11211,,PrivacySuppressed,PrivacySuppressed
5188,Carroll Community College,Westminster,21157,,PrivacySuppressed,PrivacySuppressed
5189,University of Phoenix-Southern Arizona Campus,Tucson,85711-4574,,0.171719846,0.170782377
5190,University of Phoenix-Colorado Campus,Lone Tree,80124-5453,,0.171719846,0.170782377
5191,University of Phoenix-New Mexico,Albuquerque,87113-1570,,0.171719846,0.170782377
5192,University of Phoenix-Bay Area Campus,San Jose,95134-1805,,0.171719846,0.170782377
5193,University of Phoenix-Southern California Campus,Costa Mesa,92626-3099,,0.171719846,0.170782377
5194,Galen College of Nursing-Tampa Bay,Saint Petersburg,33716,,0.623222749,0.725806452
5195,Galen College of Nursing-San Antonio,San Antonio,78229,,0.623222749,0.725806452
5196,Southeastern Beauty School-Columbus North Lumpkin,Columbus,31907,,PrivacySuppressed,PrivacySuppressed
5197,Southeastern Beauty School-Columbus Midtown,Columbus,31906,,PrivacySuppressed,PrivacySuppressed
5198,Sarasota School of Massage Therapy,Sarasota,34243,,PrivacySuppressed,PrivacySuppressed
5199,Westwood College-Dupage,Woodridge,60517,,0.378666667,0.347039474
5200,Wright Career College,Overland Park,66210-1616,,0.389808917,0.399239544
5201,Daymar College-Louisville,Louisville,40219,,0.35426009,0.278350516
5202,Sanford-Brown College-Hazelwood,Hazelwood,63042,,0.433096927,0.272331155
5203,Gibson Technical Center,Reeds Spring,65737,,PrivacySuppressed,PrivacySuppressed
5204,Schuyler Steuben Chemung Tioga Allegany BOCES,Elmira,14903,,PrivacySuppressed,PrivacySuppressed
5205,Delaware Chenango Madison Otsego BOCES-Practical Nursing Program,Norwich,13815-3554,,PrivacySuppressed,PrivacySuppressed
5206,DCI Career Institute,Monaca,15061,,PrivacySuppressed,PrivacySuppressed
5207,Central Susquehanna Intermediate Unit LPN Career,Lewisburg,17837,,PrivacySuppressed,PrivacySuppressed
5208,Myotherapy College of Utah,Salt Lake City,84115,,PrivacySuppressed,PrivacySuppressed
5209,Graham Webb International Academy of Hair,Arlington,22209-2131,,PrivacySuppressed,PrivacySuppressed
5210,City College-Gainesville,Gainesville,32607,,0.401129944,0.36329588
5211,Philadelphia School of Radiologic Technology,Philadelphia,19134-1095,,PrivacySuppressed,PrivacySuppressed
5212,Arizona State University-West,Glendale,85306,,0.471936298,0.415571535
5213,Connecticut Center for Massage Therapy-Westport,Westport,06880-4619,,0.846456693,0.808823529
5214,ITT Technical Institute-Jacksonville,Jacksonville,32256,,0.208955224,0.301258993
5215,G Skin & Beauty Institute,Oakbrook,60523,,PrivacySuppressed,PrivacySuppressed
5216,Mr John's School of Cosmetology & Nails,Urbana,61801,,PrivacySuppressed,PrivacySuppressed
5217,Cosmetology Training Center,Lafayette,70503,,PrivacySuppressed,PrivacySuppressed
5218,Stage One-The Hair School,Lake Charles,70605,,PrivacySuppressed,PrivacySuppressed
5219,Empire Beauty School-Malden,Malden,02148,,PrivacySuppressed,PrivacySuppressed
5220,Minnesota School of Business-Brooklyn Center,Brooklyn Center,55430,,0.226640159,0.199195171
5221,ITT Technical Institute-Omaha,Omaha,68114,,0.210144928,0.29787234
5222,Omaha School of Massage and Healthcare of Herzing University,Omaha,68127,,PrivacySuppressed,PrivacySuppressed
5223,Xenon International Academy-Omaha,Omaha,68127-3622,,PrivacySuppressed,PrivacySuppressed
5224,Esthetics Institute at Concord Academy,Concord,03301-4809,,PrivacySuppressed,PrivacySuppressed
5225,Capri Institute of Hair Design-Brick,Brick,08723,,PrivacySuppressed,PrivacySuppressed
5226,Capri Institute of Hair Design-Kenilworth,Kenilworth,07033,,PrivacySuppressed,PrivacySuppressed
5227,Capri Institute of Hair Design-Paramus,Paramus,07652,,PrivacySuppressed,PrivacySuppressed
5228,Orlo School of Hair Design and Cosmetology,Albany,12206,,PrivacySuppressed,PrivacySuppressed
5229,Delaware Area Career Center,Delaware,43015-8969,,PrivacySuppressed,PrivacySuppressed
5230,Eastland-Fairfield Career and Technical Schools,Groveport,43125-9236,,PrivacySuppressed,PrivacySuppressed
5231,Empire Beauty School-Cincinnati,Cincinnati,45239,,PrivacySuppressed,PrivacySuppressed
5232,Mahoning County Career and Technical Center,Canfield,44406-9710,,PrivacySuppressed,PrivacySuppressed
5233,Ohio Hi Point Joint Vocational School District,Bellefontaine,43311-9594,,PrivacySuppressed,PrivacySuppressed
5234,Pickaway Ross Joint Vocational School District,Chillicothe,45601-1038,,PrivacySuppressed,PrivacySuppressed
5235,Pioneer Career and Technology Center,Shelby,44875,,PrivacySuppressed,PrivacySuppressed
5236,Raphael's School of Beauty Culture Inc-Boardman,Boardman,44512,,PrivacySuppressed,PrivacySuppressed
5237,Scioto County Career Technical Center,Lucasville,45648-0766,,0.641509434,0.431034483
5238,Trumbull Career & Technical Center,Warren,44483,,PrivacySuppressed,PrivacySuppressed
5239,Northwest Technology Center-Fairview,Fairview,73737,,PrivacySuppressed,PrivacySuppressed
5240,Lake Erie College of Osteopathic Medicine,Erie,16509-1025,,PrivacySuppressed,PrivacySuppressed
5241,Northampton County Area Community College-Monroe,Tannersville,18372,,0.18685446,0.131768953
5242,Southern Methodist College,Orangeburg,29115-7367,,PrivacySuppressed,PrivacySuppressed
5243,University of Cosmetology Arts & Sciences-Harlingen,Harlingen,78550-5034,,PrivacySuppressed,PrivacySuppressed
5244,Gene Juarez Academy of Beauty-Federal Way,Federal Way,98003,,PrivacySuppressed,PrivacySuppressed
5245,Empire Beauty School-Appleton,Appleton,54914-4644,,PrivacySuppressed,PrivacySuppressed
5246,Empire Beauty School-Green Bay,Ashwaubenon,54304-4838,,PrivacySuppressed,PrivacySuppressed
5247,Beckley Beauty Academy,Beckley,25801,,PrivacySuppressed,PrivacySuppressed
5248,Warren County Career Center,Lebanon,45036-1099,,PrivacySuppressed,PrivacySuppressed
5249,Brown Mackie College-Fort Wayne,Fort Wayne,46805,,0.372623574,0.285714286
5250,B Street Design School of Internationl Hair Styling-Wichita,Wichita,67207,,PrivacySuppressed,PrivacySuppressed
5251,Paul Mitchell the School-Wichita,Wichita,67226-0000,,PrivacySuppressed,PrivacySuppressed
5252,Pinnacle Institute of Cosmetology,Mooresville,28115,,PrivacySuppressed,PrivacySuppressed
5253,Career Training Academy-Monroeville,Monroeville,15146,,PrivacySuppressed,PrivacySuppressed
5254,Southern Careers Institute-Pharr,Pharr,78577,,0.486507937,0.48136646
5255,Texas State Technical College-Marshall,Marshall,75672,,0.229411765,0.278125
5256,Aurora St. Luke's Medical Center-School of Radiologic Technology,Milwaukee,53207,,PrivacySuppressed,PrivacySuppressed
5257,Florida National University-Main Campus,Hialeah,33012,,0.312274368,0.298755187
5258,Georgia Institute of Cosmetology,Athens,30606-3152,,PrivacySuppressed,PrivacySuppressed
5259,Nouvelle Institute,Miami,33125,,PrivacySuppressed,PrivacySuppressed
5260,ITT Technical Institute-Fort Lauderdale,Fort Lauderdale,33328,,0.306772908,0.362126246
5261,Franklin Technology-MSSU,Joplin,64801-1595,,0.575757576,0.625
5262,Carson City Beauty Academy,Carson City,89701-7565,,PrivacySuppressed,PrivacySuppressed
5263,Professional Technical Institution Inc,Bayamon,00959,,PrivacySuppressed,PrivacySuppressed
5264,International City Beauty College,Warner Robins,31093-3631,,PrivacySuppressed,PrivacySuppressed
5265,Erikson Institute,Chicago,60654-4510,,PrivacySuppressed,PrivacySuppressed
5266,Star Technical Institute-Upper Darby,Upper Darby,19082,,0.587570622,0.380952381
5267,South Texas College,McAllen,78502-9701,,PrivacySuppressed,PrivacySuppressed
5268,Pima Medical Institute-Mesa,Mesa,85202,,,
5269,Lincoln College of New England-Suffield,Suffield,06078,,,
5270,Lorain County Joint Vocational School District,Oberlin,44074,,PrivacySuppressed,PrivacySuppressed
5271,Roger Williams University School of Law,Bristol,02809-5171,,0.453539823,0.484931507
5272,Everest Institute-Kendall,Miami,33186,,0.733688415,0.701492537
5273,California State University-Monterey Bay,Seaside,93955-8001,,0.327935223,0.317073171
5274,Sanford-Brown College-St Peters,Saint Peters,63376,,0.433096927,0.272331155
5275,Colorado Technical University-Kansas City,North Kansas City,64116,,0.375586855,0.385238908
5276,Heald College-Salinas,Salinas,93906,,0.187265918,0.104166667
5277,Heritage College-Oklahoma City,Oklahoma City,73149,,0.628472222,0.617391304
5278,Ann Arbor Institute of Massage Therapy,Ann Arbor,48103,,PrivacySuppressed,PrivacySuppressed
5279,Brown Mackie College-Atlanta,Atlanta,30319,,0.411764706,0.368421053
5280,Bryant & Stratton College-Henrietta,Rochester,14623,,0.183040331,0.10212766
5281,Argosy University-The Art Institute of California-Hollywood,North Hollywood,91601,,0.469273743,0.358974359
5282,Sage College,Moreno Valley,92557-6720,,PrivacySuppressed,PrivacySuppressed
5283,Anthem College-Denver,Aurora,80011,,0.464236111,0.380897583
5284,Lincoln Technical Institute-Hartford,Hartford,06105,,0.736434109,0.736526946
5285,Ohio Media School-Valley View,Valley View,44125-4220,,0.770642202,0.798816568
5286,EINE Inc,Tewksbury,01876,,PrivacySuppressed,PrivacySuppressed
5287,Laurus Technical Institute,Decatur,30030,,0.806451613,0.757142857
5288,Illinois School of Health Careers-Chicago Campus,Chicago,60603,,0.761643836,0.784313726
5289,Marian Health Careers Center-Los Angeles Campus,Los Angeles,90010,,0.6375,0.487179487
5290,Cleveland Clinic Health System-School of Diagnostic Imaging,Euclid,44119,,PrivacySuppressed,PrivacySuppressed
5291,National Institute of Massotherapy,Akron,44319-2100,,PrivacySuppressed,PrivacySuppressed
5292,Academy for Nursing and Health Occupations,West Palm Beach,33417,,PrivacySuppressed,PrivacySuppressed
5293,Shawsheen Valley School of Practical Nursing,Billerica,01821-5499,,PrivacySuppressed,PrivacySuppressed
5294,Shear Ego International School of Hair Design,Rochester,14617,,PrivacySuppressed,PrivacySuppressed
5295,Remington College-Memphis Campus,Memphis,38132,,0.550145349,0.484042553
5296,Fayette Institute of Technology,Oak Hill,25901,,PrivacySuppressed,PrivacySuppressed
5297,American Broadcasting School-Tulsa,Tulsa,74133,,0.717948718,0.718954248
5298,Professional Beauty School,Yakima,98902,,PrivacySuppressed,PrivacySuppressed
5299,Capella University,Minneapolis,55402-3389,,0.220489978,0.232608696
5300,College of Menominee Nation,Keshena,54135-1179,,PrivacySuppressed,PrivacySuppressed
5301,Leech Lake Tribal College,Cass Lake,56633,,PrivacySuppressed,PrivacySuppressed
5302,Anthem College-Sacramento,Sacramento,95827,,0.497703549,0.482784431
5303,Southwest Acupuncture College-Albuquerque,Albuquerque,87109,,PrivacySuppressed,PrivacySuppressed
5304,Spartan College of Aeronautics & Technology,Inglewood,90301-2904,,0.333333333,0.614537445
5305,Cascade College,Portland,97216-1515,,0.412213741,0.306772908
5306,Stone Academy-Waterbury,Waterbury,06705,,0.179393939,0.054347826
5307,East San Gabriel Valley Regional Occupational Program,West Covina,91790,,,
5308,Yukon Beauty College Inc,Yukon,73099,,PrivacySuppressed,PrivacySuppressed
5309,ITT Technical Institute-Little Rock,Little Rock,72211,,0.265625,0.367346939
5310,ITT Technical Institute-Oxnard,Oxnard,93036,,0.245614035,0.336148649
5311,ITT Technical Institute-Louisville,Louisville,40216,,0.239130435,0.325335215
5312,ITT Technical Institute-Greenville,Greenville,29615,,0.224924012,0.306818182
5313,ITT Technical Institute-Cordova,Cordova,38016,,0.210144928,0.29787234
5314,Cairn University-Wisconsin Wilderness,Cable,54821,,0.468531469,0.390977444
5315,Toni & Guy Hairdressing Academy-Atlanta,Marietta,30062,,PrivacySuppressed,PrivacySuppressed
5316,Mitchell's Hair Styling Academy-Raleigh,Raleigh,27606,,PrivacySuppressed,PrivacySuppressed
5317,Everest College-Fife,Fife,98424,,0.79223301,0.693877551
5318,Salon Academy,Coldwater,49036,,PrivacySuppressed,PrivacySuppressed
5319,Artistic Academy of Hair Design,Morris Plains,07950,,PrivacySuppressed,PrivacySuppressed
5320,Motoring Technical Training Institute,Seekonk,02771,,0.722222222,0.834482759
5321,Baker College of Jackson,Jackson,49202-1290,,0.144410116,0.093916125
5322,Phagans Newport Academy of Cosmetology Careers,Newport,97365,,PrivacySuppressed,PrivacySuppressed
5323,Mech-Tech College,Caguas,00725-0000,,PrivacySuppressed,PrivacySuppressed
5324,Baldwin Beauty School-North Austin,Austin,78757-7068,,PrivacySuppressed,PrivacySuppressed
5325,ITT Technical Institute-Everett,Everett,98203,,0.296296296,0.347945206
5326,Jean Madeline Aveda Institute,Philadelphia,19147,,PrivacySuppressed,PrivacySuppressed
5327,Stillwater Beauty Academy,Stillwater,74075,,PrivacySuppressed,PrivacySuppressed
5328,ITT Technical Institute-Bessemer,Bessemer,35022,,0.225071225,0.320692498
5329,ITT Technical Institute-Orland Park,Orland Park,60467,,0.476190476,0.474048443
5330,Pacific College of Oriental Medicine-New York,New York,10038,,PrivacySuppressed,PrivacySuppressed
5331,Baker College Center for Graduate Studies,Flint,48507,,0.144410116,0.093916125
5332,Johnson & Wales University-North Miami,North Miami,33181,,0.46492986,0.423487545
5333,ITT Technical Institute-Pittsburgh,Pittsburgh,15205,,0.401129944,0.444010417
5334,Harrison College-Indianapolis East,Indianapolis,46239,,0.363812288,0.268817204
5335,Trine University-Regional/Non-Traditional Campuses,Fort Wayne,46825,,0.404255319,0.411552347
5336,Pennsylvania Highlands Community College,Johnstown,15904-2949,,0.224806202,0.125786164
5337,Nevada Career Institute,Las Vegas,89130,,0.709677419,0.654255319
5338,Phillips Theological Seminary,Tulsa,74116-5612,,,
5339,Empire Beauty School-Hanover,Hanover,17331,,PrivacySuppressed,PrivacySuppressed
5340,Industrial Management Training Institute,Waterbury,06706,,PrivacySuppressed,PrivacySuppressed
5341,Faris Technical Institute Inc,Nederland,77627-3829,,PrivacySuppressed,PrivacySuppressed
5342,Four-D College,Colton,92324,,0.413127413,0.411764706
5343,Allen School-Jamaica,Jamaica,11432,,0.757,0.661870504
5344,Premiere Career College,Irwindale,91706-3746,,0.656,0.537037037
5345,Tennessee Academy of Cosmetology-Stage Road,Memphis,38133,,PrivacySuppressed,PrivacySuppressed
5346,The University of Texas MD Anderson Cancer Center,Houston,77030-4009,,PrivacySuppressed,PrivacySuppressed
5347,University of Phoenix-Las Vegas Campus,Las Vegas,89135-3047,,0.171719846,0.170782377
5348,Carousel Beauty College-Springfield,Springfield,45504,,PrivacySuppressed,PrivacySuppressed
5349,Carousel Beauty College-Kettering,Kettering,45420,,PrivacySuppressed,PrivacySuppressed
5350,Estes Institute of Cosmetology Arts and Science,Visalia,93291,,PrivacySuppressed,PrivacySuppressed
5351,Baldwin Park Adult & Community Education,Baldwin Park,91706-4221,,PrivacySuppressed,PrivacySuppressed
5352,Ventura Adult and Continuing Education,Ventura,93003-0000,,0.53125,0.528301887
5353,Marinello Schools of Beauty-Sacramento,Sacramento,95841,,PrivacySuppressed,PrivacySuppressed
5354,E C Goodwin Technical High School,New Britain,06053,,PrivacySuppressed,PrivacySuppressed
5355,J M Wright Regional Vocational Technical School,Stamford,06904,,PrivacySuppressed,PrivacySuppressed
5356,Albert I Prince Technical High School,Hartford,06106,,PrivacySuppressed,PrivacySuppressed
