,INSTNM,CITY,ZIP,INSTURL,FEMALE_COMP_ORIG_YR4_RT,MALE_COMP_ORIG_YR4_RT
5880,Hampton Roads School of Technology,Norfolk,23509,,0.203125,0.25
5881,Platt College-Lawton,Lawton,73501,,PrivacySuppressed,PrivacySuppressed
5882,Southeastern College-West Palm Beach,West Palm Beach,33411,,0.535123967,0.433691756
5883,Ottawa University-Milwaukee,Brookfield,53005,,0.33192389,0.205047319
5884,Argosy University-Tampa,Tampa,33607,,0.623376623,0.475
5885,BEE JAYS ACADEMY,BATESVILLE,72501,,PrivacySuppressed,PrivacySuppressed
5886,The Illinois Institute of Art-Schaumburg,Schaumburg,60173-4913,,0.421487603,0.332677165
5887,NORTH COUNTY TECHNICAL SPECIAL SCHOOL DIST-SOUTH,SUNSET HILLS,63127,,PrivacySuppressed,PrivacySuppressed
5888,NORTH COUNTY TECHNICAL SPECIAL SCHOOL DIST-WEST,CHESTERFIELD,63017,,PrivacySuppressed,PrivacySuppressed
5889,Cambria-Rowe Business College-Indiana,Indiana,15701,,PrivacySuppressed,PrivacySuppressed
5890,American Institute of Medical-Dental Technology,St George,84770-2576,,0.738255034,0.72972973
5891,KEISER COLLEGE-DAYTONA,DAYTONA BEACH,32114,,0.41038961,0.418960245
5892,Klamath Community College,Klamath Falls,97603-7121,,PrivacySuppressed,PrivacySuppressed
5893,The Art Institute of Phoenix,Phoenix,85021-2859,,0.395380435,0.349344978
5894,Academia Vocational Del Turabo,Caguas,00725,,PrivacySuppressed,PrivacySuppressed
5895,Aerosim Flight Academy,Sanford,32773,,PrivacySuppressed,PrivacySuppressed
5896,JPS Institute for Health Career Development,Fort  Worth,76119,,PrivacySuppressed,PrivacySuppressed
5897,Michigan Theological Seminary,Plymouth,48170,,PrivacySuppressed,PrivacySuppressed
5898,American College of Acupuncture and Oriental Med,Houston,77063-4104,,PrivacySuppressed,PrivacySuppressed
5899,AOMA Graduate School of Integrative Medicine,Austin,78745,,,
5900,Arlington Medical Institute,Arlington,76006-2317,,PrivacySuppressed,PrivacySuppressed
5901,Urban College of Boston,Boston,02111-1093,,PrivacySuppressed,PrivacySuppressed
5902,American College of Medical Technology,Gardena,90248-1611,,0.395061728,0.372093023
5903,ITT Technical Institute-Henderson,Henderson,89074,,0.315270936,0.400651466
5904,Anthem College-Minnesota,Saint Louis Park,55416,,0.574568289,0.591137124
5905,Colorado Technical University-Greenwood Village,Aurora,80014,,0.147058824,0.133550489
5906,Branford Hall Career Institute-Windsor Campus,Windsor,06095,,0.54109589,0.579741379
5907,Trine University-South Bend Regional Campus,Mishawaka,46545,,0.380645161,0.438016529
5908,Heald College-Portland,Portland,97218-2852,,0.330808081,0.36080402
5909,Golf Academy of America-Orlando,Apopka,32703,,0.769662921,0.802030457
5910,Golf Academy of America-Phoenix,Chandler,85225,,0.769662921,0.802030457
5911,Everest College-Merrillville,Merrillville,46410,,0.580246914,0.737430168
5912,Strayer University-Maryland,Suitland,20746,,0.180625,0.186108638
5913,Empire Beauty School-Bordentown,Bordentown,08505,,0.565789474,0.6
5914,Empire Beauty School-Monroeville,Monroeville,15146-2229,,PrivacySuppressed,PrivacySuppressed
5915,Southern Careers Institute-San Antonio,San Antonio,78221,,0.471990465,0.45472837
5916,Virginia School of Massage,Charlottesville,22901,,PrivacySuppressed,PrivacySuppressed
5917,ITT Technical Institute-Hialeah,Hialeah,33015,,0.444444444,0.441860465
5918,CET-Sacramento,Sacramento,95828,,0.137795276,0.121765601
5919,ITT Technical Institute-Harrisburg,Harrisburg,17111,,0.311977716,0.358567775
5920,ITT Technical Institute-Tarentum,Tarentum,15084,,0.480392157,0.439144737
5921,ITT Technical Institute-Norwood,Norwood,45212,,0.29296875,0.372745491
5922,ITT Technical Institute-Strongsville,Strongsville,44136,,0.382608696,0.37007874
5923,Prism Career Institute-West Atlantic City,West  Atlantic City,08232,,0.674157303,0.732824428
5924,Everest Institute-Marietta,Marietta,30067,,0.412121212,0.367816092
5925,The Creative Center,Omaha,68164,,PrivacySuppressed,PrivacySuppressed
5926,Moberly Area Technical Center,Moberly,65270,,PrivacySuppressed,PrivacySuppressed
5927,Studio Jewelers,New York,10016-4112,,PrivacySuppressed,PrivacySuppressed
5928,Praxis Institute,Miami,33135,,0.59375,0.584615385
5929,American College of Traditional Chinese Medicine,San Francisco,94107,,,
5930,Atlantic County Vocational Technical School,Mays Landing,08330,,PrivacySuppressed,PrivacySuppressed
5931,Herndon Career Center,Raytown,64138-2695,,PrivacySuppressed,PrivacySuppressed
5932,San Juan Bautista School of Medicine,Caguas,00725-4968,,,
5933,Texas Health and Science University,Austin,78704,,PrivacySuppressed,PrivacySuppressed
5934,Carver Career Center,Charleston,25306-6397,,PrivacySuppressed,PrivacySuppressed
5935,New Hampshire Institute of Art,Manchester,03104-4858,,,
5936,StenoTech Career Institute-Fairfield,Piscataway,08854-3756,,PrivacySuppressed,PrivacySuppressed
5937,Cayuga Onondaga BOCES-Practical Nursing Program,Auburn,13021,,PrivacySuppressed,PrivacySuppressed
5938,Clearfield County Career and Technology Center,Clearfield,16830,,PrivacySuppressed,PrivacySuppressed
5939,Cleveland Municipal School District Adult and Continuing Education,Cleveland,44102,,PrivacySuppressed,PrivacySuppressed
5940,Colegio de Cinematografia Artes y Television,Bayamon,00961,,PrivacySuppressed,PrivacySuppressed
5941,Conway School of Practical Nursing,Conway,29528-6005,,PrivacySuppressed,PrivacySuppressed
5942,Delaware County Technical School-Practical Nursing Program,Broomall,19008,,PrivacySuppressed,PrivacySuppressed
5943,Everest College-Torrance,Torrance,90501,,PrivacySuppressed,PrivacySuppressed
5944,The Institute for Health Education,Jersey City,07306,,PrivacySuppressed,PrivacySuppressed
5945,Mid-Del Technology Center,Midwest City,73110-4825,,PrivacySuppressed,PrivacySuppressed
5946,The Youngstown College of Massotherapy,Struthers,44471-2321,,PrivacySuppressed,PrivacySuppressed
5947,New York Institute of Massage Inc,Williamsville,14221,,PrivacySuppressed,PrivacySuppressed
5948,Jolie Hair and Beauty Academy-Ludlow,Ludlow,01056,,PrivacySuppressed,PrivacySuppressed
5949,Dutchess BOCES-Practical Nursing Program,Poughkeepsie,12601-6599,,PrivacySuppressed,PrivacySuppressed
5950,Escuela Tecnica de Electricidad,Ponce,00730-4875,,PrivacySuppressed,PrivacySuppressed
5951,Institute of Technology,Clovis,93612,,0.602836879,0.557522124
5952,Garnet Career Center,Charleston,25301,,PrivacySuppressed,PrivacySuppressed
5953,Brooklyn Institute of Business Technology,Brooklyn,11201,,PrivacySuppressed,PrivacySuppressed
5954,Genesee Valley BOCES-Practical Nursing Program,Batavia,14020,,PrivacySuppressed,PrivacySuppressed
5955,The Colorado Center for Medical Laboratory Science,Denver,80218-1281,,PrivacySuppressed,PrivacySuppressed
5956,Henrico County-Saint Marys Hospital School of Practical Nursing,Henrico,23294,,PrivacySuppressed,PrivacySuppressed
5957,Herkimer County BOCES-Practical Nursing Program,Ilion,13357,,PrivacySuppressed,PrivacySuppressed
5958,International Beauty College,Garland,75040-3294,,PrivacySuppressed,PrivacySuppressed
5959,Dewey University-Hato Rey,Hato Rey,00910-9538,,PrivacySuppressed,PrivacySuppressed
5960,Cape Coral Technical College,Cape Coral,33993-2479,,PrivacySuppressed,PrivacySuppressed
5961,Dolphin Technical Institute,Beaumont,77703,,PrivacySuppressed,PrivacySuppressed
5962,Massachusetts General Hospital Dietetic Internship,Boston,02114-2696,,,
5963,Mercy Hospital School of Nursing,Pittsburgh,15219-5166,,PrivacySuppressed,PrivacySuppressed
5964,American Beauty Academy,Wheaton,20902-1911,,PrivacySuppressed,PrivacySuppressed
5965,New Directions Hair Academy,Brentwood,37027-2903,,PrivacySuppressed,PrivacySuppressed
5966,Northland Career Center,Platte City,64079,,PrivacySuppressed,PrivacySuppressed
5967,Ocean County Vocational-Technical School,Toms River,08753,,0.384615385,0.448979592
5968,Putnam Westchester BOCES-Practical Nursing Program,Yorktown Heights,10598-4399,,PrivacySuppressed,PrivacySuppressed
5969,New England School of Radiologic Technology,Rutland,05701,,PrivacySuppressed,PrivacySuppressed
5970,Springfield Clark County Joint Vocational School,Springfield,45505,,PrivacySuppressed,PrivacySuppressed
5971,Sullivan County BOCES-Practical Nursing Program,Liberty,12754,,PrivacySuppressed,PrivacySuppressed
5972,Brightwood College-San Antonio-Ingram,San Antonio,78238,,0.61691023,0.636923077
5973,Trinity College of Puerto Rico,Ponce,00716-1111,,PrivacySuppressed,PrivacySuppressed
5974,Virginia Sewing Machines and School Center,Los Angeles,90015-4001,,PrivacySuppressed,PrivacySuppressed
5975,Vogue Beauty and Barber School,Hiram,30141-2226,,PrivacySuppressed,PrivacySuppressed
5976,West Virginia Rehabilitation Center,Institute,25112-1004,,PrivacySuppressed,PrivacySuppressed
5977,Yeshiva of the Telshe Alumni,Riverdale,10471,,PrivacySuppressed,PrivacySuppressed
5978,SW SCHOOL OF BUSINESS AND TECH CAREERS-DEL RIO,DEL RIO,78840-5865,,PrivacySuppressed,PrivacySuppressed
5979,AMERICAN BEAUTY ACADEMY,PHILADELPHIA,19135,,PrivacySuppressed,PrivacySuppressed
5980,Northeast Technology Center-Kansas,Kansas,74347,,PrivacySuppressed,PrivacySuppressed
5981,Center of Advanced Therapeutics,Denver,80210,,PrivacySuppressed,PrivacySuppressed
5982,Gamla College,Brooklyn,11230,,PrivacySuppressed,PrivacySuppressed
5983,Kenneth Shuler School of Cosmetology-Rock Hill,Rock Hill,29730,,PrivacySuppressed,PrivacySuppressed
5984,DeVry College of New York,New York,10016-5267,,0.166062802,0.176231803
5985,DeVry University-Indiana,Indianapolis,46240-2158,,PrivacySuppressed,PrivacySuppressed
5986,University of Phoenix-Washington,Tukwila,98188-8553,,0.174104463,0.171655674
5987,University of Phoenix-Central Florida Campus,Orlando,32819-9075,,0.174104463,0.171655674
5988,University of Phoenix-Oregon,Tigard,97223-8328,,0.174104463,0.171655674
5989,CET-El Paso,El Paso,79907,,0.137795276,0.121765601
5990,BCRI Career Training,Boise,83709,,0.25308642,0.450450451
5991,Maric College-Carson,Carson,90746,,0.670157068,0.714675148
5992,Brightwood College-Riverside,Riverside,92507-0000,,0.670157068,0.714675148
5993,Maric College-Los Angeles,Los Angeles,90010,,0.670157068,0.714675148
5994,Appalachian School of Law,Grundy,24614-2825,,,
5995,LIU Hudson at Westchester,Purchase,10577,,0.134960517,0.090040928
5996,Platt College-Ontario,Ontario,91764,,0.695833333,0.613981763
5997,MANHATTAN BEAUTY SCHOOL,TAMPA,33612,,PrivacySuppressed,PrivacySuppressed
5998,COOPER CAREER INSTITUTE,VIRGINIA BEACH,23462-655,,0.418867925,0.304878049
5999,Delaware College of Art and Design,Wilmington,19801-3007,,0.61971831,0.4
6000,Argosy University-The Art Institute of California-Los Angeles,Santa Monica,90405-3035,,0.403654485,0.429553265
6001,American University of Health Sciences,Signal Hill,90755-3612,,PrivacySuppressed,PrivacySuppressed
6002,Career Networks Institute,Orange,92868-4710,,PrivacySuppressed,PrivacySuppressed
6003,Monty Tech,Fitchburg,01420,,PrivacySuppressed,PrivacySuppressed
6004,Okaloosa Technical College,Fort Walton Beach,32547,,PrivacySuppressed,PrivacySuppressed
6005,Lincoln Technical Institute-Lincoln,Lincoln,02865,,0.614035088,0.67948718
6006,Wayne County Schools Career Center,Smithville,44677,,PrivacySuppressed,PrivacySuppressed
6007,Baystate Medical Center Midwifery Education Prog,Springfield,01199,,PrivacySuppressed,PrivacySuppressed
6008,Blessing Hospital School of Medical Laboratory Technology,Quincy,62305-7005,,PrivacySuppressed,PrivacySuppressed
6009,Carolinas College of Health Sciences,Charlotte,28203-2861,,PrivacySuppressed,PrivacySuppressed
6010,Lester E Cox Medical Center-School of Medical Technology,Springfield,65807-5210,,PrivacySuppressed,PrivacySuppressed
6011,Nnps Rrmc School of Practical Nursing,Newport News,23601,,PrivacySuppressed,PrivacySuppressed
6012,Western Governors University,Salt Lake City,84107,,PrivacySuppressed,PrivacySuppressed
6013,Santa Barbara Business College-Ventura,Ventura,93003,,0.5,0.671428571
6014,Herzing University-Kenner,Kenner,70062,,0.272413793,0.315254237
6015,Spencerian College-Lexington,Lexington,40504,,0.102425876,0.074324324
6016,Florida Gulf Coast University,Fort Myers,33965-6565,,0.132352941,0.147727273
6017,Seacoast Career Schools-Sanford Campus,Sanford,04073,,PrivacySuppressed,PrivacySuppressed
6018,Little Priest Tribal College,Winnebago,68071-0270,,PrivacySuppressed,PrivacySuppressed
6019,National Labor College,Silver Spring,20903-1706,,PrivacySuppressed,PrivacySuppressed
6020,ITT Technical Institute-Richardson,Richardson,75080,,0.27607362,0.269798658
6021,Rogies School of Beauty Culture-Caguas,Caguas,00726,,PrivacySuppressed,PrivacySuppressed
6022,HRDE-Stanley Technical Institute-Parkersburg,Parkersburg,26101,,PrivacySuppressed,PrivacySuppressed
6023,Pima Medical Institute-Chula Vista,Chula Vista,91910,,0.6,0.594047619
6024,Lincoln College of Technology-Marietta,Marietta,30067,,0.614035088,0.67948718
6025,Academy of Hair Design-Lufkin,Lufkin,75904,,PrivacySuppressed,PrivacySuppressed
6026,Academy of Hair Design-Beaumont,Beaumont,77701-4650,,PrivacySuppressed,PrivacySuppressed
6027,Anson College of Cosmetology,Wadesboro,28170-2147,,PrivacySuppressed,PrivacySuppressed
6028,Baltimore School of Massage-Linthicum,Linthicum,21090,,PrivacySuppressed,PrivacySuppressed
6029,Charter College-Canyon Country,Canyon Country,91351,,PrivacySuppressed,PrivacySuppressed
6030,David Demuth Institute of Cosmetology,Richmond,47374-4101,,PrivacySuppressed,PrivacySuppressed
6031,Toni & Guy Hairdressing Academy-Worcester,Worcester,01605-2213,,PrivacySuppressed,PrivacySuppressed
6032,Ivory Dental Technology College,Westminster,92683,,PrivacySuppressed,PrivacySuppressed
6033,Northwest HVAC/R Training Center,Spokane,99207,,PrivacySuppressed,PrivacySuppressed
6034,Elite Beauty College,Westminster,92683,,PrivacySuppressed,PrivacySuppressed
6035,L T International Beauty School,Philadelphia,19130,,PrivacySuppressed,PrivacySuppressed
6036,Business Skills Institute,Evanston,82930,,PrivacySuppressed,PrivacySuppressed
6037,Michigan Jewish Institute,W Bloomfield,48322-3032,,PrivacySuppressed,PrivacySuppressed
6038,Myotherapy Institute,Lincoln,68506,,PrivacySuppressed,PrivacySuppressed
6039,Florida College of Integrative Medicine,Orlando,32809-5721,,PrivacySuppressed,PrivacySuppressed
6040,New Professions Technical Institute,Miami,33134,,PrivacySuppressed,PrivacySuppressed
6041,Strand College of Hair Design,Myrtle Beach,29572,,PrivacySuppressed,PrivacySuppressed
6042,Cosmetology Career Institute,Greenville,75402,,PrivacySuppressed,PrivacySuppressed
6043,Branford Hall Career Institute-Southington Campus,Southington,06489,,0.54109589,0.579741379
6044,City College-Miami,Miami,33156,,0.345211581,0.338181818
6045,ITT Technical Institute-Arnold,Arnold,63010,,0.344444444,0.354978355
6046,ITT Technical Institute-Oak Brook,Oak Brook,60523,,0.359477124,0.435770751
6047,ITT Technical Institute-Albany,Albany,12205,,0.252336449,0.277966102
6048,ITT Technical Institute-Liverpool,Liverpool,13088-6651,,0.308457711,0.373417722
6049,Ilisagvik College,Barrow,99723,,PrivacySuppressed,PrivacySuppressed
6050,INTERNATIONAL BUSINESS SCHOOL-MIDLAND,MIDLAND,79703,,0.370879121,0.272321429
6051,The Community College of Baltimore County,Baltimore,21237,,PrivacySuppressed,PrivacySuppressed
6052,Golf Academy of America-Myrtle Beach,Myrtle Beach,29579,,0.769662921,0.802030457
6053,STRAYER UNIVERSITY-HENRICO CAMPUS,GLEN ALLEN,23059,,0.180625,0.186108638
6054,Florida Coastal School of Law,Jacksonville,32256,,,
6055,White Earth Tribal and Community College,Mahnomen,56557,,0.281009879,0.276570048
6056,PIERRES SCHOOL OF COSMETOLOGY,BANGOR,04401,,PrivacySuppressed,PrivacySuppressed
6057,Centura College-North Charleston,North Charleston,29406-9235,,PrivacySuppressed,PrivacySuppressed
6058,Blue Cliff College-Metairie,Metairie,70002-5714,,PrivacySuppressed,PrivacySuppressed
6059,Creative Images Institute of Cosmetology-North Dayton,Dayton,45414,,PrivacySuppressed,PrivacySuppressed
6060,CSC Institute,Philadelphia,19152,,0.233962264,0.424
6061,Dewey University-Carolina,Carolina,00986,,PrivacySuppressed,PrivacySuppressed
6062,University of Phoenix-South Florida Campus,Miramar,33027-4145,,0.174104463,0.171655674
6063,University of Phoenix-North Florida Campus,Jacksonville,32216-0959,,0.174104463,0.171655674
6064,University of Phoenix-West Florida Campus,Temple Terrace,33637-1920,,0.174104463,0.171655674
6065,University of Phoenix-Maryland,Columbia,21045-5423,,0.174104463,0.171655674
6066,University of Phoenix-Oklahoma City Campus,Oklahoma City,73116-8244,,0.174104463,0.171655674
6067,University of Phoenix-Tulsa Campus,Tulsa,74134-1412,,0.174104463,0.171655674
6068,Arkansas Career Training Institute,Hot Springs,71901-4195,,PrivacySuppressed,PrivacySuppressed
6069,Central Career Institute LLC,South Plainfield,07080-2408,,PrivacySuppressed,PrivacySuppressed
6070,Franklin Career Institute,Hempstead,11550-3003,,PrivacySuppressed,PrivacySuppressed
6071,Montessori Institute of Milwaukee,Milwaukee,53204,,PrivacySuppressed,PrivacySuppressed
6072,Hair Academy II,Hillcrest Heights,20748-1401,,PrivacySuppressed,PrivacySuppressed
6073,Pryor Beauty College,Pryor,74361,,PrivacySuppressed,PrivacySuppressed
6074,Newbridge College-Burbank,Burbank,91502-1206,,PrivacySuppressed,PrivacySuppressed
6075,Argosy University-Phoenix,Phoenix,85021,,0.623376623,0.475
6076,Mr Leon's School of Hair Design-Lewiston,Lewiston,83501,,PrivacySuppressed,PrivacySuppressed
6077,Vatterott College-St Joseph,Saint Joseph,64506,,0.301587302,0.421686747
6078,Vatterott College-Sunset Hills,Sunset Hills,63127-1516,,0.536231884,0.592648162
6079,Anthem College-Orlando,Orlando,32803,,0.515488483,0.539823009
6080,Southwest Acupuncture College-Boulder,Boulder,80301,,PrivacySuppressed,PrivacySuppressed
6081,Utah College of Massage Therapy-Utah Valley,Orem,84057,,0.683673469,0.721461187
6082,Valley Beauty School,Parkersburg,26101,,PrivacySuppressed,PrivacySuppressed
6083,River Parishes Community College,Gonzales,70737,,,
6084,Argosy University-Orange County,Orange,92868,,0.623376623,0.475
6085,STRAYER UNIVERSITY-ANNE ARUNDEL CAMPUS,MILLERSVILLE,21108,,0.180625,0.186108638
6086,STRAYER UNIVERSITY-WHITE MARSH CAMPUS,BALTIMORE,21237,,0.180625,0.186108638
6087,Dewey University-Bayamon,Bayamon,00959-0000,,PrivacySuppressed,PrivacySuppressed
6088,Remington College-Largo Campus,Largo,33771-3842,,0.556298774,0.521956088
6089,National American University-Bloomington,Bloomington,55425-5550,,0.25,0.220665499
6090,Alternative Conjunction Clinic & Sch of Mass Ther,Lemoyne,17403-1536,,PrivacySuppressed,PrivacySuppressed
6091,A.B.I. School of Barbering & Cosmetology of Chelsea Inc.,New York,10001-5271,,PrivacySuppressed,PrivacySuppressed
6092,Century College,San Juan,00907,,PrivacySuppressed,PrivacySuppressed
6093,Connecticut Training Centers Inc,East Hartford,06108,,PrivacySuppressed,PrivacySuppressed
6094,Culinary Institute of New Orleans LLC,New Orleans,70130,,PrivacySuppressed,PrivacySuppressed
6095,FINE Mortuary College,Norwood,02062,,PrivacySuppressed,PrivacySuppressed
6096,GHENT BEAUTY ACADEMY,NORFOLK,23509-253,,PrivacySuppressed,PrivacySuppressed
6097,International Baptist College and Seminary,Chandler,85286,,PrivacySuppressed,PrivacySuppressed
6098,The Medical Arts School,Raleigh,27616,,PrivacySuppressed,PrivacySuppressed
6099,Fortis College-Foley,Foley,36535,,PrivacySuppressed,PrivacySuppressed
6100,Medical Training College,Baton Rouge,70816-5820,,PrivacySuppressed,PrivacySuppressed
6101,Mattia College,Miami,33175,,PrivacySuppressed,PrivacySuppressed
6102,New Hampshire Career Institute,Concord,03301-5706,,PrivacySuppressed,PrivacySuppressed
6103,Southwestern Professional Institute,Houston,77056,,PrivacySuppressed,PrivacySuppressed
6104,Toni & Guy Hairdressing Academy-Plano,Plano,75093,,PrivacySuppressed,PrivacySuppressed
6105,Universal Career Community College Inc,Santurce,00902,,PrivacySuppressed,PrivacySuppressed
6106,Warren Woods Vocational Adult Education,Warren,48088-4036,,PrivacySuppressed,PrivacySuppressed
6107,Willsey Institute,Staten Island,10301-1989,,PrivacySuppressed,PrivacySuppressed
6108,University of Connecticut-Tri-Campus,Waterbury,06702,,0.541014402,0.444362018
6109,University of Connecticut-Avery Point,Groton,06340-6097,,0.541014402,0.444362018
6110,University of Connecticut-Stamford,Stamford,06901-2315,,0.541014402,0.444362018
6111,STRAYER UNIVERSITY-MONTGOMERY CAMPUS,GERMANTOWN,20874,,0.180625,0.186108638
6112,Capri Institute of Hair Design-Succasunna,Succasunna,07876,,0.644067797,0.645833333
6113,ITT Technical Institute-Saint Rose,Saint Rose,70087,,0.243523316,0.376436782
6114,ITT Technical Institute-Richmond,Richmond,23235-5139,,0.332179931,0.426258993
6115,Vatterott College-Oklahoma City,Warr Acres,73132,,0.536231884,0.590243902
6116,Business Career Training Institute,Salem,97305-1220,,0.657381616,0.631355932
6117,Beauty School of Middletown,Hyde Park,12538,,PrivacySuppressed,PrivacySuppressed
6118,Baton Rouge Community College,Baton Rouge,70806,,,
6119,Star College of Cosmetology,Nacogdoches,75961-4645,,PrivacySuppressed,PrivacySuppressed
6120,ESI Technology Training Center,Virginia Beach,23452,,PrivacySuppressed,PrivacySuppressed
6121,COMPU-MED VOCATIONAL CAREERS CORP,MIAMI,33165,,PrivacySuppressed,PrivacySuppressed
6122,ITT Technical Institute-Lathrop,Lathrop,95330,,0.323671498,0.511335013
6123,Harrisburg Area Community College-Gettysburg,Gettysburg,17325-3403,,0.149754501,0.100931677
6124,Harrison Career Institute-Ewing,Ewing,08638-3957,,0.521097046,0.584269663
6125,Linfield College-School of Nursing,Portland,97210-2932,,0.610465116,0.495192308
6126,Linfield College-Online and Continuing Education,McMinnville,97128-6894,,0.610465116,0.495192308
6127,BUCKS COUNTY COMMUNITY COLLEGE,PERKASIE,18944-0277,,PrivacySuppressed,PrivacySuppressed
6128,Academy of Massage Therapy,Hackensack,07601,,PrivacySuppressed,PrivacySuppressed
6129,Remington College-San Diego Campus,San Diego,92108,,0.307692308,0.290322581
6130,Culinary Academy of Long Island,Syosset,11791-5311,,0.59375,0.56
6131,Chase College,Los Angeles,90010,,PrivacySuppressed,PrivacySuppressed
6132,Midwest Technical Institute-Springfield,Springfield,62707,,PrivacySuppressed,PrivacySuppressed
6133,Oklahoma Health Academy-Tulsa,Tulsa,74105,,PrivacySuppressed,PrivacySuppressed
6134,Ross Medical Education Center-Decatur,Decatur,30033,,PrivacySuppressed,PrivacySuppressed
6135,Oklahoma Health Academy-Moore,Moore,73160,,PrivacySuppressed,PrivacySuppressed
6136,Advanced Barber College and Hair Design,Weslaco,78596,,PrivacySuppressed,PrivacySuppressed
6137,The College of Health Care Professions-Austin,Austin,78752-3630,,PrivacySuppressed,PrivacySuppressed
6138,The English Center,Oakland,94621,,PrivacySuppressed,PrivacySuppressed
6139,ICDC College,Huntington Park,90255,,0.803738318,0.802325581
6140,Metropolitan Community College,Gretna,70053,,PrivacySuppressed,PrivacySuppressed
6141,Monteclaro Escuela de Hoteleria y Artes Culinarias,Rio Grande,00745-0000,,PrivacySuppressed,PrivacySuppressed
6142,New Community Workforce Development Center,Newark,07103,,PrivacySuppressed,PrivacySuppressed
6143,Dallas Nursing Institute,Dallas,75243,,PrivacySuppressed,PrivacySuppressed
6144,Professional Golfers Career College,Temecula,92591,,PrivacySuppressed,PrivacySuppressed
6145,Chester Career College,CHESTER,23836,,PrivacySuppressed,PrivacySuppressed
6146,Milan Institute-San Antonio Ingram,San Antonio,78238,,PrivacySuppressed,PrivacySuppressed
6147,Westwood College-Anaheim,Anaheim,92806,,0.404545455,0.453422053
6148,Rudae's School of Beauty Culture-Ft Wayne,Fort Wayne,46825-5444,,PrivacySuppressed,PrivacySuppressed
6149,Union College-Bennett Center,London,40741-2839,,0.161290323,0.108910891
6150,InterCoast Colleges-Burbank,Burbank,91502,,0.639593909,0.533333333
6151,Carrington College California-Antioch,Antioch,94509,,0.669172932,0.687092568
6152,Carrington College-San Jose,San Jose,95138,,0.669172932,0.687092568
6153,Newbridge College-Stanton,Stanton,90680,,0.7,0.650246305
6154,KEISER CAREER COLLEGE,Pembroke Pines,33027,,0.535123967,0.433691756
6155,KEISER CAREER COLLEGE,PORT ST LUCIE,34952,,0.535123967,0.433691756
6156,MOUNT SAINT MARYS COLLEGE,LOS ANGELES,90007,,PrivacySuppressed,PrivacySuppressed
6157,Lincoln Technical Institute-Cromwell,Cromwell,06416,,0.694852941,0.80141844
6158,BUSINESS SKILLS INSTITUTE-EL PASO,EL PASO,79921,,0.362869198,0.295774648
6159,WASHINGTON STATE UNIVERSITY-VANCOUVER,VANCOUVER,98686-960,,0.416433762,0.379287599
6160,WASHINGTON STATE UNIVERSITY-SPOKANE,SPOKANE,99210-149,,0.416433762,0.379287599
6161,WASHINGTON STATE UNIVERSITY-TRI CITIES,RICHLAND,99354-167,,0.416433762,0.379287599
6162,Instituto Irma Valentin-Isabela,Isabela,00662-1286,,PrivacySuppressed,PrivacySuppressed
6163,Stevens-Henager College,Murray,84123-5671,,0.521939954,0.458432304
6164,Brookline College-Tucson,Tucson,85711,,0.425981873,0.46122449
6165,National Institute of Technology,Houston,77027,,0.653153153,0.590138675
6166,Everest Institute-Jonesboro,Jonesboro,30236-1214,,0.412121212,0.367816092
6167,McCann School of Business & Technology,Pottsville,17901,,0.548387097,0.523809524
6168,McCann School of Business & Technology,Lewisburg,17837,,0.548387097,0.523809524
6169,Interface Computer School,Spokane,99218,,0.481481482,0.590551181
6170,Carrington College-Pleasant Hill,Pleasant Hill,94523,,0.552132701,0.445783133
6171,Ridley-Lowell Business & Technical Institute-Poughkeepsie,Poughkeepsie,12601,,0.573604061,0.597222222
6172,Vanguard Institute of Technology,Harlingen,78550,,PrivacySuppressed,PrivacySuppressed
6173,Florida College of Natural Health-Maitland,Maitland,32751,,0.638932496,0.609195402
6174,Florida College of Natural Health-Bradenton,Bradenton,34208,,0.638932496,0.609195402
6175,Modern Hairstyling Institute-Carolina,Carolina,00985,,PrivacySuppressed,PrivacySuppressed
6176,University of Phoenix-Southern Colorado Campus,Colorado Springs,80919-2221,,0.174104463,0.171655674
6177,University of Phoenix-West Michigan Campus,Walker,49544-1683,,0.174104463,0.171655674
6178,Trinity College,San Jose,95112-6204,,0.593837535,0.682310469
6179,Stratford University,Fairfax,22030,,0.506493507,0.507936508
6180,Universal Technical Institute of California Inc,Rancho Cucamonga,91730-0000,,0.646464647,0.718807621
6181,American InterContinental University-Atlanta,Atlanta,30328,,0.34423676,0.501618123
6182,American InterContinental University-South Florida,Weston,33326,,0.34423676,0.501618123
6183,University of Phoenix-Philadelphia Campus,Wayne,19087-2121,,0.174104463,0.171655674
6184,University of Phoenix-Pittsburgh Campus,Pittsburgh,15276-0119,,0.174104463,0.171655674
6185,Everest Institute-Decatur,Decatur,30035,,0.611111111,0.439814815
6186,Everest College-Chesapeake,Chesapeake,23320,,0.635616438,0.509803922
6187,Everest Institute-Greenspoint,Houston,77060,,0.653153153,0.590138675
6188,The Academy of Hair Design Six,Hattiesburg,39401-7569,,PrivacySuppressed,PrivacySuppressed
6189,KEISER COLLEGE-LAKELAND,Lakeland,33811,,0.41038961,0.418960245
6190,Eastern West Virginia Community and Technical College,Moorefield,26836-0000,,PrivacySuppressed,PrivacySuppressed
6191,Aviation Institute of Maintenance-Indianapolis,Indianapolis,46241,,PrivacySuppressed,PrivacySuppressed
